"Step","Grouped runs - collection/reward/mean_int_return_100","Grouped runs - collection/reward/mean_int_return_100__MIN","Grouped runs - collection/reward/mean_int_return_100__MAX"
"2000","0","0","0"
"4000","0.7324086427688599","0.12814247608184814","1.3366748094558716"
"6000","0.09373627230525017","-0.6718178590138754","0.8592904036243757"
"8000","0.2637362787500024","-0.6302941143512726","1.1577666718512774"
"10000","0.18216786347329617","-0.5081645630300045","0.8725002899765968"
"12000","0.3490561144426465","-0.33195403404533863","1.0300662629306316"
"14000","0.051265767376337756","-0.42570026591420174","0.5282318006668772"
"16000","0.10850215307436883","-0.42067758878692985","0.6376818949356675"
"18000","0.08309882030718857","-0.35584315119518173","0.5220407918095589"
"20000","0.05322760473936794","-0.4275682847946882","0.5340234942734241"
"22000","0.11311915499920192","-0.3452543192966418","0.5714926292950456"
"24000","0.1723121105072399","-0.27048287882159155","0.6151070998360714"
"26000","0.21112896831562886","-0.22666727665525216","0.6489252132865099"
"28000","0.2730674082413316","-0.16117569032524312","0.7073105068079063"
"30000","0.2629316706210375","-0.10283872758348783","0.6287020688255628"
"32000","0.23851377551909536","-0.10803859657607973","0.5850661476142704"
"34000","0.23069592976175687","-0.10300841675523449","0.5644002762787482"
"36000","0.23995425319299102","-0.07100357042832507","0.5509120768143071"
"38000","0.24785246871607866","-0.06490473380606425","0.5606096712382216"
"40000","0.25272932774387297","-0.009861230943351984","0.5153198864310979"
"42000","0.2501905629233945","0.029301308361547335","0.47107981748524164"
"44000","0.24344655105166815","0.005465335381979292","0.481427766721357"
"46000","0.25311619152679393","0.026838890803248985","0.47939349225033884"
"48000","0.2368674810277298","0.03960695358303686","0.4341280084724228"
"50000","0.22161665868014097","0.023957565948367118","0.4192757514119148"
"52000","0.2416472974806451","0.03382192888798622","0.44947266607330394"
"54000","0.23222369297097126","0.04812561134221377","0.41632177459972874"
"56000","0.2130727210148637","0.037479106802493334","0.38866633522723404"
"58000","0.21821433726441242","0.04823226963394675","0.3881964048948781"
"60000","0.2051241255986194","0.04456208168218533","0.36568616951505345"
"62000","0.20280520491782694","0.05239044388215388","0.3532199659535"
"64000","0.20904475898714736","0.053611154144164175","0.36447836383013055"
"66000","0.21322322958572346","0.07864869764131127","0.34779776153013564"
"68000","0.1991882848498576","0.06459396589985665","0.3337826037998585"
"70000","0.18850906014974628","0.05340344261910234","0.3236146776803902"
"72000","0.1800632702652365","0.04372962931584981","0.3163969112146232"
"74000","0.17163843769781492","0.0344857770345501","0.30879109836107976"
"76000","0.1683224699962394","0.035923978754956475","0.30072096123752234"
"78000","0.16990471225924408","0.029407245369675834","0.31040217914881235"
"80000","0.17482540208511635","0.04700035988353193","0.3026504442867008"
"82000","0.1546577496103454","0.034892833223793565","0.27442266599689724"
"84000","0.1453536100653721","0.027413594713878064","0.26329362541686613"
"86000","0.13978556155154026","0.03254006850684798","0.24703105459623256"
"88000","0.13211745209264336","0.03218863794410771","0.23204626624117902"
"90000","0.1205166394440716","0.0306916577120622","0.210341621176081"
"92000","0.12606622877280207","0.04818403809938742","0.20394841944621672"
"94000","0.1204385399908828","0.04905830490145278","0.19181877508031284"
"96000","0.1336021340230218","0.055858428978050746","0.21134583906799284"
"98000","0.14525959480432699","0.07007680688889659","0.22044238271975738"
"100000","0.14304136134043802","0.065657774284482","0.22042494839639404"
"102000","0.12853845463912733","0.051197180634035784","0.20587972864421888"
