"Step","Grouped runs - collection/reward/extrinsic_episode_reward_min","Grouped runs - collection/reward/extrinsic_episode_reward_min__MIN","Grouped runs - collection/reward/extrinsic_episode_reward_min__MAX"
"264000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"266000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"268000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"270000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"272000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"274000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"276000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"278000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"280000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"282000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"284000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"286000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"288000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"290000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"292000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"294000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"296000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"298000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"300000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"302000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"304000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"306000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"308000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"310000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"312000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"314000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"316000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"318000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"320000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"322000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"324000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"326000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"328000","-2.999995358288288","-5.999995231628418","0.00000451505184173584"
"330000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"332000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"334000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"336000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"338000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"340000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"342000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"344000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"346000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"348000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"350000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"352000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"354000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"356000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"358000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"360000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"362000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"364000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"366000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"368000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"370000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"372000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"374000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"376000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"378000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"380000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"382000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"384000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"386000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"388000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"390000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"392000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"394000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"396000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"398000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"400000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"402000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"404000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"406000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"408000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"410000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"412000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"414000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"416000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"418000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"420000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"422000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"424000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"426000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"428000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"430000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"432000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"434000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"436000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"438000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"440000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"442000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"444000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"446000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"448000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"450000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"452000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"454000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"456000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"458000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"460000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"462000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"464000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"466000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"468000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"470000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"472000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"474000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"476000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"478000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"480000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"482000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"484000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"486000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"488000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"490000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"492000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"494000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"496000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"498000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"500000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"502000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"504000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"506000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"508000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"510000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"512000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"514000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"516000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"518000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"520000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"522000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"524000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"526000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"528000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"530000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"532000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"534000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"536000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"538000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"540000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"542000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"544000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"546000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"548000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"550000","-2.999995358288288","-5.999995231628418","0.00000451505184173584"
"552000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"554000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"556000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"558000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"560000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"562000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"564000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"566000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"568000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"570000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"572000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"574000","0.000003978610038757324","0.0000037997961044311523","0.000004157423973083496"
"576000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"578000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"580000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"582000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"584000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"586000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"588000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"590000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"592000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"594000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"596000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"598000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"600000","-2.999995671212673","-5.999995231628418","0.000003889203071594238"
"602000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"604000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"606000","-2.999995358288288","-5.999995231628418","0.00000451505184173584"
"608000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"610000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"612000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"614000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"616000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"618000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"620000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"622000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"624000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"626000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"628000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"630000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"632000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"634000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"636000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"638000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"640000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"642000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"644000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"646000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"648000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"650000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"652000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"654000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"656000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"658000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"660000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"662000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"664000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"666000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"668000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"670000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"672000","-2.999995671212673","-5.999995231628418","0.000003889203071594238"
"674000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"676000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"678000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"680000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"682000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"684000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"686000","0.000003978610038757324","0.0000037997961044311523","0.000004157423973083496"
"688000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"690000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"692000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"694000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"696000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"698000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"700000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"702000","0.000003978610038757324","0.0000037997961044311523","0.000004157423973083496"
"704000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"706000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"708000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"710000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"712000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"714000","0.000004336237907409668","0.000004157423973083496","0.00000451505184173584"
"716000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"718000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"720000","0.000003978610038757324","0.0000037997961044311523","0.000004157423973083496"
"722000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"724000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"726000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"728000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"730000","0.000003978610038757324","0.0000037997961044311523","0.000004157423973083496"
"732000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"734000","0.000004336237907409668","0.000004157423973083496","0.00000451505184173584"
"736000","0.000003978610038757324","0.0000037997961044311523","0.000004157423973083496"
"738000","0.000004336237907409668","0.000004157423973083496","0.00000451505184173584"
"740000","0.000004336237907409668","0.000004157423973083496","0.00000451505184173584"
"742000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"744000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"746000","0.000003978610038757324","0.0000037997961044311523","0.000004157423973083496"
"748000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"750000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"752000","0.000003978610038757324","0.0000037997961044311523","0.000004157423973083496"
"754000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"756000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"758000","0.000003978610038757324","0.0000037997961044311523","0.000004157423973083496"
"760000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"762000","0.000003978610038757324","0.0000037997961044311523","0.000004157423973083496"
"764000","-2.999995358288288","-5.999995231628418","0.00000451505184173584"
"766000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"768000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"770000","0.000003978610038757324","0.0000037997961044311523","0.000004157423973083496"
"772000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"774000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"776000","-5.999995231628418","-5.999995231628418","-5.999995231628418"
"778000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"780000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"782000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"784000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"786000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"788000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"790000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"792000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"794000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"796000","0.00000406801700592041","0.000003978610038757324","0.000004157423973083496"
"798000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"800000","0.000003978610038757324","0.0000037997961044311523","0.000004157423973083496"
"802000","-2.9999957159161568","-5.999995231628418","0.0000037997961044311523"
"804000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"806000","0.000003978610038757324","0.0000037997961044311523","0.000004157423973083496"
"808000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"810000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"812000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"814000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"816000","0.000003978610038757324","0.0000037997961044311523","0.000004157423973083496"
"818000","-2.9999955371022224","-5.999995231628418","0.000004157423973083496"
"820000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"822000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"824000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"826000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"828000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"830000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
"832000","0.000004157423973083496","0.000004157423973083496","0.000004157423973083496"
