"Step","Grouped runs - collection/reward/intrinsic_episode_reward_max","Grouped runs - collection/reward/intrinsic_episode_reward_max__MIN","Grouped runs - collection/reward/intrinsic_episode_reward_max__MAX"
"2000","0","0","0"
"4000","1.2957692444324493","0.5618839859962463","2.0296545028686523"
"6000","1.2453010827302933","0.02928510308265686","2.4613170623779297"
"8000","0.7909412086009979","0.49301666021347046","1.0888657569885254"
"10000","1.2815907001495361","1.1617145538330078","1.4014668464660645"
"12000","0.16895156353712082","-0.08329050242900848","0.4211936295032501"
"14000","0.04935562610626221","-0.2588343620300293","0.3575456142425537"
"16000","-0.022287197411060333","-0.20943434536457062","0.16485995054244995"
"18000","0.9700543284416199","0.5160200595855713","1.4240885972976685"
"20000","0.8633778989315033","-0.4579485058784485","2.184704303741455"
"22000","0.4880579262971878","0.34062859416007996","0.6354872584342957"
"24000","0.8034127950668335","0.637641191482544","0.969184398651123"
"26000","0.28685083985328674","-0.36908847093582153","0.942790150642395"
"28000","0.5696020573377609","0.1127215325832367","1.0264825820922852"
"30000","0.2865438610315323","0.1931689977645874","0.3799187242984772"
"32000","0.5884200036525726","0.4820162057876587","0.6948238015174866"
"34000","0.6220639944076538","0.21077609062194824","1.0333518981933594"
"36000","0.7226380407810211","0.1958191990852356","1.2494568824768066"
"38000","0.49444863200187683","0.3967054486274719","0.5921918153762817"
"40000","0.09839842841029167","0.09366356581449509","0.10313329100608826"
"42000","0.27557436376810074","0.0849965363740921","0.4661521911621094"
"44000","0.0779203325510025","-0.07863041758537292","0.23447108268737793"
"46000","0.025350503623485565","-0.043304428458213806","0.09400543570518494"
"48000","0.43242286145687103","0.11615416407585144","0.7486915588378906"
"50000","0.6761088222265244","0.3421265780925751","1.0100910663604736"
"52000","0.49767298251390457","0.21418417990207672","0.7811617851257324"
"54000","0.27719734981656075","-0.03880264610052109","0.5931973457336426"
"56000","0.5007769167423248","0.17224252223968506","0.8293113112449646"
"58000","0.6078435778617859","0.565268874168396","0.6504182815551758"
"60000","0.3242483586072922","0.3038088381290436","0.34468787908554077"
"62000","0.4360551983118057","0.1924223005771637","0.6796880960464478"
"64000","0.1800590492784977","0.11490058153867722","0.24521751701831818"
"66000","0.12825601175427437","0.07596152275800705","0.1805505007505417"
"68000","0.32470350712537766","0.11485116183757782","0.5345558524131775"
"70000","0.10345635400153697","0.007054817397147417","0.1998578906059265"
"72000","0.5881556123495102","0.1425451934337616","1.0337660312652588"
"74000","0.18612372875213623","0.17151755094528198","0.20072990655899048"
"76000","0.3925686925649643","0.31869807839393616","0.46643930673599243"
"78000","0.32498594745993614","0.044564180076122284","0.60540771484375"
"80000","0.28132763504981995","0.12773853540420532","0.43491673469543457"
"82000","0.4194234758615494","0.31844034790992737","0.5204066038131714"
"84000","0.5822543799877167","0.17573589086532593","0.9887728691101074"
"86000","0.5108237862586975","0.4566028118133545","0.5650447607040405"
"88000","0.12822637427598238","-0.005922248587012291","0.26237499713897705"
"90000","0.22346939891576767","0.1201685220003128","0.32677027583122253"
"92000","0.13254061341285706","0.0526045560836792","0.2124766707420349"
"94000","0.323316790163517","0.15478076040744781","0.4918528199195862"
"96000","0.22500299662351608","0.13424913585186005","0.3157568573951721"
"98000","0.5432369560003281","0.2830002009868622","0.803473711013794"
"100000","0.38147303462028503","0.2775353789329529","0.4854106903076172"
"102000","0.3681110814213753","0.17808546125888824","0.5581367015838623"
"104000","0.342363104224205","0.3000533878803253","0.3846728205680847"
