"Step","Grouped runs - collection/reward/extrinsic_episode_reward_mean","Grouped runs - collection/reward/extrinsic_episode_reward_mean__MIN","Grouped runs - collection/reward/extrinsic_episode_reward_mean__MAX"
"156000","-3.29999577999115","-4.199995994567871","-2.3999955654144287"
"158000","-2.0999955534934998","-2.999995470046997","-1.1999956369400024"
"160000","-1.7999957203865051","-2.999995708465576","-0.5999957323074341"
"162000","-2.3999953269958496","-2.999995470046997","-1.7999951839447021"
"164000","-1.4999956145882152","-2.999995708465576","0.000004479289145820076"
"166000","-1.799995481967926","-1.79999577999115","-1.7999951839447021"
"168000","-0.29999550133948105","-0.5999953746795654","0.000004372000603325432"
"170000","-3.2999956607818604","-4.199995994567871","-2.3999953269958496"
"172000","-2.099995791912079","-3.5999958515167236","-0.5999957323074341"
"174000","-3.5999953746795654","-5.39999532699585","-1.7999954223632812"
"176000","-2.6999956369400024","-3.5999958515167236","-1.7999954223632812"
"178000","-2.9999955892562866","-2.999995708465576","-2.999995470046997"
"180000","-1.199995517730713","-1.7999954223632812","-0.5999956130981445"
"182000","-1.7999954223632812","-1.7999956607818604","-1.7999951839447021"
"184000","-1.4999956026672407","-2.999995470046997","0.0000042647125155781396"
"186000","-2.6999953985214233","-2.999995470046997","-2.3999953269958496"
"188000","-1.499995470046997","-1.7999954223632812","-1.199995517730713"
"190000","-0.8999955356121063","-1.1999953985214233","-0.5999956727027893"
"192000","-1.79999577999115","-2.399995803833008","-1.199995756149292"
"194000","-0.5999957278370402","-1.199995756149292","0.000004300475211493904"
"196000","-0.5999955549837068","-1.199995517730713","0.000004407763299241196"
"198000","-2.9999953508377075","-2.999995708465576","-2.999994993209839"
"200000","-2.9999953508377075","-3.5999958515167236","-2.3999948501586914"
"202000","-2.09999543428421","-2.3999950885772705","-1.79999577999115"
"204000","-2.9999958872795105","-4.199995994567871","-1.79999577999115"
"206000","-2.6999958753585815","-4.199995994567871","-1.199995756149292"
"208000","-2.0999955534934998","-2.999995470046997","-1.1999956369400024"
"210000","-2.999995470046997","-3.5999958515167236","-2.3999950885772705"
"212000","-0.5999957390129111","-1.199995756149292","0.000004278123469703132"
"214000","-0.8999954894184157","-1.7999954223632812","0.0000044435264499043114"
"216000","-4.199995636940002","-4.7999958992004395","-3.5999953746795654"
"218000","-0.899995744228363","-1.199995756149292","-0.5999957323074341"
"220000","-0.8999956846237183","-1.1999956369400024","-0.5999957323074341"
"222000","-2.6999955773353577","-4.199995517730713","-1.1999956369400024"
"224000","-2.099995255470276","-2.999994993209839","-1.199995517730713"
"226000","-1.1999953389167786","-1.1999953985214233","-1.1999952793121338"
"228000","-3.899995803833008","-4.7999958992004395","-2.999995708465576"
"230000","-2.699995756149292","-4.199995994567871","-1.199995517730713"
"232000","-1.7999955415725708","-2.3999953269958496","-1.199995756149292"
"234000","-2.699995517730713","-3.5999953746795654","-1.7999956607818604"
"236000","-1.4999957755208015","-2.999995708465576","0.000004157423973083496"
"238000","-1.1999955475330353","-1.7999954223632812","-0.5999956727027893"
"240000","-2.3999955654144287","-2.999995708465576","-1.7999954223632812"
"242000","-2.3999953269958496","-2.3999953269958496","-2.3999953269958496"
"244000","-2.09999543428421","-3.5999953746795654","-0.599995493888855"
"246000","-2.099995882809253","-4.199995994567871","0.0000042289493649150245"
"248000","-0.5999955847860292","-1.199995756149292","0.000004586577233567368"
"250000","-2.099995791912079","-2.399995803833008","-1.79999577999115"
"252000","-3.599995791912079","-5.399995803833008","-1.79999577999115"
"254000","-1.1999955475330353","-1.7999954223632812","-0.5999956727027893"
"256000","-0.8999954164028168","-1.1999952793121338","-0.5999955534934998"
"258000","-2.699995756149292","-3.5999958515167236","-1.7999956607818604"
"260000","-0.8999955952167511","-1.1999956369400024","-0.5999955534934998"
"262000","-2.9999951124191284","-4.199995040893555","-1.7999951839447021"
"264000","-2.099995493888855","-3.5999953746795654","-0.5999956130981445"
"266000","-3.5999956130981445","-4.199995517730713","-2.999995708465576"
"268000","-3.5999956130981445","-3.5999958515167236","-3.5999953746795654"
"270000","-2.399995505809784","-3.5999953746795654","-1.1999956369400024"
"272000","-2.099995732307434","-2.999995708465576","-1.199995756149292"
"274000","-2.6999955773353577","-3.5999953746795654","-1.79999577999115"
"276000","-3.899995803833008","-5.399995803833008","-2.399995803833008"
"278000","-2.099995255470276","-2.999994993209839","-1.199995517730713"
"280000","-0.8999955967069582","-1.79999577999115","0.000004586577233567368"
"282000","-1.799995793402104","-3.5999958515167236","0.0000042647125155781396"
"284000","-1.7999953031539917","-1.7999954223632812","-1.7999951839447021"
"286000","-3.599995493888855","-4.199995517730713","-2.999995470046997"
"288000","-2.3999953269958496","-2.3999953269958496","-2.3999953269958496"
"290000","-1.499995619058609","-2.3999953269958496","-0.5999959111213684"
"292000","-1.4999956488609314","-1.79999577999115","-1.199995517730713"
"294000","-1.799995481967926","-2.999995470046997","-0.599995493888855"
"296000","-0.2999956332146212","-0.5999957323074341","0.000004465878191695083"
"298000","-2.099995493888855","-2.3999953269958496","-1.7999956607818604"
"300000","-2.3999953269958496","-2.999995470046997","-1.7999951839447021"
"302000","-3.5999958515167236","-4.199995994567871","-2.999995708465576"
"304000","-1.199995517730713","-1.199995517730713","-1.199995517730713"
"306000","-3.2999956607818604","-4.7999958992004395","-1.7999954223632812"
"308000","-2.9999958276748657","-3.5999958515167236","-2.399995803833008"
"310000","-3.299995541572571","-3.5999953746795654","-2.999995708465576"
"312000","-4.199995517730713","-4.7999958992004395","-3.5999951362609863"
"314000","-2.999995768070221","-4.7999958992004395","-1.1999956369400024"
"316000","-1.7999956011772156","-1.79999577999115","-1.7999954223632812"
"318000","-1.7999955117702484","-2.999995708465576","-0.5999953150749207"
"320000","-2.099995793402286","-4.199995994567871","0.000004407763299241196"
"322000","-2.9999953508377075","-2.999995708465576","-2.999994993209839"
"324000","-2.3999958351255373","-4.7999958992004395","0.0000042289493649150245"
"326000","-1.7999953627586365","-2.3999950885772705","-1.1999956369400024"
"328000","-0.599995531141758","-1.199995756149292","0.000004693865776062012"
"330000","-2.399995803833008","-3.5999958515167236","-1.199995756149292"
"332000","-2.0999958649276778","-4.199995994567871","0.0000042647125155781396"
"334000","-2.0999956130981445","-2.399995803833008","-1.7999954223632812"
"336000","-2.099995493888855","-2.3999955654144287","-1.7999954223632812"
"338000","-2.3999956846237183","-2.999995708465576","-1.7999956607818604"
"340000","-2.3999954715370677","-4.799995422363281","0.000004479289145820076"
"342000","-2.699995458126068","-4.199995040893555","-1.1999958753585815"
"344000","-1.7999951839447021","-1.7999951839447021","-1.7999951839447021"
"346000","-2.3999956250190735","-3.5999958515167236","-1.1999953985214233"
"348000","-1.4999955892562866","-1.7999956607818604","-1.199995517730713"
"350000","-1.799995775520756","-3.5999958515167236","0.000004300475211493904"
"352000","-3.5999958515167236","-3.5999958515167236","-3.5999958515167236"
"354000","-2.9999955892562866","-3.5999958515167236","-2.3999953269958496"
"356000","-1.7999957501888275","-2.999995708465576","-0.5999957919120789"
"358000","-3.5999956130981445","-3.5999958515167236","-3.5999953746795654"
"360000","-1.4999955892562866","-1.79999577999115","-1.1999953985214233"
"362000","-2.099995195865631","-2.999994993209839","-1.1999953985214233"
"364000","-2.3999955654144287","-2.999995708465576","-1.7999954223632812"
"366000","-3.2999953031539917","-3.5999953746795654","-2.999995231628418"
"368000","-1.1999953985214233","-1.1999953985214233","-1.1999953985214233"
"370000","-1.799995481967926","-2.3999953269958496","-1.1999956369400024"
"372000","-2.9999953508377075","-3.5999953746795654","-2.3999953269958496"
"374000","-2.099995255470276","-2.3999953269958496","-1.7999951839447021"
"376000","-1.1999952793121338","-1.7999948263168335","-0.5999957323074341"
"378000","-1.499995470046997","-2.3999953269958496","-0.5999956130981445"
"380000","-1.4999953508377075","-2.3999953269958496","-0.5999953746795654"
"382000","-1.4999956786632538","-2.399995803833008","-0.5999955534934998"
"384000","-1.499995543062596","-2.999995708465576","0.000004622340384230483"
"386000","-2.399995446205139","-2.999995470046997","-1.7999954223632812"
"388000","-4.199995994567871","-4.199995994567871","-4.199995994567871"
"390000","-2.099995255470276","-2.3999950885772705","-1.7999954223632812"
"392000","-2.099995404481888","-3.5999953746795654","-0.5999954342842102"
"394000","-0.5999955788254283","-1.1999956369400024","0.000004479289145820076"
"396000","-1.4999954104423523","-2.3999953269958496","-0.599995493888855"
"398000","-2.3999953866004944","-2.999995708465576","-1.7999950647354126"
"400000","-1.1999953389167786","-1.7999951839447021","-0.599995493888855"
"402000","-0.5999954238534428","-1.1999953985214233","0.000004550814537651604"
"404000","-2.6999956369400024","-2.999995708465576","-2.3999955654144287"
"406000","-1.79999577999115","-2.399995803833008","-1.199995756149292"
"408000","-1.7999956607818604","-2.399995803833008","-1.199995517730713"
"410000","-2.699995368719101","-4.799995422363281","-0.5999953150749207"
"412000","-2.3999956846237183","-3.5999958515167236","-1.199995517730713"
"414000","-3.8999955654144287","-5.399995803833008","-2.3999953269958496"
"416000","-0.8999955058097839","-1.1999952793121338","-0.5999957323074341"
"418000","-0.8999954059720494","-1.7999951839447021","0.000004372000603325432"
"420000","-2.9999956488609314","-4.199995517730713","-1.79999577999115"
"422000","-2.399995446205139","-4.199995517730713","-0.5999953746795654"
"424000","-2.099995493888855","-2.3999953269958496","-1.7999956607818604"
"426000","-2.0999956130981445","-2.999995708465576","-1.199995517730713"
"428000","-3.29999577999115","-3.5999958515167236","-2.999995708465576"
"430000","-3.599995493888855","-4.199995517730713","-2.999995470046997"
"432000","-1.799995632469745","-3.5999958515167236","0.000004586577233567368"
"434000","-2.0999953746795654","-2.3999953269958496","-1.7999954223632812"
"436000","-0.899995650351002","-1.79999577999115","0.000004479289145820076"
"438000","-0.5999957635999635","-1.199995756149292","0.0000042289493649150245"
"440000","-1.499995231628418","-2.3999950885772705","-0.5999953746795654"
"442000","-2.399995505809784","-2.999995231628418","-1.79999577999115"
"444000","-1.199995531141667","-2.3999953269958496","0.0000042647125155781396"
"446000","-0.599995400011494","-1.1999952793121338","0.000004479289145820076"
"448000","-0.2999956659973577","-0.599995493888855","0.00000416189413954271"
"450000","-0.2999956443904921","-0.5999957323074341","0.0000044435264499043114"
"452000","-2.9999958276748657","-4.7999958992004395","-1.199995756149292"
"454000","-0.8999956861139253","-1.79999577999115","0.000004407763299241196"
"456000","-3.5999956130981445","-4.7999958992004395","-2.3999953269958496"
"458000","-2.399995435774372","-4.799995422363281","0.000004550814537651604"
"460000","-1.7999955415725708","-2.999995470046997","-0.5999956130981445"
"462000","-2.0999955534934998","-2.3999953269958496","-1.79999577999115"
"464000","-0.5999954044818878","-0.5999954342842102","-0.5999953746795654"
"466000","-2.0999957025051117","-3.5999958515167236","-0.5999955534934998"
"468000","-2.699995517730713","-3.5999958515167236","-1.7999951839447021"
"470000","-1.4999953508377075","-1.7999954223632812","-1.1999952793121338"
"472000","-2.3999953866004944","-3.5999953746795654","-1.1999953985214233"
"474000","-1.4999954953789256","-2.999995470046997","0.000004479289145820076"
"476000","-2.099995255470276","-2.3999950885772705","-1.7999954223632812"
"478000","-3.2999954223632812","-4.199995517730713","-2.3999953269958496"
"480000","-0.8999954760074615","-1.1999953985214233","-0.5999955534934998"
"482000","-1.1999954581260681","-1.199995517730713","-1.1999953985214233"
"484000","-2.3999956250190735","-2.999995470046997","-1.79999577999115"
"486000","-1.4999955296516418","-1.7999954223632812","-1.1999956369400024"
"488000","-1.1999953344463847","-2.3999953269958496","0.0000046581030801462475"
"490000","-0.29999559670682174","-0.599995493888855","0.000004300475211493904"
"492000","-1.1999953985214233","-1.1999953985214233","-1.1999953985214233"
"494000","-0.59999551326041","-1.1999953985214233","0.000004372000603325432"
"496000","-0.29999549053604824","-0.599995493888855","0.000004512816758506233"
"498000","-0.8999954178930238","-1.7999954223632812","0.000004586577233567368"
"500000","-0.5999957218766667","-1.1999956369400024","0.00000419318666899926"
"502000","-2.999995231628418","-4.199995040893555","-1.7999954223632812"
"504000","-2.999995708465576","-4.199995994567871","-1.7999954223632812"
"506000","-2.09999543428421","-3.5999953746795654","-0.599995493888855"
"508000","-0.5999954178928419","-1.1999952793121338","0.0000044435264499043114"
"510000","-1.7999957203865051","-2.399995803833008","-1.1999956369400024"
"512000","-1.7999954521656036","-2.999995470046997","-0.5999954342842102"
"514000","-1.4999954998493195","-2.3999953269958496","-0.5999956727027893"
"516000","-1.7999957218767122","-3.5999958515167236","0.000004407763299241196"
"518000","-2.399995446205139","-2.999995470046997","-1.7999954223632812"
"520000","-0.8999953690915845","-1.7999951839447021","0.000004445761533133918"
"522000","-2.0999953746795654","-2.3999953269958496","-1.7999954223632812"
"524000","-2.099995554983707","-4.199995517730713","0.000004407763299241196"
"526000","-0.5999956384300731","-1.1999953985214233","0.000004121661277167732"
"528000","-1.1999953389167786","-1.1999953985214233","-1.1999952793121338"
"530000","-1.199995370209308","-2.3999953269958496","0.000004586577233567368"
"532000","-0.8999952986837343","-1.7999951839447021","0.000004586577233567368"
"534000","-2.399995446205139","-2.999995231628418","-1.7999956607818604"
"536000","-1.4999955296516418","-1.7999954223632812","-1.1999956369400024"
"538000","-2.3999953269958496","-2.3999953269958496","-2.3999953269958496"
"540000","-2.3999955654144287","-2.399995803833008","-2.3999953269958496"
"542000","-3.2999953031539917","-4.199995517730713","-2.3999950885772705"
"544000","-1.1999953389167786","-1.7999951839447021","-0.599995493888855"
"546000","-1.7999953627586365","-2.3999953269958496","-1.1999953985214233"
"548000","-1.1999956369400024","-1.79999577999115","-0.599995493888855"
"550000","-2.3999957144260406","-4.199995994567871","-0.5999954342842102"
"552000","-1.7999955415725708","-2.399995803833008","-1.1999952793121338"
"554000","-1.7999955415725708","-2.399995803833008","-1.1999952793121338"
"556000","-1.499995470046997","-1.7999954223632812","-1.199995517730713"
"558000","-1.1999952793121338","-1.1999952793121338","-1.1999952793121338"
"560000","-2.6999950408935547","-2.999994993209839","-2.3999950885772705"
"562000","-0.2999954357742354","-0.599995493888855","0.000004622340384230483"
"564000","-1.1999953389167786","-1.7999954223632812","-0.5999952554702759"
"566000","-1.1999953985214233","-1.7999954223632812","-0.5999953746795654"
"568000","-0.5999955609440804","-1.1999956369400024","0.00000451505184173584"
"570000","-3.899995803833008","-4.7999958992004395","-2.999995708465576"
"572000","-1.7999955415725708","-2.3999953269958496","-1.199995756149292"
"574000","-0.8999953866004944","-1.1999952793121338","-0.599995493888855"
"576000","-0.5999955236911774","-0.5999956130981445","-0.5999954342842102"
"578000","-2.9999955892562866","-4.199995994567871","-1.7999951839447021"
"580000","0.0000045340507313085254","0.000004336237907409668","0.000004731863555207383"
"582000","-1.7999954655765578","-3.5999953746795654","0.0000044435264499043114"
"584000","-0.2999953821301915","-0.599995493888855","0.000004729628471977776"
"586000","-2.099995195865631","-2.999994993209839","-1.1999953985214233"
"588000","-2.9999953508377075","-3.5999953746795654","-2.3999953269958496"
"590000","-0.899995525181339","-1.7999954223632812","0.000004372000603325432"
"592000","-0.8999955058097839","-1.199995517730713","-0.599995493888855"
"594000","-2.099995793402286","-4.199995994567871","0.000004407763299241196"
"596000","-0.8999954462051392","-1.1999953985214233","-0.599995493888855"
"598000","-0.29999554306277787","-0.599995493888855","0.000004407763299241196"
"600000","-0.29999552518120254","-0.599995493888855","0.0000044435264499043114"
"602000","-0.5999953746795654","-0.599995493888855","-0.5999952554702759"
"604000","-2.3999953269958496","-2.3999953269958496","-2.3999953269958496"
"606000","-0.5999953702091716","-1.1999953985214233","0.0000046581030801462475"
"608000","-0.8999954726546093","-1.7999954223632812","0.000004477054062590469"
"610000","0.000004550814537651604","0.00000451505184173584","0.000004586577233567368"
"612000","-0.8999953269958496","-1.1999952793121338","-0.5999953746795654"
"614000","-1.7999955214559122","-3.5999953746795654","0.000004331767740950454"
"616000","-1.799995632469745","-3.5999958515167236","0.000004586577233567368"
"618000","-0.5999953284858748","-1.1999952793121338","0.000004622340384230483"
"620000","-1.1999952867627144","-2.3999950885772705","0.00000451505184173584"
"622000","-0.5999953702091716","-1.1999953985214233","0.0000046581030801462475"
"624000","-0.29999540001153946","-0.599995493888855","0.000004693865776062012"
"626000","-2.0999953746795654","-2.3999953269958496","-1.7999954223632812"
"628000","-0.5999955609440804","-1.1999956369400024","0.00000451505184173584"
"630000","-1.7999954923986934","-3.5999953746795654","0.00000438988217865699"
"632000","-0.29999545961618423","-0.5999952554702759","0.000004336237907409668"
"634000","-0.29999553114180344","-0.5999954342842102","0.000004372000603325432"
"636000","-0.29999550133948105","-0.5999955534934998","0.000004550814537651604"
"638000","-0.5999954342842102","-0.5999955534934998","-0.5999953150749207"
"640000","-0.5999954476951643","-1.199995517730713","0.000004622340384230483"
"642000","-1.7999953627586365","-2.3999953269958496","-1.1999953985214233"
"644000","-0.5999955534934998","-0.5999956130981445","-0.599995493888855"
"646000","-0.599995493888855","-0.599995493888855","-0.599995493888855"
"648000","0.000004535168500297004","0.0000044435264499043114","0.000004626810550689697"
"650000","-0.599995400011494","-1.1999952793121338","0.000004479289145820076"
"652000","-0.5999954640865326","-0.5999955534934998","-0.5999953746795654"
"654000","-1.4999953210353851","-2.3999953269958496","-0.5999953150749207"
"656000","-1.1999954283237457","-1.7999954223632812","-0.5999954342842102"
"658000","-1.1999953165650368","-2.3999953269958496","0.000004693865776062012"
"660000","-1.4999954596162297","-2.999995470046997","0.000004550814537651604"
"662000","0.00000464022150481469","0.000004586577233567368","0.000004693865776062012"
"664000","-0.29999539405116593","-0.5999953746795654","0.000004586577233567368"
"666000","-0.5999953880905196","-1.1999953985214233","0.000004622340384230483"
"668000","0.000004547461912807194","0.000004544109287962783","0.000004550814537651604"
"670000","-0.599995493888855","-0.599995493888855","-0.599995493888855"
"672000","-0.5999954640865326","-0.5999955534934998","-0.5999953746795654"
"674000","-0.2999954834581331","-0.5999955534934998","0.000004586577233567368"
"676000","-1.1999952331184431","-2.3999950885772705","0.000004622340384230483"
"678000","-0.2999954894185066","-0.599995493888855","0.00000451505184173584"
"680000","0.000004532933189693722","0.00000451505184173584","0.000004550814537651604"
"682000","0.000004526227712631226","0.000004497170266404282","0.000004555285158858169"
"684000","-0.5999953702091716","-1.1999953985214233","0.0000046581030801462475"
"686000","0.0000044614077978621935","0.0000044435264499043114","0.000004479289145820076"
"688000","0.000004452467010196415","0.000004425644874572754","0.000004479289145820076"
"690000","0.000004586577460941044","0.000004550814537651604","0.000004622340384230483"
"692000","-0.2999955549835249","-0.5999955534934998","0.0000044435264499043114"
"694000","-1.1999952867627144","-2.3999950885772705","0.00000451505184173584"
"696000","-0.29999552518120254","-0.599995493888855","0.0000044435264499043114"
"698000","0.000004479289145820076","0.0000044435264499043114","0.00000451505184173584"
"700000","-0.2999955549835249","-0.5999955534934998","0.0000044435264499043114"
"702000","0.0000046581030801462475","0.000004622340384230483","0.000004693865776062012"
"704000","0.0000045508147650252795","0.000004479289145820076","0.000004622340384230483"
"706000","0.000004461407570488518","0.000004407763299241196","0.00000451505184173584"
"708000","-0.2999954536558107","-0.599995493888855","0.000004586577233567368"
"710000","-0.8999953165650822","-1.7999951839447021","0.000004550814537651604"
"712000","-0.29999553710217697","-0.5999955534934998","0.000004479289145820076"
"714000","0.000004586577460941044","0.0000044435264499043114","0.000004729628471977776"
"716000","0.0000045508147650252795","0.0000044435264499043114","0.0000046581030801462475"
"718000","0.00000451505184173584","0.000004479289145820076","0.000004550814537651604"
"720000","0.00000438988217865699","0.000004336237907409668","0.0000044435264499043114"
"722000","0.00000451505184173584","0.000004479289145820076","0.000004550814537651604"
"724000","0.000004407763526614872","0.000004372000603325432","0.0000044435264499043114"
"726000","-0.5999956384300731","-1.199995756149292","0.000004479289145820076"
"728000","-0.5999956697226025","-1.199995756149292","0.000004416704086906975"
"730000","0.000004586577460941044","0.00000451505184173584","0.0000046581030801462475"
"732000","-0.2999954774975322","-0.5999954342842102","0.000004479289145820076"
"734000","0.000004604458808898926","0.000004372000603325432","0.000004836917014472419"
"736000","-0.2999954834581331","-0.5999955534934998","0.000004586577233567368"
"738000","0.000004604458808898926","0.000004550814537651604","0.0000046581030801462475"
"740000","0.00000464022150481469","0.000004586577233567368","0.000004693865776062012"
"742000","0.00000451505184173584","0.000004407763299241196","0.000004622340384230483"
"744000","0.000004479289145820076","0.000004479289145820076","0.000004479289145820076"
"746000","0.000004443526222530636","0.000004407763299241196","0.000004479289145820076"
"748000","0.000004479289145820076","0.0000044435264499043114","0.00000451505184173584"
"750000","0.00000438988217865699","0.000004300475211493904","0.000004479289145820076"
"752000","0.000004461407570488518","0.000004336237907409668","0.000004586577233567368"
"754000","0.000004550814537651604","0.00000451505184173584","0.000004586577233567368"
"756000","0.000004479289145820076","0.0000044435264499043114","0.00000451505184173584"
"758000","-0.29999546557655776","-0.5999953746795654","0.0000044435264499043114"
"760000","-0.899995525181339","-1.7999954223632812","0.000004372000603325432"
"762000","0.000004568696112983162","0.00000451505184173584","0.000004622340384230483"
"764000","0.000004586577460941044","0.000004479289145820076","0.000004693865776062012"
"766000","0.000004550814537651604","0.00000451505184173584","0.000004586577233567368"
"768000","0.000004550814537651604","0.00000451505184173584","0.000004586577233567368"
"770000","0.000004479289145820076","0.0000044435264499043114","0.00000451505184173584"
"772000","0.000004497170493777958","0.0000044435264499043114","0.000004550814537651604"
"774000","0.000004568695885609486","0.000004550814537651604","0.000004586577233567368"
"776000","-0.29999553486709374","-0.5999955534934998","0.00000448375931227929"
"778000","-0.29999553710217697","-0.5999955534934998","0.000004479289145820076"
"780000","0.000004586577233567368","0.000004407763299241196","0.00000476539116789354"
"782000","-0.29999545961618423","-0.5999954342842102","0.00000451505184173584"
"784000","0.000004532933417067397","0.0000044435264499043114","0.000004622340384230483"
"786000","0.000004550814537651604","0.00000451505184173584","0.000004586577233567368"
"788000","0.000004443526222530636","0.000004336237907409668","0.000004550814537651604"
"790000","0.000004479289145820076","0.0000044435264499043114","0.00000451505184173584"
"792000","0.000004532933189693722","0.000004407763299241196","0.0000046581030801462475"
"794000","0.00000451505184173584","0.000004479289145820076","0.000004550814537651604"
"796000","0.000004550814537651604","0.000004550814537651604","0.000004550814537651604"
"798000","0.000004586577233567368","0.000004586577233567368","0.000004586577233567368"
"800000","0.000004586577233567368","0.000004586577233567368","0.000004586577233567368"
"802000","0.000004568696112983162","0.00000451505184173584","0.000004622340384230483"
"804000","0.000004497170493777958","0.000004479289145820076","0.00000451505184173584"
