"Step","Grouped runs - collection/reward/mean_ext_return_100","Grouped runs - collection/reward/mean_ext_return_100__MIN","Grouped runs - collection/reward/mean_ext_return_100__MAX"
"200000","-2.087995601430539","-2.1119955964088466","-2.0639956064522313"
"202000","-2.1029955966621676","-2.1239955897331266","-2.081995603591208"
"204000","-2.105995597377423","-2.1239955897331266","-2.0879956050217197"
"206000","-2.1089956019669804","-2.117995608001952","-2.0999955959320094"
"208000","-2.1119955997020043","-2.123995604664092","-2.0999955947399167"
"210000","-2.1119955997020043","-2.123995604664092","-2.0999955947399167"
"212000","-2.0969956020861904","-2.117995609194045","-2.0759955949783353"
"214000","-2.08799559874833","-2.105995603948836","-2.069995593547824"
"216000","-2.0819955973178184","-2.123995603471999","-2.039995591163638"
"218000","-2.0669956013858357","-2.087995607793337","-2.045995594978335"
"220000","-2.063995601862673","-2.0879956054091506","-2.0399955983161955"
"222000","-2.060995597869162","-2.0699955987334304","-2.0519955970048933"
"224000","-2.0459955985397142","-2.0579955994486863","-2.033995597630742"
"226000","-2.051995599508289","-2.051995601862673","-2.051995597153905"
"228000","-2.0519956018924743","-2.07599560400844","-2.027995599776509"
"230000","-2.0459956034421953","-2.0519956019222763","-2.039995604962114"
"232000","-2.0579956033229863","-2.0579956033527878","-2.0579956032931843"
"234000","-2.027995599746707","-2.027995600968602","-2.0279955985248126"
"236000","-2.0249956017136608","-2.039995603829625","-2.009995599597696"
"238000","-2.0189956038594277","-2.051995609074834","-1.9859955986440219"
"240000","-2.0009956010580097","-2.0579956063330203","-1.9439955957829989"
"242000","-2.0069955989122423","-2.051995602518323","-1.9619955953061616"
"244000","-2.0129955973625213","-2.0639955994188814","-1.9619955953061616"
"246000","-2.033995592936876","-2.0819955905973937","-1.9859955952763584"
"248000","-2.003995592092167","-2.063995592365045","-1.943995591819289"
"250000","-2.000995590482842","-2.0699955914113706","-1.9319955895543126"
"252000","-1.9799955893652554","-2.0339955888185703","-1.9259955899119405"
"254000","-1.958995586742651","-2.0219955859575474","-1.8959955875277545"
"256000","-1.9679955882923719","-2.0399955866728035","-1.8959955899119405"
"258000","-1.9559955860273954","-2.0279955838117805","-1.8839955882430104"
"260000","-1.982995582436215","-2.057995579639455","-1.9079955852329749"
"262000","-1.9559955789791457","-2.033995578685781","-1.8779955792725105"
"264000","-1.973995577906262","-2.057995579639455","-1.889995576173069"
"266000","-1.9619955786215177","-2.057995579639455","-1.8659955776035804"
"268000","-1.9859955798732152","-2.0759955773744787","-1.8959955823719519"
"270000","-2.003995577906262","-2.087995573082944","-1.9199955827295798"
"272000","-1.99499557827879","-2.0999955735597813","-1.889995582997799"
"274000","-1.9979955757157906","-2.09999556879141","-1.895995582640171"
"276000","-1.9979955769078832","-2.099995566407224","-1.8959955874085426"
"278000","-1.9889955759691111","-2.0939955650065167","-1.8839955869317055"
"280000","-1.9769955731080882","-2.0999955640528425","-1.8539955821633338"
"282000","-1.9619955722885243","-2.0999955604765637","-1.823995584100485"
"284000","-1.9559955693678965","-2.0819955579731686","-1.8299955807626247"
"286000","-1.9619955669241063","-2.0879955534432155","-1.8359955804049968"
"288000","-1.9529955647783392","-2.0579955534432157","-1.8479955761134625"
"290000","-1.9439955632286183","-2.05199555439689","-1.8359955720603467"
"292000","-1.9349955652551762","-2.057995549866937","-1.8119955806434154"
"294000","-1.9199955641971926","-2.045995547005914","-1.7939955813884716"
"296000","-1.9349955701576573","-2.06399555606582","-1.8059955842494946"
"298000","-1.9229955661045413","-2.0459955493900996","-1.799995582818983"
"300000","-1.9259955650316578","-2.0399955455754024","-1.8119955844879132"
"302000","-1.9349955665813787","-2.0459955458138213","-1.8239955873489362"
