"Step","Grouped runs - collection/reward/intrinsic_episode_reward_mean","Grouped runs - collection/reward/intrinsic_episode_reward_mean__MIN","Grouped runs - collection/reward/intrinsic_episode_reward_mean__MAX"
"2000","0","0","0"
"4000","0.14648173190653324","0.02562849596142769","0.2673349678516388"
"6000","-0.21808712556958199","-0.47179722785949707","0.0356229767203331"
"8000","-0.09306590259075165","-0.4688416123390198","0.2827098071575165"
"10000","-0.07091152667999268","-0.39284905791282654","0.2510260045528412"
"12000","-0.04324720706790686","-0.0559542253613472","-0.030540188774466515"
"14000","-0.006609093397855759","-0.050544559955596924","0.037326373159885406"
"16000","0.09487360343337059","-0.07441619783639908","0.26416340470314026"
"18000","0.010320473462343216","-0.03717873990535736","0.05781968683004379"
"20000","0.12315281480550766","0.0888528823852539","0.1574527472257614"
"22000","0.06955166161060333","0.04300053417682648","0.09610278904438019"
"24000","-0.03762222034856677","-0.08319617807865143","0.007951737381517887"
"26000","0.08944464358501136","0.0037090755067765713","0.17518021166324615"
"28000","0.07177228853106499","0.07159558683633804","0.07194899022579193"
"30000","0.027507316321134567","0.016886800527572632","0.0381278321146965"
"32000","0.024332121945917606","-0.01318729855120182","0.06185154244303703"
"34000","0.016681426204741","0.011527825146913528","0.021835027262568474"
"36000","-0.0872256817528978","-0.172528937458992","-0.0019224260468035936"
"38000","-0.04365333775058389","-0.0973062738776207","0.009999598376452923"
"40000","0.041902393102645874","0.034008242189884186","0.04979654401540756"
"42000","-0.03289741463959217","-0.08528532087802887","0.019490491598844528"
"44000","0.009936328046023846","-0.0029194094240665436","0.022792065516114235"
"46000","-0.08793850243091583","-0.12812228500843048","-0.047754719853401184"
"48000","-0.017552562756463885","-0.04269667714834213","0.007591551635414362"
"50000","-0.03403586242347956","-0.04620211571455002","-0.021869609132409096"
"52000","0.08738061226904392","0.007576126605272293","0.16718509793281555"
"54000","-0.0016549155116081238","-0.038723863661289215","0.03541403263807297"
"56000","-0.033739250153303146","-0.04882407188415527","-0.01865442842245102"
"58000","0.05494914820883423","-0.0024412001948803663","0.11233949661254883"
"60000","-0.02647212613373995","-0.038711100816726685","-0.014233151450753212"
"62000","0.0075888484716415405","-0.031546540558338165","0.046724237501621246"
"64000","0.07398096844553947","0.07169731706380844","0.07626461982727051"
"66000","0.007892429828643799","-0.02174900844693184","0.03753386810421944"
"68000","0.07045314478455111","0.001291573396883905","0.13961471617221832"
"70000","0.028477096930146217","-0.02395983412861824","0.08091402798891068"
"72000","0.00005440507084131241","-0.018185073509812355","0.01829388365149498"
"74000","0.013886637054383755","-0.008663171902298927","0.03643644601106644"
"76000","0.016350029036402702","-0.032706569880247116","0.06540662795305252"
"78000","0.05978257488459349","0.017116231843829155","0.10244891792535782"
"80000","0.0011555952951312065","-0.014904133975505829","0.017215324565768242"
"82000","0.10984603688120842","0.07603197544813156","0.14366009831428528"
"84000","-0.008116178214550018","-0.049078334122896194","0.03284597769379616"
