"Step","Grouped runs - collection/reward/intrinsic_episode_reward_min","Grouped runs - collection/reward/intrinsic_episode_reward_min__MIN","Grouped runs - collection/reward/intrinsic_episode_reward_min__MAX"
"112000","0.27323198318481445","0.2686673402786255","0.2777966260910034"
"114000","0.26952970027923584","0.26185357570648193","0.27720582485198975"
"116000","0.2716442942619324","0.25894635915756226","0.2843422293663025"
"118000","0.27679531276226044","0.2636360824108124","0.2899545431137085"
"120000","0.27084626257419586","0.25914257764816284","0.2825499475002289"
"122000","0.2663019150495529","0.2532002925872803","0.27940353751182556"
"124000","0.2573443800210953","0.250203937292099","0.26448482275009155"
"126000","0.2577704191207886","0.25461745262145996","0.2609233856201172"
"128000","0.24468614161014557","0.23323440551757812","0.256137877702713"
"130000","0.26266883313655853","0.260449081659317","0.26488858461380005"
"132000","0.233087956905365","0.2317085862159729","0.23446732759475708"
"134000","0.25417086482048035","0.24569588899612427","0.2626458406448364"
"136000","0.23866687715053558","0.23748233914375305","0.23985141515731812"
"138000","0.25505654513835907","0.2483789622783661","0.26173412799835205"
"140000","0.25914210081100464","0.2568817734718323","0.261402428150177"
"142000","0.23997189849615097","0.23831596970558167","0.24162782728672028"
"144000","0.2430642992258072","0.22032791376113892","0.26580068469047546"
"146000","0.25775426626205444","0.25586849451065063","0.25964003801345825"
"148000","0.25448036193847656","0.24953097105026245","0.2594297528266907"
"150000","0.24256688356399536","0.23487788438796997","0.25025588274002075"
"152000","0.24823333323001862","0.24257180094718933","0.2538948655128479"
"154000","0.23376525193452835","0.23349806666374207","0.23403243720531464"
"156000","0.246012881398201","0.23757797479629517","0.2544477880001068"
"158000","0.2413865625858307","0.23208436369895935","0.250688761472702"
"160000","0.26055094599723816","0.25576138496398926","0.26534050703048706"
"162000","0.24544578790664673","0.23736590147018433","0.25352567434310913"
"164000","0.2457619160413742","0.2405432164669037","0.2509806156158447"
"166000","0.2431173026561737","0.234810471534729","0.2514241337776184"
"168000","0.24291298538446426","0.2400987446308136","0.24572722613811493"
"170000","0.245113343000412","0.23965424299240112","0.25057244300842285"
"172000","0.24119224399328232","0.2388933300971985","0.24349115788936615"
"174000","0.23336747288703918","0.22161152958869934","0.24512341618537903"
"176000","0.24698125571012497","0.23787783086299896","0.256084680557251"
"178000","0.25178465247154236","0.24824392795562744","0.2553253769874573"
"180000","0.246226966381073","0.24059787392616272","0.2518560588359833"
"182000","0.2444954216480255","0.23660677671432495","0.2523840665817261"
"184000","0.2570609301328659","0.2565343379974365","0.2575875222682953"
"186000","0.23666292428970337","0.2200261950492859","0.25329965353012085"
"188000","0.24401215463876724","0.23332370817661285","0.25470060110092163"
"190000","0.24415957182645798","0.22923199832439423","0.25908714532852173"
"192000","0.24600496888160706","0.23654037714004517","0.25546956062316895"
"194000","0.24736902117729187","0.2394711673259735","0.25526687502861023"
"196000","0.24061183631420135","0.22796258330345154","0.25326108932495117"
"198000","0.24827119708061218","0.23284608125686646","0.2636963129043579"
"200000","0.24279021471738815","0.22628165781497955","0.25929877161979675"
"202000","0.2398853451013565","0.23641327023506165","0.24335741996765137"
"204000","0.26189760863780975","0.2344641089439392","0.2893311083316803"
"206000","0.25605282187461853","0.2548603415489197","0.2572453022003174"
"208000","0.25255271792411804","0.25114238262176514","0.25396305322647095"
"210000","0.24495136737823486","0.22746944427490234","0.2624332904815674"
"212000","0.24705752730369568","0.2402065396308899","0.25390851497650146"
"214000","0.24935802817344666","0.24703341722488403","0.2516826391220093"
"216000","0.2478925883769989","0.2339121699333191","0.2618730068206787"
"218000","0.24358288943767548","0.23064777255058289","0.25651800632476807"
"220000","0.2576868385076523","0.255538672208786","0.25983500480651855"
"222000","0.24724289029836655","0.2349962443113327","0.2594895362854004"
"224000","0.2645880877971649","0.26008141040802","0.2690947651863098"
"226000","0.25054115056991577","0.24321627616882324","0.2578660249710083"
"228000","0.2511545270681381","0.24799567461013794","0.2543133795261383"
"230000","0.24877028167247772","0.23307308554649353","0.2644674777984619"
"232000","0.2540367841720581","0.2457590103149414","0.2623145580291748"
"234000","0.2582850307226181","0.2443811297416687","0.2721889317035675"
"236000","0.2552008628845215","0.2444387674331665","0.26596295833587646"
"238000","0.2556963860988617","0.2501065731048584","0.261286199092865"
"240000","0.27215248346328735","0.2661736011505127","0.278131365776062"
"242000","0.2619849294424057","0.250380277633667","0.2735895812511444"
"244000","0.2843485474586487","0.27234503626823425","0.2963520586490631"
"246000","0.26004132628440857","0.2581789195537567","0.2619037330150604"
"248000","0.2576514333486557","0.24193328619003296","0.27336958050727844"
"250000","0.2568296566605568","0.24088154733181","0.2727777659893036"
"252000","0.2540895491838455","0.2405737042427063","0.26760539412498474"
"254000","0.26890164613723755","0.26574569940567017","0.27205759286880493"
"256000","0.2512211799621582","0.24071186780929565","0.26173049211502075"
"258000","0.2720550000667572","0.26116031408309937","0.28294968605041504"
"260000","0.2639402747154236","0.25522834062576294","0.27265220880508423"
"262000","0.26096323132514954","0.2511879801750183","0.27073848247528076"
"264000","0.2565474510192871","0.2492172122001648","0.2638776898384094"
"266000","0.2552926167845726","0.24631695449352264","0.26426827907562256"
"268000","0.2616433799266815","0.24377307295799255","0.2795136868953705"
"270000","0.27375364303588867","0.26846843957901","0.27903884649276733"
"272000","0.2606353163719177","0.24737876653671265","0.2738918662071228"
"274000","0.26312965154647827","0.24920380115509033","0.2770555019378662"
"276000","0.25873352587223053","0.24925795197486877","0.2682090997695923"
"278000","0.2579750120639801","0.2529848515987396","0.2629651725292206"
"280000","0.2723773270845413","0.2609974443912506","0.28375720977783203"
"282000","0.2642116844654083","0.25673627853393555","0.2716870903968811"
"284000","0.2690587043762207","0.2607930302619934","0.277324378490448"
"286000","0.27268512547016144","0.2700815796852112","0.2752886712551117"
"288000","0.2728792726993561","0.25811609625816345","0.2876424491405487"
"290000","0.2699277251958847","0.2569480836391449","0.2829073667526245"
"292000","0.2691202759742737","0.2591039538383484","0.279136598110199"
"294000","0.2740209549665451","0.2661049962043762","0.281936913728714"
"296000","0.27049048244953156","0.2583753168582916","0.2826056480407715"
"298000","0.2702130824327469","0.2627534568309784","0.2776727080345154"
"300000","0.2723914831876755","0.2503683567047119","0.29441460967063904"
"302000","0.2730984389781952","0.2565681040287018","0.2896287739276886"
"304000","0.2761162221431732","0.2625557780265808","0.2896766662597656"
"306000","0.2749423086643219","0.2648012340068817","0.2850833833217621"
"308000","0.2771747261285782","0.267076313495636","0.2872731387615204"
"310000","0.2661428302526474","0.26190221309661865","0.27038344740867615"
"312000","0.2712124139070511","0.2629198431968689","0.2795049846172333"
"314000","0.2685108631849289","0.254985511302948","0.2820362150669098"
"316000","0.280477374792099","0.26919057965278625","0.29176416993141174"
"318000","0.28066444396972656","0.268591046333313","0.29273784160614014"
"320000","0.2759578227996826","0.2695372700691223","0.2823783755302429"
"322000","0.27803097665309906","0.2682828903198242","0.2877790629863739"
"324000","0.27317142486572266","0.26303836703300476","0.28330448269844055"
"326000","0.2739325016736984","0.2643967866897583","0.28346821665763855"
"328000","0.28288161754608154","0.27483272552490234","0.29093050956726074"
"330000","0.2748985141515732","0.26473331451416016","0.2850637137889862"
"332000","0.2822956293821335","0.2789691984653473","0.2856220602989197"
"334000","0.27361366152763367","0.2664356827735901","0.28079164028167725"
"336000","0.2794649451971054","0.2691124379634857","0.2898174524307251"
"338000","0.27676138281822205","0.26438236236572266","0.28914040327072144"
"340000","0.27810142934322357","0.2624762952327728","0.2937265634536743"
"342000","0.27404169738292694","0.26435399055480957","0.2837294042110443"
"344000","0.2773878872394562","0.26308056712150574","0.2916952073574066"
"346000","0.27144336700439453","0.26057738065719604","0.282309353351593"
"348000","0.2822573632001877","0.2713146209716797","0.2932001054286957"
"350000","0.280733197927475","0.2750992178916931","0.28636717796325684"
"352000","0.2772172838449478","0.2681735157966614","0.28626105189323425"
"354000","0.2726443409919739","0.26213935017585754","0.2831493318080902"
"356000","0.281396821141243","0.2687845826148987","0.2940090596675873"
"358000","0.2758628875017166","0.26408177614212036","0.28764399886131287"
"360000","0.28064902126789093","0.269209086894989","0.29208895564079285"
"362000","0.28339219093322754","0.27971136569976807","0.287073016166687"
"364000","0.29538998007774353","0.27573156356811523","0.3150483965873718"
"366000","0.2877250462770462","0.2634851038455963","0.3119649887084961"
"368000","0.28660672903060913","0.2696722745895386","0.3035411834716797"
"370000","0.28997287154197693","0.280120313167572","0.29982542991638184"
"372000","0.28690074384212494","0.278735488653183","0.2950659990310669"
"374000","0.2841731905937195","0.27667802572250366","0.2916683554649353"
"376000","0.28792785108089447","0.27916356921195984","0.2966921329498291"
"378000","0.28675876557826996","0.2766825556755066","0.2968349754810333"
"380000","0.285411074757576","0.2725321054458618","0.29829004406929016"
"382000","0.29268136620521545","0.2805901765823364","0.3047725558280945"
"384000","0.29311540722846985","0.2925495505332947","0.293681263923645"
"386000","0.292075514793396","0.27792930603027344","0.30622172355651855"
"388000","0.2912995219230652","0.2821429371833801","0.30045610666275024"
"390000","0.2877788841724396","0.27337294816970825","0.3021848201751709"
"392000","0.2931244373321533","0.2846294641494751","0.30161941051483154"
"394000","0.28532372415065765","0.273651123046875","0.2969963252544403"
"396000","0.29157590866088867","0.2802131175994873","0.30293869972229004"
"398000","0.3021550625562668","0.29013729095458984","0.3141728341579437"
"400000","0.2916942685842514","0.2744768559932709","0.30891168117523193"
"402000","0.28896066546440125","0.2783805727958679","0.29954075813293457"
"404000","0.2940821349620819","0.28409504890441895","0.3040692210197449"
"406000","0.2928961515426636","0.28149235248565674","0.3042999505996704"
"408000","0.294593021273613","0.28229084610939026","0.3068951964378357"
"410000","0.2921660989522934","0.283956378698349","0.3003758192062378"
"412000","0.29447662830352783","0.28485602140426636","0.3040972352027893"
"414000","0.2955904006958008","0.28127551078796387","0.3099052906036377"
"416000","0.29424692690372467","0.2837701737880707","0.30472368001937866"
"418000","0.30338048934936523","0.28940433263778687","0.3173566460609436"
"420000","0.3034929931163788","0.29817748069763184","0.30880850553512573"
"422000","0.2994253933429718","0.2914787828922272","0.30737200379371643"
"424000","0.2940329760313034","0.27928176522254944","0.3087841868400574"
"426000","0.29937024414539337","0.2865482270717621","0.31219226121902466"
"428000","0.29452261328697205","0.28656530380249023","0.30247992277145386"
"430000","0.29898853600025177","0.29188141226768494","0.3060956597328186"
"432000","0.2998195290565491","0.2914762496948242","0.3081628084182739"
"434000","0.2950747162103653","0.2816568911075592","0.3084925413131714"
"436000","0.2984243333339691","0.2840539216995239","0.3127947449684143"
"438000","0.29740406572818756","0.2850826680660248","0.30972546339035034"
"440000","0.30019839107990265","0.289354532957077","0.31104224920272827"
"442000","0.3039080947637558","0.29396817088127136","0.31384801864624023"
"444000","0.30484816431999207","0.2957678437232971","0.313928484916687"
"446000","0.3022393733263016","0.29256996512413025","0.3119087815284729"
"448000","0.30264848470687866","0.2903120517730713","0.31498491764068604"
"450000","0.3034849464893341","0.2924375534057617","0.3145323395729065"
"452000","0.30000293254852295","0.28814011812210083","0.31186574697494507"
"454000","0.3043602555990219","0.2940923869609833","0.31462812423706055"
"456000","0.30435317754745483","0.2947399616241455","0.31396639347076416"
"458000","0.3038019686937332","0.29011592268943787","0.31748801469802856"
"460000","0.30101965367794037","0.2906506061553955","0.31138870120048523"
"462000","0.304840087890625","0.2980974614620209","0.3115827143192291"
"464000","0.30567944049835205","0.2941586375236511","0.317200243473053"
"466000","0.3088211119174957","0.30036473274230957","0.3172774910926819"
"468000","0.30815887451171875","0.2951682209968567","0.3211495280265808"
"470000","0.3070855736732483","0.29582202434539795","0.31834912300109863"
"472000","0.31015744805336","0.30022919178009033","0.32008570432662964"
"474000","0.30603861808776855","0.29561325907707214","0.31646397709846497"
"476000","0.30687151849269867","0.2936002314090729","0.32014280557632446"
"478000","0.30625590682029724","0.2950834631919861","0.3174283504486084"
"480000","0.3089728355407715","0.29496800899505615","0.3229776620864868"
"482000","0.3107861876487732","0.29925402998924255","0.32231834530830383"
"484000","0.31106048822402954","0.3005169630050659","0.32160401344299316"
"486000","0.30903467535972595","0.2969217300415039","0.321147620677948"
"488000","0.3102843016386032","0.2957896888256073","0.3247789144515991"
"490000","0.3122725188732147","0.3019569516181946","0.32258808612823486"
"492000","0.313456267118454","0.3043476343154907","0.32256489992141724"
"494000","0.31485408544540405","0.3030562996864319","0.3266518712043762"
"496000","0.31385354697704315","0.3013802766799927","0.32632681727409363"
"498000","0.31403788924217224","0.3028396964073181","0.32523608207702637"
"500000","0.3156576156616211","0.30236297845840454","0.32895225286483765"
"502000","0.31373733282089233","0.30418723821640015","0.3232874274253845"
"504000","0.3148919939994812","0.30174797773361206","0.32803601026535034"
"506000","0.3125995993614197","0.30046355724334717","0.3247356414794922"
"508000","0.3166144788265228","0.30531972646713257","0.3279092311859131"
"510000","0.31569814682006836","0.30425548553466797","0.32714080810546875"
"512000","0.3159307837486267","0.30150145292282104","0.3303601145744324"
"514000","0.315030112862587","0.30230826139450073","0.3277519643306732"
"516000","0.31628844141960144","0.30320876836776733","0.32936811447143555"
"518000","0.31773605942726135","0.30337801575660706","0.33209410309791565"
"520000","0.31574782729148865","0.3031318783760071","0.3283637762069702"
"522000","0.31799572706222534","0.3067762851715088","0.3292151689529419"
"524000","0.3156876116991043","0.30253732204437256","0.32883790135383606"
"526000","0.3168037682771683","0.30514970421791077","0.3284578323364258"
"528000","0.32244351506233215","0.3098370432853699","0.33504998683929443"
"530000","0.3205426335334778","0.3100682497024536","0.33101701736450195"
"532000","0.3225512057542801","0.3110949993133545","0.3340074121952057"
"534000","0.3181460499763489","0.3055918216705322","0.3307002782821655"
"536000","0.32153792679309845","0.30762341618537903","0.33545243740081787"
"538000","0.32029734551906586","0.3056824803352356","0.3349122107028961"
"540000","0.3205006569623947","0.3086208403110504","0.332380473613739"
"542000","0.3201913982629776","0.30601435899734497","0.33436843752861023"
"544000","0.3208698481321335","0.3094317615032196","0.33230793476104736"
"546000","0.3240657448768616","0.3100188374519348","0.33811265230178833"
"548000","0.3245592415332794","0.31383174657821655","0.3352867364883423"
"550000","0.3259809911251068","0.3168022036552429","0.3351597785949707"
"552000","0.3222413957118988","0.3086656332015991","0.3358171582221985"
"554000","0.3238753378391266","0.31219422817230225","0.3355564475059509"
"556000","0.32541225850582123","0.3138110935688019","0.3370134234428406"
"558000","0.3245604336261749","0.31276917457580566","0.3363516926765442"
"560000","0.3258001357316971","0.31338053941726685","0.3382197320461273"
"562000","0.328482985496521","0.31343406438827515","0.34353190660476685"
"564000","0.32928819954395294","0.31392115354537964","0.34465524554252625"
"566000","0.32815979421138763","0.3150596618652344","0.3412599265575409"
"568000","0.326736256480217","0.31488505005836487","0.3385874629020691"
"570000","0.32708898186683655","0.3163014054298401","0.337876558303833"
"572000","0.3339681774377823","0.321108341217041","0.34682801365852356"
"574000","0.32925911247730255","0.3190433979034424","0.3394748270511627"
"576000","0.3284794092178345","0.3161158561706543","0.34084296226501465"
"578000","0.33134275674819946","0.3215283155441284","0.3411571979522705"
"580000","0.33381348848342896","0.3219255805015564","0.3457013964653015"
"582000","0.3311256766319275","0.3187516927719116","0.34349966049194336"
"584000","0.33022448420524597","0.319160521030426","0.3412884473800659"
"586000","0.32934853434562683","0.3172154426574707","0.34148162603378296"
"588000","0.3320728689432144","0.3190256655216217","0.34512007236480713"
"590000","0.33428046107292175","0.32287704944610596","0.34568387269973755"
"592000","0.3363822400569916","0.32191941142082214","0.350845068693161"
"594000","0.3352910876274109","0.31887567043304443","0.35170650482177734"
"596000","0.3315027058124542","0.31894153356552124","0.3440638780593872"
"598000","0.3339279294013977","0.3219759464263916","0.3458799123764038"
"600000","0.3335585594177246","0.321766197681427","0.3453509211540222"
"602000","0.3351520299911499","0.32268649339675903","0.34761756658554077"
"604000","0.33569207787513733","0.32283467054367065","0.348549485206604"
"606000","0.33539915084838867","0.32411855459213257","0.3466797471046448"
"608000","0.33827587962150574","0.3243134021759033","0.35223835706710815"
"610000","0.3403017818927765","0.33200836181640625","0.34859520196914673"
"612000","0.3372425436973572","0.3241720199584961","0.35031306743621826"
"614000","0.3375574052333832","0.3243735432624817","0.35074126720428467"
"616000","0.3371310383081436","0.3259024918079376","0.3483595848083496"
"618000","0.3371324688196182","0.323845773935318","0.35041916370391846"
"620000","0.3374370336532593","0.3254423141479492","0.34943175315856934"
"622000","0.33869458734989166","0.3248133659362793","0.35257580876350403"
"624000","0.3421676754951477","0.33053767681121826","0.35379767417907715"
"626000","0.341144323348999","0.3266024589538574","0.3556861877441406"
"628000","0.3422633707523346","0.32983726263046265","0.35468947887420654"
"630000","0.34246282279491425","0.32866713404655457","0.3562585115432739"
"632000","0.3427175283432007","0.3299317955970764","0.35550326108932495"
"634000","0.341720774769783","0.3268147110939026","0.35662683844566345"
"636000","0.34458595514297485","0.33336907625198364","0.35580283403396606"
"638000","0.3431952893733978","0.3291589617729187","0.35723161697387695"
"640000","0.3441116362810135","0.3326478600502014","0.35557541251182556"
"642000","0.34482285380363464","0.3316757082939148","0.3579699993133545"
"644000","0.34609583020210266","0.3330047130584717","0.35918694734573364"
"646000","0.34474343061447144","0.33451926708221436","0.3549675941467285"
"648000","0.34914885461330414","0.33939507603645325","0.35890263319015503"
"650000","0.3447166085243225","0.3307306170463562","0.3587026000022888"
"652000","0.3444644957780838","0.33238646388053894","0.35654252767562866"
"654000","0.3452281057834625","0.3311769366264343","0.3592792749404907"
"656000","0.3452168256044388","0.3320099115371704","0.35842373967170715"
"658000","0.3457648754119873","0.33280783891677856","0.35872191190719604"
"660000","0.347548246383667","0.3355019688606262","0.35959452390670776"
"662000","0.3469596207141876","0.3341463804244995","0.35977286100387573"
"664000","0.347933828830719","0.3349078893661499","0.3609597682952881"
"666000","0.34799298644065857","0.3336915373802185","0.36229443550109863"
"668000","0.34831978380680084","0.336029976606369","0.36060959100723267"
"670000","0.3505904972553253","0.33712881803512573","0.3640521764755249"
"672000","0.3514774888753891","0.33871960639953613","0.36423537135124207"
"674000","0.3509328067302704","0.3376743197441101","0.36419129371643066"
"676000","0.3502757251262665","0.33762866258621216","0.3629227876663208"
"678000","0.35159289836883545","0.3364662528038025","0.3667195439338684"
"680000","0.35325977206230164","0.3413887619972229","0.36513078212738037"
"682000","0.3517059236764908","0.3388672173023224","0.3645446300506592"
"684000","0.35070255398750305","0.33774900436401367","0.36365610361099243"
"686000","0.3539334833621979","0.34030020236968994","0.3675667643547058"
"688000","0.35337288677692413","0.3407285213470459","0.36601725220680237"
"690000","0.3594882935285568","0.33938202261924744","0.3795945644378662"
"692000","0.3545989990234375","0.34006232023239136","0.36913567781448364"
"694000","0.35337819159030914","0.3413395881652832","0.3654167950153351"
"696000","0.3534296900033951","0.3400918245315552","0.366767555475235"
"698000","0.35351791977882385","0.34098881483078003","0.3660470247268677"
"700000","0.3554437756538391","0.34423792362213135","0.3666496276855469"
"702000","0.35610008239746094","0.344640851020813","0.3675593137741089"
"704000","0.3554289937019348","0.34230464696884155","0.3685533404350281"
"706000","0.3561006337404251","0.3428401052951813","0.36936116218566895"
"708000","0.3581310212612152","0.3452721834182739","0.3709898591041565"
"710000","0.35834455490112305","0.3450130224227905","0.37167608737945557"
"712000","0.3579534888267517","0.3462185263633728","0.3696884512901306"
"714000","0.359471932053566","0.3446659743785858","0.37427788972854614"
"716000","0.3587034046649933","0.3472978472709656","0.370108962059021"
"718000","0.361176997423172","0.3479006290435791","0.3744533658027649"
"720000","0.36110907793045044","0.3478233814239502","0.3743947744369507"
"722000","0.35920804738998413","0.3459838628768921","0.37243223190307617"
"724000","0.36076033115386963","0.3497803807258606","0.37174028158187866"
"726000","0.36161892116069794","0.3483077883720398","0.3749300539493561"
"728000","0.36038099229335785","0.3481561541557312","0.3726058304309845"
"730000","0.361552894115448","0.3483979105949402","0.3747078776359558"
"732000","0.36140286922454834","0.3481614291667938","0.37464430928230286"
"734000","0.3620236814022064","0.34788668155670166","0.3761606812477112"
"736000","0.362572118639946","0.34925758838653564","0.3758866488933563"
"738000","0.36310501396656036","0.3486286699771881","0.3775813579559326"
"740000","0.36356598138809204","0.35072922706604004","0.37640273571014404"
"742000","0.365774005651474","0.35059624910354614","0.38095176219940186"
"744000","0.3636920154094696","0.3509560227394104","0.3764280080795288"
"746000","0.365103155374527","0.352494478225708","0.37771183252334595"
"748000","0.3646812438964844","0.3520314693450928","0.377331018447876"
"750000","0.3655669093132019","0.3530043363571167","0.3781294822692871"
"752000","0.36704254150390625","0.3560250997543335","0.378059983253479"
"754000","0.36734288930892944","0.35595595836639404","0.37872982025146484"
"756000","0.36733560264110565","0.35495010018348694","0.37972110509872437"
"758000","0.36958426237106323","0.3546578288078308","0.38451069593429565"
"760000","0.36926308274269104","0.3549753427505493","0.38355082273483276"
"762000","0.36884838342666626","0.3550831377506256","0.3826136291027069"
"764000","0.3701479732990265","0.357391893863678","0.382904052734375"
"766000","0.3692559003829956","0.355755478143692","0.3827563226222992"
"768000","0.3703382611274719","0.3589497208595276","0.38172680139541626"
"770000","0.37036052346229553","0.35888004302978516","0.3818410038948059"
"772000","0.37047506868839264","0.35490503907203674","0.38604509830474854"
"774000","0.370221883058548","0.35817044973373413","0.3822733163833618"
"776000","0.37310591340065","0.3595973253250122","0.38661450147628784"
"778000","0.37203727662563324","0.3592834770679474","0.3847910761833191"
"780000","0.37186241149902344","0.35811126232147217","0.3856135606765747"
"782000","0.3713552802801132","0.3593771755695343","0.38333338499069214"
"784000","0.3709742873907089","0.35842013359069824","0.3835284411907196"
"786000","0.37510670721530914","0.3611206114292145","0.3890928030014038"
"788000","0.37463676929473877","0.36067599058151245","0.3885975480079651"
"790000","0.376287579536438","0.36090314388275146","0.3916720151901245"
"792000","0.3767722249031067","0.3630841374397278","0.3904603123664856"
"794000","0.3753422945737839","0.36193564534187317","0.3887489438056946"
"796000","0.37675997614860535","0.3612746596336365","0.3922452926635742"
"798000","0.3761886954307556","0.363211452960968","0.3891659379005432"
"800000","0.3749069720506668","0.3604185879230499","0.3893953561782837"
"802000","0.3780630826950073","0.36462491750717163","0.391501247882843"
"804000","0.37587811052799225","0.3608713448047638","0.3908848762512207"
"806000","0.3780173659324646","0.3638172149658203","0.3922175168991089"
"808000","0.3779345750808716","0.3637654185295105","0.39210373163223267"
"810000","0.37822964787483215","0.36518603563308716","0.39127326011657715"
"812000","0.3776533752679825","0.36329713463783264","0.3920096158981323"
"814000","0.37937071919441223","0.36511969566345215","0.3936217427253723"
"816000","0.3785633444786072","0.3641624450683594","0.392964243888855"
"818000","0.3797037899494171","0.36703962087631226","0.392367959022522"
"820000","0.3792434334754944","0.3655651807785034","0.39292168617248535"
"822000","0.3793189227581024","0.3643513321876526","0.39428651332855225"
"824000","0.38140302896499634","0.36847007274627686","0.3943359851837158"
"826000","0.37975025177001953","0.36578959226608276","0.3937109112739563"
"828000","0.38551734387874603","0.36912310123443604","0.40191158652305603"
"830000","0.3814866244792938","0.36867839097976685","0.3942948579788208"
"832000","0.38555341958999634","0.3688148260116577","0.40229201316833496"
"834000","0.38081666827201843","0.3678392171859741","0.39379411935806274"
"836000","0.3829931914806366","0.3702978789806366","0.3956885039806366"
"838000","0.38214734196662903","0.3688727617263794","0.39542192220687866"
"840000","0.38504138588905334","0.37142038345336914","0.39866238832473755"
"842000","0.38333337008953094","0.3693690896034241","0.3972976505756378"
"844000","0.3838787227869034","0.37066927552223206","0.3970881700515747"
"846000","0.3850499242544174","0.3717441260814667","0.39835572242736816"
"848000","0.3838966488838196","0.3699219822883606","0.39787131547927856"
"850000","0.3849046230316162","0.37115776538848877","0.39865148067474365"
"852000","0.38718530535697937","0.37529510259628296","0.3990755081176758"
"854000","0.3876783400774002","0.3761405348777771","0.3992161452770233"
"856000","0.3867506980895996","0.3746030032634735","0.3988983929157257"
"858000","0.38590604066848755","0.3723491430282593","0.3994629383087158"
"860000","0.38642147183418274","0.3721873164176941","0.4006556272506714"
"862000","0.3868713974952698","0.3729245662689209","0.40081822872161865"
"864000","0.38985490798950195","0.37515658140182495","0.40455323457717896"
"866000","0.38873229920864105","0.3761886954307556","0.4012759029865265"
"868000","0.3887924551963806","0.3753594160079956","0.4022254943847656"
"870000","0.38927508890628815","0.375778466463089","0.4027717113494873"
"872000","0.3886963129043579","0.37550926208496094","0.4018833637237549"
"874000","0.39194610714912415","0.37599557638168335","0.40789663791656494"
"876000","0.3901901841163635","0.37527531385421753","0.4051050543785095"
"878000","0.38937948644161224","0.37530872225761414","0.40345025062561035"
"880000","0.3894236087799072","0.3750882148742676","0.4037590026855469"
"882000","0.3922259658575058","0.37943968176841736","0.40501224994659424"
"884000","0.3920285552740097","0.3796135187149048","0.4044435918331146"
"886000","0.3912809193134308","0.37725329399108887","0.4053085446357727"
"888000","0.3917511999607086","0.377691388130188","0.40581101179122925"
