"Step","Grouped runs - collection/reward/mean_total_return_100","Grouped runs - collection/reward/mean_total_return_100__MIN","Grouped runs - collection/reward/mean_total_return_100__MAX"
"2000","-0.8999956846237183","-1.199995756149292","-0.5999956130981445"
"4000","-0.6175869703292847","-1.6718531847000122","0.43667924404144287"
"6000","-1.3062594036261241","-2.6718135674794516","0.05929476022720337"
"8000","-0.9362593814730644","-2.4302898347377777","0.5577710717916489"
"10000","-1.3778277575969695","-2.548160195350647","-0.20749531984329223"
"12000","-1.250939463575681","-2.5319496194521585","0.03007069230079651"
"14000","-1.4915869874613625","-2.397124477795192","-0.586049497127533"
"16000","-1.4289934523403645","-2.4456732124090195","-0.41231369227170944"
"18000","-1.3835634423626793","-2.222505423757765","-0.5446214609675937"
"20000","-1.3267679903656244","-2.1675638794898986","-0.48597210124135015"
"22000","-1.277785539965738","-2.090704473582181","-0.46486660634929483"
"24000","-1.2276834997658927","-1.9704784949620564","-0.48488850456972915"
"26000","-1.1504051103614843","-1.8420475125312805","-0.45876270819168824"
"28000","-1.1197853463568859","-1.78974272949355","-0.44982796322022167"
"30000","-1.1570639498531818","-1.6628343492746354","-0.6512935504317283"
"32000","-1.186481837881729","-1.6830342104658484","-0.6899294652976096"
"34000","-1.1987114467603317","-1.6206510864636476","-0.776771807057016"
"36000","-1.226708011701703","-1.5376658423079386","-0.9157501810954677"
"38000","-1.3784588985145092","-1.6754266321659088","-1.0814911648631096"
"40000","-1.3672662513330578","-1.5698568180203438","-1.164675684645772"
"42000","-1.4498050228825639","-1.627837142774037","-1.2717729029910905"
"44000","-1.4474581156603314","-1.712712056257508","-1.182204175063155"
"46000","-1.455575032888547","-1.7731566701246344","-1.13799339565246"
"48000","-1.4631280919226506","-1.760388609021902","-1.1658675748233993"
"50000","-1.4463789184391498","-1.7040380036830902","-1.1887198331952096"
"52000","-1.4314252053602383","-1.6969428738722434","-1.1659075368482332"
"54000","-1.434438558778277","-1.6185366312662761","-1.2503404862902783"
"56000","-1.43692286113011","-1.6339450308254786","-1.239900691434741"
"58000","-1.4886777895534862","-1.7103839742726292","-1.266971604834343"
"60000","-1.4848714571446182","-1.6954334775606792","-1.274309436728557"
"62000","-1.4810613471894496","-1.708895441024534","-1.253227253354365"
"64000","-1.5159508233191445","-1.7651344053447247","-1.2667672412935644"
"66000","-1.532226889535333","-1.6849832354169902","-1.379470543653676"
"68000","-1.5302190547261167","-1.7177545498399174","-1.3426835596123163"
"70000","-1.5429150831486498","-1.7294492755617414","-1.3563808907355581"
"72000","-1.5949322956924636","-1.7729326122336917","-1.4169319791512356"
"74000","-1.6121409079311668","-1.7979422292193852","-1.4263395866429485"
"76000","-1.6474625604521287","-1.779861070607838","-1.5150640502964194"
"78000","-1.6762446817488241","-1.8321267733207116","-1.5203625901769369"
"80000","-1.6701701483689249","-1.7979951970279218","-1.542345099709928"
"82000","-1.689240238197693","-1.7943710197762746","-1.5841094566191114"
"84000","-1.7260705068530071","-1.8011533894709177","-1.6509876242350965"
"86000","-1.7160239392068497","-1.7674554912156837","-1.6645923871980157"
"88000","-1.7019689996642144","-1.7541705525734208","-1.6497674467550083"
"90000","-1.7128122348752286","-1.7426372309525808","-1.6829872387978766"
"92000","-1.7065380096597518","-1.7648549954528394","-1.648221023866664"
"94000","-1.7561527399465124","-1.8020010698348918","-1.710304410058133"
"96000","-1.753893395032113","-1.8441371067116659","-1.6636496833525598"
"98000","-1.7526951189704087","-1.8156330171896486","-1.6897572207511689"
"100000","-1.7649541664868593","-1.8423377633094788","-1.6875705696642398"
"102000","-1.7832217830799375","-1.8193865979419035","-1.7470569682179713"
"104000","-1.784810424495775","-1.831132172391965","-1.738488676599585"
"106000","-1.7812578200872213","-1.807547336479403","-1.7549683036950399"
"108000","-1.7791342156490795","-1.8075132800473108","-1.7507551512508481"
"110000","-1.7906334476714785","-1.7908960473808375","-1.7903708479621194"
"112000","-1.7788257857651582","-1.7907138530697142","-1.7669377184606023"
"114000","-1.7990286918193625","-1.8036391260592561","-1.794418257579469"
"116000","-1.8082954568210348","-1.829163236864682","-1.7874276767773876"
"118000","-1.8099483378484087","-1.8571253328000086","-1.762771342896809"
"120000","-1.8486796523754796","-1.887623248497645","-1.809736056253314"
"122000","-1.8956178471323897","-1.9032031532193794","-1.8880325410454"
"124000","-1.8769576752017583","-1.880116157954739","-1.8737991924487776"
"126000","-1.878817710670687","-1.8874547851700632","-1.8701806361713107"
"128000","-1.8650918226339854","-1.8701706455321983","-1.8600129997357726"
"130000","-1.8900283442666899","-1.8971837705144516","-1.8828729180189279"
"132000","-1.8756331228509997","-1.8761853504587302","-1.875080895243269"
"134000","-1.888284390152835","-1.8942084374712473","-1.8823603428344229"
"136000","-1.9189324410193984","-1.942255705704584","-1.8956091763342129"
"138000","-1.9326256077898585","-1.9828114838919777","-1.8824397316877393"
"140000","-1.9348944677306072","-1.9834256360573428","-1.8863632994038717"
"142000","-1.9205116466422316","-1.9732327143281279","-1.8677905789563354"
"144000","-1.9054117838645146","-1.9449297691591911","-1.8658937985698383"
"146000","-1.937144389554654","-1.9925306501657996","-1.8817581289435086"
"148000","-1.9353377245668624","-1.9986924969062612","-1.8719829522274636"
"150000","-1.9331499859193961","-1.969726742208004","-1.8965732296307882"
"152000","-1.9524579421175936","-1.9846948778354807","-1.9202210063997067"
"154000","-1.9437897665208423","-1.9596440806114055","-1.9279354524302792"
"156000","-1.9566372559668546","-2.001377666464601","-1.911896845469108"
"158000","-1.984992183013996","-2.0284803530932227","-1.9415040129347692"
"160000","-1.9902907709823923","-2.0422571404371412","-1.9383244015276433"
"162000","-1.9967355826800621","-2.0648375041782856","-1.9286336611818384"
"164000","-1.9802052952212894","-2.0348931963941674","-1.9255173940484116"
"166000","-1.9632811345474188","-2.01152879578701","-1.9150334733078278"
"168000","-1.9669891624445361","-2.0088073661373484","-1.9251709587517238"
"170000","-1.9656939801266966","-2.006424117833376","-1.924963842420017"
"172000","-1.9819911053230943","-2.0235773318468833","-1.9404048787993053"
"174000","-1.9677791117808257","-2.012341650780933","-1.9232165727807187"
"176000","-1.969459101070904","-2.0153345852158964","-1.9235836169259115"
"178000","-1.9718704754591323","-2.0206007268070505","-1.923140224111214"
"180000","-1.958714816491637","-2.0098566512680716","-1.9075729817152023"
"182000","-1.9617881737444753","-2.0064822193439844","-1.9170941281449663"
"184000","-1.9561223033208237","-2.004330455649482","-1.9079141509921655"
"186000","-1.9493832589197222","-2.0123828015420386","-1.886383716297406"
"188000","-1.9607200458685452","-2.0398202824227987","-1.8816198093142915"
"190000","-1.952289812129579","-2.038759493239616","-1.8658201310195421"
"192000","-1.957294428041981","-2.0530430482467636","-1.8615458078371983"
"194000","-1.9798818162459995","-2.072583243442872","-1.887180389049127"
"196000","-1.9858960411416327","-2.0819730911099787","-1.8898189911732868"
"198000","-1.975719046054615","-2.0706802209594635","-1.8807578711497663"
"200000","-1.971765765491873","-2.067379285134375","-1.876152245849371"
"202000","-1.965714675281197","-2.0643402085080744","-1.8670891420543194"
"204000","-2.001262849662453","-2.117658256031573","-1.884867443293333"
"206000","-2.0154105851985515","-2.1617569521442057","-1.8690642182528974"
"208000","-2.0344551209546626","-2.2054727271571757","-1.8634375147521496"
"210000","-2.021062784586102","-2.1839700106158855","-1.8581555585563183"
"212000","-2.0213599600829184","-2.200851651467383","-1.841868268698454"
"214000","-2.0244051339663565","-2.1904125988855956","-1.8583976690471173"
"216000","-2.033345605432987","-2.1982093967497347","-1.8684818141162396"
"218000","-2.0307512375712395","-2.203725718408823","-1.8577767567336558"
"220000","-2.045379572249949","-2.204823036417365","-1.885936108082533"
"222000","-2.042845304645598","-2.2095230372995136","-1.8761675719916822"
"224000","-2.0755201280489564","-2.245710116252303","-1.9053301398456097"
"226000","-2.078701718114316","-2.2463435132056473","-1.9110599230229854"
"228000","-2.093008923791349","-2.2507118351012467","-1.935306012481451"
"230000","-2.1003244912996886","-2.22003504820168","-1.9806139343976974"
"232000","-2.101021132990718","-2.2425158805400134","-1.9595263854414224"
"234000","-2.128581449612975","-2.270860244706273","-1.9863026545196771"
"236000","-2.126981030851603","-2.2341941986232996","-2.0197678630799056"
"238000","-2.107883877903223","-2.2172561178356407","-1.9985116379708052"
"240000","-2.1099999450147155","-2.202428930774331","-2.0175709592550994"
"242000","-2.097514709085226","-2.18150431253016","-2.013525105640292"
"244000","-2.0908092645555736","-2.2038232938200237","-1.9777952352911234"
"246000","-2.093670575544238","-2.2155303294211626","-1.9718108216673136"
"248000","-2.0959693764895198","-2.2067414123564957","-1.9851973406225443"
"250000","-2.1061719139665365","-2.2020194811373948","-2.010324346795678"
"252000","-2.1031504268199206","-2.2153673989325764","-1.9909334547072648"
"254000","-2.1072290163487195","-2.203148465827107","-2.011309566870332"
"256000","-2.099107468351722","-2.196049474552274","-2.00216546215117"
"258000","-2.07250905059278","-2.1718169493228197","-1.9732011518627406"
"260000","-2.086213380917907","-2.1862627429515125","-1.9861640188843013"
"262000","-2.091045962795615","-2.2067564994841815","-1.975335426107049"
"264000","-2.1026436718553305","-2.217900585606694","-1.9873867581039668"
"266000","-2.088163078688085","-2.1674145944416523","-2.008911562934518"
"268000","-2.102848425991833","-2.2008332431316378","-2.0048636088520286"
"270000","-2.100452713258565","-2.1884814405441286","-2.0124239859730007"
"272000","-2.0876639916375277","-2.1877106618881226","-1.9876173213869333"
"274000","-2.101705793328583","-2.20366393327713","-1.9997476533800365"
"276000","-2.075841188505292","-2.1561066702753307","-1.9955757067352533"
"278000","-2.0543970496207473","-2.145626823082566","-1.963167276158929"
"280000","-2.0496101384609937","-2.12821237064898","-1.9710079062730075"
"282000","-2.048909304663539","-2.124552991166711","-1.973265618160367"
"284000","-2.058199276253581","-2.1228577158600093","-1.993540836647153"
"286000","-2.0639740490168332","-2.1174428329616783","-2.010505265071988"
"288000","-2.0761982404440644","-2.117067546620965","-2.0353289342671634"
"290000","-2.068645583614707","-2.0886390808969737","-2.0486520863324404"
"292000","-2.069309527873993","-2.100899970456958","-2.037719085291028"
"294000","-2.04675135076046","-2.0686721121519804","-2.0248305893689396"
"296000","-2.064975730776787","-2.092871214076877","-2.037080247476697"
"298000","-2.074901674836874","-2.0917623030394314","-2.0580410466343166"
"300000","-2.0713877104222775","-2.089168375656009","-2.053607045188546"
"302000","-2.0721753413975237","-2.088705573454499","-2.0556451093405483"
"304000","-2.0609700091183187","-2.0878402165323497","-2.0340998017042877"
"306000","-2.0767006386816504","-2.1157371751219034","-2.037664102241397"
"308000","-2.0947364188730715","-2.134766459837556","-2.0547063779085875"
"310000","-2.0868688747286797","-2.154724720492959","-2.0190130289644004"
"312000","-2.096175862699747","-2.147693124786019","-2.044658600613475"
"314000","-2.082784364372492","-2.151862674728036","-2.013706054016948"
"316000","-2.0832173831760885","-2.1342525420337917","-2.032182224318385"
"318000","-2.097333756685257","-2.125927124992013","-2.068740388378501"
"320000","-2.0706773459911347","-2.1006684003025295","-2.04068629167974"
"322000","-2.0652365481853483","-2.1173674378544094","-2.0131056585162876"
"324000","-2.094135839641094","-2.1397979620844128","-2.048473717197776"
"326000","-2.0908188149333","-2.149094994440675","-2.032542635425925"
"328000","-2.090628768205643","-2.1627716139703987","-2.0184859224408864"
"330000","-2.06700480312109","-2.1605985692888496","-1.97341103695333"
"332000","-2.093014127314091","-2.1801418498903513","-2.00588640473783"
"334000","-2.082617503525689","-2.182536094561219","-1.9826989124901593"
"336000","-2.060156695069745","-2.1889022318273783","-1.931411158312112"
"338000","-2.0535348812956364","-2.1854583064466713","-1.9216114561446012"
"340000","-2.0536321781296283","-2.1704842022806408","-1.936780153978616"
"342000","-2.0675798879284413","-2.191856956854463","-1.9433028190024197"
"344000","-2.078971727760509","-2.2027907613664865","-1.9551526941545307"
"346000","-2.0474709763843566","-2.188219278231263","-1.9067226745374501"
"348000","-2.060830532582477","-2.224826465025544","-1.8968346001394094"
"350000","-2.079927712501958","-2.227123804464936","-1.9327316205389797"
"352000","-2.063999552251771","-2.1999774334579705","-1.9280216710455715"
"354000","-2.073393458938226","-2.2080233023315667","-1.9387636155448853"
"356000","-2.04705589919351","-2.2054155222326517","-1.888696276154369"
"358000","-2.03879018693231","-2.201099273338914","-1.876481100525707"
"360000","-2.039463305165991","-2.2122194150835277","-1.8667071952484549"
"362000","-2.032977059772238","-2.219659161940217","-1.8462949576042593"
"364000","-2.0529081535246223","-2.22748112000525","-1.8783351870439946"
"366000","-2.063343879794702","-2.2114947734028103","-1.9151929861865937"
"368000","-2.074454377507791","-2.223307393565774","-1.925601361449808"
"370000","-2.077946700071916","-2.211491245999932","-1.9444021541438996"
"372000","-2.058710343753919","-2.185689655914903","-1.9317310315929352"
"374000","-2.06546578056179","-2.1872301179915667","-1.943701443132013"
"376000","-2.0540263507422063","-2.192927731946111","-1.9151249695383012"
"378000","-2.0472923583444205","-2.1702816403657197","-1.9243030763231217"
"380000","-2.0669524646457287","-2.190785820558667","-1.9431191087327897"
"382000","-2.051489878660068","-2.1664347810298206","-1.9365449762903153"
"384000","-2.0661129657085984","-2.1853563065081834","-1.9468696249090136"
"386000","-2.0710455498006195","-2.219487655982375","-1.922603443618864"
"388000","-2.0575100837554783","-2.2083921610563992","-1.906628006454557"
"390000","-2.0659306645300237","-2.221914892420173","-1.909946436639875"
"392000","-2.070260748853907","-2.2244609930366277","-1.9160605046711863"
"394000","-2.0506468295957894","-2.192898791059852","-1.9083948681317269"
"396000","-2.040859713098034","-2.1745129769295453","-1.907206449266523"
"398000","-2.0446760530676693","-2.1777964579313993","-1.9115556482039393"
"400000","-2.0415077488031237","-2.1705345659703017","-1.9124809316359461"
"402000","-2.053952894201502","-2.1759077041596173","-1.931998084243387"
"404000","-2.0477363991644233","-2.1783642690628766","-1.91710852926597"
"406000","-2.021763988127932","-2.184558202549815","-1.8589697737060487"
"408000","-2.036987929930911","-2.2104454224556687","-1.8635304374061525"
"410000","-2.0223624437954277","-2.189686044380069","-1.8550388432107865"
"412000","-2.0244075868930667","-2.1932685052603484","-1.8555466685257853"
"414000","-2.0504640100803226","-2.2163603746145966","-1.884567645546049"
"416000","-2.054134581470862","-2.2010958825796845","-1.9071732803620398"
"418000","-2.0674975595716387","-2.2203848480433224","-1.9146102710999549"
"420000","-2.0786665067169814","-2.2125042056292297","-1.9448288078047336"
"422000","-2.070700599560514","-2.2137672137469053","-1.927633985374123"
"424000","-2.0420990291330963","-2.1865330820530655","-1.8976649762131275"
"426000","-2.049387743584812","-2.1780738541297615","-1.9207016330398619"
"428000","-2.0421456418558956","-2.156846528928727","-1.9274447547830642"
"430000","-2.0373388670012353","-2.141010199468583","-1.933667534533888"
"432000","-2.040680455490947","-2.15291067590937","-1.9284502350725234"
"434000","-2.0352257948368786","-2.158006951715797","-1.9124446379579603"
"436000","-2.031425005272031","-2.1315892486833037","-1.931260761860758"
"438000","-2.0424976874142886","-2.14321400931105","-1.941781365517527"
"440000","-2.049802156165242","-2.1443824117444454","-1.9552219005860387"
"442000","-2.052811805680394","-2.154343253877014","-1.9512803574837745"
"444000","-2.081993450373411","-2.1996012461744248","-1.9643856545723974"
"446000","-2.0856537578999994","-2.2073589313589035","-1.9639485844410955"
"448000","-2.081973353475332","-2.1987922156415878","-1.9651544913090766"
"450000","-2.071290306895971","-2.1856602955423297","-1.956920318249613"
"452000","-2.076806696653366","-2.212221118565649","-1.9413922747410834"
