"Step","Grouped runs - collection/reward/intrinsic_episode_reward_mean","Grouped runs - collection/reward/intrinsic_episode_reward_mean__MIN","Grouped runs - collection/reward/intrinsic_episode_reward_mean__MAX"
"2000","0","0","0"
"4000","1.4648172855377197","0.2562849521636963","2.673349618911743"
"6000","-1.1836084686219692","-2.2717385292053223","-0.09547840803861618"
"8000","0.773736298084259","-0.5057228803634644","2.0531954765319824"
"10000","-0.1441057976335287","-0.26856523752212524","-0.019646357744932175"
"12000","1.1834973692893982","0.5490986108779907","1.8178961277008057"
"14000","-1.735476315021515","-2.4827749729156494","-0.9881776571273804"
"16000","0.5091568529605865","-0.3855188488960266","1.4038325548171997"
"18000","-0.1201278418302536","-0.4030880331993103","0.1628323495388031"
"20000","-0.21561333537101746","-1.0730944871902466","0.6418678164482117"
"22000","0.7120346575975418","0.47788533568382263","0.946183979511261"
"24000","0.8234346210956573","0.5520029664039612","1.0948662757873535"
"26000","0.6769312620162964","0.2991199493408203","1.0547425746917725"
"28000","1.078267127275467","0.6902149319648743","1.4663193225860596"
"30000","0.12103134393692017","-0.4718160629272461","0.7138787508010864"
"32000","-0.12775465101003647","-0.1860366314649582","-0.06947267055511475"
"34000","0.10561039764434099","-0.022525539621710777","0.23374633491039276"
"36000","0.39734575152397156","0.321612685918808","0.47307881712913513"
"38000","0.39002034813165665","0.04487432539463043","0.7351663708686829"
"40000","0.345389649271965","-0.3451860249042511","1.0359653234481812"
"42000","0.19941526651382446","-0.41372156143188477","0.8125520944595337"
"44000","0.10182230174541473","-0.4950900971889496","0.698734700679779"
"46000","0.46584828197956085","0.43463945388793945","0.49705711007118225"
"48000","-0.13685286045074463","-0.6069781184196472","0.33327239751815796"
"50000","-0.14440307766199112","-0.35162773728370667","0.06282158195972443"
"52000","0.742413267493248","0.28043100237846375","1.2043955326080322"
"54000","-0.012790024280548096","-0.4456014037132263","0.4200213551521301"
"56000","-0.3040035218000412","-0.3580305278301239","-0.2499765157699585"
"58000","0.36217959225177765","0.34932082891464233","0.37503835558891296"
"60000","-0.1744920127093792","-0.28711065649986267","-0.06187336891889572"
"62000","0.13323758449405432","-0.020766140893101692","0.2872413098812103"
"64000","0.4024709351360798","0.0914531722664833","0.7134886980056763"
"66000","0.3469342887401581","-0.18598151206970215","0.8798500895500183"
"68000","-0.2639648914337158","-0.39921218156814575","-0.1287176012992859"
"70000","-0.17458457965403795","-0.3270743489265442","-0.022094810381531715"
"72000","-0.11553937569260597","-0.2948538362979889","0.06377508491277695"
"74000","-0.13165553472936153","-0.2982929050922394","0.03498183563351631"
"76000","0.04563166503794491","0.002125887665897608","0.08913744240999222"
"78000","0.23002991825342178","-0.21822862327098846","0.678288459777832"
"80000","0.3667323052941356","0.0003327846643514931","0.7331318259239197"
"82000","-0.6520483493804932","-0.8546884655952454","-0.44940823316574097"
"84000","-0.23611611127853394","-0.27923518419265747","-0.1929970383644104"
"86000","-0.09407247602939606","-0.4359969198703766","0.24785196781158447"
"88000","-0.19761125463992357","-0.41229963302612305","0.017077123746275902"
"90000","-0.38991911709308624","-0.7446627616882324","-0.035175472497940063"
"92000","0.37579774856567383","-0.08374565839767456","0.8353411555290222"
"94000","-0.13843514397740364","-0.3661448657512665","0.0892745777964592"
"96000","0.7522910535335541","0.3754642605781555","1.1291178464889526"
"98000","0.7048177123069763","0.6570764780044556","0.7525589466094971"
"100000","0.03434792160987854","-0.15087482333183289","0.21957066655158997"
"102000","-0.5966068804264069","-0.6718325018882751","-0.5213812589645386"
"104000","0.8341642171144485","0.49848976731300354","1.1698386669158936"
"106000","0.5034731030464172","0.3880864381790161","0.6188597679138184"
"108000","0.133412076625973","-0.00571304839104414","0.2725372016429901"
"110000","-0.01159679889678955","-0.3585096001625061","0.335316002368927"
"112000","-0.22940866649150848","-0.6095834970474243","0.15076616406440735"
"114000","-0.23039588332176208","-0.258922278881073","-0.20186948776245117"
"116000","0.0634944885969162","-0.2633792757987976","0.39036825299263"
"118000","0.49417994543910027","0.12106814235448837","0.8672917485237122"
"120000","0.06616847589612007","-0.08700472861528397","0.2193416804075241"
"122000","-0.5119143128395081","-1.1858266592025757","0.16199803352355957"
"124000","0.16130844503641129","0.12818625569343567","0.1944306343793869"
