"Step","Grouped runs - collection/reward/mean_int_return_100","Grouped runs - collection/reward/mean_int_return_100__MIN","Grouped runs - collection/reward/mean_int_return_100__MAX"
"2000","0","0","0"
"4000","0.36620432138442993","0.06407123804092407","0.6683374047279358"
"6000","0.0862196882565816","-0.5182978709538778","0.690737247467041"
"8000","0.03649084083735943","-0.32836752012372017","0.401349201798439"
"10000","0.1091026797890663","-0.17587758004665374","0.39408293962478635"
"12000","-0.025112116088469805","-0.3600384866197904","0.30981425444285077"
"14000","-0.07172858608620508","-0.40601623696940287","0.2625590647969927"
"16000","-0.11366730195004493","-0.4555537085980177","0.22821910469792783"
"18000","-0.07227489093525544","-0.40309883447157013","0.25854905260105926"
"20000","-0.048483497556298966","-0.18764316998422145","0.09067617487162352"
"22000","-0.03195359244604003","-0.1476810137656602","0.08377382887358015"
"24000","0.003393320754791304","-0.10509217002739508","0.1118788115369777"
"26000","-0.005849045271483749","-0.14456309005618095","0.13286499951321346"
"28000","0.01621200842782855","-0.13758455882115023","0.17000857567680733"
"30000","0.017728916617731252","-0.12600676268339156","0.16146459591885406"
"32000","0.03956471924902871","-0.0909561705775559","0.17008560907561332"
"34000","0.048318133470328414","-0.08763869764173732","0.18427496458239415"
"36000","0.06701107393018901","-0.08334665698930621","0.21736880484968424"
"38000","0.07525002748068225","-0.06716841885721997","0.21766847381858448"
"40000","0.06700032665394247","-0.06447003688663244","0.19847069019451738"
"42000","0.0678456693089434","-0.05145857784719694","0.18714991646508375"
"44000","0.060644892933355135","-0.044176996939561584","0.16546678280627186"
"46000","0.041991725037603275","-0.061716185801702995","0.14569963587690954"
"48000","0.04872124979738146","-0.058518355867515005","0.15596085546227792"
"50000","0.055916389785706996","-0.034591244012117384","0.14642402358353138"
"52000","0.057738837678558544","-0.03502284405896297","0.15050051941608006"
"54000","0.054108486648786945","-0.048452181534634695","0.15666915483220858"
"56000","0.062160730661292164","-0.04798748131309237","0.1723089426356767"
"58000","0.06812390893826197","-0.038617253817360975","0.1748650716938849"
