"Step","Grouped runs - collection/reward/mean_ext_return_100","Grouped runs - collection/reward/mean_ext_return_100__MIN","Grouped runs - collection/reward/mean_ext_return_100__MAX"
"178000","-1.8572990102128375","-1.9550518262754706","-1.7595461941502046"
"180000","-1.8833289753811238","-1.9733289821114846","-1.793328968650763"
"182000","-1.9054901480101631","-1.9977978451402674","-1.8131824508800591"
"184000","-1.907604339143829","-2.008691300176412","-1.8065173781112465"
"186000","-1.8935440310467313","-1.9999956478835472","-1.7870924142099156"
"188000","-1.8861658553731568","-1.9914850056647024","-1.7808467050816112"
"190000","-1.885258799438414","-1.9894693283501463","-1.7810482705266815"
"192000","-1.8718706406264878","-1.9749956438162712","-1.768745637436704"
"194000","-1.8618513117515545","-1.9731915215087958","-1.7505111019943131"
"196000","-1.8795874744425618","-1.9959140112661622","-1.7632609376189614"
"198000","-1.884844121826116","-2.0060562506318127","-1.7636319930204192"
"200000","-1.8779956369772548","-1.9979956444948948","-1.757995629459615"
"202000","-1.877995634295046","-1.991995641276244","-1.7639956273138477"
"204000","-1.8629956336989992","-1.9679956391304767","-1.757995628267522"
"206000","-1.871995633460581","-1.9799956372231282","-1.7639956296980335"
"208000","-1.8809956314340228","-1.9859956350773609","-1.775995627790685"
"210000","-1.8959956284537907","-2.0099956324547565","-1.7819956244528248"
"212000","-1.8899956300035115","-2.0159956315010823","-1.7639956285059406"
"214000","-1.8899956305995578","-2.0039956357926165","-1.775995625406499"
"216000","-1.886995631076395","-1.985995633885268","-1.787995628267522"
"218000","-1.8899956294074651","-1.9979956343621053","-1.7819956244528248"
"220000","-1.868995626188814","-1.9919956341236866","-1.7459956182539418"
"222000","-1.8719956278428436","-1.9979956362396525","-1.7459956194460347"
"224000","-1.8839956271275877","-1.9919956383854196","-1.775995615869756"
"226000","-1.87499562676996","-1.9799956414848612","-1.7699956120550586"
"228000","-1.8809956293925643","-1.9799956462532327","-1.7819956125318959"
"230000","-1.874995632141829","-1.9739956472218092","-1.775995617061849"
"232000","-1.8839956315308815","-1.9799956455230767","-1.787995617538686"
"234000","-1.8599956299811606","-1.9559956433773096","-1.7639956165850117"
"236000","-1.8629956303983932","-1.9859956463575417","-1.7399956144392446"
"238000","-1.856995629280807","-1.991995645999914","-1.7219956125617"
"240000","-1.868995627060533","-1.9799956496954019","-1.7579956044256642"
"242000","-1.8539956252872956","-1.973995646476751","-1.7339956040978404"
"244000","-1.8569956260621554","-1.98599564775825","-1.7279956043660605"
"246000","-1.8509956240355971","-1.961995649784808","-1.7399955982863866"
"248000","-1.8479956266470254","-1.931995652861897","-1.763995600432154"
"250000","-1.8419956228323282","-1.9199956476166882","-1.763995598047968"
"252000","-1.8779956236667932","-1.949995648808781","-1.8059955985248053"
