"Step","Grouped runs - collection/reward/extrinsic_episode_reward_mean","Grouped runs - collection/reward/extrinsic_episode_reward_mean__MIN","Grouped runs - collection/reward/extrinsic_episode_reward_mean__MAX"
"72000","-1.7999956905841827","-2.999995708465576","-0.5999956727027893"
"74000","-1.4999955892562866","-1.7999956607818604","-1.199995517730713"
"76000","-3.8999956846237183","-5.399995803833008","-2.3999955654144287"
"78000","-2.399995803833008","-3.5999958515167236","-1.199995756149292"
"80000","-2.399995803833008","-3.5999958515167236","-1.199995756149292"
"82000","-3.299995183944702","-3.5999953746795654","-2.999994993209839"
"84000","-2.999995708465576","-4.199995994567871","-1.7999954223632812"
"86000","-2.699995517730713","-2.999995708465576","-2.3999953269958496"
"88000","-1.7999955415725708","-2.3999953269958496","-1.199995756149292"
"90000","-0.8999957144260406","-1.199995517730713","-0.5999959111213684"
"92000","-2.699995756149292","-2.999995708465576","-2.399995803833008"
"94000","-2.399995744228363","-3.5999958515167236","-1.1999956369400024"
"96000","-1.1999956667423248","-1.79999577999115","-0.5999955534934998"
"98000","-2.399995803833008","-3.5999958515167236","-1.199995756149292"
"100000","-1.4999956473707243","-2.999995470046997","0.000004175305548415054"
"102000","-0.5999957814813115","-1.199995756149292","0.00000419318666899926"
"104000","-2.3999956846237183","-2.399995803833008","-2.3999955654144287"
"106000","-0.8999956250190735","-1.199995517730713","-0.5999957323074341"
"108000","-2.6999951601028442","-2.999994993209839","-2.3999953269958496"
"110000","-3.2999956607818604","-4.199995994567871","-2.3999953269958496"
"112000","-0.5999956265090987","-1.199995517730713","0.0000042647125155781396"
"114000","-1.7999954476952098","-3.5999953746795654","0.000004479289145820076"
"116000","-0.5999957218766667","-1.1999956369400024","0.00000419318666899926"
"118000","-0.8999956548213959","-1.1999956369400024","-0.5999956727027893"
"120000","-1.799995332956314","-2.999994993209839","-0.5999956727027893"
"122000","-1.799995481967926","-2.3999953269958496","-1.1999956369400024"
"124000","-1.4999957084655762","-1.7999956607818604","-1.199995756149292"
"126000","-1.4999956861138344","-2.999995708465576","0.000004336237907409668"
"128000","-1.1999956369400024","-1.7999956607818604","-0.5999956130981445"
"130000","-2.0999956130981445","-2.3999955654144287","-1.7999956607818604"
"132000","-2.399995446205139","-2.999995708465576","-1.7999951839447021"
"134000","-2.099995791912079","-3.5999958515167236","-0.5999957323074341"
"136000","-2.399995744228363","-3.5999958515167236","-1.1999956369400024"
"138000","-1.199995756149292","-1.1999958753585815","-1.1999956369400024"
"140000","-1.79999577999115","-2.399995803833008","-1.199995756149292"
"142000","-1.4999955892562866","-1.7999954223632812","-1.199995756149292"
"144000","-0.8999957039952733","-1.79999577999115","0.000004372000603325432"
"146000","-2.9999955892562866","-4.199995517730713","-1.7999956607818604"
"148000","-1.4999956488609314","-1.7999956607818604","-1.1999956369400024"
"150000","-2.699995696544647","-4.7999958992004395","-0.599995493888855"
"152000","-3.599995255470276","-4.199995040893555","-2.999995470046997"
"154000","-0.5999956183136419","-1.1999953985214233","0.00000416189413954271"
"156000","-5.099995851516724","-5.399995803833008","-4.7999958992004395"
"158000","-3.2999956607818604","-4.199995994567871","-2.3999953269958496"
"160000","-0.5999957621097565","-0.5999957919120789","-0.5999957323074341"
"162000","-1.7999953627586365","-2.3999950885772705","-1.1999956369400024"
"164000","-0.2999956563114665","-0.5999956130981445","0.000004300475211493904"
"166000","-1.7999956607818604","-2.3999955654144287","-1.199995756149292"
"168000","-0.29999573975806015","-0.599995493888855","0.000004014372734673088"
"170000","-1.1999956965446472","-1.79999577999115","-0.5999956130981445"
"172000","-2.3999956250190735","-2.999995470046997","-1.79999577999115"
"174000","-0.8999954000114485","-1.7999954223632812","0.000004622340384230483"
"176000","-0.8999957740306854","-1.199995756149292","-0.5999957919120789"
"178000","-1.7999956607818604","-2.399995803833008","-1.199995517730713"
"180000","-4.1999958753585815","-4.7999958992004395","-3.5999958515167236"
"182000","-3.8999956846237183","-4.199995517730713","-3.5999958515167236"
"184000","-2.099995732307434","-2.999995708465576","-1.199995756149292"
"186000","-0.5999956861137434","-1.1999956369400024","0.0000042647125155781396"
"188000","-1.199995517730713","-1.199995756149292","-1.1999952793121338"
"190000","-1.7999955415725708","-1.7999956607818604","-1.7999954223632812"
"192000","-0.5999955534934998","-0.5999956130981445","-0.599995493888855"
"194000","-0.8999957397579692","-1.79999577999115","0.000004300475211493904"
"196000","-3.599995255470276","-4.199995517730713","-2.999994993209839"
"198000","-2.3999955654144287","-2.999995708465576","-1.7999954223632812"
"200000","-1.1999956369400024","-1.1999956369400024","-1.1999956369400024"
"202000","-0.8999954164028168","-1.1999953985214233","-0.5999954342842102"
"204000","-1.1999956965446472","-1.79999577999115","-0.5999956130981445"
"206000","-2.9999953508377075","-2.999995470046997","-2.999995231628418"
"208000","-2.099995493888855","-2.3999955654144287","-1.7999954223632812"
"210000","-2.399995446205139","-2.999995470046997","-1.7999954223632812"
"212000","-1.7999957203865051","-2.999995708465576","-0.5999957323074341"
"214000","-2.0999956130981445","-2.999995470046997","-1.199995756149292"
"216000","-2.399995744228363","-2.999995708465576","-1.79999577999115"
"218000","-1.7999955415725708","-2.399995803833008","-1.1999952793121338"
"220000","-0.8999955654144287","-1.199995756149292","-0.5999953746795654"
"222000","-0.8999956846237183","-1.1999956369400024","-0.5999957323074341"
"224000","-2.399995505809784","-3.5999953746795654","-1.1999956369400024"
"226000","-0.8999955058097839","-1.1999952793121338","-0.5999957323074341"
"228000","-2.099995732307434","-2.399995803833008","-1.7999956607818604"
"230000","-0.8999958045781113","-1.79999577999115","0.000004170834927208489"
"232000","-2.09999543428421","-3.5999953746795654","-0.599995493888855"
"234000","-2.099995791912079","-2.399995803833008","-1.79999577999115"
"236000","-2.399995744228363","-3.5999958515167236","-1.1999956369400024"
"238000","-0.5999956145883516","-1.1999956369400024","0.000004407763299241196"
"240000","-2.099995344877243","-3.5999951362609863","-0.5999955534934998"
"242000","-0.29999560266742265","-0.5999954342842102","0.0000042289493649150245"
"244000","-0.5999956384300731","-1.199995756149292","0.000004479289145820076"
"246000","-1.199995368719101","-1.7999950647354126","-0.5999956727027893"
"248000","-1.7999958146363042","-3.5999958515167236","0.0000042222441152262036"
"250000","-2.699995279312134","-2.999995231628418","-2.3999953269958496"
"252000","-5.099995851516724","-5.399995803833008","-4.7999958992004395"
"254000","-1.4999955296516418","-2.3999953269958496","-0.5999957323074341"
"256000","-2.0999956727027893","-3.5999958515167236","-0.599995493888855"
"258000","-2.099995520338325","-4.199995517730713","0.000004477054062590469"
"260000","-1.1999957263469696","-1.7999956607818604","-0.5999957919120789"
"262000","-2.3999950885772705","-2.999994993209839","-1.7999951839447021"
"264000","-1.1999955773353577","-1.7999954223632812","-0.5999957323074341"
"266000","-2.399995595216751","-4.199995517730713","-0.5999956727027893"
"268000","-1.7999958470463753","-3.5999958515167236","0.000004157423973083496"
"270000","-0.8999955654144287","-1.1999956369400024","-0.599995493888855"
"272000","-2.6999958157539368","-3.5999958515167236","-1.79999577999115"
"274000","-2.0999955534934998","-3.5999953746795654","-0.5999957323074341"
"276000","-1.7999956011772156","-2.999995470046997","-0.5999957323074341"
"278000","-2.6999953985214233","-2.999994993209839","-2.399995803833008"
"280000","-2.6999957263469696","-4.7999958992004395","-0.5999955534934998"
"282000","-0.2999956205487706","-0.5999956130981445","0.000004372000603325432"
"284000","-3.8999956846237183","-4.199995994567871","-3.5999953746795654"
"286000","-1.499995768070221","-1.79999577999115","-1.199995756149292"
"288000","-2.9999955892562866","-4.199995517730713","-1.7999956607818604"
"290000","-2.399995799362614","-4.7999958992004395","0.000004300475211493904"
"292000","-1.4999955892562866","-1.7999954223632812","-1.199995756149292"
"294000","-2.999995470046997","-4.199995517730713","-1.7999954223632812"
"296000","-3.5999956130981445","-4.7999958992004395","-2.3999953269958496"
"298000","-2.099995882809253","-4.199995994567871","0.0000042289493649150245"
"300000","-1.1999954879283905","-1.7999954223632812","-0.5999955534934998"
"302000","-2.6999958753585815","-4.199995994567871","-1.199995756149292"
"304000","-2.399995803833008","-2.399995803833008","-2.399995803833008"
"306000","-1.4999955296516418","-2.3999953269958496","-0.5999957323074341"
"308000","-1.1999956965446472","-1.79999577999115","-0.5999956130981445"
"310000","-1.1999956369400024","-1.7999956607818604","-0.5999956130981445"
"312000","-3.29999577999115","-3.5999958515167236","-2.999995708465576"
"314000","-1.199995517730713","-1.1999956369400024","-1.1999953985214233"
"316000","-3.599995493888855","-5.39999532699585","-1.7999956607818604"
"318000","-4.199995994567871","-4.199995994567871","-4.199995994567871"
"320000","-0.8999956548213959","-1.199995756149292","-0.5999955534934998"
"322000","-4.499995946884155","-4.7999958992004395","-4.199995994567871"
"324000","-0.8999956846237183","-1.1999956369400024","-0.5999957323074341"
"326000","-2.6999953985214233","-3.5999953746795654","-1.7999954223632812"
"328000","-2.099995572865055","-4.199995517730713","0.000004372000603325432"
"330000","-0.8999955654144287","-1.199995517730713","-0.5999956130981445"
"332000","-3.8999956846237183","-4.199995994567871","-3.5999953746795654"
"334000","-3.2999956607818604","-3.5999958515167236","-2.999995470046997"
"336000","-1.7999956011772156","-2.999995708465576","-0.599995493888855"
"338000","-3.8999955654144287","-4.799995422363281","-2.999995708465576"
"340000","-1.4999955296516418","-2.3999953269958496","-0.5999957323074341"
"342000","-2.9999954104423523","-4.199995040893555","-1.79999577999115"
"344000","-1.7999953031539917","-2.3999953269958496","-1.1999952793121338"
"346000","-3.599995493888855","-3.5999958515167236","-3.5999951362609863"
"348000","-2.999995470046997","-4.799995422363281","-1.199995517730713"
"350000","-4.499995231628418","-4.799995422363281","-4.199995040893555"
"352000","-2.3999955654144287","-2.999995470046997","-1.7999956607818604"
"354000","-2.3999956846237183","-3.5999958515167236","-1.199995517730713"
"356000","-0.8999956548213959","-1.199995756149292","-0.5999955534934998"
"358000","-1.1999955780804612","-2.3999953269958496","0.000004170834927208489"
"360000","-2.0999956130981445","-2.999995708465576","-1.199995517730713"
"362000","-0.899995744228363","-1.199995756149292","-0.5999957323074341"
"364000","-3.5999956130981445","-4.199995517730713","-2.999995708465576"
"366000","-2.9999958276748657","-4.199995994567871","-1.7999956607818604"
"368000","-2.3999956846237183","-2.999995708465576","-1.7999956607818604"
"370000","-1.4999957084655762","-1.79999577999115","-1.1999956369400024"
"372000","-2.0999953746795654","-2.3999953269958496","-1.7999954223632812"
"374000","-1.499995619058609","-2.3999953269958496","-0.5999959111213684"
"376000","-3.2999958992004395","-4.199995994567871","-2.399995803833008"
"378000","-2.399995505809784","-3.5999953746795654","-1.1999956369400024"
"380000","-2.09999543428421","-2.999995470046997","-1.1999953985214233"
"382000","-2.099995195865631","-2.999994993209839","-1.1999953985214233"
"384000","-0.5999957323074341","-0.5999958515167236","-0.5999956130981445"
"386000","-2.699995517730713","-2.999995231628418","-2.399995803833008"
"388000","-1.4999958276748657","-1.79999577999115","-1.1999958753585815"
"390000","-1.1999953404069856","-2.3999950885772705","0.000004407763299241196"
"392000","-1.49999538064003","-2.3999953269958496","-0.5999954342842102"
"394000","-1.499995231628418","-2.3999950885772705","-0.5999953746795654"
"396000","-1.7999955415725708","-1.7999956607818604","-1.7999954223632812"
"398000","-2.699995756149292","-4.199995994567871","-1.199995517730713"
"400000","-2.3999953269958496","-2.999995470046997","-1.7999951839447021"
"402000","-0.8999954536557198","-1.7999954223632812","0.00000451505184173584"
"404000","-2.0999956130981445","-2.999995708465576","-1.199995517730713"
"406000","-1.799995411932514","-3.5999953746795654","0.000004550814537651604"
"408000","-2.3999953269958496","-2.3999953269958496","-2.3999953269958496"
"410000","-2.0999956130981445","-2.999995470046997","-1.199995756149292"
"412000","-0.5999957323074341","-0.5999957323074341","-0.5999957323074341"
"414000","-1.4999957382678986","-2.399995803833008","-0.5999956727027893"
"416000","-2.0999956130981445","-2.999995470046997","-1.199995756149292"
"418000","-0.8999955788253828","-1.7999954223632812","0.0000042647125155781396"
"420000","-2.399995744228363","-2.999995708465576","-1.79999577999115"
"422000","-0.8999953880907015","-1.7999951839447021","0.000004407763299241196"
"424000","-1.7999955713748932","-2.999995470046997","-0.5999956727027893"
"426000","-2.0999956130981445","-2.399995803833008","-1.7999954223632812"
"428000","-2.0999956727027893","-2.999995708465576","-1.1999956369400024"
"430000","-0.8999954760074615","-1.199995517730713","-0.5999954342842102"
"432000","-2.399995446205139","-2.999995708465576","-1.7999951839447021"
"434000","-1.4999954402446747","-2.3999953269958496","-0.5999955534934998"
"436000","-1.7999955117702484","-2.999995470046997","-0.5999955534934998"
"438000","-2.099995493888855","-2.999995231628418","-1.199995756149292"
"440000","-2.0999956727027893","-2.999995708465576","-1.1999956369400024"
"442000","-2.9999953508377075","-3.5999953746795654","-2.3999953269958496"
"444000","-1.499995620548816","-2.999995470046997","0.0000042289493649150245"
"446000","-0.8999957144260406","-1.199995994567871","-0.5999954342842102"
"448000","-1.1999957136808916","-2.399995803833008","0.000004376471224531997"
"450000","-2.0999953746795654","-2.3999953269958496","-1.7999954223632812"
"452000","-2.3999956250190735","-2.999995470046997","-1.79999577999115"
"454000","-2.0999957621097565","-3.5999958515167236","-0.5999956727027893"
"456000","-2.3999953269958496","-2.3999953269958496","-2.3999953269958496"
"458000","-1.4999955892562866","-1.79999577999115","-1.1999953985214233"
"460000","-1.1999954581260681","-1.199995517730713","-1.1999953985214233"
"462000","-2.999995470046997","-2.999995708465576","-2.999995231628418"
"464000","-1.499995470046997","-1.7999954223632812","-1.199995517730713"
"466000","-2.0999953746795654","-2.3999953269958496","-1.7999954223632812"
"468000","-2.999995768070221","-5.399995803833008","-0.5999957323074341"
"470000","-1.7999953925609589","-2.999995470046997","-0.5999953150749207"
"472000","-2.399995446205139","-3.5999953746795654","-1.199995517730713"
"474000","-2.0999953746795654","-2.3999953269958496","-1.7999954223632812"
"476000","-1.7999953627586365","-2.3999953269958496","-1.1999953985214233"
"478000","-1.7999956011772156","-1.79999577999115","-1.7999954223632812"
"480000","-2.999995529651642","-5.39999532699585","-0.5999957323074341"
"482000","-1.1999956667423248","-1.7999956607818604","-0.5999956727027893"
"484000","-2.3999953866004944","-2.999994993209839","-1.79999577999115"
"486000","-2.099995829164982","-4.199995994567871","0.000004336237907409668"
"488000","-2.39999583363533","-4.199995994567871","-0.5999956727027893"
"490000","-0.8999956548213959","-1.199995756149292","-0.5999955534934998"
"492000","-1.1999954417346999","-2.3999953269958496","0.0000044435264499043114"
"494000","-2.999995470046997","-3.5999953746795654","-2.3999955654144287"
"496000","-0.8999955907463573","-1.7999956607818604","0.000004479289145820076"
"498000","-0.2999955490231514","-0.5999956130981445","0.00000451505184173584"
"500000","-2.399995446205139","-2.999995708465576","-1.7999951839447021"
"502000","-2.0999953746795654","-2.3999953269958496","-1.7999954223632812"
"504000","-1.4999954104423523","-2.3999950885772705","-0.5999957323074341"
"506000","-2.09999543428421","-2.999995470046997","-1.1999953985214233"
"508000","-1.4999954998493195","-2.3999953269958496","-0.5999956727027893"
"510000","-0.2999954238534883","-0.5999952554702759","0.000004407763299241196"
"512000","-2.3999955654144287","-2.399995803833008","-2.3999953269958496"
"514000","-2.399995446205139","-2.3999955654144287","-2.3999953269958496"
"516000","-2.6999956369400024","-2.999995470046997","-2.399995803833008"
"518000","-2.699995756149292","-4.199995994567871","-1.199995517730713"
"520000","-1.7999953031539917","-1.7999954223632812","-1.7999951839447021"
"522000","-1.499995268881321","-2.999995231628418","0.000004693865776062012"
"524000","-1.799995481967926","-2.3999955654144287","-1.1999953985214233"
"526000","-1.4999955594539642","-2.3999953269958496","-0.5999957919120789"
"528000","-2.9999957382678986","-5.399995803833008","-0.5999956727027893"
"530000","-3.899995803833008","-4.7999958992004395","-2.999995708465576"
"532000","0.000004327297347117565","0.000004175305548415054","0.000004479289145820076"
"534000","-2.9999953508377075","-3.5999953746795654","-2.3999953269958496"
"536000","-2.099995791912079","-2.399995803833008","-1.79999577999115"
"538000","-0.299995650351093","-0.599995493888855","0.00000419318666899926"
"540000","-0.899995507299991","-1.7999954223632812","0.000004407763299241196"
"542000","-1.1999954283237457","-1.7999954223632812","-0.5999954342842102"
"544000","-1.1999956369400024","-1.79999577999115","-0.599995493888855"
"546000","-1.4999954238533064","-2.999995470046997","0.000004622340384230483"
"548000","-0.8999954774976686","-1.7999951839447021","0.0000042289493649150245"
"550000","-0.29999547153715866","-0.599995493888855","0.000004550814537651604"
"552000","-1.199995370209308","-2.3999953269958496","0.000004586577233567368"
"554000","-2.3999955654144287","-3.5999953746795654","-1.199995756149292"
"556000","-3.5999956130981445","-3.5999958515167236","-3.5999953746795654"
"558000","-0.8999956846237183","-1.1999956369400024","-0.5999957323074341"
"560000","-0.5999956130981445","-0.5999957323074341","-0.599995493888855"
"562000","-0.2999954178928874","-0.599995493888855","0.0000046581030801462475"
"564000","-1.499995525181248","-2.999995708465576","0.0000046581030801462475"
"566000","-2.3999956846237183","-4.199995994567871","-0.5999953746795654"
"568000","-1.4999955296516418","-1.7999954223632812","-1.1999956369400024"
"570000","-1.4999957084655762","-2.399995803833008","-0.5999956130981445"
"572000","-1.499995470046997","-1.7999954223632812","-1.199995517730713"
"574000","-0.29999556690449936","-0.5999956130981445","0.000004479289145820076"
"576000","-1.4999954104423523","-1.7999954223632812","-1.1999953985214233"
"578000","-0.8999957144260406","-1.199995756149292","-0.5999956727027893"
"580000","-2.699995554983616","-5.399995803833008","0.000004693865776062012"
"582000","-1.499995394050984","-2.999995231628418","0.0000044435264499043114"
"584000","0.000004586577460941044","0.0000044435264499043114","0.000004729628471977776"
"586000","-0.2999955549835249","-0.5999953746795654","0.0000042647125155781396"
"588000","0.00000438988217865699","0.000004300475211493904","0.000004479289145820076"
"590000","-2.999995231628418","-2.999995470046997","-2.999994993209839"
"592000","-1.19999560713768","-1.7999956607818604","-0.5999955534934998"
"594000","-2.3999955654144287","-2.999995708465576","-1.7999954223632812"
"596000","0.000004318356559451786","0.000004157423973083496","0.000004479289145820076"
"598000","-1.199995370209308","-2.3999953269958496","0.000004586577233567368"
"600000","-0.2999955907464482","-0.5999957323074341","0.000004550814537651604"
"602000","-1.4999955296516418","-1.79999577999115","-1.1999952793121338"
"604000","-1.4999954104423523","-2.3999953269958496","-0.599995493888855"
"606000","-1.7999955967068217","-3.5999958515167236","0.0000046581030801462475"
"608000","-0.5999955967067763","-1.1999956369400024","0.0000044435264499043114"
"610000","-1.199995388090656","-2.3999953269958496","0.000004550814537651604"
"612000","-0.8999954834580421","-1.7999956607818604","0.000004693865776062012"
"614000","-1.499995531141849","-2.999995470046997","0.000004407763299241196"
"616000","-0.8999954059720494","-1.7999951839447021","0.000004372000603325432"
"618000","-1.1999953389167786","-1.1999953985214233","-1.1999952793121338"
"620000","0.00000451505184173584","0.00000451505184173584","0.00000451505184173584"
"622000","-1.199995513260319","-2.3999953269958496","0.000004300475211493904"
"624000","-0.5999953702091716","-1.1999953985214233","0.0000046581030801462475"
"626000","-1.1999953662975713","-2.3999953269958496","0.000004594400706992019"
"628000","-1.7999952927232243","-3.5999951362609863","0.000004550814537651604"
"630000","-1.7999954298138618","-3.5999953746795654","0.00000451505184173584"
"632000","-0.29999563843011856","-0.5999956130981445","0.000004336237907409668"
"634000","-0.8999956145883061","-1.79999577999115","0.000004550814537651604"
"636000","-1.199995626509235","-2.399995803833008","0.000004550814537651604"
"638000","-2.399995781481266","-4.7999958992004395","0.000004336237907409668"
"640000","-0.29999566823244095","-0.5999958515167236","0.00000451505184173584"
"642000","-1.1999952331184431","-2.3999950885772705","0.000004622340384230483"
"644000","-1.4999956145882152","-2.999995708465576","0.000004479289145820076"
"646000","-0.8999952986837343","-1.7999951839447021","0.000004586577233567368"
"648000","-1.1999953523277327","-2.3999953269958496","0.000004622340384230483"
"650000","-0.8999953866004944","-1.1999952793121338","-0.599995493888855"
"652000","-0.5999954342842102","-0.599995493888855","-0.5999953746795654"
"654000","-1.4999954417348818","-2.999995470046997","0.000004586577233567368"
"656000","-0.5999955251813844","-1.1999956369400024","0.000004586577233567368"
"658000","-0.29999538809056503","-0.5999952554702759","0.000004479289145820076"
"660000","-0.29999554306277787","-0.599995493888855","0.000004407763299241196"
"662000","-0.2999953523278691","-0.5999952554702759","0.000004550814537651604"
"664000","-1.199995388090656","-2.3999953269958496","0.000004550814537651604"
"666000","-0.2999956205487706","-0.5999957919120789","0.000004550814537651604"
"668000","-0.5999953463674501","-1.1999952793121338","0.000004586577233567368"
"670000","0.0000045175663672125665","0.000004484318196773529","0.000004550814537651604"
"672000","0.000004499405577007565","0.000004479289145820076","0.000004519522008195054"
"674000","-1.199995405972004","-2.3999953269958496","0.00000451505184173584"
"676000","-1.1999951496720769","-2.3999948501586914","0.000004550814537651604"
"678000","-1.799995686113789","-3.5999958515167236","0.000004479289145820076"
"680000","-1.4999952569603465","-2.999994993209839","0.000004479289145820076"
"682000","-0.299995519220829","-0.5999957323074341","0.000004693865776062012"
"684000","-0.8999954000114485","-1.7999954223632812","0.000004622340384230483"
"686000","-0.8999954715370677","-1.7999954223632812","0.000004479289145820076"
"688000","-0.2999955847858473","-0.5999956130981445","0.0000044435264499043114"
"690000","-0.5999954238534428","-1.1999953985214233","0.000004550814537651604"
"692000","-0.89999566823235","-1.79999577999115","0.0000044435264499043114"
"694000","-1.7999953761695906","-3.5999953746795654","0.000004622340384230483"
"696000","-1.1999954596162752","-2.3999953269958496","0.000004407763299241196"
"698000","0.000004497170493777958","0.000004479289145820076","0.00000451505184173584"
"700000","-1.7999957039951369","-3.5999958515167236","0.0000044435264499043114"
"702000","-0.29999535828824264","-0.5999953746795654","0.0000046581030801462475"
"704000","-1.499995525181248","-2.999995708465576","0.0000046581030801462475"
"706000","-1.199995388090656","-2.3999953269958496","0.000004550814537651604"
"708000","-0.5999955847860292","-1.199995756149292","0.000004586577233567368"
"710000","-0.29999547153715866","-0.599995493888855","0.000004550814537651604"
"712000","-2.399995803833008","-4.199995994567871","-0.5999956130981445"
"714000","-1.7999955609441258","-3.5999958515167236","0.000004729628471977776"
"716000","-0.5999954894184611","-1.1999956369400024","0.0000046581030801462475"
"718000","-0.5999955847860292","-1.199995756149292","0.000004586577233567368"
"720000","-2.6999956980348543","-5.399995803833008","0.000004407763299241196"
"722000","-1.199995388090656","-2.3999953269958496","0.000004550814537651604"
"724000","-1.1999954774976231","-2.3999953269958496","0.000004372000603325432"
"726000","-1.799995650351093","-3.5999958515167236","0.000004550814537651604"
"728000","-0.899995507299991","-1.7999954223632812","0.000004407763299241196"
"730000","-0.2999954178928874","-0.599995493888855","0.0000046581030801462475"
"732000","-0.8999953880907015","-1.7999951839447021","0.000004407763299241196"
"734000","-2.3999955654144287","-3.5999953746795654","-1.199995756149292"
"736000","-1.7999956145881697","-3.5999958515167236","0.000004622340384230483"
"738000","-1.1999953165650368","-2.3999953269958496","0.000004693865776062012"
"740000","-1.7999952748418764","-3.5999951362609863","0.000004586577233567368"
"742000","-1.4999955490231969","-2.999995470046997","0.000004372000603325432"
"744000","-0.8999955728650093","-1.7999956607818604","0.00000451505184173584"
"746000","-1.4999954104423523","-2.3999953269958496","-0.599995493888855"
"748000","-0.2999954178928874","-0.599995493888855","0.0000046581030801462475"
"750000","-0.2999956086277962","-0.5999957323074341","0.00000451505184173584"
"752000","-1.799995394051166","-3.5999953746795654","0.000004586577233567368"
"754000","-1.4999954953789256","-2.999995470046997","0.000004479289145820076"
"756000","-1.799995668232441","-3.5999958515167236","0.00000451505184173584"
"758000","-1.1999955549836159","-2.399995803833008","0.000004693865776062012"
"760000","-2.399995525181339","-4.799995422363281","0.000004372000603325432"
"762000","-1.7999953925609589","-2.999995470046997","-0.5999953150749207"
"764000","-1.7999953225255467","-3.5999953746795654","0.000004729628471977776"
"766000","-2.0999957397580147","-4.199995994567871","0.00000451505184173584"
"768000","-1.199995405972004","-2.3999953269958496","0.00000451505184173584"
"770000","-1.199995423853352","-2.3999953269958496","0.000004479289145820076"
"772000","-0.899995650351002","-1.79999577999115","0.000004479289145820076"
"774000","-1.7999952748418764","-3.5999951362609863","0.000004586577233567368"
"776000","-0.5999954178928419","-1.1999952793121338","0.0000044435264499043114"
"778000","-0.8999953702091261","-1.7999951839447021","0.0000044435264499043114"
"780000","-1.1999953582883336","-2.3999950885772705","0.000004372000603325432"
"782000","-2.099995793402286","-4.199995994567871","0.000004407763299241196"
"784000","-0.29999556690449936","-0.5999956130981445","0.000004479289145820076"
"786000","-1.4999952569603465","-2.999994993209839","0.000004479289145820076"
"788000","0.000004394352345116204","0.000004237890152580803","0.000004550814537651604"
"790000","-0.29999542981386185","-0.5999955534934998","0.000004693865776062012"
"792000","0.000004526227712631226","0.000004501640887610847","0.000004550814537651604"
"794000","-0.5999954596161388","-1.1999953985214233","0.000004479289145820076"
"796000","-0.2999954774975322","-0.5999954342842102","0.000004479289145820076"
"798000","0.000004568696112983162","0.00000451505184173584","0.000004622340384230483"
"800000","-0.2999953106045723","-0.5999953150749207","0.000004693865776062012"
"802000","-1.7999954298138618","-3.5999953746795654","0.00000451505184173584"
"804000","0.000004497170493777958","0.000004479289145820076","0.00000451505184173584"
"806000","-0.29999542981386185","-0.5999955534934998","0.000004693865776062012"
"808000","0.000004586577233567368","0.000004407763299241196","0.00000476539116789354"
