"Step","Grouped runs - collection/reward/mean_int_return_100","Grouped runs - collection/reward/mean_int_return_100__MIN","Grouped runs - collection/reward/mean_int_return_100__MAX"
"2000","13.41162109375","13.033685684204102","13.789556503295898"
"4000","11.63185739517212","11.36212158203125","11.901593208312988"
"6000","10.936587254206339","10.012037436167398","11.86113707224528"
"8000","10.719233810901642","9.779679656028748","11.658787965774536"
"10000","10.408668327331544","9.32952938079834","11.487807273864746"
"12000","9.799140691757202","8.533392588297525","11.064888795216879"
"14000","9.502827439989362","8.23247310093471","10.773181779044014"
"16000","9.19249364733696","7.92339688539505","10.46159040927887"
"18000","8.910815106497871","7.578882376352946","10.242747836642796"
"20000","8.629414224624634","7.221682929992676","10.037145519256592"
"22000","8.485788497057829","7.130722696130926","9.84085429798473"
"24000","8.326159834861755","6.979984164237976","9.672335505485535"
"26000","8.139157680364756","6.830678719740647","9.447636640988863"
"28000","8.00675276347569","6.759823867252895","9.253681659698486"
"30000","7.836605199178059","6.652927652994792","9.020282745361328"
"32000","7.612380497157574","6.437870100140572","8.786890894174576"
"34000","7.410609140115625","6.254079776651719","8.567138503579532"
"36000","7.242213163110945","6.140330645773146","8.344095680448744"
"38000","7.077000172514664","5.993863996706511","8.160136348322817"
"40000","6.925990241765976","5.9008388876914974","7.951141595840454"
"42000","6.786291667393275","5.792116800944011","7.7804665338425405"
"44000","6.622228042645888","5.657924153588035","7.586531931703741"
"46000","6.509248629860256","5.584077493004177","7.434419766716335"
"48000","6.387384856740634","5.498377362887065","7.276392350594203"
"50000","6.266177930831909","5.410544109344483","7.121811752319336"
"52000","6.1529959577780495","5.336730516873873","6.969261398682227"
"54000","6.036512560314602","5.249749951892429","6.823275168736775"
"56000","5.9367854467460095","5.190315927777972","6.683254965714046"
"58000","5.822326454622992","5.113347957874167","6.531304951371817"
"60000","5.715471680959066","5.03784213066101","6.393101231257121"
"62000","5.620207136677157","4.972861143850511","6.267553129503804"
"64000","5.525094587355852","4.919746808707714","6.13044236600399"
"66000","5.414124539404204","4.823621836575595","6.004627242232814"
"68000","5.3086501465124245","4.733771632699406","5.883528660325443"
"70000","5.209647396632603","4.647291646684919","5.772003146580287"
"72000","5.116727775997585","4.576002577940623","5.657452974054548"
"74000","5.0221653870634135","4.501591756537154","5.542739017589672"
"76000","4.945428029487007","4.447921285503789","5.442934773470226"
"78000","4.853240665717003","4.370102209922595","5.336379121511411"
"80000","4.771002179384231","4.297502514719963","5.2445018440485"
"82000","4.691214232909971","4.229051871997554","5.1533765938223866"
"84000","4.610591745092755","4.155756240799313","5.065427249386197"
"86000","4.534297951432162","4.093764601751816","4.974831301112507"
"88000","4.459406524896622","4.034347051923925","4.884465997869318"
"90000","4.3824329064952","3.968010687828064","4.796855125162336"
"92000","4.3148636746665705","3.910776571087215","4.718950778245926"
"94000","4.2465329785296255","3.8556946592128023","4.637371297846449"
"96000","4.177466395000616","3.7962569296360016","4.5586758603652315"
"98000","4.110427105305146","3.739505191238559","4.481349019371733"
"100000","4.047979663610458","3.6898294377326963","4.40612988948822"
"102000","3.9860583911923797","3.642156250336591","4.329960532048169"
"104000","3.927979677915573","3.591691622367272","4.264267733463874"
"106000","3.8722084018419376","3.541858081547719","4.202558722136156"
"108000","3.818750647483049","3.4960108973361828","4.141490397629915"
"110000","3.7643369295380333","3.4494980866258795","4.079175772450187"
"112000","3.711786339325564","3.4054646949682916","4.018107983682837"
"114000","3.663112989643164","3.3613777693949247","3.964848209891403"
"116000","3.609853634546543","3.3134612667149512","3.906246002378135"
"118000","3.56024573819112","3.268385503251674","3.852105973130566"
"120000","3.5113921289642653","3.2243294686079027","3.798454789320628"
"122000","3.4656074081288013","3.1830184830993904","3.7481963331582118"
"124000","3.4184205368641885","3.141195567384843","3.695645506343534"
"126000","3.3741243169421242","3.1015645672404575","3.6466840666437905"
"128000","3.329630894586444","3.061705063097179","3.597556726075709"
"130000","3.2870481956463595","3.02437435571964","3.549722035573079"
"132000","3.246200932472041","2.987352639436722","3.5050492255073604"
"134000","3.2050118121638227","2.9489454106608433","3.461078213666802"
"136000","3.1665558109388634","2.916287300779539","3.4168243210981872"
"138000","3.127940693627233","2.8806180388167286","3.3752633484377377"
"140000","3.0893309122749737","2.8474983977419988","3.3311634268079486"
"142000","3.0528520933339296","2.81465763903","3.2910465476378588"
"144000","3.0154815245833664","2.7809146100448237","3.2500484391219087"
"146000","2.9818525330661094","2.7485974255489976","3.2151076405832213"
"148000","2.949665722814766","2.7202511409649976","3.1790803046645344"
"150000","2.9175567869345347","2.690674048662186","3.144439525206884"
"152000","2.8865642273112346","2.661734711574881","3.111393743047589"
"154000","2.8550525673411107","2.632811756490113","3.077293378192109"
"156000","2.8254439922479486","2.605001530586145","3.045886453909752"
"158000","2.795893450703802","2.577420820918264","3.0143660804893395"
"160000","2.764952872134745","2.549215806648135","2.980689937621355"
"162000","2.735708461315544","2.5215694896968794","2.9498474329342077"
"164000","2.705954150455754","2.4947763477883687","2.917131953123139"
"166000","2.6775361944034874","2.4687725301966608","2.886299858610314"
"168000","2.6494226809591055","2.4440861564306986","2.8547592054875124"
"170000","2.6229439459302846","2.4214532129904804","2.8244346788700887"
"172000","2.5964375331478062","2.3969099511240803","2.795965115171532"
"174000","2.5698161172284477","2.3714790313408294","2.768153203116066"
"176000","2.544882714663717","2.3492825820364733","2.74048284729096"
"178000","2.5202058554532822","2.3270125221670344","2.71339918873953"
"180000","2.49614239939385","2.305580147107442","2.6867046516802575"
"182000","2.472430751300775","2.284109287537061","2.660752215064489"
"184000","2.448407764587065","2.2615881400263826","2.6352273891477482"
"186000","2.424757596946532","2.239020644496846","2.6104945493962175"
"188000","2.401588447709033","2.2177296754844646","2.585447219933601"
"190000","2.3786034995003753","2.1965815393548263","2.560625459645924"
"192000","2.3585826835284633","2.179896996666988","2.5372683703899384"
"194000","2.336992364261568","2.160552003334478","2.5134327251886583"
"196000","2.317294713489863","2.1441457186426436","2.490443708337083"
"198000","2.29630497007659","2.1247591418449323","2.4678507983082474"
"200000","2.2765872105956078","2.107903934121132","2.4452704870700837"
"202000","2.144976163432002","1.973072440624237","2.316879886239767"
"204000","2.0490245299786327","1.8862234792113304","2.2118255807459355"
"206000","1.9563042659312486","1.8160989558696747","2.0965095759928225"
"208000","1.8594439332187176","1.7305238056182861","1.988364060819149"
"210000","1.7702731789648534","1.6585073691606522","1.8820389887690545"
"212000","1.7046346528083087","1.6145985469222068","1.7946707586944104"
"214000","1.629462826922536","1.5529602164030074","1.7059654374420643"
"216000","1.5612309933453798","1.4975288151204587","1.624933171570301"
"218000","1.4970807970315219","1.4516672042012215","1.5424943898618222"
"220000","1.439392102137208","1.4151816791296006","1.4636025251448155"
"222000","1.3707726500183344","1.3553051444888116","1.3862401555478572"
"224000","1.3073918878287076","1.3050709775090217","1.3097127981483936"
"226000","1.2507929257303476","1.2437739549577236","1.2578118965029716"
"228000","1.189997217208147","1.1779715594649316","1.2020228749513626"
"230000","1.1368813130259514","1.121417621523142","1.1523450045287609"
"232000","1.0968455943465232","1.0705255375802516","1.123165651112795"
"234000","1.0571466439962387","1.022249254733324","1.0920440332591534"
"236000","1.015066085383296","0.978473543971777","1.0516586267948151"
"238000","0.9750827204063535","0.9310359406471252","1.0191295001655818"
"240000","0.9368626280501484","0.893038883805275","0.980686372295022"
"242000","0.8981577715650201","0.8505443562567234","0.9457711868733167"
"244000","0.8680784006044269","0.8169405095279216","0.919216291680932"
"246000","0.8297543944790959","0.7772283029556274","0.8822804860025645"
"248000","0.7957674140855671","0.741982429176569","0.849552398994565"
"250000","0.7643921918794513","0.710258861631155","0.8185255221277475"
"252000","0.7336673652008177","0.6815909124910832","0.785743817910552"
"254000","0.7050178119167686","0.6527331250905991","0.7573024987429381"
"256000","0.674206147827208","0.6250057654082775","0.7234065302461385"
"258000","0.6494284442812205","0.6038512302935124","0.6950056582689286"
"260000","0.6245091696828604","0.5809073716402053","0.6681109677255154"
"262000","0.5984968572854996","0.5574984654784203","0.6394952490925789"
"264000","0.5738815426826477","0.539696062207222","0.6080670231580734"
"266000","0.556674265563488","0.521045281291008","0.592303249835968"
"268000","0.5398403154313565","0.5031125783920288","0.5765680524706841"
"270000","0.5229776262119412","0.4844845052808523","0.5614707471430301"
"272000","0.506313246190548","0.4690712760388851","0.5435552163422108"
"274000","0.4913583037257194","0.456128152012825","0.5265884554386139"
"276000","0.47191552981734275","0.4404571464657783","0.5033739131689071"
"278000","0.45964641105383636","0.42889944300055505","0.49039337910711767"
"280000","0.44511600520461797","0.41345514804124833","0.4767768623679876"
"282000","0.43121081992983823","0.3996089977771044","0.462812642082572"
"284000","0.41999371983110906","0.38673369102180005","0.45325374864041806"
"286000","0.4079837466031313","0.37647523812949657","0.43949225507676604"
"288000","0.3967017349228263","0.3675633709877729","0.42584009885787966"
"290000","0.38797086145728826","0.3593571501225233","0.41658457279205324"
"292000","0.376428188495338","0.34813122503459454","0.4047251519560814"
"294000","0.36656491495668886","0.34047572560608386","0.3926541043072939"
"296000","0.3586174777522683","0.3330507531762123","0.38418420232832434"
"298000","0.3508255821466446","0.32646711990237237","0.37518404439091685"
"300000","0.3418223082274199","0.3201631769537926","0.3634814395010471"
"302000","0.33415429800748825","0.3158733405172825","0.352435255497694"
"304000","0.32577044792473314","0.30790707528591155","0.34363382056355474"
"306000","0.31706380419433117","0.2989148014038801","0.33521280698478223"
"308000","0.3083123948052525","0.290813253223896","0.3258115363866091"
"310000","0.30102946132421493","0.2847356276214123","0.3173232950270176"
"312000","0.2941654095053673","0.27920402213931084","0.30912679687142375"
"314000","0.28591643016785384","0.2703963752835989","0.30143648505210874"
"316000","0.2812276243045926","0.2658568332344294","0.29659841537475584"
"318000","0.2754123877361417","0.25977389350533486","0.2910508819669485"
"320000","0.2700242520496249","0.25432673931121824","0.2857217647880316"
"322000","0.2637689707428217","0.24784225039184093","0.27969569109380243"
"324000","0.25933681786060336","0.24373859561979772","0.27493504010140896"
"326000","0.2541681161522865","0.2385233498364687","0.26981288246810436"
"328000","0.24979446053504945","0.23432282470166682","0.26526609636843207"
"330000","0.24503730818629266","0.2301535189896822","0.2599210973829031"
"332000","0.240141018666327","0.22520081825554372","0.2550812190771103"
"334000","0.2361681763827801","0.22031452916562558","0.2520218235999346"
"336000","0.23125702630728484","0.21685120701789856","0.2456628455966711"
"338000","0.2273137592151761","0.21245174683630466","0.24217577159404755"
"340000","0.22402099810540677","0.21060687027871608","0.23743512593209742"
"342000","0.21981025576591492","0.20652011193335057","0.23310039959847928"
