"Step","Grouped runs - collection/reward/mean_ext_return_100","Grouped runs - collection/reward/mean_ext_return_100__MIN","Grouped runs - collection/reward/mean_ext_return_100__MAX"
"616000","-1.4909955113157616","-1.613995505854491","-1.3679955167770321"
"618000","-1.466995510496197","-1.6019955089539326","-1.3319955120384612"
"620000","-1.4369955042526112","-1.577995500847701","-1.2959955076575216"
"622000","-1.430995502673088","-1.571995499923828","-1.2899955054223482"
"624000","-1.415995502285657","-1.5599954995960024","-1.2719955049753116"
"626000","-1.41599550182372","-1.583995498165491","-1.2479955054819494"
"628000","-1.4039955010637617","-1.5779954967349794","-1.2299955053925442"
"630000","-1.4009955020323377","-1.583995498165491","-1.2179955058991845"
"632000","-1.3799954974576805","-1.5839954933971194","-1.1759955015182413"
"634000","-1.3499954996779524","-1.5479954955428865","-1.1519955038130183"
"636000","-1.3439955001100863","-1.5479954967349796","-1.1399955034851927"
"638000","-1.3139955003038017","-1.5299955007880954","-1.097995499819508"
"640000","-1.2989955010935637","-1.5179955056756762","-1.079995496511451"
"642000","-1.2779955002143948","-1.4999955037683277","-1.0559954966604619"
"644000","-1.2419954990707311","-1.4579955013319887","-1.0259954968094736"
"646000","-1.2269954989664233","-1.43999549942464","-1.0139954985082067"
"648000","-1.2239954955689587","-1.4399954970404543","-1.0079954940974631"
"650000","-1.2269954951666273","-1.4579954941794313","-0.9959954961538233"
"652000","-1.2179954953007384","-1.4399954958781656","-0.995995494723311"
"654000","-1.2239954897947587","-1.481995488174266","-0.9659954914152513"
"656000","-1.2149954887367767","-1.4819954857900803","-0.9479954916834731"
"658000","-1.202995487321166","-1.4879954824522201","-0.9179954921901117"
"660000","-1.1849954860247658","-1.4759954789951508","-0.8939954930543809"
"662000","-1.1669954857565448","-1.4699954755678846","-0.8639954959452052"
"664000","-1.1669954870231436","-1.475995476998396","-0.8579954970478911"
"666000","-1.1429954835809757","-1.4459954698458386","-0.839995497316113"
"668000","-1.10099547787383","-1.4039954646006298","-0.7979954911470304"
"670000","-1.0919954780423995","-1.3979954636264664","-0.7859954924583326"
"672000","-1.0829954761499516","-1.4039954579044207","-0.7619954943954826"
"674000","-1.0799954733038293","-1.4159954536128863","-0.7439954929947725"
"676000","-1.064995473080312","-1.4099954515863282","-0.7199954945742957"
"678000","-1.0379954698765619","-1.4039954489637239","-0.6719954907893998"
"680000","-1.0289954691613048","-1.3859954464603288","-0.6719954918622807"
"682000","-1.0139954673284615","-1.3739954459834918","-0.6539954886734313"
"684000","-0.9899954619789446","-1.3679954421687943","-0.6119954817890948"
"686000","-0.968995460205706","-1.3499954414535387","-0.5879954789578733"
"688000","-0.9539954618448337","-1.3259954444635742","-0.5819954792260933"
"690000","-0.9509954610252702","-1.3259954438675277","-0.5759954781830129"
"692000","-0.9449954622173642","-1.325995446102702","-0.5639954783320263"
"694000","-0.9389954615170086","-1.3319954427648417","-0.5459954802691754"
"696000","-0.9329954639160951","-1.3319954459834935","-0.5339954818486967"
"698000","-0.94799546743277","-1.3619954519439579","-0.5339954829215822"
"700000","-0.9389954639309962","-1.379995447890842","-0.4979954799711504"
"702000","-0.9209954627090997","-1.367995447682224","-0.47399547773597533"
"704000","-0.9119954605186286","-1.3619954438675268","-0.4619954771697303"
"706000","-0.9059954611817307","-1.3499954457748755","-0.4619954765885859"
"708000","-0.8999954618522839","-1.3379954485464896","-0.4619954751580781"
"710000","-0.8999954620907011","-1.3679954505432443","-0.4319954736381578"
"712000","-0.8969954636925763","-1.3679954533595629","-0.42599547402558985"
"714000","-0.8789954628134069","-1.3679954526443043","-0.3899954729825095"
"716000","-0.869995462470681","-1.355995452167467","-0.383995472773895"
"718000","-0.8609954633051461","-1.3379954538363972","-0.383995472773895"
"720000","-0.8579954622471633","-1.34399545169063","-0.37199547280369644"
"722000","-0.8489954642290173","-1.3319954535979788","-0.3659954748600558"
"724000","-0.8399954652571977","-1.3379954526443043","-0.3419954778700912"
"726000","-0.8399954661065636","-1.3499954531211416","-0.32999547909198557"
"728000","-0.8189954633796515","-1.3499954531211416","-0.28799547363816147"
"730000","-0.8159954613530931","-1.3559954535681755","-0.27599546913801076"
"732000","-0.8219954589689064","-1.3799954487700006","-0.2639954691678122"
"734000","-0.8129954609880132","-1.3619954485613834","-0.26399547341464313"
"736000","-0.7859954589316545","-1.3439954488296053","-0.22799546903370355"
"738000","-0.7889954565474682","-1.3619954449851048","-0.21599546810983156"
"740000","-0.7859954543569984","-1.361995441408826","-0.20999546730517069"
"742000","-0.7649954569348983","-1.3439954418856632","-0.18599547198413346"
"744000","-0.761995457963078","-1.3439954418856632","-0.17999547404049282"
"746000","-0.758995458097188","-1.3439954418856632","-0.1739954743087128"
"748000","-0.7589954566666779","-1.343995439739897","-0.17399547359345888"
"750000","-0.7469954590210615","-1.3259954453725369","-0.16799547266958598"
"752000","-0.7589954571584144","-1.3499954445082676","-0.1679954698085612"
"754000","-0.7409954583058038","-1.343995446654035","-0.13799546995757284"
"756000","-0.7319954580822878","-1.3259954472798836","-0.13799546888469194"
"758000","-0.7259954570243053","-1.313995447309685","-0.13799546673892565"
"760000","-0.7259954603770666","-1.3199954523164752","-0.13199546843765803"
"762000","-0.7259954599449339","-1.3259954516906283","-0.12599546819923943"
"764000","-0.7259954600641436","-1.3139954513628027","-0.13799546876548446"
"766000","-0.6899954563984578","-1.2899954478163271","-0.08999546498058862"
"768000","-0.6959954556310481","-1.3019954482931644","-0.08999546296893186"
"770000","-0.7019954538429078","-1.3139954457897693","-0.08999546189604643"
"772000","-0.6929954548710884","-1.295995447130872","-0.08999546261130491"
"774000","-0.6869954541260312","-1.289995447041465","-0.08399546121059757"
"776000","-0.6839954547220782","-1.2779954482633593","-0.08999546118079707"
"778000","-0.6719954560482825","-1.2539954505581363","-0.08999546153842858"
"780000","-0.6569954576278064","-1.2419954492766374","-0.07199546597897552"
"782000","-0.6569954578066199","-1.2419954492766374","-0.07199546633660248"
"784000","-0.6569954579854357","-1.2419954478461295","-0.07199546812474182"
"786000","-0.653995456912553","-1.2299954459685842","-0.07799546785652182"
"788000","-0.6479954563463093","-1.2239954452831308","-0.0719954674094879"
"790000","-0.6449954563612096","-1.2179954445976773","-0.07199546812474182"
"792000","-0.6239954572254783","-1.1819954453427364","-0.06599546910822028"
"794000","-0.6029954542750489","-1.1459954413194238","-0.05999546723067397"
"796000","-0.5879954550201069","-1.1219954428989467","-0.053995467141266996"
"798000","-0.5699954551095152","-1.0919954423327045","-0.04799546788632597"
"800000","-0.5639954536342998","-1.079995440812786","-0.04799546645581358"
"802000","-0.5429954545581699","-1.0439954408425864","-0.04199546827375343"
"804000","-0.5369954551095133","-1.0319954405147609","-0.04199546970426581"
"806000","-0.5249954540515318","-1.0079954358954","-0.04199547220766362"
