"Step","Grouped runs - collection/reward/intrinsic_episode_reward_max","Grouped runs - collection/reward/intrinsic_episode_reward_max__MIN","Grouped runs - collection/reward/intrinsic_episode_reward_max__MAX"
"2000","0","0","0"
"4000","2.5915384888648987","1.1237679719924927","4.059309005737305"
"6000","1.4035906791687012","0.8403918743133545","1.9667894840240479"
"8000","2.4234172850847244","0.331381231546402","4.515453338623047"
"10000","0.7993655800819397","0.4741915464401245","1.1245396137237549"
"12000","3.2442049384117126","1.5059312582015991","4.982478618621826"
"14000","-0.03386890888214111","-0.6007250547409058","0.5329872369766235"
"16000","1.1521760523319244","0.3840029835700989","1.92034912109375"
"18000","0.49040406942367554","0.32026344537734985","0.6605446934700012"
"20000","0.3403708338737488","-0.5208290815353394","1.201570749282837"
"22000","1.3265122175216675","1.1430213451385498","1.5100030899047852"
"24000","1.361961305141449","1.132111668586731","1.591810941696167"
"26000","1.6945964097976685","0.8597433567047119","2.529449462890625"
"28000","1.5224295258522034","1.1348096132278442","1.9100494384765625"
"30000","0.8109543025493622","0.4466988444328308","1.1752097606658936"
"32000","0.23060473799705505","0.053581178188323975","0.40762829780578613"
"34000","0.7671259641647339","0.6056817770004272","0.9285701513290405"
"36000","0.8371174931526184","0.7279167175292969","0.9463182687759399"
"38000","0.8744024634361267","0.6013795137405396","1.1474254131317139"
"40000","0.8982351869344711","0.4441656768321991","1.3523046970367432"
"42000","0.6525894701480865","0.059642016887664795","1.2455369234085083"
"44000","0.6376402378082275","-0.1657252311706543","1.4410057067871094"
"46000","1.060003787279129","0.747402012348175","1.372605562210083"
"48000","0.43464371375739574","-0.058679524809122086","0.9279669523239136"
"50000","0.24108582735061646","0.04525548219680786","0.43691617250442505"
"52000","1.1372160613536835","0.5461593270301819","1.728272795677185"
"54000","0.2795529365539551","-0.26589977741241455","0.8250056505203247"
"56000","0.3738704025745392","0.2651630640029907","0.48257774114608765"
"58000","0.6715317368507385","0.6461430788040161","0.6969203948974609"
"60000","0.17808440327644348","-0.01814359426498413","0.3743124008178711"
"62000","0.5232441276311874","0.4214496910572052","0.6250385642051697"
"64000","1.2470447421073914","0.8293188810348511","1.6647706031799316"
"66000","1.1199499368667603","0.3670334815979004","1.8728663921356201"
"68000","0.13226336985826492","-0.2184067815542221","0.48293352127075195"
"70000","0.3221828043460846","0.3000120520591736","0.3443535566329956"
"72000","0.5275002792477608","0.12699486315250397","0.9280056953430176"
"74000","0.4371841549873352","0.28321516513824463","0.5911531448364258"
"76000","0.473813533782959","0.3402916193008423","0.6073354482650757"
