"Step","Grouped runs - collection/reward/intrinsic_episode_reward_max","Grouped runs - collection/reward/intrinsic_episode_reward_max__MIN","Grouped runs - collection/reward/intrinsic_episode_reward_max__MAX"
"362000","2.8154666423797607","2.725642681121826","2.9052906036376953"
"364000","2.9177725315093994","2.731492519378662","3.1040525436401367"
"366000","2.904193639755249","2.6872940063476562","3.121093273162842"
"368000","2.9461694955825806","2.7533442974090576","3.1389946937561035"
"370000","2.883357048034668","2.7152676582336426","3.0514464378356934"
"372000","2.8984262943267822","2.8231253623962402","2.973727226257324"
"374000","2.836333155632019","2.734069347381592","2.9385969638824463"
"376000","2.89351749420166","2.8107857704162598","2.9762492179870605"
"378000","2.886275887489319","2.7598154544830322","3.0127363204956055"
"380000","2.8669263124465942","2.7271969318389893","3.006655693054199"
"382000","2.9232614040374756","2.8222227096557617","3.0243000984191895"
"384000","2.907200574874878","2.8090415000915527","3.005359649658203"
"386000","2.8916661739349365","2.783454418182373","2.9998779296875"
"388000","2.904771089553833","2.7825875282287598","3.0269546508789062"
"390000","2.895665764808655","2.7829480171203613","3.0083835124969482"
"392000","2.91708505153656","2.819312810897827","3.014857292175293"
"394000","2.8740710020065308","2.7605843544006348","2.9875576496124268"
"396000","2.9424983263015747","2.8433477878570557","3.0416488647460938"
"398000","2.9393720626831055","2.831786632537842","3.046957492828369"
"400000","2.936210870742798","2.7763400077819824","3.0960817337036133"
"402000","2.9212030172348022","2.822535753250122","3.0198702812194824"
"404000","2.958090662956238","2.8212761878967285","3.094905138015747"
"406000","2.940506935119629","2.821683883666992","3.0593299865722656"
"408000","2.95117723941803","2.836883544921875","3.0654709339141846"
"410000","2.922250270843506","2.8130288124084473","3.0314717292785645"
"412000","2.9651215076446533","2.833014488220215","3.097228527069092"
"414000","2.9524439573287964","2.8332936763763428","3.07159423828125"
"416000","2.9537150859832764","2.844170570373535","3.0632596015930176"
"418000","2.983504295349121","2.8643155097961426","3.1026930809020996"
"420000","3.0161707401275635","2.9276084899902344","3.1047329902648926"
"422000","3.0220859050750732","2.924088954925537","3.1200828552246094"
"424000","2.9600666761398315","2.825078010559082","3.095055341720581"
"426000","2.982547402381897","2.84069561958313","3.124399185180664"
"428000","2.9774136543273926","2.886592388153076","3.068234920501709"
"430000","3.001077175140381","2.899545669555664","3.1026086807250977"
"432000","2.9784669876098633","2.8799476623535156","3.076986312866211"
"434000","2.9674854278564453","2.860151767730713","3.0748190879821777"
"436000","2.98407244682312","2.858489990234375","3.1096549034118652"
"438000","2.9906153678894043","2.874638557434082","3.1065921783447266"
"440000","3.011810541152954","2.884120464324951","3.139500617980957"
"442000","3.031278133392334","2.9131112098693848","3.149445056915283"
"444000","3.039711594581604","2.917841911315918","3.16158127784729"
"446000","3.0265697240829468","2.918483257293701","3.1346561908721924"
"448000","3.0250858068466187","2.91113018989563","3.1390414237976074"
"450000","3.032416582107544","2.8942089080810547","3.170624256134033"
"452000","3.0254790782928467","2.9088833332061768","3.1420748233795166"
"454000","3.029040813446045","2.8915133476257324","3.1665682792663574"
"456000","3.0665090084075928","2.9807801246643066","3.152237892150879"
"458000","3.0421969890594482","2.9072861671447754","3.177107810974121"
"460000","3.051545023918152","2.9610636234283447","3.142026424407959"
"462000","3.040650248527527","2.936936855316162","3.1443636417388916"
"464000","3.073920488357544","2.941991090774536","3.2058498859405518"
"466000","3.0867048501968384","2.9943902492523193","3.1790194511413574"
"468000","3.092926025390625","2.977389335632324","3.208462715148926"
"470000","3.0771732330322266","2.9513931274414062","3.202953338623047"
"472000","3.074587345123291","2.963061809539795","3.186112880706787"
"474000","3.0879257917404175","2.9725682735443115","3.2032833099365234"
"476000","3.0750536918640137","2.9542360305786133","3.195871353149414"
"478000","3.0827956199645996","2.966024398803711","3.1995668411254883"
"480000","3.082191824913025","2.96301007270813","3.20137357711792"
"482000","3.1092286109924316","2.9659886360168457","3.2524685859680176"
"484000","3.1155810356140137","3.0211668014526367","3.2099952697753906"
"486000","3.097343325614929","2.9499711990356445","3.244715452194214"
"488000","3.1035265922546387","2.966986894607544","3.2400662899017334"
"490000","3.1384148597717285","3.0373642444610596","3.2394654750823975"
"492000","3.14067542552948","3.0510127544403076","3.2303380966186523"
"494000","3.118104577064514","2.996988534927368","3.23922061920166"
"496000","3.1455631256103516","3.033850908279419","3.257275342941284"
"498000","3.127029299736023","3.0143141746520996","3.2397444248199463"
"500000","3.148738145828247","3.0335748195648193","3.263901472091675"
"502000","3.130334258079529","3.020928382873535","3.2397401332855225"
"504000","3.151785731315613","3.0230634212493896","3.280508041381836"
"506000","3.139548659324646","3.018678903579712","3.26041841506958"
"508000","3.1472935676574707","3.035560131072998","3.2590270042419434"
"510000","3.1611160039901733","3.0474672317504883","3.2747647762298584"
"512000","3.15874707698822","3.0345211029052734","3.282973051071167"
"514000","3.1730226278305054","3.0668256282806396","3.279219627380371"
"516000","3.1689963340759277","3.0478386878967285","3.290153980255127"
"518000","3.1794333457946777","3.038677453994751","3.3201892375946045"
"520000","3.1675549745559692","3.0462160110473633","3.288893938064575"
"522000","3.194197654724121","3.079326629638672","3.3090686798095703"
"524000","3.1787800788879395","3.0471444129943848","3.310415744781494"
"526000","3.1761462688446045","3.0582895278930664","3.2940030097961426"
"528000","3.1967406272888184","3.0638246536254883","3.3296566009521484"
"530000","3.215455412864685","3.088618040084839","3.3422927856445312"
"532000","3.2084635496139526","3.0999362468719482","3.316990852355957"
"534000","3.1932549476623535","3.0673394203186035","3.3191704750061035"
"536000","3.2107560634613037","3.0784244537353516","3.343087673187256"
"538000","3.228763461112976","3.100931167602539","3.356595754623413"
"540000","3.212799310684204","3.09549617767334","3.3301024436950684"
"542000","3.219421863555908","3.0973877906799316","3.3414559364318848"
"544000","3.2155768871307373","3.0905280113220215","3.340625762939453"
"546000","3.243594527244568","3.110868215560913","3.3763208389282227"
"548000","3.2353169918060303","3.1279401779174805","3.34269380569458"
"550000","3.242089629173279","3.122861623764038","3.3613176345825195"
"552000","3.2483253479003906","3.1210319995880127","3.3756186962127686"
"554000","3.249445676803589","3.1107773780822754","3.3881139755249023"
"556000","3.239684581756592","3.118561267852783","3.3608078956604004"
"558000","3.254241704940796","3.139800548553467","3.368682861328125"
"560000","3.2719013690948486","3.1504263877868652","3.393376350402832"
"562000","3.2779250144958496","3.143876552581787","3.411973476409912"
"564000","3.278836965560913","3.1449713706970215","3.4127025604248047"
"566000","3.280116319656372","3.1559104919433594","3.4043221473693848"
"568000","3.277111530303955","3.1594910621643066","3.3947319984436035"
"570000","3.27937650680542","3.158144950866699","3.4006080627441406"
"572000","3.3138949871063232","3.2011563777923584","3.426633596420288"
"574000","3.288042187690735","3.1717422008514404","3.4043421745300293"
"576000","3.298743724822998","3.1714377403259277","3.4260497093200684"
"578000","3.2929147481918335","3.174327850341797","3.41150164604187"
"580000","3.3030712604522705","3.185549259185791","3.42059326171875"
"582000","3.306780219078064","3.1917707920074463","3.4217896461486816"
"584000","3.307072162628174","3.1870951652526855","3.427049160003662"
"586000","3.316696524620056","3.1849801540374756","3.4484128952026367"
"588000","3.332828402519226","3.214325428009033","3.451331377029419"
"590000","3.3369981050491333","3.222960948944092","3.451035261154175"
"592000","3.3379849195480347","3.211408853530884","3.4645609855651855"
"594000","3.3460328578948975","3.211991310119629","3.480074405670166"
"596000","3.3395804166793823","3.2110111713409424","3.4681496620178223"
"598000","3.3420435190200806","3.2227814197540283","3.461305618286133"
"600000","3.343302369117737","3.212639808654785","3.4739649295806885"
"602000","3.3491711616516113","3.225442886352539","3.4728994369506836"
"604000","3.3577300310134888","3.2353596687316895","3.480100393295288"
"606000","3.361884117126465","3.23543643951416","3.4883317947387695"
"608000","3.364205837249756","3.234072685241699","3.4943389892578125"
"610000","3.370554566383362","3.2539005279541016","3.487208604812622"
"612000","3.3694281578063965","3.244955539703369","3.493900775909424"
"614000","3.375080108642578","3.2393102645874023","3.510849952697754"
"616000","3.3745574951171875","3.248427391052246","3.500687599182129"
"618000","3.3798089027404785","3.2585229873657227","3.5010948181152344"
"620000","3.3814254999160767","3.259244441986084","3.5036065578460693"
"622000","3.394042491912842","3.261384963989258","3.526700019836426"
"624000","3.4107969999313354","3.2930939197540283","3.5285000801086426"
"626000","3.4035342931747437","3.272514581680298","3.5345540046691895"
"628000","3.4058115482330322","3.2667174339294434","3.544905662536621"
"630000","3.4104548692703247","3.2723500728607178","3.5485596656799316"
"632000","3.4153265953063965","3.285550594329834","3.545102596282959"
"634000","3.4141536951065063","3.271136999130249","3.5571703910827637"
"636000","3.433797240257263","3.314005136489868","3.553589344024658"
"638000","3.4389820098876953","3.305391788482666","3.5725722312927246"
"640000","3.4321998357772827","3.306882858276367","3.5575168132781982"
"642000","3.4373337030410767","3.307742118835449","3.566925287246704"
"644000","3.4509479999542236","3.320803642272949","3.581092357635498"
"646000","3.4489740133285522","3.3224194049835205","3.575528621673584"
"648000","3.4493279457092285","3.317667007446289","3.580988883972168"
"650000","3.4490190744400024","3.316164016723633","3.581874132156372"
"652000","3.45220947265625","3.3304505348205566","3.5739684104919434"
"654000","3.465381622314453","3.330446243286133","3.6003170013427734"
"656000","3.4691396951675415","3.349235773086548","3.589043617248535"
"658000","3.4628875255584717","3.3261375427246094","3.599637508392334"
"660000","3.472786068916321","3.3476336002349854","3.5979385375976562"
"662000","3.4754467010498047","3.3549299240112305","3.595963478088379"
"664000","3.486020803451538","3.356578826904297","3.6154627799987793"
"666000","3.484935164451599","3.3576414585113525","3.6122288703918457"
"668000","3.4882242679595947","3.361781120300293","3.6146674156188965"
"670000","3.498171329498291","3.3702571392059326","3.6260855197906494"
"672000","3.5045608282089233","3.3758890628814697","3.633232593536377"
"674000","3.5094538927078247","3.3740997314453125","3.644808053970337"
"676000","3.4990434646606445","3.37307071685791","3.625016212463379"
"678000","3.5148380994796753","3.382333517074585","3.6473426818847656"
"680000","3.5223495960235596","3.3926615715026855","3.6520376205444336"
"682000","3.5103204250335693","3.389957904815674","3.630682945251465"
"684000","3.520739793777466","3.386167526245117","3.6553120613098145"
"686000","3.533177614212036","3.391167163848877","3.6751880645751953"
"688000","3.5253117084503174","3.403766632080078","3.6468567848205566"
"690000","3.539328694343567","3.396003484725952","3.6826539039611816"
"692000","3.551372766494751","3.4094934463500977","3.6932520866394043"
"694000","3.542921543121338","3.410287380218506","3.67555570602417"
"696000","3.5455780029296875","3.412569999694824","3.678586006164551"
"698000","3.5501978397369385","3.417531967163086","3.682863712310791"
"700000","3.5493677854537964","3.4164023399353027","3.68233323097229"
"702000","3.5612844228744507","3.4320366382598877","3.6905322074890137"
"704000","3.5686259269714355","3.441107749938965","3.6961441040039062"
"706000","3.5610536336898804","3.4312453269958496","3.690861940383911"
"708000","3.5766518115997314","3.4541053771972656","3.6991982460021973"
"710000","3.5774927139282227","3.4461326599121094","3.708852767944336"
"712000","3.598232626914978","3.455188035964966","3.7412772178649902"
"714000","3.589421510696411","3.4500668048858643","3.728776216506958"
"716000","3.5847840309143066","3.4586777687072754","3.710890293121338"
"718000","3.6018295288085938","3.4728894233703613","3.730769634246826"
"720000","3.6016101837158203","3.4710850715637207","3.73213529586792"
"722000","3.603291392326355","3.4710001945495605","3.7355825901031494"
"724000","3.6064456701278687","3.4756808280944824","3.737210512161255"
"726000","3.6116530895233154","3.4784812927246094","3.7448248863220215"
"728000","3.6232547760009766","3.491881847381592","3.7546277046203613"
"730000","3.612366199493408","3.4844107627868652","3.740321636199951"
"732000","3.621268153190613","3.487424373626709","3.7551119327545166"
"734000","3.6177425384521484","3.487039089202881","3.748445987701416"
"736000","3.6281936168670654","3.4960265159606934","3.7603607177734375"
"738000","3.630131244659424","3.4990272521972656","3.761235237121582"
"740000","3.636651039123535","3.504131317138672","3.7691707611083984"
"742000","3.653533935546875","3.509510040283203","3.797557830810547"
"744000","3.647133708000183","3.5211188793182373","3.773148536682129"
"746000","3.6537179946899414","3.5272388458251953","3.7801971435546875"
"748000","3.646853804588318","3.5181705951690674","3.7755370140075684"
"750000","3.660076379776001","3.5181727409362793","3.8019800186157227"
"752000","3.667744517326355","3.531425714492798","3.804063320159912"
"754000","3.6784262657165527","3.551295280456543","3.8055572509765625"
"756000","3.672342538833618","3.5389974117279053","3.805687665939331"
"758000","3.68863582611084","3.5524349212646484","3.8248367309570312"
"760000","3.698591947555542","3.562647819519043","3.834536075592041"
"762000","3.6950886249542236","3.5631723403930664","3.827004909515381"
"764000","3.6951866149902344","3.5582213401794434","3.8321518898010254"
"766000","3.6991506814956665","3.5743160247802734","3.8239853382110596"
"768000","3.6989593505859375","3.5720419883728027","3.8258767127990723"
"770000","3.7054613828659058","3.577394485473633","3.8335282802581787"
"772000","3.7061225175857544","3.5614707469940186","3.8507742881774902"
"774000","3.7051585912704468","3.5740108489990234","3.83630633354187"
"776000","3.712371587753296","3.584852695465088","3.839890480041504"
"778000","3.715787649154663","3.5809879302978516","3.8505873680114746"
"780000","3.7124574184417725","3.5771093368530273","3.8478055000305176"
"782000","3.7268413305282593","3.5933523178100586","3.86033034324646"
"784000","3.719165086746216","3.587099075317383","3.851231098175049"
"786000","3.736287832260132","3.59055233001709","3.882023334503174"
"788000","3.7433574199676514","3.6054346561431885","3.8812801837921143"
"790000","3.750587582588196","3.608666181564331","3.8925089836120605"
"792000","3.7551158666610718","3.6156513690948486","3.894580364227295"
"794000","3.7507375478744507","3.6056249141693115","3.89585018157959"
"796000","3.754366397857666","3.6112465858459473","3.8974862098693848"
"798000","3.7589586973190308","3.6248655319213867","3.893051862716675"
"800000","3.761379599571228","3.620070219039917","3.902688980102539"
"802000","3.7805882692337036","3.64143705368042","3.9197394847869873"
"804000","3.7711777687072754","3.632077217102051","3.9102783203125"
"806000","3.7778841257095337","3.6414291858673096","3.914339065551758"
"808000","3.7800921201705933","3.634671211242676","3.9255130290985107"
"810000","3.777785301208496","3.639732837677002","3.9158377647399902"
"812000","3.7810384035110474","3.644693613052368","3.9173831939697266"
"814000","3.7849162817001343","3.647372245788574","3.9224603176116943"
"816000","3.7907607555389404","3.6497998237609863","3.9317216873168945"
"818000","3.793094515800476","3.6579272747039795","3.9282617568969727"
"820000","3.803965210914612","3.6593918800354004","3.9485385417938232"
"822000","3.803687810897827","3.6662020683288574","3.941173553466797"
"824000","3.8063418865203857","3.6668262481689453","3.945857524871826"
"826000","3.8108575344085693","3.665865182876587","3.9558498859405518"
"828000","3.8171781301498413","3.683932304382324","3.9504239559173584"
"830000","3.814042329788208","3.6786909103393555","3.9493937492370605"
"832000","3.8200013637542725","3.6732521057128906","3.9667506217956543"
"834000","3.819031834602356","3.6856584548950195","3.9524052143096924"
"836000","3.825913906097412","3.692974090576172","3.9588537216186523"
"838000","3.830884337425232","3.695326566696167","3.966442108154297"
"840000","3.8356428146362305","3.7001357078552246","3.9711499214172363"
"842000","3.834041714668274","3.69575834274292","3.972325086593628"
"844000","3.852919101715088","3.702718734741211","4.003119468688965"
"846000","3.854263663291931","3.715977668762207","3.9925496578216553"
"848000","3.869734764099121","3.719677448272705","4.019792079925537"
"850000","3.857353448867798","3.7231850624084473","3.9915218353271484"
"852000","3.855241298675537","3.718101739883423","3.9923808574676514"
"854000","3.8719117641448975","3.749763011932373","3.994060516357422"
"856000","3.866565227508545","3.7316808700561523","4.0014495849609375"
"858000","3.872695565223694","3.7413861751556396","4.004004955291748"
"860000","3.872672438621521","3.7354767322540283","4.009868144989014"
"862000","3.8803991079330444","3.7324397563934326","4.028358459472656"
"864000","3.887364387512207","3.7507119178771973","4.024016857147217"
"866000","3.8795279264450073","3.7447965145111084","4.014259338378906"
"868000","3.8851473331451416","3.752696990966797","4.017597675323486"
"870000","3.894086718559265","3.753960371017456","4.034213066101074"
"872000","3.8936269283294678","3.761875629425049","4.025378227233887"
"874000","3.9121227264404297","3.7610855102539062","4.063159942626953"
"876000","3.9087127447128296","3.766458749771118","4.050966739654541"
"878000","3.901064395904541","3.765544891357422","4.03658390045166"
"880000","3.9069876670837402","3.7727909088134766","4.041184425354004"
"882000","3.9124062061309814","3.7746734619140625","4.0501389503479"
"884000","3.923938274383545","3.794949531555176","4.052927017211914"
"886000","3.92659330368042","3.7857847213745117","4.067401885986328"
"888000","3.924190878868103","3.7894585132598877","4.058923244476318"
"890000","3.933687925338745","3.804269313812256","4.063106536865234"
"892000","3.9303876161575317","3.7938644886016846","4.066910743713379"
"894000","3.941515326499939","3.8078877925872803","4.075142860412598"
"896000","3.9622414112091064","3.8078818321228027","4.11660099029541"
"898000","3.9458614587783813","3.8185579776763916","4.073164939880371"
"900000","3.9495519399642944","3.8002045154571533","4.0988993644714355"
"902000","3.9556663036346436","3.819911479949951","4.091421127319336"
"904000","3.953806161880493","3.8165879249572754","4.091024398803711"
"906000","3.966346025466919","3.8329272270202637","4.099764823913574"
"908000","3.968741536140442","3.8404476642608643","4.0970354080200195"
"910000","3.9817702770233154","3.8460097312927246","4.117530822753906"
"912000","3.9762377738952637","3.8274459838867188","4.125029563903809"
"914000","3.9731574058532715","3.8377633094787598","4.108551502227783"
"916000","3.984740734100342","3.839784622192383","4.129696846008301"
"918000","3.9829676151275635","3.852142810821533","4.113792419433594"
"920000","3.980203151702881","3.843655586242676","4.116750717163086"
"922000","3.989877939224243","3.8589253425598145","4.120830535888672"
"924000","4.003511905670166","3.859297752380371","4.147726058959961"
