"Step","Grouped runs - collection/reward/mean_int_return_100","Grouped runs - collection/reward/mean_int_return_100__MIN","Grouped runs - collection/reward/mean_int_return_100__MAX"
"382000","1.46969411611557","1.4132044851779937","1.5261837470531463"
"384000","1.471917723417282","1.4152129352092744","1.5286225116252898"
"386000","1.4744270604848861","1.417721220254898","1.5311329007148742"
"388000","1.4768864667415618","1.4201480734348297","1.533624860048294"
"390000","1.4795298075675964","1.422902970314026","1.536156644821167"
"392000","1.4818770575523375","1.4251244604587554","1.5386296546459197"
"394000","1.484392787218094","1.42730100274086","1.5414845716953278"
"396000","1.4872023177146911","1.430215721130371","1.5441889142990113"
"398000","1.4898903453350067","1.433162431716919","1.5466182589530946"
"400000","1.4925927966833115","1.4356195616722107","1.5495660316944122"
"402000","1.4954137301445005","1.4381921434402465","1.5526353168487548"
"404000","1.4976427870988847","1.4404670369625092","1.55481853723526"
"406000","1.499886080622673","1.4422522187232971","1.557519942522049"
"408000","1.5024718815088272","1.4443913292884827","1.5605524337291719"
"410000","1.5047932243347169","1.4470668125152588","1.5625196361541749"
"412000","1.507488430738449","1.4496717572212219","1.5653051042556763"
"414000","1.5101078224182127","1.4519876837730408","1.568227961063385"
"416000","1.5125017243623733","1.4546519064903258","1.5703515422344207"
"418000","1.515366177558899","1.457424966096878","1.5733073890209197"
"420000","1.518059076666832","1.460093092918396","1.576025060415268"
"422000","1.5208239656686784","1.4626802289485932","1.5789677023887634"
"424000","1.5229457163810731","1.4645437395572662","1.5813476932048798"
"426000","1.5254427826404573","1.4667341923713684","1.584151372909546"
"428000","1.5279820209741592","1.46926589012146","1.5866981518268586"
"430000","1.530379900932312","1.4715157055854797","1.5892440962791443"
"432000","1.5325972747802734","1.473754802942276","1.5914397466182708"
"434000","1.5347609001398086","1.4761072134971618","1.5934145867824554"
"436000","1.5370266717672347","1.4781814789772034","1.5958718645572663"
"438000","1.5392286491394043","1.4801948702335357","1.5982624280452729"
"440000","1.5410029482841492","1.4812602424621581","1.6007456541061402"
"442000","1.5431798565387727","1.4835354638099671","1.6028242492675782"
"444000","1.545064127445221","1.48524360537529","1.604884649515152"
"446000","1.547418286204338","1.4874034237861633","1.6074331486225129"
"448000","1.5501207995414734","1.4899146413803102","1.6103269577026367"
"450000","1.5525536078214643","1.4923033463954924","1.6128038692474365"
"452000","1.5550113475322724","1.4948303854465486","1.6151923096179963"
"454000","1.5570857399702072","1.4966194224357605","1.617552057504654"
"456000","1.5600193810462952","1.4996903431415558","1.6203484189510347"
"458000","1.5619487088918687","1.5017150712013245","1.6221823465824128"
"460000","1.5641879791021347","1.5042281579971313","1.6241478002071381"
"462000","1.5665090531110764","1.5065199875831603","1.6264981186389924"
"464000","1.5690272623300552","1.508616007566452","1.6294385170936585"
"466000","1.5717647290229797","1.5112016642093657","1.6323277938365937"
"468000","1.5741223561763764","1.5136765110492707","1.6345682013034821"
"470000","1.5762111890316008","1.5153916954994202","1.6370306825637817"
"472000","1.5787032562494279","1.5177420139312745","1.6396644985675812"
"474000","1.5807351738214492","1.519603773355484","1.6418665742874146"
"476000","1.5831324589252471","1.5218790888786315","1.6443858289718627"
"478000","1.5854601138830184","1.5238886022567748","1.647031625509262"
"480000","1.587769619822502","1.5260383689403534","1.6495008707046508"
"482000","1.5903283315896988","1.5282660603523255","1.652390602827072"
"484000","1.5927087062597276","1.5307543659210205","1.6546630465984344"
"486000","1.5950083297491073","1.532683206796646","1.6573334527015686"
"488000","1.5971166288852692","1.5346982192993164","1.659535038471222"
"490000","1.5995830005407332","1.5371133255958558","1.6620526754856109"
"492000","1.6020456224679946","1.5396820831298828","1.6644091618061065"
"494000","1.6043459659814836","1.5417155516147614","1.6669763803482056"
"496000","1.6066099435091017","1.5440835797786712","1.6691363072395324"
"498000","1.608982829451561","1.5463106060028076","1.6716550529003142"
"500000","1.6112730771303176","1.5488740444183349","1.6736721098423004"
"502000","1.6135803622007372","1.5512394082546235","1.6759213161468507"
"504000","1.6159399539232253","1.5536241269111633","1.6782557809352874"
"506000","1.6181471198797226","1.5559172141551971","1.680377025604248"
"508000","1.6203208756446839","1.5581304943561554","1.6825112569332124"
"510000","1.6228722435235978","1.5606061363220214","1.685138350725174"
"512000","1.6253253388404847","1.5630226051807403","1.6876280725002288"
"514000","1.6277945065498352","1.565511131286621","1.6900778818130493"
"516000","1.6301423543691635","1.5677862334251405","1.6924984753131866"
"518000","1.632404352426529","1.569631061553955","1.6951776432991028"
"520000","1.634611381292343","1.57175137758255","1.6974713850021361"
"522000","1.6369771921634675","1.5741397213935853","1.6998146629333497"
"524000","1.6392742508649825","1.5763452768325805","1.7022032248973846"
"526000","1.641655325293541","1.5785919439792633","1.7047187066078187"
"528000","1.6439027816057203","1.5806135880947112","1.7071919751167297"
"530000","1.6464150947332383","1.5829923057556152","1.7098378837108612"
"532000","1.6484964042901993","1.5845796954631806","1.712413113117218"
"534000","1.6508629047870635","1.5867051148414613","1.715020694732666"
"536000","1.652943420410156","1.588456791639328","1.7174300491809844"
"538000","1.6554890275001526","1.5910097932815552","1.71996826171875"
"540000","1.657596898674965","1.5931079232692718","1.722085874080658"
"542000","1.6600738316774368","1.595479769706726","1.7246678936481477"
"544000","1.6624303835630416","1.5978195118904113","1.727041255235672"
"546000","1.6650957548618317","1.6001443827152253","1.730047127008438"
"548000","1.6674584633111955","1.6024611377716065","1.7324557888507843"
"550000","1.669854028224945","1.6047993230819702","1.7349087333679198"
"552000","1.6723058062791822","1.6070339226722716","1.737577689886093"
"554000","1.6748015677928925","1.609191701412201","1.740411434173584"
"556000","1.677107744216919","1.611356703042984","1.742858785390854"
"558000","1.6795362752676009","1.6137318515777588","1.7453406989574431"
"560000","1.6819403165578841","1.6161249125003814","1.7477557206153869"
"562000","1.6845216268301009","1.6184741687774657","1.7505690848827362"
"564000","1.6864747178554533","1.620740634202957","1.7522088015079498"
"566000","1.688536451458931","1.6233297860622407","1.7537431168556212"
"568000","1.6904165965318678","1.6255853688716888","1.755247824192047"
"570000","1.6925387197732924","1.6279644083976745","1.7571130311489105"
"572000","1.6948169958591461","1.6300037729740142","1.759630218744278"
"574000","1.697311041355133","1.6324260365962981","1.7621960461139679"
"576000","1.6995504492521285","1.6343988227844237","1.7647020757198333"
"578000","1.701773190498352","1.6366900062561036","1.7668563747406005"
"580000","1.7041877758502961","1.639226267337799","1.769149284362793"
"582000","1.706303624510765","1.6412488293647767","1.7713584196567536"
"584000","1.7084960120916368","1.6432788133621217","1.7737132108211517"
"586000","1.7108300662040712","1.645523933172226","1.7761361992359161"
"588000","1.7131753540039063","1.6478603971004486","1.778490310907364"
"590000","1.7156245070695877","1.6503326952457429","1.7809163188934327"
"592000","1.7179348945617674","1.6524643313884735","1.7834054577350615"
"594000","1.7205559265613557","1.6549507677555084","1.7861610853672027"
"596000","1.72270694732666","1.656966997385025","1.7884468972682952"
"598000","1.7248572701215745","1.658999401330948","1.790715138912201"
"600000","1.727133349776268","1.6614291977882385","1.7928375017642975"
"602000","1.729512694478035","1.6636975061893464","1.7953278827667236"
"604000","1.7317078584432601","1.6659731733798981","1.7974425435066224"
"606000","1.7339838349819183","1.6682228326797486","1.799744837284088"
"608000","1.7362657111883164","1.670388516187668","1.8021429061889649"
"610000","1.7387345713376998","1.6728513276576995","1.8046178150177001"
"612000","1.7409931689500808","1.67511869430542","1.8068676435947417"
"614000","1.7432890129089356","1.6773498058319092","1.809228219985962"
"616000","1.7456053078174592","1.6795922207832337","1.8116183948516846"
"618000","1.7477265143394471","1.6817279410362245","1.8137250876426696"
"620000","1.7497125405073166","1.6834903049468994","1.8159347760677338"
"622000","1.7518228590488434","1.6854186308383943","1.8182270872592925"
"624000","1.7543358600139618","1.6880105412006379","1.8206611788272857"
"626000","1.7566547882556915","1.69039214015007","1.8229174363613128"
"628000","1.7590240931510925","1.692479783296585","1.8255684030056"
"630000","1.7612567657232283","1.694541071653366","1.8279724597930909"
"632000","1.7636878329515455","1.6967916429042815","1.8305840229988097"
"634000","1.7661837065219879","1.6991077303886413","1.8332596826553345"
"636000","1.7686533898115158","1.7016145730018615","1.83569220662117"
"638000","1.7711501026153564","1.7040341997146606","1.8382660055160522"
"640000","1.7734615355730057","1.7063532495498657","1.8405698215961457"
"642000","1.7756727331876754","1.7084996449947356","1.8428458213806151"
"644000","1.777922849059105","1.7106995117664336","1.8451461863517762"
"646000","1.7802523028850556","1.7129148256778717","1.8475897800922394"
"648000","1.7826212006807327","1.7152026855945588","1.8500397157669068"
"650000","1.7849098074436187","1.717483800649643","1.8523358142375945"
"652000","1.7872625452280044","1.719789148569107","1.8547359418869018"
"654000","1.7896625804901123","1.722184681892395","1.8571404790878296"
"656000","1.791868525147438","1.7242244470119477","1.8595126032829286"
"658000","1.7942010313272476","1.7265477740764619","1.8618542885780334"
"660000","1.7964902007579804","1.728619577884674","1.8643608236312865"
"662000","1.7988747596740722","1.7308427214622497","1.8669067978858949"
"664000","1.801152793765068","1.7331496226787566","1.8691559648513794"
"666000","1.803342452645302","1.7351292502880096","1.871555655002594"
"668000","1.8055439883470537","1.7372749900817872","1.8738129866123199"
"670000","1.8078795731067658","1.7395882666110993","1.8761708796024323"
"672000","1.8102554273605347","1.7418568289279939","1.8786540257930755"
"674000","1.8125851184129715","1.744097330570221","1.881072906255722"
"676000","1.8149318301677704","1.746422871351242","1.8834407889842988"
"678000","1.817313193678856","1.748722290992737","1.885904096364975"
"680000","1.8197314566373826","1.7511236834526063","1.8883392298221588"
"682000","1.8219598782062532","1.75347487449646","1.8904448819160462"
"684000","1.8241779959201812","1.7554765510559083","1.8928794407844542"
"686000","1.8266106766462324","1.7579212117195129","1.8953001415729522"
"688000","1.8289514893293382","1.760342494249344","1.8975604844093323"
"690000","1.8312028431892395","1.762340714931488","1.900064971446991"
"692000","1.833459380865097","1.764342987537384","1.90257577419281"
"694000","1.835770507454872","1.7665955531597137","1.9049454617500305"
"696000","1.8379395461082457","1.7686455845832825","1.9072335076332092"
"698000","1.8402906501293184","1.770872950553894","1.9097083497047425"
"700000","1.8425137323141096","1.77303262591362","1.9119948387145995"
"702000","1.8448849761486055","1.7753064584732057","1.914463493824005"
"704000","1.8471870803833008","1.7776314306259156","1.916742730140686"
"706000","1.8495052182674407","1.7798957014083863","1.9191147351264954"
"708000","1.8518599736690522","1.7821788394451141","1.92154110789299"
"710000","1.8541473472118377","1.7843625009059907","1.923932193517685"
"712000","1.8565448975563048","1.7866878259181975","1.9264019691944123"
"714000","1.8588527184724808","1.7888292789459228","1.9288761579990388"
"716000","1.8611474514007569","1.79110999584198","1.9311849069595337"
"718000","1.8634939616918564","1.7935265588760376","1.9334613645076753"
"720000","1.865879372358322","1.7958772420883178","1.9358815026283265"
"722000","1.8681241190433502","1.798026716709137","1.9382215213775635"
"724000","1.870509051680565","1.80043114900589","1.9405869543552399"
"726000","1.8728963577747346","1.8027436459064483","1.9430490696430207"
"728000","1.875202773809433","1.8050664937496186","1.9453390538692474"
"730000","1.8773551768064498","1.807189290523529","1.9475210630893707"
"732000","1.879595444202423","1.8092794620990753","1.9499114263057709"
"734000","1.8819376987218857","1.811588977575302","1.9522864198684693"
"736000","1.8842250591516496","1.813890290260315","1.9545598280429841"
"738000","1.886444508433342","1.8160965180397033","1.9567924988269807"
"740000","1.88877081155777","1.8183514261245728","1.9591901969909669"
"742000","1.8911787587404252","1.8206468081474305","1.9617107093334198"
"744000","1.8935503816604613","1.8229941403865815","1.9641066229343414"
"746000","1.8958054703474043","1.8252934551239013","1.9663174855709076"
"748000","1.8980706506967544","1.827447156906128","1.968694144487381"
"750000","1.9003239369392395","1.8295839285850526","1.9710639452934264"
"752000","1.9026580220460891","1.8318787479400636","1.973437296152115"
"754000","1.9050016695261003","1.8342889249324799","1.9757144141197205"
"756000","1.9074021929502487","1.83662491440773","1.9781794714927674"
"758000","1.9097950214147568","1.8388863027095794","1.980703740119934"
"760000","1.9121287429332732","1.841155980825424","1.9831015050411225"
"762000","1.914421285390854","1.8434660887718202","1.9853764820098876"
"764000","1.9166983461380005","1.8457308506965637","1.9876658415794373"
"766000","1.9189930629730223","1.8480066001415252","1.9899795258045196"
"768000","1.9212989270687104","1.850263673067093","1.9923341810703277"
"770000","1.9236520820856096","1.8525814509391785","1.9947227132320404"
"772000","1.925802670121193","1.8545514595508577","1.9970538806915283"
"774000","1.9280884855985643","1.8567624580860138","1.9994145131111145"
"776000","1.9303719234466552","1.8590318739414216","2.001711972951889"
"778000","1.9326904571056365","1.8612559175491332","2.00412499666214"
"780000","1.9349322444200516","1.8633858573436737","2.0064786314964294"
"782000","1.9372146117687226","1.8655736362934112","2.008855587244034"
"784000","1.9394806391000747","1.8677693223953247","2.011191955804825"
"786000","1.9418189483880997","1.8700239372253418","2.0136139595508578"
"788000","1.9441056460142134","1.8722306728363036","2.0159806191921232"
"790000","1.9464073514938354","1.874385324716568","2.0184293782711027"
"792000","1.9486928623914719","1.8766009509563446","2.020784773826599"
"794000","1.9508941555023194","1.8787725973129272","2.0230157136917115"
"796000","1.9532057809829713","1.8809840822219848","2.0254274797439575"
"798000","1.955509834289551","1.8832140338420869","2.027805634737015"
"800000","1.9577969241142275","1.8854469323158265","2.030146915912628"
"802000","1.9601748526096343","1.8877576529979705","2.032592052221298"
"804000","1.96241943359375","1.8899028098583222","2.034936057329178"
"806000","1.9647029256820678","1.8921181905269622","2.0372876608371735"
"808000","1.9669758039712906","1.8943248212337493","2.0396267867088316"
"810000","1.969201597571373","1.896413838863373","2.041989356279373"
"812000","1.9714522087574005","1.898596602678299","2.044307814836502"
"814000","1.973717148900032","1.9008351790904998","2.046599118709564"
"816000","1.9760009342432021","1.9030319988727569","2.0489698696136474"
"818000","1.9782891625165937","1.9052508890628814","2.051327435970306"
"820000","1.9805952429771425","1.907454310655594","2.053736175298691"
"822000","1.9828316706418991","1.9096655142307282","2.05599782705307"
"824000","1.98500840485096","1.911708540916443","2.058308268785477"
"826000","1.9872344809770586","1.9138554883003236","2.0606134736537935"
"828000","1.989502980709076","1.9161556351184845","2.0628503262996674"
"830000","1.9917433351278304","1.9184062480926514","2.0650804221630095"
"832000","1.9939631527662278","1.9205109560489655","2.06741534948349"
"834000","1.9961886167526246","1.9228124988079072","2.069564734697342"
"836000","1.9983415204286574","1.9249049198627473","2.071778120994568"
"838000","2.0005208069086073","1.9270666897296906","2.0739749240875245"
"840000","2.0027520167827606","1.929245698451996","2.0762583351135255"
"842000","2.004930037856102","1.9313899099826812","2.078470165729523"
"844000","2.0071292293071745","1.9334911251068114","2.080767333507538"
"846000","2.0093501776456835","1.935655791759491","2.0830445635318755"
"848000","2.01165146112442","1.9378231930732728","2.085479729175568"
"850000","2.013893879652023","1.9400713217258454","2.087716437578201"
"852000","2.016131075620651","1.9422215282917024","2.0900406229496"
"854000","2.0183775079250337","1.9445418155193328","2.0922132003307343"
"856000","2.0205951136350633","1.9467054426670074","2.094484784603119"
"858000","2.022844306230545","1.9489850211143493","2.0967035913467407"
"860000","2.025030536055565","1.9511057591438294","2.0989553129673"
"862000","2.0272670567035673","1.9531982254981994","2.1013358879089354"
"864000","2.029483740925789","1.9553578543663024","2.1036096274852754"
"866000","2.031652774810791","1.9575161290168763","2.105789420604706"
"868000","2.0338378661870955","1.9596663534641265","2.1080093789100647"
"870000","2.036020243167877","1.9617912220954894","2.110249264240265"
"872000","2.038144822716713","1.9639088857173919","2.112380759716034"
"874000","2.0403576177358627","1.9660327231884003","2.1146825122833253"
"876000","2.0425889706611633","1.9681881856918335","2.116989755630493"
"878000","2.0447030067443848","1.9702840638160706","2.119121949672699"
"880000","2.046800607442856","1.9723484683036805","2.1212527465820314"
"882000","2.0490121281147005","1.974469244480133","2.1235550117492674"
"884000","2.0512183725833895","1.976707136631012","2.1257296085357664"
"886000","2.053340408205986","1.9788629138469696","2.1278179025650026"
"888000","2.055531408190727","1.9809853160381317","2.1300775003433228"
"890000","2.057675969004631","1.9832550251483918","2.13209691286087"
"892000","2.059766325354576","1.9853776752948762","2.134154975414276"
"894000","2.061964999437332","1.9875668907165527","2.1363631081581116"
"896000","2.0642657417058947","1.9897396862506866","2.1387917971611023"
"898000","2.0664054560661316","1.9919184827804566","2.1408924293518066"
"900000","2.0685993522405624","1.9940119874477387","2.143186717033386"
"902000","2.0707888090610505","1.9961638307571412","2.14541378736496"
"904000","2.0729044985771177","1.9982288670539856","2.14758013010025"
"906000","2.0751587820053103","2.000478825569153","2.1498387384414674"
"908000","2.0773348301649093","2.0026414144039153","2.1520282459259032"
"910000","2.079562264084816","2.004859901666641","2.1542646265029908"
