"Step","Grouped runs - collection/reward/mean_int_return_100","Grouped runs - collection/reward/mean_int_return_100__MIN","Grouped runs - collection/reward/mean_int_return_100__MAX"
"192000","0.010756838308376853","0.009238294909967712","0.012275381706785993"
"194000","0.010834952401862594","0.009801284133723082","0.011868620670002107"
"196000","0.010744157910842343","0.009445381352894142","0.012042934468790546"
"198000","0.0109482734034019","0.009916377359368565","0.011980169447435235"
"200000","0.01039944566160557","0.009071028700273018","0.011727862622938118"
"202000","0.01040079878483084","0.009107007819402498","0.011694589750259183"
"204000","0.00881999339282629","0.00873527695366647","0.00890470983198611"
"206000","0.010448788267822237","0.006792684764950536","0.014104891770693939"
"208000","0.011629547661432298","0.003824609908624552","0.019434485414240043"
"210000","0.012509026395418912","0.00800102820561733","0.017017024585220496"
"212000","0.013155324131512318","0.008376290778978729","0.017934357484045906"
"214000","0.012774966189899713","0.008188966940506361","0.017360965439293066"
"216000","0.011795565051288577","0.005561607963754795","0.01802952213882236"
"218000","0.011784248291660334","0.005916899222065695","0.017651597361254972"
"220000","0.011145856580842519","0.004900771084357984","0.017390942077327054"
"222000","0.010565756340656663","0.004402038308908232","0.016729474372405094"
"224000","0.011055707330961013","0.00560178239189554","0.016509632270026487"
"226000","0.00981695246664458","0.005036309760180302","0.014597595173108857"
"228000","0.008852037952892716","0.004098431680467911","0.01360564422531752"
"230000","0.008718890494346852","0.003650954103213735","0.013786826885479967"
"232000","0.009275987253204221","0.004091065300744958","0.014460909205663484"
"234000","0.009300555589288705","0.00461799431417603","0.01398311686440138"
"236000","0.009964915824966739","0.00602776225481648","0.013902069395116996"
"238000","0.010934788211161504","0.007641750907641836","0.014227825514681172"
"240000","0.010908154010685393","0.007275228284415789","0.014541079736954999"
"242000","0.010814136358821998","0.006101147800800391","0.015527124916843604"
"244000","0.01097718650373281","0.006038021136191674","0.015916351871273948"
"246000","0.011507959001610288","0.0064018910453887655","0.01661402695783181"
"248000","0.011341593699908116","0.006168361197342165","0.01651482620247407"
"250000","0.011454130938654997","0.006058324969490059","0.016849936907819937"
"252000","0.010608849569616722","0.005983633189607644","0.015234065949625801"
"254000","0.010841410744396852","0.00708469325225451","0.014598128236539196"
"256000","0.01128231816685002","0.007046098238934064","0.015518538094765973"
"258000","0.011163810883808765","0.006394629343558336","0.015932992424059194"
"260000","0.011913655047465","0.007660907521058107","0.01616640257387189"
"262000","0.01222414227311674","0.007406214489747071","0.01704207005648641"
"264000","0.011927916296917829","0.007356577008176828","0.01649925558565883"
"266000","0.011586274957444402","0.0074276343222300055","0.0157449155926588"
"268000","0.011216878485211055","0.0057717137272993565","0.016662043243122752"
"270000","0.010652748699576477","0.004532780335430289","0.016772717063722666"
"272000","0.010567041346148472","0.003214468830410624","0.01791961386188632"
"274000","0.01103740856917284","0.004271246739808703","0.017803570398536975"
"276000","0.01095441262172244","0.004875257914100075","0.017033567329344804"
"278000","0.010376898589820485","0.0034379610839823725","0.017315836095658597"
"280000","0.010656816444170545","0.0038091477613488678","0.017504485126992222"
"282000","0.009464781774950097","0.0019908726822177414","0.016938690867682453"
"284000","0.009273959895435838","0.0019416770945827012","0.016606242696288975"
"286000","0.009204419063244132","0.0010420133035222534","0.01736682482296601"
"288000","0.009585109920080869","0.002027594563696766","0.01714262527646497"
"290000","0.00874183732907113","0.0011953471090237144","0.016288327549118548"
"292000","0.009368125916298594","0.0022717288463900333","0.016464522986207156"
"294000","0.008870515482340123","0.0016156726285407785","0.01612535833613947"
"296000","0.009006299352113273","0.0028375066026637796","0.015175092101562768"
"298000","0.00886883248000231","0.003332701581675792","0.01440496337832883"
"300000","0.008626049523081747","0.003314398923102999","0.013937700123060495"
"302000","0.009464010450828937","0.004868721165839815","0.014059299735818058"
"304000","0.00914123331553128","0.004799869493726874","0.013482597137335689"
"306000","0.00881363014348608","0.004035851531807566","0.013591408755164593"
"308000","0.009302161374434945","0.005014597536210204","0.013589725212659687"
"310000","0.010023895006233942","0.005371393186651403","0.014676396825816482"
"312000","0.010650148398781312","0.006962966506980592","0.014337330290582031"
"314000","0.011184410599598777","0.008023753797315293","0.014345067401882261"
"316000","0.011786808858232689","0.00897970184465521","0.014593915871810168"
"318000","0.011146748683022453","0.008598136974178487","0.013695360391866416"
"320000","0.010967160229411093","0.008163759606104578","0.013770560852717608"
"322000","0.010514491637077298","0.0075244956930691845","0.013504487581085413"
"324000","0.00972458804732014","0.005473889520071679","0.0139752865745686"
"326000","0.009013750725498539","0.004584738037228817","0.013442763413768261"
"328000","0.008318820516651613","0.0040924780840578025","0.012545162949245424"
"330000","0.008525943281201761","0.004549520316213602","0.012502366246189922"
"332000","0.008627828324752045","0.004079052733868593","0.013176603915635497"
"334000","0.008437698378766073","0.004184136951953406","0.012691259805578739"
"336000","0.00865238335689355","0.00510156605640077","0.012203200657386332"
"338000","0.009516868142018211","0.0067197256187500895","0.012314010665286333"
"340000","0.009996619538942469","0.0076179680998029655","0.012375270978081972"
"342000","0.011151230160685373","0.008302030482009287","0.014000429839361459"
"344000","0.011448593672903372","0.008698988326505059","0.014198199019301683"
"346000","0.012499020646864666","0.009690027928591007","0.015308013365138323"
"348000","0.011991464782113326","0.009847696407377952","0.0141352331568487"
"350000","0.011168394486958277","0.009017823918402428","0.013318965055514127"
"352000","0.011231033593139726","0.009169396850193152","0.013292670336086302"
"354000","0.010717803707884742","0.008863983613118763","0.01257162380265072"
"356000","0.011765477052031202","0.010805837225780124","0.012725116878282278"
"358000","0.011067319879875867","0.009067416612670059","0.013067223147081676"
"360000","0.011087687308536261","0.009249180827901","0.01292619378917152"
"362000","0.011429164306828169","0.009300679427251452","0.013557649186404888"
"364000","0.01034460907765606","0.008192826372251147","0.012496391783060971"
"366000","0.01076626053043583","0.009255188044771785","0.012277333016099875"
"368000","0.011010736152165919","0.0087123135967704","0.013309158707561436"
"370000","0.010343449045540182","0.0072857026128622234","0.013401195478218142"
"372000","0.010429590054482105","0.007371133548003854","0.013488046560960356"
"374000","0.011397516652868945","0.00888745546413702","0.01390757784160087"
"376000","0.011678556981423754","0.00978836077338201","0.013568753189465496"
"378000","0.011518488072251785","0.009076104956475319","0.01396087118802825"
"380000","0.012071514178460347","0.009862915455159963","0.014280112901760731"
"382000","0.012254991561567294","0.009154365277645411","0.015355617845489177"
"384000","0.01223685389784805","0.010194670214114012","0.014279037581582088"
"386000","0.012655584476233344","0.009912687410396756","0.015398481542069931"
"388000","0.013054235735253314","0.010476602447015466","0.015631869023491164"
"390000","0.013340778583005886","0.011216346678120317","0.015465210487891455"
"392000","0.013046418811936748","0.010709629613702419","0.015383208010171075"
"394000","0.013173846999925444","0.011655279189144494","0.014692414810706395"
"396000","0.01309364811218984","0.011510071955417516","0.014677224268962164"
"398000","0.012729668618922005","0.011550770854373695","0.013908566383470315"
"400000","0.012948922178984502","0.011264479296078206","0.0146333650618908"
"402000","0.01340579553907446","0.011991569679958047","0.014820021398190875"
"404000","0.013090837867275697","0.011539625656587305","0.014642050077964087"
"406000","0.013613658025205951","0.012909701038879576","0.014317615011532326"
"408000","0.013226595531959902","0.012974593998660567","0.013478597065259237"
"410000","0.013125649757494102","0.01297103366421652","0.013280265850771683"
"412000","0.013540318861414562","0.012999796045769473","0.014080841677059652"
"414000","0.01427426035683311","0.013462310654867906","0.015086210058798314"
"416000","0.014123688858744573","0.014031010573526147","0.014216367143962998"
"418000","0.014589456762114424","0.013504705007944722","0.015674208516284125"
"420000","0.014059184519501286","0.012933540928934235","0.015184828110068337"
"422000","0.013915475651083399","0.012707714161660989","0.015123237140505808"
"424000","0.014005833438059199","0.013051329565059859","0.014960337311058537"
"426000","0.014347057221384601","0.01326291367673548","0.015431200766033725"
"428000","0.014874232116781058","0.013557212343730498","0.01619125188983162"
"430000","0.014726170272260787","0.012990156272717285","0.01646218427180429"
"432000","0.014224000786125544","0.013747094692953397","0.01470090687929769"
"434000","0.013717271577261273","0.01352472644954105","0.013909816704981495"
"436000","0.013537016517175288","0.013064131035498576","0.014009901998852001"
"438000","0.012532235837234111","0.01201964058636804","0.013044831088100181"
"440000","0.012505761824240836","0.0121592592234083","0.012852264425073373"
"442000","0.012590057781590076","0.012185349330593453","0.012994766232586698"
"444000","0.012206594444969597","0.011639312311363028","0.012773876578576164"
"446000","0.013107133614057603","0.012072054810178088","0.014142212417937117"
"448000","0.013284887023428383","0.013273147932541179","0.013296626114315585"
"450000","0.013720588892856541","0.013481245442580985","0.013959932343132095"
"452000","0.013770273125874154","0.013255107608911203","0.014285438642837107"
"454000","0.013685652542071693","0.013435728122767615","0.013935576961375772"
"456000","0.014382779265897625","0.013199424726244614","0.015566133805550634"
"458000","0.014130880649345272","0.012962075882878708","0.015299685415811837"
"460000","0.01331253466490125","0.012384737973388838","0.014240331356413663"
"462000","0.013356548783513063","0.012307508086141752","0.014405589480884374"
"464000","0.013239628619658106","0.01219196252646725","0.014287294712848961"
"466000","0.013512936959186844","0.012311398909714626","0.014714475008659064"
"468000","0.013313549792537741","0.011532197325777815","0.015094902259297669"
"470000","0.01286087021525418","0.011535821707275318","0.014185918723233043"
"472000","0.012787751996102088","0.010161514916744637","0.015413989075459539"
"474000","0.011919105265433244","0.010233360036563681","0.013604850494302809"
"476000","0.011901200160527878","0.009851983088356064","0.013950417232699693"
"478000","0.012504703568438344","0.009708913742852019","0.01530049339402467"
"480000","0.011983109368620716","0.009804057494093285","0.014162161243148149"
"482000","0.011810576813904846","0.008527086466838227","0.015094067160971463"
"484000","0.012743757314628967","0.009555779436832381","0.01593173519242555"
"486000","0.0127818469830072","0.009608931655293418","0.01595476231072098"
"488000","0.011937562873235948","0.008816511400273157","0.015058614346198738"
"490000","0.012534187425508207","0.00840265082404585","0.016665724026970564"
"492000","0.011717805461839818","0.007823751747837377","0.015611859175842256"
"494000","0.011745559777946255","0.007587568175276829","0.01590355138061568"
"496000","0.011632781401158355","0.0076181789042857415","0.015647383898030966"
"498000","0.011841851418021177","0.007771822041595442","0.015911880794446914"
"500000","0.011538920790071643","0.007318900241280062","0.015758941338863224"
"502000","0.01078615479275868","0.006870045535961254","0.014702264049556107"
"504000","0.010776474216136193","0.006801431425610644","0.014751517006661743"
"506000","0.010265296503084756","0.00621435292507158","0.014316240081097931"
"508000","0.010440544227485589","0.006027515034420503","0.014853573420550674"
"510000","0.009698574049280068","0.004697994144862605","0.014699153953697532"
"512000","0.009823026244876019","0.0053371688884180915","0.014308883601333946"
"514000","0.010048245980751744","0.005938290243266238","0.014158201718237251"
"516000","0.009746532974413639","0.005890695375619544","0.013602370573207736"
"518000","0.010055767161420589","0.006741854378251446","0.013369679944589733"
"520000","0.010029256360021464","0.006550394946007145","0.013508117774035782"
"522000","0.010102504843262068","0.00640022655692519","0.013804783129598945"
"524000","0.010362415489389605","0.006774926788402809","0.013949904190376401"
"526000","0.010591148036646701","0.007939017747758044","0.013243278325535356"
"528000","0.010975143319110429","0.007833524846701039","0.01411676179151982"
"530000","0.010686563682857014","0.007694214812709106","0.013678912553004921"
"532000","0.011246906303449579","0.008280575370645239","0.014213237236253918"
"534000","0.011311838811843701","0.009099829739188863","0.013523847884498537"
"536000","0.011111175723954148","0.009064939769214107","0.013157411678694188"
"538000","0.01113883120443461","0.00934286454166795","0.012934797867201269"
"540000","0.010698235856534666","0.008553939042012643","0.012842532671056688"
"542000","0.01010992075053764","0.007932204482476663","0.012287637018598616"
"544000","0.009280047008933253","0.007051073470483971","0.011509020547382533"
"546000","0.008976786199191338","0.006860236608754349","0.011093335789628327"
"548000","0.009343342280180878","0.007608128142874193","0.011078556417487562"
"550000","0.008875833148767925","0.007105673676687729","0.01064599262084812"
"552000","0.008635378690951257","0.0071340749173941734","0.010136682464508339"
"554000","0.008341362815981484","0.006446381764817488","0.010236343867145479"
"556000","0.007893931499847896","0.006812604311253381","0.008975258688442409"
"558000","0.008068963269170126","0.006618382697324705","0.009519543841015547"
"560000","0.0078466554087845","0.006785896149795008","0.008907414667773991"
"562000","0.006974015339210382","0.006072085638861608","0.007875945039559155"
"564000","0.007225031639381995","0.005718324845056486","0.008731738433707505"
"566000","0.0070715774482141575","0.005515170714916167","0.008627984181512147"
"568000","0.0063875268099855016","0.005101845658482489","0.007673207961488515"
"570000","0.0072672476057687166","0.005830270790593204","0.008704224420944229"
"572000","0.006712900744450963","0.006052009158865985","0.00737379233003594"
"574000","0.006014407947359359","0.005427262683497247","0.006601553211221471"
"576000","0.005708040920717394","0.005051967830495414","0.006364114010939375"
"578000","0.006089465366376317","0.004849611160443601","0.007329319572309032"
"580000","0.005325313359198844","0.003969708916829404","0.006680917801568285"
"582000","0.005215626707931733","0.003277428190322098","0.0071538252255413685"
"584000","0.005700177238604737","0.0038285212026494264","0.007571833274560049"
"586000","0.005116888843758716","0.0028772516728895426","0.007356526014627889"
"588000","0.004708685400246396","0.0037254503363328695","0.005691920464159921"
"590000","0.0036763024705487625","0.0033665652380841494","0.003986039703013375"
"592000","0.0038187427379216387","0.003242141324426484","0.004395344151416794"
"594000","0.0034877173954646424","0.003475384550401941","0.003500050240527344"
"596000","0.0032960071673642233","0.0031560801242994786","0.003435934210428968"
"598000","0.00292165610734628","0.002393720174441114","0.003449592040251446"
"600000","0.003634578185437931","0.0034118030464742335","0.003857353324401629"
"602000","0.002885623304455294","0.0025714256934406877","0.0031998209154699"
"604000","0.003416841924472465","0.0027601291466089607","0.004073554702335969"
"606000","0.0036689331711295377","0.002947584171179187","0.004390282171079889"
"608000","0.0038222379030685262","0.003495262734923017","0.004149213071214035"
"610000","0.003985412174652083","0.0035586729127498984","0.004412151436554268"
"612000","0.0033470970371763543","0.003047276199195039","0.0036469178751576694"
"614000","0.002811306927169426","0.002062223967495811","0.0035603898868430406"
"616000","0.0026513351945231987","0.0009617785032423853","0.004340891885804012"
"618000","0.0023999423140685394","0.001912728626612079","0.002887156001525"
"620000","0.002511240372250541","0.002251866612914455","0.0027706141315866264"
"622000","0.00272584751276554","0.0020544378546583173","0.003397257170872763"
"624000","0.0027042559967867417","0.0018268760124738037","0.00358163598109968"
"626000","0.0023948694523915036","0.0012896970956171572","0.0035000418091658504"
"628000","0.0021670670903313296","0.0015554030280145526","0.0027787311526481064"
"630000","0.0022894088600787657","0.002090947650704038","0.002487870069453493"
"632000","0.0020158381367127733","0.0009154285437944054","0.003116247729631141"
"634000","0.002127092341243042","0.0010678429709332705","0.0031863417115528137"
"636000","0.002787967072617903","0.0010236931018152973","0.004552241043420509"
"638000","0.00301782955397357","0.0019678093291440745","0.0040678497788030656"
"640000","0.0025555913148491527","0.0018632704563060543","0.003247912173392251"
"642000","0.0027360780302478818","0.002259689633137896","0.003212466427357867"
"644000","0.003584612828963145","0.002334614427163615","0.004834611230762675"
"646000","0.0032325982370457495","0.0028061672610783716","0.0036590292130131274"
"648000","0.0036535684832415425","0.002918702991082682","0.004388433975400403"
"650000","0.003968075958364352","0.0033451234673702855","0.004591028449358419"
"652000","0.0038527544190219486","0.003824868698939099","0.0038806401391047983"
"654000","0.003830414188378199","0.00348608806845732","0.004174740308299079"
"656000","0.0031890112322798814","0.0030540718894917517","0.003323950575068011"
"658000","0.0034506705657622663","0.003251352713778033","0.003649988417746499"
"660000","0.003553616085373506","0.0032583819900173696","0.0038488501807296418"
"662000","0.0033126853753856268","0.0030479280662257225","0.003577442684545531"
"664000","0.003055798162058636","0.0025804846559185535","0.0035311116681987186"
"666000","0.002816253893361136","0.0020461556140799076","0.003586352172642364"
"668000","0.0030772851987785543","0.0025464338914025575","0.003608136506154551"
"670000","0.004815647534378513","0.0036290422858292004","0.006002252782927826"
"672000","0.005322334521733865","0.004244745637624874","0.006399923405842856"
"674000","0.006278425531745597","0.004669757199808373","0.007887093863682821"
"676000","0.006878244454819651","0.0051708647817577","0.008585624127881601"
"678000","0.006348988289792032","0.004641243985315668","0.008056732594268397"
"680000","0.00660147353712091","0.004996686580052483","0.008206260494189337"
"682000","0.007016214692812354","0.006429766344299423","0.007602663041325286"
"684000","0.006519517723318132","0.005169941282292712","0.007869094164343551"
"686000","0.006278316296484263","0.005095865020921337","0.007460767572047189"
"688000","0.007285518987882824","0.006087938884666073","0.008483099091099575"
"690000","0.006825506241839321","0.0058458466943557144","0.0078051657893229275"
"692000","0.006949614189179556","0.005914542723839986","0.007984685654519126"
"694000","0.007245739433528797","0.006829431478327024","0.00766204738873057"
"696000","0.007387794419737474","0.007219500702267396","0.0075560881372075525"
"698000","0.00739094345302874","0.007363270967034623","0.007418615939022857"
"700000","0.008359055998116673","0.007947103632541258","0.00877100836369209"
"702000","0.009114281590409518","0.008934558061810094","0.009294005119008943"
"704000","0.009110079996135029","0.008980881100287661","0.009239278891982394"
"706000","0.009568962987359556","0.009393994966449099","0.00974393100827001"
"708000","0.009255259349556582","0.00891655804007314","0.009593960659040023"
"710000","0.009263684013822058","0.008752071706112474","0.009775296321531641"
"712000","0.00866212084012659","0.007990964775672182","0.009333276904580998"
"714000","0.00834884867126675","0.007830767141422256","0.008866930201111244"
"716000","0.008322833978418202","0.007806772036710754","0.00883889592012565"
"718000","0.00807792608447926","0.00756661256426014","0.008589239604698378"
"720000","0.007902719730591343","0.007592513483250514","0.008212925977932172"
"722000","0.008304934450970905","0.007806062451491016","0.008803806450450792"
"724000","0.008262162323189841","0.0073135394881683165","0.009210785158211365"
"726000","0.007988791096104252","0.006735563157053548","0.009242019035154954"
"728000","0.00808435742099391","0.006876422688292223","0.009292292153695599"
"730000","0.007705367392009066","0.006805263077767449","0.008605471706250683"
"732000","0.007657391795037256","0.006370931621568161","0.00894385196850635"
"734000","0.007636671544132696","0.005899104457275825","0.009374238630989566"
"736000","0.00805431994896935","0.006651606671439368","0.009457033226499333"
"738000","0.008125431100052084","0.007103455334727187","0.009147406865376979"
"740000","0.008115929452615092","0.007547056332987268","0.008684802572242916"
"742000","0.007778420107351849","0.006941269629460294","0.008615570585243404"
"744000","0.008120776469731937","0.0074879967540618965","0.008753556185401976"
"746000","0.008873681052500616","0.008484456700098236","0.009262905404902995"
"748000","0.008867551171133527","0.008270246603351551","0.009464855738915503"
"750000","0.009232662470458309","0.008337210023601074","0.010128114917315544"
"752000","0.009301823691203026","0.007986534366209526","0.010617113016196526"
"754000","0.009641150626557647","0.008812798054714221","0.010469503198401071"
"756000","0.009920867596956668","0.008651608580548783","0.011190126613364555"
"758000","0.009876740847685141","0.00843043288012268","0.011323048815247603"
"760000","0.009616654776473298","0.008233083316881676","0.011000226236064918"
"762000","0.010082344911616019","0.008390974032517989","0.01177371579071405"
"764000","0.009946356136906614","0.008572209852572996","0.011320502421240235"
"766000","0.009840561151477231","0.008777693593001458","0.010903428709953004"
"768000","0.010108230207088127","0.008259718091285322","0.011956742322890932"
"770000","0.01010116829825165","0.007964525380230044","0.012237811216273257"
"772000","0.011137708130381724","0.007903858003264758","0.01437155825749869"
"774000","0.010937752400614044","0.007939837136364076","0.013935667664864013"
"776000","0.010792972345925592","0.008170891980698798","0.013415052711152384"
"778000","0.010417125078938626","0.007979374378046487","0.012854875779830764"
"780000","0.011257442033938787","0.008903183861693833","0.013611700206183741"
"782000","0.011107118006884775","0.00921322339127073","0.01300101262249882"
"784000","0.0112654515966733","0.009011443042254541","0.013519460151092061"
"786000","0.011956206798176935","0.009836072483158204","0.014076341113195667"
"788000","0.012827518788953966","0.009149984886462334","0.016505052691445598"
"790000","0.012549364661654181","0.009214859103376511","0.015883870219931852"
"792000","0.012708587766946947","0.008907427360827568","0.016509748173066326"
"794000","0.012977841747315325","0.009016051685030106","0.016939631809600543"
"796000","0.013496637907201148","0.010030847472662571","0.016962428341739725"
"798000","0.013897645798833763","0.009774734230304602","0.018020557367362924"
"800000","0.01318566952771107","0.009201177266950253","0.017170161788471888"
"802000","0.013800743566216623","0.010492589829082135","0.017108897303351113"
"804000","0.013098720190437233","0.009660973149875645","0.016536467230998823"
"806000","0.013452308433452343","0.009478280573675875","0.017426336293228813"
"808000","0.01323923475513766","0.009352917067299132","0.017125552442976186"
"810000","0.013708312906646826","0.009147184278408532","0.01826944153488512"
"812000","0.014226673137718533","0.01000476454530144","0.018448581730135628"
"814000","0.014585224605953045","0.010677926360222046","0.018492522851684044"
"816000","0.015000740454388506","0.011369229542615357","0.018632251366161656"
"818000","0.014973413005327528","0.011063972410338465","0.018882853600316593"
"820000","0.014589085426969177","0.010659880485909524","0.01851829036802883"
"822000","0.014349409015239872","0.010633717408927624","0.01806510062155212"
"824000","0.01447363807176771","0.011030867820663844","0.017916408322871575"
"826000","0.01489985875142338","0.011646234294457826","0.018153483208388933"
"828000","0.014912474335260412","0.011012972364260349","0.018811976306260476"
"830000","0.014888971876907818","0.010917690800561104","0.018860252953254532"
"832000","0.014766806548550448","0.010944516215531622","0.018589096881569275"
"834000","0.015546891098465493","0.01099936561571667","0.020094416581214317"
"836000","0.015437539050444683","0.011550978463201318","0.01932409963768805"
"838000","0.016190831342801176","0.011342105012445244","0.021039557673157107"
"840000","0.016562993755187563","0.010936138126126024","0.022189849384249102"
"842000","0.017092870344031327","0.010855472766852472","0.02333026792121018"
"844000","0.016221054954776264","0.010742647495644632","0.021699462413907897"
"846000","0.01631603590384657","0.010492258157173638","0.0221398136505195"
"848000","0.01599588968962962","0.009469976156542543","0.0225218032227167"
"850000","0.015114991624695904","0.008955537752772216","0.021274445496619592"
"852000","0.015922313981545814","0.008842216508055572","0.023002411455036054"
"854000","0.01592949503971795","0.008856765033269766","0.02300222504616613"
"856000","0.01601102617973993","0.009578205274010543","0.022443847085469315"
