"Step","Grouped runs - collection/reward/mean_ext_return_100","Grouped runs - collection/reward/mean_ext_return_100__MIN","Grouped runs - collection/reward/mean_ext_return_100__MAX"
"410000","-2.063995562870055","-2.14799558457732","-1.979995541162789"
"412000","-2.075995561558752","-2.16599558290839","-1.9859955402091145"
"414000","-2.081995563287287","-2.1599955838620644","-2.00399554271251"
"416000","-2.090995560172944","-2.135995580524204","-2.0459955398216834"
"418000","-2.1149955583102997","-2.147995573848484","-2.0819955427721153"
"420000","-2.1059955585487184","-2.129995574325321","-2.0819955427721153"
"422000","-2.1119955623634157","-2.135995580524204","-2.087995544202627"
"424000","-2.0939955638684316","-2.1299955817460976","-2.057995545990766"
"426000","-2.096995566371827","-2.135995583176609","-2.057995549567045"
"428000","-2.1239955647625015","-2.1479955830574","-2.099995546467603"
"430000","-2.117995566014199","-2.129995583534237","-2.1059955484941613"
"432000","-2.1179955666102455","-2.1179955854415855","-2.1179955477789054"
"434000","-2.135995563436297","-2.1419955433383575","-2.129995583534237"
"436000","-2.1389955650456227","-2.1479955465570084","-2.129995583534237"
"438000","-2.1299955664761345","-2.1359955520406357","-2.123995580911633"
"440000","-2.13299556719139","-2.141995575666424","-2.1239955587163557"
"442000","-2.126995566952971","-2.135995579004284","-2.1179955549016585"
"444000","-2.117995562423018","-2.123995573759075","-2.1119955510869612"
"446000","-2.114995561111716","-2.1179955477491013","-2.111995574474331"
"448000","-2.135995560456065","-2.135995572447773","-2.135995548464357"
"450000","-2.1329955588467397","-2.135995546080171","-2.1299955716133083"
"452000","-2.1449955587275307","-2.159995572805401","-2.1299955446496597"
"454000","-2.1419955621846","-2.17799557292461","-2.105995551444589"
"456000","-2.168995564449576","-2.1899955751895868","-2.1479955537095656"
"458000","-2.1659955628402505","-2.1959955742359125","-2.135995551444589"
"460000","-2.1719955622889073","-2.1719955756664238","-2.171995548911391"
"462000","-2.177995562601832","-2.1959955498650654","-2.1599955753385984"
"464000","-2.1929955571629076","-2.201995546527205","-2.1839955677986107"
"466000","-2.2169955615587513","-2.2199955493584276","-2.2139955737590755"
"468000","-2.2289955620355886","-2.255995550788939","-2.2019955732822383"
"470000","-2.2169955666251466","-2.231995558179915","-2.2019955750703777"
"472000","-2.2169955642409604","-2.2199955529347064","-2.2139955755472145"
"474000","-2.222995565671472","-2.2319955510273575","-2.2139955803155864"
"476000","-2.2319955630488675","-2.2379955464974044","-2.2259955796003306"
"478000","-2.2619955623783152","-2.2739955453947185","-2.249995579361912"
"480000","-2.2439955625571293","-2.2559955482557417","-2.231995576858517"
"482000","-2.2589955636151124","-2.273995578259228","-2.2439955489709975"
"484000","-2.26799556576088","-2.2679955744445306","-2.267995557077229"
"486000","-2.2679955705292514","-2.2739955806434136","-2.261995560415089"
"488000","-2.2679955735094834","-2.291995563991368","-2.2439955830275995"
"490000","-2.2889955797083665","-2.309995570667088","-2.2679955887496455"
"492000","-2.2919955792315294","-2.315995569713414","-2.2679955887496455"
"494000","-2.2979955830462266","-2.345995574481785","-2.249995591610668"
"496000","-2.294995579946785","-2.3519955687597394","-2.237995591133831"
"498000","-2.282995577383786","-2.3159955655410887","-2.2499955892264825"
"500000","-2.303995576430111","-2.339995568878949","-2.2679955839812735"
"502000","-2.297995576191693","-2.339995568878949","-2.2559955835044367"
"504000","-2.282995577357708","-2.3339955710247158","-2.2319955836907"
"506000","-2.2919955774173126","-2.3339955692365764","-2.249995585598049"
"508000","-2.282995574675499","-2.3159955685213207","-2.2499955808296774"
"510000","-2.2949955757483824","-2.339995570667088","-2.2499955808296774"
"512000","-2.2889955761060103","-2.327995567806065","-2.249995584405956"
"514000","-2.273995574317871","-2.309995567090809","-2.237995581544933"
"516000","-2.270995574794708","-2.309995567090809","-2.231995582498607"
"518000","-2.2739955784901964","-2.315995573289692","-2.2319955836907"
"520000","-2.273995573721825","-2.327995568998158","-2.2199955784454914"
