"Step","Grouped runs - collection/reward/mean_total_return_100","Grouped runs - collection/reward/mean_total_return_100__MIN","Grouped runs - collection/reward/mean_total_return_100__MAX"
"238000","-0.881912803943269","-1.060959567949176","-0.7028660399373621"
"240000","-0.932132895286195","-1.086956629678607","-0.777309160893783"
"242000","-0.9558377520693466","-1.1234511535614728","-0.7882243505772203"
"244000","-0.988917122851126","-1.169055001065135","-0.8087792446371168"
"246000","-1.0212411285145209","-1.1847672104090452","-0.8577150466199964"
"248000","-1.0522281119180843","-1.1900130931288004","-0.9144431307073683"
"250000","-1.077603334854357","-1.2097366582602262","-0.9454700114484876"
"252000","-1.144328159163706","-1.2684046053141356","-1.0202517130132764"
"254000","-1.1639777117175982","-1.2852623932808638","-1.0426930301543325"
"256000","-1.1887893747491762","-1.2829897551983596","-1.094588994299993"
"258000","-1.216567074949853","-1.3161442892998456","-1.1169898605998605"
"260000","-1.2444863507105037","-1.3390881484001875","-1.14988455302082"
"262000","-1.2884986612154172","-1.3804970531910659","-1.1965002692397684"
"264000","-1.3161139789177105","-1.3982994573563337","-1.2339285004790872"
"266000","-1.3333212543977426","-1.3989502384513617","-1.2676922703441234"
"268000","-1.353155208504759","-1.404882945790887","-1.3014274712186307"
"270000","-1.3430178986256942","-1.3995110211521387","-1.2865247760992498"
"272000","-1.368682276434265","-1.4029242501407861","-1.334440302727744"
"274000","-1.3896372181968764","-1.439867373034358","-1.3394070633593946"
"276000","-1.388079993245192","-1.431538379713893","-1.344621606776491"
"278000","-1.4033491109730676","-1.4610960782319307","-1.3456021437142045"
"280000","-1.4208795170905069","-1.4885403764992953","-1.3532186576817185"
"282000","-1.404784706798382","-1.4723865316063165","-1.3371828819904477"
"284000","-1.425001804200001","-1.4852618382126093","-1.3647417701873927"
"286000","-1.4250117802293971","-1.4895202944427728","-1.3605032660160215"
"288000","-1.448293788623996","-1.5284321524947881","-1.368155424753204"
"290000","-1.4720246578427032","-1.5306383717805148","-1.4134109439048916"
"292000","-1.471567330476828","-1.529864294603467","-1.4132703663501889"
"294000","-1.4874306049617008","-1.567519795075059","-1.4073414148483425"
"296000","-1.5193780408473685","-1.6049447647482156","-1.4338113169465214"
"298000","-1.524169940170832","-1.5995284012705087","-1.4488114790711553"
"300000","-1.5301732135983184","-1.6118323419243097","-1.448514085272327"
"302000","-1.5588412229949609","-1.6281221804767847","-1.489560265513137"
"304000","-1.567225073450245","-1.6360884461551906","-1.4983617007452994"
"306000","-1.5819317154819146","-1.6570807165652512","-1.506782714398578"
"308000","-1.5756831275159495","-1.6591822678595782","-1.4921839871723206"
"310000","-1.5619660626584664","-1.641259893849492","-1.4826722314674408"
"312000","-1.5958301116758957","-1.6647914994508028","-1.5268687239009886"
"314000","-1.5980790923768655","-1.6495991481095553","-1.5465590366441757"
"316000","-1.632767894738354","-1.7081386829167604","-1.5573971065599472"
"318000","-1.6715831282222644","-1.750221618041396","-1.5929446384031325"
"320000","-1.6679712649667635","-1.7616687729209661","-1.574273757012561"
"322000","-1.7012265414977445","-1.792153257355094","-1.6102998256403953"
"324000","-1.6996586943650618","-1.7902569129317998","-1.6090604757983238"
"326000","-1.7168273938680068","-1.8014721586555242","-1.6321826290804893"
"328000","-1.730201046713628","-1.8416726774722338","-1.618729415955022"
"330000","-1.722958199926652","-1.8398419827967882","-1.6060744170565158"
"332000","-1.7428544884407893","-1.8687946850806474","-1.6169142918009312"
"334000","-1.7588273280346765","-1.8976809699088335","-1.6199736861605196"
"336000","-1.7577384766424076","-1.9191442865878343","-1.5963326666969806"
"338000","-1.7886817398155108","-1.9595437438040972","-1.6178197358269244"
"340000","-1.7889745011413472","-1.9613886196166277","-1.6165603826660664"
"342000","-1.8081852438533679","-1.96547538228333","-1.6508951054234058"
"344000","-1.8199002557480708","-1.9920025409013034","-1.6477979705948382"
"346000","-1.830729011246003","-1.9922787225991487","-1.6691792998928576"
"348000","-1.8508229395234956","-1.991005878522992","-1.7106400005239992"
"350000","-1.8734380932012573","-1.9961789608746767","-1.750697225527838"
"352000","-1.8661370308557523","-1.9776730538159608","-1.754601007895544"
"354000","-1.887933546141721","-2.017794382050633","-1.758072710232809"
"356000","-1.8506637368956582","-1.987356714680791","-1.7139707591105253"
"358000","-1.833991263755597","-1.9742616743594408","-1.6937208531517536"
"360000","-1.8515093473577873","-2.000730615928769","-1.7022880787868053"
"362000","-1.8457743565225972","-1.9868312621861697","-1.704717450859025"
"364000","-1.880885439910926","-2.024684446230531","-1.7370864335913212"
"366000","-1.8957066763425248","-2.0455304411798716","-1.7458829115051777"
"368000","-1.9191578138852492","-2.0772240797430275","-1.7610915480274707"
"370000","-1.9254258439922705","-2.0913219974189996","-1.7595296905655413"
"372000","-1.9251093719387427","-2.088382298722863","-1.7618364451546222"
"374000","-1.9333078196132556","-2.0975264225155117","-1.7690892167109995"
"376000","-1.9603861867869272","-2.1301628962904213","-1.7906094772834331"
"378000","-1.9691717013204473","-2.132756641879678","-1.8055867607612164"
"380000","-1.951130587705411","-2.129291747584939","-1.772969427825883"
"382000","-1.9357584675634278","-2.1018854365497828","-1.7696314985770731"
"384000","-1.922713570543565","-2.08023715890944","-1.7651899821776897"
"386000","-1.9455129532748834","-2.094905205145478","-1.7961207014042884"
"388000","-1.9503669299418107","-2.096806871071458","-1.8039269888121634"
"390000","-1.9459293370554225","-2.104419885054231","-1.7874387890566141"
"392000","-1.9588697393238546","-2.1069604889303446","-1.8107789897173643"
"394000","-1.966894349604845","-2.09661694265902","-1.8371717565506698"
"396000","-1.9523484946787355","-2.0745372257381676","-1.8301597636193037"
"398000","-1.9571309085190296","-2.088388463035226","-1.8258733540028333"
"400000","-1.9717311792075634","-2.1078949920088053","-1.8355673664063215"
"402000","-1.973624589629471","-2.1032453428208826","-1.8440038364380598"
"404000","-1.9845719473436474","-2.099256995767355","-1.86988689891994"
"406000","-1.9746110069565477","-2.1068847881257535","-1.8423372257873416"
"408000","-1.980887575726956","-2.1086474834382534","-1.8531276680156588"
"410000","-1.9797723251394928","-2.091758032888174","-1.8677866173908115"
"412000","-1.9691372094862163","-2.0692978475987913","-1.8689765713736415"
"414000","-1.9645843736641107","-2.082062179893255","-1.8471065674349665"
"416000","-1.9629900924675168","-2.0831678722798825","-1.842812312655151"
"418000","-1.9558835174702107","-2.079065551608801","-1.8327014833316206"
"420000","-1.9735795459710062","-2.0874269412457944","-1.8597321506962181"
"422000","-1.9748504685796797","-2.0822703912109137","-1.8674305459484457"
"424000","-1.9706263321079316","-2.0773766984790565","-1.8638759657368065"
"426000","-1.9844160219468177","-2.0962997850030662","-1.8725322588905693"
"428000","-1.9858156915940346","-2.1090515502542257","-1.8625798329338432"
"430000","-1.9866550381295385","-2.1213908016681673","-1.8519192745909094"
"432000","-1.9914726367406548","-2.1346832850575446","-1.8482619884237648"
"434000","-1.9869997826032342","-2.142227193415165","-1.8317723717913033"
"436000","-1.9821045025996864","-2.137256568968296","-1.8269524362310767"
"438000","-1.997650307584554","-2.155721940100193","-1.839578675068915"
"440000","-1.9994748570211232","-2.1629668632149697","-1.8359828508272766"
"442000","-2.027125076074153","-2.193492304980755","-1.8607578471675514"
"444000","-2.037241521831602","-2.1824039509147406","-1.8920790927484632"
"446000","-2.0356431550346317","-2.188971378430724","-1.8823149316385388"
"448000","-2.030997132305056","-2.189625324010849","-1.8723689405992627"
"450000","-2.0266851171292366","-2.1854671359062197","-1.8679030983522535"
"452000","-2.0016877689398824","-2.1697418689727783","-1.8336336689069868"
"454000","-2.008565930519253","-2.182513418197632","-1.8346184428408743"
"456000","-2.0126162389852107","-2.2012202858924867","-1.8240121920779346"
"458000","-2.0075442969985304","-2.178332116603851","-1.83675647739321"
"460000","-2.008316122312099","-2.1847101616859437","-1.8319220829382539"
"462000","-2.015441151279956","-2.1857411885261535","-1.8451411140337586"
"464000","-2.0190566653199493","-2.1921888852119444","-1.8459244454279542"
"466000","-2.016970023382455","-2.2107647976279257","-1.8231752491369844"
"468000","-2.0297778494097294","-2.264885246902704","-1.7946704519167542"
"470000","-2.0397883867658675","-2.28346114769578","-1.7961156258359552"
"472000","-2.0382434635795654","-2.3019265796244146","-1.774560347534716"
"474000","-2.038819280210882","-2.284435274749994","-1.7932032856717706"
"476000","-2.0398419598676263","-2.2795820833742617","-1.800101836360991"
"478000","-2.0315374455787243","-2.2682496644556522","-1.7948252267017961"
"480000","-2.035115471575409","-2.274757476001978","-1.7954734671488404"
"482000","-2.0446940472908315","-2.275420471280813","-1.8139676233008504"
"484000","-2.0310249307937918","-2.264533136934042","-1.797516724653542"
"486000","-2.037843225672841","-2.2894348107278346","-1.7862516406178475"
"488000","-2.0324822003394365","-2.2900175724923613","-1.774946828186512"
"490000","-2.0181923514604567","-2.302623294889927","-1.7337614080309869"
"492000","-2.015898701287806","-2.309037950336933","-1.7227594522386789"
"494000","-2.0165093490853905","-2.3036269119381902","-1.7293917862325907"
"496000","-1.9903545452281832","-2.2741949251294136","-1.7065141653269529"
"498000","-1.9729664544574916","-2.2806834188103675","-1.6652494901046158"
"500000","-1.9852076504938305","-2.304872323572636","-1.6655429774150252"
"502000","-1.9798509566299618","-2.311157000362873","-1.6485449128970504"
"504000","-1.9715683378092945","-2.2936678382754327","-1.6494688373431563"
"506000","-1.9779912110976874","-2.2820475098490713","-1.6739349123463034"
"508000","-1.981662502568215","-2.2885070464015005","-1.6748179587349297"
"510000","-1.9729830053821207","-2.2767348846793176","-1.6692311260849237"
"512000","-1.9648202374950052","-2.271244281232357","-1.6583961937576532"
"514000","-1.9774387851729989","-2.28359785169363","-1.6712797186523676"
"516000","-1.9689536157622936","-2.260140732228756","-1.6777664992958308"
"518000","-1.9545544830337165","-2.260701111257076","-1.6484078548103571"
"520000","-1.9639629835262895","-2.2670625349879265","-1.6608634320646525"
"522000","-1.9344909396208823","-2.2494350072741507","-1.6195468719676136"
"524000","-1.9439889707602558","-2.2497438809275625","-1.6382340605929493"
"526000","-1.9326154404319824","-2.220107851326466","-1.645123029537499"
"528000","-1.9419693705625831","-2.232272382080555","-1.6516663590446115"
"530000","-1.9722873491235078","-2.2504797819256783","-1.6940949163213372"
"532000","-1.9338242917880415","-2.2090202888846395","-1.6586282946914435"
"534000","-1.9310872977599502","-2.2149105200171473","-1.6472640755027532"
"536000","-1.9345527818426491","-2.203288182914257","-1.665817380771041"
"538000","-1.8991133642941715","-2.155767640396953","-1.64245908819139"
"540000","-1.8935611153766514","-2.1502669053524732","-1.6368553254008293"
"542000","-1.8758441720530392","-2.1503998702019453","-1.6012884739041329"
"544000","-1.870254680328071","-2.1446598690003156","-1.5958494916558266"
"546000","-1.84950373576954","-2.1388274901360274","-1.5601799814030528"
"548000","-1.8288894257694484","-2.145116856619716","-1.5126619949191809"
"550000","-1.7871979762613774","-2.103199604675174","-1.471196347847581"
"552000","-1.7756069320999086","-2.1093690740317106","-1.4418447901681066"
"554000","-1.7759176529012621","-2.1095028197020294","-1.442332486100495"
"556000","-1.8030600417219103","-2.1335027181357145","-1.472617365308106"
"558000","-1.8001531198062004","-2.115566613599658","-1.4847396260127426"
"560000","-1.7854033865965904","-2.0918255733698605","-1.47898119982332"
"562000","-1.779638001024723","-2.0919922893494367","-1.4672837127000093"
"564000","-1.75897648030892","-2.0801432698220013","-1.4378096907958389"
"566000","-1.7530804702080784","-2.080134662911296","-1.4260262775048613"
"568000","-1.7442879059351981","-2.068188051506877","-1.420387760363519"
"570000","-1.7445619859732688","-2.074305587336421","-1.4148183846101166"
"572000","-1.7387868007458747","-2.068385040089488","-1.4091885614022612"
"574000","-1.7270035633817316","-2.0505462973564863","-1.4034608294069768"
"576000","-1.709199784733355","-2.0206966703385114","-1.3977028991281986"
"578000","-1.6944747746363282","-2.0209024482220412","-1.3680471010506152"
"580000","-1.7005860053002833","-2.044859591051936","-1.3563124195486307"
"582000","-1.69485873401165","-2.062888052985072","-1.326829415038228"
"584000","-1.6891159617807716","-2.057147494703531","-1.321084428858012"
"586000","-1.6653562979307024","-2.0332906793057917","-1.2974219165556133"
"588000","-1.6505779863800853","-2.0215160261839626","-1.2796399465762078"
"590000","-1.668701979322359","-2.027604094669223","-1.309799863975495"
"592000","-1.6658909482788293","-2.0397310810536147","-1.2920508155040442"
"594000","-1.6750148163270207","-2.063724017068744","-1.2863056155852974"
"596000","-1.6572017059940845","-2.045962044633925","-1.268441367354244"
"598000","-1.6423910985980184","-2.0281239503994586","-1.2566582467965781"
"600000","-1.621608725255355","-2.0042023283615706","-1.2390151221491397"
"602000","-1.6277394189219923","-2.0222458585724237","-1.2332329792715608"
"604000","-1.6219226880650968","-2.0343379410728812","-1.2095074350573123"
"606000","-1.6221322539541871","-2.0346550187096","-1.209609489198774"
"608000","-1.6042370682302862","-2.022744503878057","-1.1857296325825155"
"610000","-1.5954148697573691","-2.0348091253265737","-1.1560206141881644"
"612000","-1.5985071194078773","-2.046894268654287","-1.1501199701614677"
"614000","-1.5987137621082366","-2.0531157967075706","-1.1443117275089025"
"616000","-1.5868175143375995","-2.041259412430227","-1.1323756162449718"
"618000","-1.5899045952782034","-2.035306415222585","-1.1445027753338217"
"620000","-1.566071587409824","-2.017421385720372","-1.114721789099276"
"622000","-1.5692762274295093","-2.041504530012608","-1.0970479248464107"
"624000","-1.5574351900070906","-2.0356499373912813","-1.0792204426229"
"626000","-1.5485541873425244","-2.0357636392116545","-1.0613447354733945"
"628000","-1.5457353026047351","-2.0419068348407747","-1.0495637703686953"
"630000","-1.5548682023957372","-2.0659708547592164","-1.043765550032258"
"632000","-1.5340784131921827","-2.0541168415546416","-1.014039984829724"
"634000","-1.5282534765079618","-2.048256509304047","-1.0082504437118769"
"636000","-1.522461425969377","-2.0424616026878355","-1.0024612492509186"
"638000","-1.5254724693112074","-2.0603559041023254","-0.9905890345200896"
"640000","-1.5075756064802408","-2.0543776071071624","-0.9607736058533192"
"642000","-1.489635696001351","-2.0424120056629183","-0.9368593863397837"
"644000","-1.4897805544734002","-2.0724710995703934","-0.9070900093764067"
"646000","-1.489898743107915","-2.0785596937686206","-0.9012377924472094"
"648000","-1.4899649383779614","-2.10248181566596","-0.8774480610899628"
"650000","-1.4780294891353696","-2.0964776633679865","-0.8595813149027527"
"652000","-1.4600565221067519","-2.072524470537901","-0.8475885736756027"
"654000","-1.4542364376503976","-2.066698838919401","-0.8417740363813937"
"656000","-1.436421931758523","-2.054767989367247","-0.8180758741497993"
"658000","-1.4245028910320252","-2.042768956273794","-0.8062368257902562"
"660000","-1.415564194759354","-2.036805895417929","-0.7943224941007793"
"662000","-1.388661773102358","-2.0128749607503416","-0.7644485854543746"
"664000","-1.3857819235417992","-2.0249115668237208","-0.7466522802598774"
"666000","-1.3679202002100646","-2.00699811860919","-0.7288422818109394"
"668000","-1.34417536187917","-1.9653580968081952","-0.7229926269501448"
"670000","-1.3263429170660674","-1.9354864474385978","-0.7171993866935372"
"672000","-1.3024336729757489","-1.8996052844449878","-0.7052620615065098"
"674000","-1.2936954453587532","-1.9057958943769335","-0.6815949963405729"
"676000","-1.2878671236895025","-1.9059287912771106","-0.6698054561018943"
"678000","-1.2879851966910065","-1.9240191872045398","-0.651951206177473"
"680000","-1.2731046717986465","-1.9001421244069934","-0.6460672191902995"
"682000","-1.2642159952782095","-1.90024544429034","-0.628186546266079"
"684000","-1.2493383773230016","-1.8883442861959339","-0.6103324684500694"
"686000","-1.2374263773858547","-1.8644078273698688","-0.6104449274018406"
"688000","-1.2165354793705045","-1.8284847457334399","-0.6045862130075693"
"690000","-1.2136785603035243","-1.8286327321454883","-0.5987243884615601"
"692000","-1.2108033978752792","-1.822642004005611","-0.5989647917449474"
"694000","-1.1989279695693402","-1.8226354808732868","-0.5752204582653939"
"696000","-1.2020727243553848","-1.8287625832483172","-0.5753828654624522"
"698000","-1.1990413576923311","-1.8225479976460337","-0.5755347177386284"
"700000","-1.1932808882091193","-1.8287181727215647","-0.5578436036966741"
"702000","-1.1754981578793378","-1.8168568931147455","-0.5341394226439298"
"704000","-1.1756489654351026","-1.840984732322395","-0.5103131985478103"
"706000","-1.1668486778717488","-1.8530182258412242","-0.4806791299022734"
"708000","-1.1578877990692855","-1.841008472852409","-0.4747671252861619"
"710000","-1.1581835572328418","-1.8413899986073374","-0.47497711585834623"
"712000","-1.1582707525696605","-1.859421033076942","-0.4571204720623791"
"714000","-1.1523516364675015","-1.8715486256405711","-0.4331546472944319"
"716000","-1.1314893111679702","-1.8535915402695538","-0.40938708206638696"
"718000","-1.1105366416927427","-1.8235799698159099","-0.39749331356957557"
"720000","-1.119670557519421","-1.859680618457496","-0.3796604965813458"
"722000","-1.1166824702452869","-1.8536830941960216","-0.3796818462945521"
"724000","-1.110736386878416","-1.8656694797798992","-0.3558032939769328"
"726000","-1.1138375826645643","-1.8957428930327296","-0.3319322722963989"
"728000","-1.0929405538085848","-1.8598677084967494","-0.3260133991204202"
"730000","-1.0570900826808065","-1.835857812575996","-0.2783223527856171"
"732000","-1.0661782198678702","-1.8539040504023432","-0.27845238933339717"
"734000","-1.06037445361726","-1.8541648660227656","-0.2665840412117541"
"736000","-1.0574733821116389","-1.8722790525481106","-0.2426677116751671"
"738000","-1.0666295720636845","-1.8964557887986302","-0.2368033553287387"
"740000","-1.0757358129881323","-1.9145156349614263","-0.23695599101483822"
"742000","-1.0788415552768855","-1.926587319560349","-0.23109579099342226"
"744000","-1.075923762433231","-1.9266245760396123","-0.22522294882684946"
"746000","-1.0759390602074563","-1.9205557097867132","-0.23132241062819958"
"748000","-1.0700388392806053","-1.9084869231656194","-0.23159075539559126"
"750000","-1.070110329668969","-1.9084894325211643","-0.2317312268167734"
"752000","-1.0762541822064668","-1.9206903173401952","-0.2318180470727384"
"754000","-1.0673978078644724","-1.914873111434281","-0.21992250429466367"
"756000","-1.049589500213042","-1.915096111483872","-0.18408288894221186"
"758000","-1.0527207695227117","-1.933238667435944","-0.1722028716094792"
"760000","-1.0707600568979978","-1.9751900567486882","-0.1663300570473075"
"762000","-1.0858234720118343","-1.9992683036997914","-0.17237864032387734"
"764000","-1.088967041503638","-2.0054626091197134","-0.17247147388756276"
"766000","-1.0861736860126259","-2.005789237804711","-0.16655813422054053"
"768000","-1.0833184987865387","-2.0119515355303883","-0.15468546204268932"
"770000","-1.0803434137254955","-2.01199614841491","-0.14869067903608083"
"772000","-1.0744482881575823","-2.012142108269036","-0.13675446804612876"
"774000","-1.0894672727119177","-2.0421501668170094","-0.13678437860682607"
"776000","-1.0805486223101617","-2.0421840258315207","-0.11891321878880262"
"778000","-1.080576404761523","-2.048184039182961","-0.11296877034008503"
"780000","-1.065681957323104","-2.018350007124245","-0.11301390752196312"
"782000","-1.0717569882329552","-2.03043596226722","-0.11307801419869065"
"784000","-1.0747931617684663","-2.0365051179751754","-0.11308120556175709"
"786000","-1.0868725207634269","-2.066584548614919","-0.10716049291193486"
"788000","-1.0869143180921674","-2.066602748669684","-0.10722588751465083"
"790000","-1.0600826383475213","-2.042776783145964","-0.0773884935490787"
"792000","-1.0481413973402234","-2.024793968833983","-0.07148882584646345"
"794000","-1.0302364706527443","-2.0068998927250505","-0.0535730485804379"
"796000","-1.0333224099408835","-2.0129183911532165","-0.05372642872855067"
"798000","-1.0213625802006572","-1.988949647285044","-0.0537755131162703"
"800000","-1.021439185719937","-1.9890302250161767","-0.05384814642369747"
"802000","-1.0245723877102135","-2.0071446380391715","-0.042000137381255624"
"804000","-1.009681740347296","-1.983313578031957","-0.03604990266263485"
"806000","-0.9948157253488898","-1.9474608851969242","-0.04217056550085545"
"808000","-0.9889294547215105","-1.9356144689023496","-0.04224444054067135"
"810000","-0.9829894156288356","-1.9236855076253414","-0.0422933236323297"
"812000","-0.9860050103906542","-1.9237000511586666","-0.0483099696226418"
"814000","-0.9830659989546984","-1.9177966402471065","-0.048335357662290336"
"816000","-0.9891433364432305","-1.9298688481748103","-0.04841782471165061"
"818000","-0.9832438078802079","-1.924023235887289","-0.04246437987312675"
"820000","-0.9863215711526573","-1.9301161325350404","-0.04252700977027416"
"822000","-0.9743818213790655","-1.9062206061556934","-0.042543036602437495"
"824000","-0.9684227238409222","-1.90623709525913","-0.030608352422714234"
"826000","-0.9654701149463654","-1.9002993306145073","-0.030640899278223513"
"828000","-0.9535817794501781","-1.8765074666962027","-0.030656092204153537"
