frame,step,timestamp,eval_return_mean,eval_return_std,eval_return_min,eval_return_max,algorithm,environment,task,seed,eval_win_rate
2000,0,2026-05-22T13:22:56.083974,2.395507335662842,0.7106743454933167,1.0421761274337769,3.410146713256836,qmix,smacv2,protoss_10_vs_11,100,0.0
4000,1,2026-05-22T13:26:22.493172,2.5597493648529053,0.6739765405654907,1.5195599794387817,4.337408542633057,qmix,smacv2,protoss_10_vs_11,100,0.0
6000,2,2026-05-22T13:30:10.509993,3.652292251586914,0.8187255263328552,2.4028122425079346,5.330073833465576,qmix,smacv2,protoss_10_vs_11,100,0.0
8000,3,2026-05-22T13:34:18.276056,4.3401288986206055,1.5888698101043701,2.0654032230377197,6.951712608337402,qmix,smacv2,protoss_10_vs_11,100,0.0
10000,4,2026-05-22T13:38:23.064174,4.147402763366699,1.2877246141433716,2.4786064624786377,7.234719276428223,qmix,smacv2,protoss_10_vs_11,100,0.0
12000,5,2026-05-22T13:42:25.282973,4.630317687988281,1.7080432176589966,2.1069681644439697,7.886307716369629,qmix,smacv2,protoss_10_vs_11,100,0.0
14000,6,2026-05-22T13:46:25.466044,4.305867671966553,1.462709903717041,2.235941171646118,8.306235313415527,qmix,smacv2,protoss_10_vs_11,100,0.0
16000,7,2026-05-22T13:50:32.230006,4.62943172454834,1.553041934967041,1.281173586845398,7.506112098693848,qmix,smacv2,protoss_10_vs_11,100,0.0
18000,8,2026-05-22T13:54:44.625830,4.122830390930176,1.1901856660842896,1.668092966079712,5.9223713874816895,qmix,smacv2,protoss_10_vs_11,100,0.0
20000,9,2026-05-22T13:59:00.457100,4.1196818351745605,1.1088298559188843,2.062958240509033,5.853301048278809,qmix,smacv2,protoss_10_vs_11,100,0.0
22000,10,2026-05-22T14:03:15.834435,3.9332213401794434,1.229661226272583,1.9498779773712158,6.415648460388184,qmix,smacv2,protoss_10_vs_11,100,0.0
24000,11,2026-05-22T14:07:29.151116,4.886124610900879,1.8714975118637085,2.7182157039642334,8.973105430603027,qmix,smacv2,protoss_10_vs_11,100,0.0
