frame,step,timestamp,eval_return_mean,eval_return_std,eval_return_min,eval_return_max,algorithm,environment,task,seed,eval_win_rate
200,1,2026-04-07T10:35:53.646425,1.094449758529663,0.0,1.094449758529663,1.094449758529663,qmix,smacv2,terran_10_vs_11,1,0.0
400,3,2026-04-07T10:36:00.605272,2.002410411834717,0.0,2.002410411834717,2.002410411834717,qmix,smacv2,terran_10_vs_11,1,0.0
600,5,2026-04-07T10:36:07.257552,1.3686150312423706,0.0,1.3686150312423706,1.3686150312423706,qmix,smacv2,terran_10_vs_11,1,0.0
