frame,step,timestamp,eval_return_mean,eval_return_std,eval_return_min,eval_return_max,algorithm,environment,task,seed,eval_win_rate
2000,0,2026-06-06T13:05:52.511213,2.9932913780212402,1.573907494544983,1.1376147270202637,8.532110214233398,qmix,smacv2,protoss_5_vs_5,100,0.0
4000,1,2026-06-06T13:09:06.985349,4.134231090545654,2.4533236026763916,0.8532110452651978,9.567660331726074,qmix,smacv2,protoss_5_vs_5,100,0.0
6000,2,2026-06-06T13:12:16.099012,4.111753940582275,1.896463394165039,1.0997706651687622,8.862385749816895,qmix,smacv2,protoss_5_vs_5,100,0.0
8000,3,2026-06-06T13:15:29.639945,4.620240688323975,1.7257107496261597,2.1926605701446533,9.825688362121582,qmix,smacv2,protoss_5_vs_5,100,0.0
10000,4,2026-06-06T13:18:42.944378,5.394553184509277,2.608041763305664,2.0458714962005615,13.0275239944458,qmix,smacv2,protoss_5_vs_5,100,0.10000000149011612
12000,5,2026-06-06T13:21:53.359030,4.933773040771484,1.8194319009780884,1.997706413269043,10.56307315826416,qmix,smacv2,protoss_5_vs_5,100,0.0
14000,6,2026-06-06T13:25:06.537488,5.070985794067383,2.1900436878204346,1.9334862232208252,9.480504035949707,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
16000,7,2026-06-06T13:28:15.395778,5.656077861785889,1.62876558303833,1.9529815912246704,9.174312591552734,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
18000,8,2026-06-06T13:31:29.328786,5.353038787841797,2.374269485473633,2.5034403800964355,13.0275239944458,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
20000,9,2026-06-06T13:34:42.591641,4.607913017272949,1.588501214981079,2.247706413269043,7.899083137512207,qmix,smacv2,protoss_5_vs_5,100,0.0
22000,10,2026-06-06T13:38:01.251305,5.019438743591309,2.588364601135254,2.1284403800964355,11.740825653076172,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
24000,11,2026-06-06T13:41:14.810727,5.185665130615234,2.01941180229187,1.9300458431243896,9.529816627502441,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
26000,12,2026-06-06T13:44:30.656680,5.005906105041504,1.407631516456604,1.9816515445709229,7.353211402893066,qmix,smacv2,protoss_5_vs_5,100,0.0
28000,13,2026-06-06T13:47:44.930754,4.897075176239014,1.412158489227295,2.2110092639923096,7.974770545959473,qmix,smacv2,protoss_5_vs_5,100,0.0
30000,14,2026-06-06T13:51:02.368521,4.94042444229126,1.6093186140060425,2.0206422805786133,7.438073635101318,qmix,smacv2,protoss_5_vs_5,100,0.0
32000,15,2026-06-06T13:54:17.341842,5.334575653076172,1.6572632789611816,3.4311928749084473,9.908256530761719,qmix,smacv2,protoss_5_vs_5,100,0.0
34000,16,2026-06-06T13:57:39.463064,4.708945274353027,1.9518911838531494,1.7901376485824585,9.33027458190918,qmix,smacv2,protoss_5_vs_5,100,0.0
36000,17,2026-06-06T14:00:50.765652,4.793004989624023,1.1054468154907227,2.8073391914367676,6.417431831359863,qmix,smacv2,protoss_5_vs_5,100,0.0
38000,18,2026-06-06T14:04:06.127083,5.365539073944092,1.6693376302719116,3.403669834136963,9.128439903259277,qmix,smacv2,protoss_5_vs_5,100,0.0
40000,19,2026-06-06T14:07:20.293592,5.511582374572754,1.6839574575424194,3.096330165863037,10.512614250183105,qmix,smacv2,protoss_5_vs_5,100,0.0
42000,20,2026-06-06T14:10:48.898697,4.945412635803223,1.6688709259033203,1.9426606893539429,9.348623275756836,qmix,smacv2,protoss_5_vs_5,100,0.0
44000,21,2026-06-06T14:14:12.777005,4.796387672424316,2.1634366512298584,1.743119478225708,9.52293586730957,qmix,smacv2,protoss_5_vs_5,100,0.0
46000,22,2026-06-06T14:17:29.367936,5.076490879058838,1.3536338806152344,2.972477674484253,8.082569122314453,qmix,smacv2,protoss_5_vs_5,100,0.0
48000,23,2026-06-06T14:20:45.851632,5.676662921905518,2.3267688751220703,3.0458714962005615,11.10091781616211,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
50000,24,2026-06-06T14:24:06.570027,4.896100044250488,1.5884618759155273,1.9633028507232666,8.247706413269043,qmix,smacv2,protoss_5_vs_5,100,0.0
52000,25,2026-06-06T14:27:22.694630,4.959059715270996,2.4709792137145996,1.926605463027954,14.678898811340332,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
54000,26,2026-06-06T14:30:51.303716,5.019208908081055,2.3005013465881348,1.4873853921890259,11.370412826538086,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
56000,27,2026-06-06T14:34:11.507780,4.15332555770874,1.391058087348938,2.2729358673095703,7.454128265380859,qmix,smacv2,protoss_5_vs_5,100,0.0
58000,28,2026-06-06T14:37:39.796090,4.167316913604736,1.6181126832962036,1.3635320663452148,7.027523040771484,qmix,smacv2,protoss_5_vs_5,100,0.0
60000,29,2026-06-06T14:41:13.660889,3.9602630138397217,1.5759073495864868,1.4678899049758911,7.706421852111816,qmix,smacv2,protoss_5_vs_5,100,0.0
62000,30,2026-06-06T14:44:41.571448,5.009403705596924,2.362398624420166,2.587156057357788,12.935778617858887,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
64000,31,2026-06-06T14:48:07.460945,4.7887043952941895,1.6445519924163818,2.7293577194213867,8.376147270202637,qmix,smacv2,protoss_5_vs_5,100,0.0
66000,32,2026-06-06T14:51:39.743067,5.385435581207275,2.2053356170654297,2.082568645477295,9.547019004821777,qmix,smacv2,protoss_5_vs_5,100,0.0
68000,33,2026-06-06T14:55:20.672068,4.382339954376221,1.4976154565811157,2.131880760192871,8.520642280578613,qmix,smacv2,protoss_5_vs_5,100,0.0
70000,34,2026-06-06T14:59:09.367469,3.6873855590820312,1.5609029531478882,1.6513763666152954,8.605504989624023,qmix,smacv2,protoss_5_vs_5,100,0.0
72000,35,2026-06-06T15:02:44.777857,4.493979454040527,1.639233946800232,2.5321102142333984,8.844037055969238,qmix,smacv2,protoss_5_vs_5,100,0.0
74000,36,2026-06-06T15:06:24.566278,3.7029242515563965,1.377907633781433,1.045871615409851,7.743119239807129,qmix,smacv2,protoss_5_vs_5,100,0.0
76000,37,2026-06-06T15:09:58.430822,4.902064323425293,1.7560912370681763,2.3669724464416504,10.06766128540039,qmix,smacv2,protoss_5_vs_5,100,0.0
78000,38,2026-06-06T15:13:35.825788,4.0452985763549805,1.9880415201187134,1.7935779094696045,9.35091781616211,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
80000,39,2026-06-06T15:17:12.062271,4.462099075317383,1.4686479568481445,1.8474769592285156,7.633027076721191,qmix,smacv2,protoss_5_vs_5,100,0.0
82000,40,2026-06-06T15:20:50.634041,5.1300458908081055,1.587194800376892,1.4770642518997192,8.158256530761719,qmix,smacv2,protoss_5_vs_5,100,0.0
84000,41,2026-06-06T15:24:18.430464,5.0370988845825195,1.0911622047424316,2.7247707843780518,7.1387619972229,qmix,smacv2,protoss_5_vs_5,100,0.0
86000,42,2026-06-06T15:27:38.342871,5.725229263305664,2.471278667449951,3.4071102142333984,12.623851776123047,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
88000,43,2026-06-06T15:30:55.244865,4.632913112640381,1.5826623439788818,1.9266055822372437,7.183485984802246,qmix,smacv2,protoss_5_vs_5,100,0.0
90000,44,2026-06-06T15:34:14.659142,4.857224941253662,2.7186942100524902,2.073394536972046,13.0275239944458,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
92000,45,2026-06-06T15:37:37.129768,4.788646697998047,2.2813944816589355,0.7981652021408081,9.96215534210205,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
94000,46,2026-06-06T15:40:59.190381,4.688532829284668,1.4539762735366821,1.993119239807129,7.426605224609375,qmix,smacv2,protoss_5_vs_5,100,0.0
96000,47,2026-06-06T15:44:28.024347,4.572247505187988,1.4814672470092773,2.615825653076172,7.348623752593994,qmix,smacv2,protoss_5_vs_5,100,0.0
98000,48,2026-06-06T15:47:50.864419,5.972591876983643,2.1263062953948975,2.4048166275024414,11.284403800964355,qmix,smacv2,protoss_5_vs_5,100,0.10000000149011612
100000,49,2026-06-06T15:51:09.453747,5.7801032066345215,1.5883028507232666,2.678899049758911,9.558485984802246,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
102000,50,2026-06-06T15:54:32.535054,5.186123847961426,1.3788591623306274,3.2752296924591064,7.917430877685547,qmix,smacv2,protoss_5_vs_5,100,0.0
104000,51,2026-06-06T15:57:51.919222,5.446961402893066,2.105027675628662,3.082568883895874,10.172019004821777,qmix,smacv2,protoss_5_vs_5,100,0.0
106000,52,2026-06-06T16:01:23.759281,6.576548099517822,2.3074984550476074,3.4277522563934326,11.284403800964355,qmix,smacv2,protoss_5_vs_5,100,0.10000000149011612
108000,53,2026-06-06T16:04:47.803219,5.946272850036621,1.2919082641601562,3.3899085521698,8.269495964050293,qmix,smacv2,protoss_5_vs_5,100,0.0
110000,54,2026-06-06T16:08:16.663681,5.93050479888916,2.128659725189209,2.8990824222564697,11.10091781616211,qmix,smacv2,protoss_5_vs_5,100,0.15000000596046448
112000,55,2026-06-06T16:11:44.160957,5.1014909744262695,1.104087471961975,3.0435779094696045,7.371560096740723,qmix,smacv2,protoss_5_vs_5,100,0.0
114000,56,2026-06-06T16:15:13.705938,4.53182315826416,1.6571054458618164,2.009174346923828,8.412843704223633,qmix,smacv2,protoss_5_vs_5,100,0.0
116000,57,2026-06-06T16:18:46.561577,4.987098693847656,1.505403995513916,2.4013760089874268,9.244266510009766,qmix,smacv2,protoss_5_vs_5,100,0.0
118000,58,2026-06-06T16:22:18.429307,4.349484443664551,1.009087085723877,2.5504586696624756,6.339449405670166,qmix,smacv2,protoss_5_vs_5,100,0.0
120000,59,2026-06-06T16:25:52.970586,5.012270450592041,1.6308445930480957,1.9541285037994385,9.266054153442383,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
122000,60,2026-06-06T16:29:28.892792,5.564621448516846,2.298739194869995,2.596330165863037,11.19266128540039,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
124000,61,2026-06-06T16:33:00.011482,5.4661126136779785,2.5087623596191406,3.1467888355255127,14.563074111938477,qmix,smacv2,protoss_5_vs_5,100,0.0
126000,62,2026-06-06T16:36:20.650782,4.126433372497559,1.8320317268371582,1.9105504751205444,8.899083137512207,qmix,smacv2,protoss_5_vs_5,100,0.0
128000,63,2026-06-06T16:39:38.699983,4.9595184326171875,1.7542203664779663,2.2672019004821777,8.596329689025879,qmix,smacv2,protoss_5_vs_5,100,0.0
130000,64,2026-06-06T16:42:57.648689,5.2895073890686035,1.814948320388794,2.596330165863037,9.678899765014648,qmix,smacv2,protoss_5_vs_5,100,0.0
132000,65,2026-06-06T16:46:16.898007,4.75510311126709,1.659473180770874,1.9449541568756104,8.431192398071289,qmix,smacv2,protoss_5_vs_5,100,0.0
134000,66,2026-06-06T16:49:34.668236,4.841685771942139,1.3447134494781494,2.4850916862487793,7.495413303375244,qmix,smacv2,protoss_5_vs_5,100,0.0
136000,67,2026-06-06T16:52:49.173731,5.396845817565918,1.5919147729873657,2.422018527984619,9.128439903259277,qmix,smacv2,protoss_5_vs_5,100,0.0
138000,68,2026-06-06T16:56:03.995815,5.807626247406006,2.30269718170166,2.6513760089874268,13.027522087097168,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
140000,69,2026-06-06T16:59:23.365567,5.265080451965332,1.6177003383636475,2.596330404281616,8.93578052520752,qmix,smacv2,protoss_5_vs_5,100,0.0
142000,70,2026-06-06T17:02:59.262740,5.499311923980713,1.5761066675186157,2.908257007598877,10.011467933654785,qmix,smacv2,protoss_5_vs_5,100,0.0
144000,71,2026-06-06T17:06:12.195022,5.351548194885254,1.3738398551940918,3.2270641326904297,9.541284561157227,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
146000,72,2026-06-06T17:09:25.509205,4.736181259155273,1.3196110725402832,2.95298171043396,7.045870780944824,qmix,smacv2,protoss_5_vs_5,100,0.0
148000,73,2026-06-06T17:12:49.417111,4.869552135467529,1.6266498565673828,2.1777524948120117,8.568807601928711,qmix,smacv2,protoss_5_vs_5,100,0.0
150000,74,2026-06-06T17:16:01.839434,4.966742992401123,1.8207701444625854,2.2740824222564697,8.944954872131348,qmix,smacv2,protoss_5_vs_5,100,0.0
152000,75,2026-06-06T17:19:41.401578,5.665309429168701,1.9207415580749512,2.8807337284088135,10.348624229431152,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
