frame,step,timestamp,eval_return_mean,eval_return_std,eval_return_min,eval_return_max,algorithm,environment,task,seed,eval_win_rate
200000,99,2026-05-22T20:11:16.044983,3.106262683868408,1.9420652389526367,0.42933231592178345,7.223139762878418,qmix,smacv2,terran_10_vs_10,100,0.0
202000,100,2026-05-22T20:15:00.755728,2.7146925926208496,1.6569212675094604,0.43471962213516235,6.429751396179199,qmix,smacv2,terran_10_vs_10,100,0.0
204000,101,2026-05-22T20:18:48.036525,2.553621292114258,1.6960762739181519,0.7552701830863953,8.512396812438965,qmix,smacv2,terran_10_vs_10,100,0.0
206000,102,2026-05-22T20:22:37.544371,3.1684422492980957,1.520207166671753,1.2305735349655151,6.363635540008545,qmix,smacv2,terran_10_vs_10,100,0.0
208000,103,2026-05-22T20:26:29.464654,2.4491477012634277,1.5512123107910156,0.43398112058639526,6.130218505859375,qmix,smacv2,terran_10_vs_10,100,0.0
210000,104,2026-05-22T20:30:25.845064,3.120661735534668,1.8634177446365356,0.33685755729675293,8.719008445739746,qmix,smacv2,terran_10_vs_10,100,0.0
212000,105,2026-05-22T20:34:33.671052,2.6481635570526123,1.358230710029602,0.4772363305091858,5.4132232666015625,qmix,smacv2,terran_10_vs_10,100,0.0
214000,106,2026-05-22T20:38:35.329326,2.1431195735931396,1.129049301147461,0.5233203768730164,5.9049601554870605,qmix,smacv2,terran_10_vs_10,100,0.0
216000,107,2026-05-22T20:42:42.469014,3.3812897205352783,1.7873157262802124,0.9367655515670776,9.504133224487305,qmix,smacv2,terran_10_vs_10,100,0.05000000074505806
218000,108,2026-05-22T20:46:48.715000,3.021266222000122,1.3134865760803223,0.4088003635406494,6.198347568511963,qmix,smacv2,terran_10_vs_10,100,0.0
220000,109,2026-05-22T20:50:55.410545,2.4905333518981934,1.6317930221557617,0.7107800841331482,6.428376197814941,qmix,smacv2,terran_10_vs_10,100,0.0
