frame,step,timestamp,eval_return_mean,eval_return_std,eval_return_min,eval_return_max,algorithm,environment,task,seed,eval_win_rate
2000,0,2026-05-24T12:42:14.116100,2.8507497310638428,1.7404485940933228,0.7000000476837158,6.259999752044678,qmix,smacv2,protoss_5_vs_5,100,0.0
4000,1,2026-05-24T12:44:33.246977,3.9778122901916504,2.077167272567749,1.7000001668930054,9.269999504089355,qmix,smacv2,protoss_5_vs_5,100,0.0
6000,2,2026-05-24T12:46:51.669387,4.3690619468688965,2.2413182258605957,0.75,9.766250610351562,qmix,smacv2,protoss_5_vs_5,100,0.0
8000,3,2026-05-24T12:49:10.871475,4.36593770980835,1.2070999145507812,2.2100000381469727,7.300000190734863,qmix,smacv2,protoss_5_vs_5,100,0.0
10000,4,2026-05-24T12:51:31.090995,5.5082502365112305,2.40647292137146,2.0399999618530273,10.350000381469727,qmix,smacv2,protoss_5_vs_5,100,0.0
12000,5,2026-05-24T12:53:51.341554,4.883249759674072,1.9528380632400513,1.4900000095367432,10.219999313354492,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
14000,6,2026-05-24T12:56:10.484630,5.567312240600586,2.716613531112671,2.940000057220459,16.200000762939453,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
16000,7,2026-05-24T12:58:31.853525,4.960875034332275,1.6816655397415161,1.5474998950958252,8.982500076293945,qmix,smacv2,protoss_5_vs_5,100,0.0
18000,8,2026-05-24T13:00:52.289972,5.640000343322754,1.9585516452789307,2.879999876022339,10.550000190734863,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
20000,9,2026-05-24T13:03:12.264352,4.404562473297119,1.6727503538131714,1.4900000095367432,6.9487504959106445,qmix,smacv2,protoss_5_vs_5,100,0.0
22000,10,2026-05-24T13:05:35.773501,5.256749629974365,1.664350152015686,2.794999837875366,8.479999542236328,qmix,smacv2,protoss_5_vs_5,100,0.0
24000,11,2026-05-24T13:07:59.193464,5.851374626159668,1.634206771850586,3.411250352859497,10.204999923706055,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
26000,12,2026-05-24T13:10:20.104994,5.073312282562256,1.584411382675171,2.4587502479553223,8.169999122619629,qmix,smacv2,protoss_5_vs_5,100,0.0
28000,13,2026-05-24T13:12:40.938561,4.691563129425049,1.6041810512542725,2.0462498664855957,8.300000190734863,qmix,smacv2,protoss_5_vs_5,100,0.0
30000,14,2026-05-24T13:15:02.503877,5.347812652587891,1.6650210618972778,2.4375,9.898749351501465,qmix,smacv2,protoss_5_vs_5,100,0.0
32000,15,2026-05-24T13:17:23.912301,5.189499855041504,1.8264321088790894,2.4850001335144043,8.547499656677246,qmix,smacv2,protoss_5_vs_5,100,0.0
34000,16,2026-05-24T13:19:42.726078,5.7495622634887695,2.006538152694702,2.8162503242492676,9.949999809265137,qmix,smacv2,protoss_5_vs_5,100,0.0
36000,17,2026-05-24T13:22:03.238188,5.289999961853027,1.746496319770813,2.6362500190734863,8.829998970031738,qmix,smacv2,protoss_5_vs_5,100,0.0
38000,18,2026-05-24T13:24:25.096311,5.229437351226807,2.603837013244629,2.286250114440918,14.210000991821289,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
40000,19,2026-05-24T13:26:44.482637,5.777937412261963,1.9067755937576294,3.2200000286102295,10.09999942779541,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
42000,20,2026-05-24T13:29:06.051687,4.980311870574951,1.7660058736801147,2.010000228881836,8.396249771118164,qmix,smacv2,protoss_5_vs_5,100,0.0
44000,21,2026-05-24T13:31:25.992874,4.582937717437744,2.4460153579711914,1.7100000381469727,9.40000057220459,qmix,smacv2,protoss_5_vs_5,100,0.0
46000,22,2026-05-24T13:33:48.898109,5.289813041687012,1.761553168296814,1.337499976158142,9.142499923706055,qmix,smacv2,protoss_5_vs_5,100,0.0
48000,23,2026-05-24T13:36:13.538354,5.481187343597412,1.661953091621399,3.200000047683716,9.274999618530273,qmix,smacv2,protoss_5_vs_5,100,0.0
50000,24,2026-05-24T13:38:37.684431,5.539624214172363,1.3116300106048584,3.249999523162842,8.661250114440918,qmix,smacv2,protoss_5_vs_5,100,0.0
52000,25,2026-05-24T13:41:02.476288,5.503375053405762,1.1120991706848145,3.4474997520446777,7.65625,qmix,smacv2,protoss_5_vs_5,100,0.0
54000,26,2026-05-24T13:43:29.207729,5.748499870300293,2.367363929748535,2.5062499046325684,12.410000801086426,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
56000,27,2026-05-24T13:45:56.161960,6.3589372634887695,1.9602599143981934,3.481250047683716,11.366250038146973,qmix,smacv2,protoss_5_vs_5,100,0.0
58000,28,2026-05-24T13:48:22.077364,6.103062152862549,2.174483299255371,3.4524998664855957,12.300000190734863,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
60000,29,2026-05-24T13:50:48.988874,4.861562252044678,2.1289944648742676,1.600000023841858,11.039999961853027,qmix,smacv2,protoss_5_vs_5,100,0.0
62000,30,2026-05-24T13:53:16.128026,5.5042500495910645,1.7683099508285522,2.9512500762939453,10.899999618530273,qmix,smacv2,protoss_5_vs_5,100,0.0
64000,31,2026-05-24T13:55:46.619318,5.753811836242676,2.133255958557129,2.523749828338623,8.90999984741211,qmix,smacv2,protoss_5_vs_5,100,0.0
66000,32,2026-05-24T13:58:16.924900,5.54925012588501,1.9188026189804077,2.026249885559082,8.370000839233398,qmix,smacv2,protoss_5_vs_5,100,0.0
68000,33,2026-05-24T14:00:46.399505,5.595561981201172,2.0095505714416504,2.327500104904175,11.345000267028809,qmix,smacv2,protoss_5_vs_5,100,0.0
