frame,step,timestamp,eval_return_mean,eval_return_std,eval_return_min,eval_return_max,algorithm,environment,task,seed,eval_win_rate
2000,0,2026-05-24T12:41:38.676659,3.046443462371826,1.218812346458435,0.45188283920288086,5.439330577850342,qmix,smacv2,protoss_5_vs_5,100,0.0
4000,1,2026-05-24T12:44:00.848024,3.271652936935425,1.1910784244537354,1.1966526508331299,6.117155075073242,qmix,smacv2,protoss_5_vs_5,100,0.0
6000,2,2026-05-24T12:46:19.745187,3.3415794372558594,1.259403944015503,1.640167474746704,6.675732612609863,qmix,smacv2,protoss_5_vs_5,100,0.0
8000,3,2026-05-24T12:48:39.391325,4.534518718719482,2.2484724521636963,1.7018829584121704,11.799163818359375,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
10000,4,2026-05-24T12:51:00.513735,4.408420562744141,1.616856336593628,1.6464436054229736,7.8661088943481445,qmix,smacv2,protoss_5_vs_5,100,0.0
12000,5,2026-05-24T12:53:20.496225,4.23007345199585,2.154048442840576,1.9246861934661865,11.882844924926758,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
14000,6,2026-05-24T12:55:40.314162,4.776831150054932,1.7600594758987427,1.8744770288467407,9.774059295654297,qmix,smacv2,protoss_5_vs_5,100,0.0
16000,7,2026-05-24T12:58:00.830956,5.324215888977051,2.019423246383667,2.2353556156158447,10.217573165893555,qmix,smacv2,protoss_5_vs_5,100,0.0
18000,8,2026-05-24T13:00:23.338759,4.851986885070801,1.9459320306777954,2.0397489070892334,10.326359748840332,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
20000,9,2026-05-24T13:02:45.095380,4.529549598693848,1.9760754108428955,2.1087865829467773,10.209205627441406,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
22000,10,2026-05-24T13:05:09.138990,4.487604141235352,1.5461571216583252,1.969665288925171,6.903765678405762,qmix,smacv2,protoss_5_vs_5,100,0.0
24000,11,2026-05-24T13:07:32.130984,4.534152984619141,1.5112065076828003,1.5983262062072754,7.794979095458984,qmix,smacv2,protoss_5_vs_5,100,0.0
26000,12,2026-05-24T13:09:53.706562,4.5379180908203125,1.2972126007080078,1.4717572927474976,7.053347587585449,qmix,smacv2,protoss_5_vs_5,100,0.0
28000,13,2026-05-24T13:12:14.403080,4.162918567657471,2.132978916168213,1.046025037765503,11.255229949951172,qmix,smacv2,protoss_5_vs_5,100,0.0
30000,14,2026-05-24T13:14:35.774348,5.182007789611816,1.8140660524368286,2.6820082664489746,10.174686431884766,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
32000,15,2026-05-24T13:16:53.822989,4.835512638092041,1.9161964654922485,1.442468523979187,9.171548843383789,qmix,smacv2,protoss_5_vs_5,100,0.0
34000,16,2026-05-24T13:19:12.752324,4.536924839019775,2.23134446144104,1.8891212940216064,10.376569747924805,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
36000,17,2026-05-24T13:21:29.390538,3.864330291748047,1.5961997509002686,1.819037675857544,9.179916381835938,qmix,smacv2,protoss_5_vs_5,100,0.0
38000,18,2026-05-24T13:23:51.042558,5.437291145324707,1.6801267862319946,3.2468619346618652,9.07740592956543,qmix,smacv2,protoss_5_vs_5,100,0.0
40000,19,2026-05-24T13:26:09.990430,4.765951633453369,1.3205333948135376,2.4016737937927246,7.26046085357666,qmix,smacv2,protoss_5_vs_5,100,0.0
42000,20,2026-05-24T13:28:31.297051,4.662761211395264,1.975339412689209,2.0334725379943848,10.376567840576172,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
44000,21,2026-05-24T13:30:51.628138,4.067206859588623,1.8556933403015137,1.678870439529419,10.12552261352539,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
46000,22,2026-05-24T13:33:13.357760,4.222907543182373,1.6298030614852905,1.4152719974517822,7.043932914733887,qmix,smacv2,protoss_5_vs_5,100,0.0
48000,23,2026-05-24T13:35:35.582242,3.864487409591675,1.4381276369094849,1.4780335426330566,6.468619346618652,qmix,smacv2,protoss_5_vs_5,100,0.0
50000,24,2026-05-24T13:37:58.650145,4.105909824371338,1.5834879875183105,2.1056485176086426,7.9299163818359375,qmix,smacv2,protoss_5_vs_5,100,0.0
52000,25,2026-05-24T13:40:22.537219,3.930543899536133,1.0632845163345337,2.5523011684417725,6.5857744216918945,qmix,smacv2,protoss_5_vs_5,100,0.0
54000,26,2026-05-24T13:42:48.751966,3.705805540084839,1.4724780321121216,0.836820125579834,6.667364597320557,qmix,smacv2,protoss_5_vs_5,100,0.0
56000,27,2026-05-24T13:45:14.913423,3.9126572608947754,2.0700836181640625,1.2301255464553833,10.267782211303711,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
58000,28,2026-05-24T13:47:40.831258,4.584048271179199,1.4400309324264526,2.168410062789917,7.238493919372559,qmix,smacv2,protoss_5_vs_5,100,0.0
60000,29,2026-05-24T13:50:07.639705,4.332793235778809,1.609957218170166,2.1746864318847656,8.35146427154541,qmix,smacv2,protoss_5_vs_5,100,0.0
62000,30,2026-05-24T13:52:34.732771,3.0893309116363525,1.0322121381759644,1.221757411956787,5.339958190917969,qmix,smacv2,protoss_5_vs_5,100,0.0
64000,31,2026-05-24T13:55:02.415210,3.926046371459961,2.1386258602142334,1.4382846355438232,10.292885780334473,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
66000,32,2026-05-24T13:57:29.371718,4.733002185821533,1.9329543113708496,1.8556486368179321,10.418410301208496,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
68000,33,2026-05-24T13:59:55.660712,4.4359307289123535,1.3809900283813477,2.35146427154541,7.263598442077637,qmix,smacv2,protoss_5_vs_5,100,0.0
70000,34,2026-05-24T14:02:20.977575,4.473221778869629,1.6242135763168335,1.640167474746704,8.764643669128418,qmix,smacv2,protoss_5_vs_5,100,0.0
72000,35,2026-05-24T14:04:45.566780,4.799058437347412,1.439971923828125,2.753138303756714,7.782426357269287,qmix,smacv2,protoss_5_vs_5,100,0.0
74000,36,2026-05-24T14:07:08.914090,3.97505259513855,0.9494813680648804,2.0983264446258545,5.233263969421387,qmix,smacv2,protoss_5_vs_5,100,0.0
76000,37,2026-05-24T14:09:33.114031,4.592364311218262,2.5914416313171387,1.3305439949035645,11.799162864685059,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
78000,38,2026-05-24T14:11:56.562371,3.9760982990264893,1.724234938621521,1.9801254272460938,7.303347587585449,qmix,smacv2,protoss_5_vs_5,100,0.0
80000,39,2026-05-24T14:14:22.146869,4.087552070617676,1.704069972038269,1.4811716079711914,10.033472061157227,qmix,smacv2,protoss_5_vs_5,100,0.0
82000,40,2026-05-24T14:16:44.532338,4.437656879425049,1.8342489004135132,1.9853556156158447,7.883892059326172,qmix,smacv2,protoss_5_vs_5,100,0.0
84000,41,2026-05-24T14:19:07.490211,3.688807725906372,1.3756682872772217,1.3974896669387817,6.953974723815918,qmix,smacv2,protoss_5_vs_5,100,0.0
86000,42,2026-05-24T14:21:31.330710,3.797541856765747,1.0959430932998657,1.9989538192749023,6.456067085266113,qmix,smacv2,protoss_5_vs_5,100,0.0
88000,43,2026-05-24T14:23:54.049407,4.144979476928711,1.459115743637085,1.4393305778503418,7.615062713623047,qmix,smacv2,protoss_5_vs_5,100,0.0
90000,44,2026-05-24T14:26:18.009518,4.65156888961792,1.3355504274368286,2.092050075531006,6.728034019470215,qmix,smacv2,protoss_5_vs_5,100,0.0
92000,45,2026-05-24T14:28:42.724498,4.342573642730713,1.6639657020568848,1.3284518718719482,8.22594165802002,qmix,smacv2,protoss_5_vs_5,100,0.0
94000,46,2026-05-24T14:31:05.458352,3.8821651935577393,1.2809720039367676,1.8399581909179688,6.553346157073975,qmix,smacv2,protoss_5_vs_5,100,0.0
96000,47,2026-05-24T14:33:30.687157,3.8137550354003906,1.4084796905517578,1.8912134170532227,6.794979095458984,qmix,smacv2,protoss_5_vs_5,100,0.0
98000,48,2026-05-24T14:35:53.662444,3.7264647483825684,0.814338207244873,2.0188286304473877,5.657949447631836,qmix,smacv2,protoss_5_vs_5,100,0.0
100000,49,2026-05-24T14:38:17.168703,3.5521442890167236,1.4482760429382324,0.828451931476593,7.580543518066406,qmix,smacv2,protoss_5_vs_5,100,0.0
