frame,step,timestamp,eval_return_mean,eval_return_std,eval_return_min,eval_return_max,algorithm,environment,task,seed,eval_win_rate
2000,0,2026-06-06T10:24:52.800640,3.1750001907348633,1.7425265312194824,0.6237623691558838,6.1683173179626465,qmix,smacv2,protoss_5_vs_5,100,0.0
4000,1,2026-06-06T10:27:14.114804,4.224071979522705,1.9634361267089844,1.6200497150421143,9.11262321472168,qmix,smacv2,protoss_5_vs_5,100,0.0
6000,2,2026-06-06T10:30:17.783702,4.156868934631348,1.642645001411438,1.9381186962127686,6.9529709815979,qmix,smacv2,protoss_5_vs_5,100,0.0
8000,3,2026-06-06T10:33:19.610248,5.336076259613037,2.1819965839385986,2.1683168411254883,9.554454803466797,qmix,smacv2,protoss_5_vs_5,100,0.0
10000,4,2026-06-06T10:36:22.147413,5.677722454071045,2.0796852111816406,2.7933168411254883,10.811882019042969,qmix,smacv2,protoss_5_vs_5,100,0.0
12000,5,2026-06-06T10:39:24.338829,5.552660942077637,2.6604151725769043,2.2957923412323,13.960395812988281,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
14000,6,2026-06-06T10:42:25.573593,3.9935028553009033,1.4367263317108154,1.8898518085479736,7.517327308654785,qmix,smacv2,protoss_5_vs_5,100,0.0
16000,7,2026-06-06T10:45:31.029439,5.2305073738098145,1.3111451864242554,3.0396039485931396,8.826732635498047,qmix,smacv2,protoss_5_vs_5,100,0.0
18000,8,2026-06-06T10:48:38.989033,4.784592151641846,1.6115444898605347,2.1683168411254883,9.091584205627441,qmix,smacv2,protoss_5_vs_5,100,0.0
20000,9,2026-06-06T10:51:47.341063,4.0148515701293945,1.7207586765289307,1.4653465747833252,9.193069458007812,qmix,smacv2,protoss_5_vs_5,100,0.0
22000,10,2026-06-06T10:54:58.323995,5.046596527099609,2.603635549545288,1.4690594673156738,12.3613862991333,qmix,smacv2,protoss_5_vs_5,100,0.05000000074505806
24000,11,2026-06-06T10:58:11.926768,5.015408515930176,1.731229305267334,1.8415842056274414,7.881187438964844,qmix,smacv2,protoss_5_vs_5,100,0.0
26000,12,2026-06-06T11:01:22.954970,4.7713494300842285,1.719244360923767,2.297029495239258,9.207921028137207,qmix,smacv2,protoss_5_vs_5,100,0.0
28000,13,2026-06-06T11:04:35.654102,4.9323015213012695,1.3631608486175537,2.1633663177490234,8.702970504760742,qmix,smacv2,protoss_5_vs_5,100,0.0
