"Step","Grouped runs - mean_ext_return_100","Grouped runs - mean_ext_return_100__MIN","Grouped runs - mean_ext_return_100__MAX"
"2000","0.040952380952380955","0","0.06904761904761904"
"4000","0.01911111111111111","0","0.03222222222222222"
"6000","0.024789196310935444","0","0.0572463768115942"
"8000","0.029885057471264367","0.012988505747126438","0.05555555555555555"
"10000","0.040572151098466895","0.02855855855855856","0.04666666666666667"
"12000","0.03825764895330113","0.02348148148148148","0.051884057971014495"
"14000","0.03846618227645481","0.02032051282051282","0.05088050314465408"
"16000","0.03364814814814814","0.017611111111111112","0.044207650273224035"
"18000","0.03698186037700104","0.032254901960784316","0.03965686274509803"
"20000","0.03338849902534113","0.029244444444444444","0.03548245614035087"
"22000","0.0320615796519411","0.029919678714859437","0.0338152610441767"
"24000","0.03081807081807082","0.0295970695970696","0.03201465201465202"
"26000","0.02861678004535147","0.027482993197278913","0.029727891156462582"
"28000","0.026566666666666666","0.024699999999999996","0.029633333333333334"
"30000","0.026899999999999997","0.024699999999999996","0.030633333333333335"
"32000","0.027088888888888888","0.019833333333333335","0.0339"
"34000","0.0242","0.0175","0.027566666666666663"
"36000","0.020955555555555557","0.0175","0.02783333333333333"
"38000","0.021666666666666667","0.017533333333333335","0.028800000000000003"
"40000","0.018244444444444445","0.011899999999999999","0.028800000000000003"
"42000","0.017422222222222224","0.009433333333333334","0.028800000000000003"
"44000","0.013677777777777777","0.009433333333333334","0.020633333333333333"
"46000","0.014333333333333335","0.010966666666666666","0.017433333333333335"
"48000","0.013366666666666667","0.010966666666666666","0.0146"
"50000","0.014444444444444446","0.010966666666666666","0.017833333333333333"
"52000","0.01681111111111111","0.010233333333333334","0.0265"
"54000","0.01861111111111111","0.010233333333333334","0.02503333333333333"
"56000","0.01771111111111111","0.010233333333333334","0.02503333333333333"
"58000","0.01905555555555555","0.016066666666666663","0.02503333333333333"
"60000","0.016788888888888884","0.0139","0.0204"
"62000","0.01791111111111111","0.008933333333333331","0.023066666666666666"
"64000","0.01833333333333333","0.009233333333333333","0.025333333333333333"
"66000","0.01668888888888889","0.009233333333333333","0.0231"
"68000","0.018533333333333332","0.009233333333333333","0.028633333333333334"
"70000","0.0195","0.012133333333333335","0.028633333333333334"
"72000","0.0208","0.012133333333333335","0.028633333333333334"
"74000","0.020344444444444443","0.013833333333333333","0.023733333333333332"
"76000","0.0189","0.013833333333333333","0.023733333333333332"
"78000","0.017988888888888888","0.013833333333333333","0.021"
"80000","0.015066666666666667","0.01046666666666667","0.0209"
"82000","0.013588888888888888","0.01046666666666667","0.016466666666666664"
"84000","0.011644444444444443","0.008","0.016466666666666664"
"86000","0.010822222222222224","0.008","0.013999999999999999"
"88000","0.010822222222222224","0.008","0.013999999999999999"
"90000","0.006155555555555556","0.0046","0.008333333333333331"
"92000","0.00701111111111111","0.0046","0.008333333333333331"
"94000","0.007888888888888888","0.0046","0.010966666666666664"
"96000","0.006033333333333332","0.002566666666666666","0.010966666666666664"
"98000","0.009522222222222222","0.002566666666666666","0.0166"
"100000","0.007655555555555554","0.002566666666666666","0.0127"
"102000","0.006955555555555555","0.002566666666666666","0.0106"
"104000","0.006955555555555555","0.002566666666666666","0.0106"
"106000","0.008933333333333333","0.005333333333333332","0.013199999999999998"
"108000","0.009833333333333333","0.005333333333333332","0.015899999999999997"
"110000","0.009833333333333333","0.005333333333333332","0.015899999999999997"
"112000","0.010366666666666665","0.006933333333333331","0.015899999999999997"
"114000","0.012922222222222219","0.006933333333333331","0.017299999999999996"
"116000","0.014666666666666666","0.006933333333333331","0.02043333333333333"
"118000","0.014666666666666666","0.006933333333333331","0.02043333333333333"
