"Step","Grouped runs - mean_int_return_100","Grouped runs - mean_int_return_100__MIN","Grouped runs - mean_int_return_100__MAX"
"2000","-0.2445671213034284","-0.5974507354140771","-0.04127191924791218"
"4000","-0.5194318877539817","-0.8227057999415267","-0.16424916503160178"
"6000","-0.6385046897304862","-1.0746107198223607","-0.3769721062620102"
"8000","-0.7216771520411331","-1.1406310612777968","-0.5108319853865266"
"10000","-0.7642532107935089","-1.1371351734688953","-0.5730341173424391"
"12000","-0.793579381383228","-1.0882050328384238","-0.6000952442055779"
"14000","-0.8281076907884003","-1.1163789065720282","-0.6319819043156042"
"16000","-0.839837954980892","-1.0728842710777182","-0.6980092653327731"
"18000","-0.8807247215880003","-1.0817740034992536","-0.7431800744371794"
"20000","-0.8824400245326386","-1.0366710559127006","-0.7709340856446225"
"22000","-0.8676247624918115","-1.0018258168157796","-0.7750017731784712"
"24000","-0.8809752719006232","-0.9858632366344844","-0.8113955445953872"
"26000","-0.8908827589310211","-0.9932218497745371","-0.8314378780919006"
"28000","-0.916400322210234","-0.9861080669422989","-0.8749521045058501"
"30000","-0.9274310422157637","-0.9829577102268121","-0.8783067084479843"
"32000","-0.9342238617838557","-0.9545275665325353","-0.9134277747534216"
"34000","-0.9196145262776761","-0.9730221827402129","-0.8853128918436597"
"36000","-0.9149855088300501","-0.9881084639690235","-0.870004077050835"
"38000","-0.8879717019737351","-0.9791974895020832","-0.8312494467522482"
"40000","-0.869120103351658","-0.9803160271539236","-0.7945087458658966"
"42000","-0.8375828417173302","-0.9557559926329995","-0.7419400205006825"
"44000","-0.7834370145241264","-0.9250923171976466","-0.6595011923516286"
"46000","-0.7571653028136741","-0.8922011390420956","-0.6373287560402534"
"48000","-0.7729461751527077","-0.9286349438321195","-0.6362174513424399"
"50000","-0.7469845897327566","-0.9238054861878627","-0.5714431720520953"
"52000","-0.7456108364408137","-0.9123762915328263","-0.547615468939359"
"54000","-0.7302004744451261","-0.8788752385776607","-0.515125245228701"
"56000","-0.7439783385963724","-0.8859762291634107","-0.5398586447502605"
"58000","-0.7418648811867851","-0.8721844005394381","-0.5501844605415245"
"60000","-0.7260427383594799","-0.8418423886038364","-0.5173434060405125"
"62000","-0.7364808018751793","-0.8375795640769649","-0.5449634623921594"
"64000","-0.7431019828719826","-0.8462125878835797","-0.5504869773521205"
"66000","-0.7389242586494463","-0.8516820813523374","-0.5416680435226883"
"68000","-0.7452767093208195","-0.8687766025568127","-0.559141600366973"
"70000","-0.7625752131664972","-0.8444234434160172","-0.637390020998195"
"72000","-0.7746339265924475","-0.8659445606595837","-0.664987926780712"
"74000","-0.7788884910127384","-0.8963499727024465","-0.6668453756351955"
"76000","-0.7871307321500746","-0.904171230380307","-0.690774572875118"
"78000","-0.7763487407031309","-0.8648203274161789","-0.7210675550566521"
"80000","-0.785314543933557","-0.8690047510788536","-0.7183411913127757"
"82000","-0.7970044484998476","-0.8440734594781645","-0.7435135686206132"
"84000","-0.7876910373108371","-0.8247853269679472","-0.7215173890364324"
"86000","-0.793582062281597","-0.8410932668922468","-0.7618276622120257"
"88000","-0.8050296089163037","-0.8646264572781512","-0.7585797292004074"
"90000","-0.7923849338592328","-0.87524094530812","-0.7432465283111169"
"92000","-0.8052685575951836","-0.9189507741819837","-0.7441740616493153"
"94000","-0.8177628352376413","-0.9458245050598636","-0.7518170866209357"
"96000","-0.8137514486080591","-0.9172391498639483","-0.7541225012738532"
"98000","-0.8198202099884458","-0.9239993389892625","-0.7570414263627927"
"100000","-0.8198276484602024","-0.9334458090189146","-0.7506203352637039"
"102000","-0.8110982339261507","-0.9006867518937217","-0.7547657435961991"
"104000","-0.8445833331519698","-0.9187076358748603","-0.804079395595554"
"106000","-0.8642011275951549","-0.9177306884999855","-0.8311128117604676"
"108000","-0.8719884510758126","-0.8915849011891989","-0.8440278059918929"
"110000","-0.8670939485151474","-0.8846351907495412","-0.8419283771607589"
"112000","-0.9111614761452809","-0.9315489742435475","-0.897954793773315"
"114000","-0.9090979884412137","-0.9270495169503576","-0.8955324118767894"
"116000","-0.9146937395388335","-0.917698070863611","-0.9128949583911765"
"118000","-0.9223350701190606","-0.9535134006442532","-0.8923929466024273"
"120000","-0.9423889780274624","-0.977873512675986","-0.8922494234505577"
"122000","-0.9435319264333377","-0.9870988064405394","-0.8919737079374029"
"124000","-0.9701266022060057","-1.0102846996171284","-0.9098738431816454"
"126000","-0.953135865964243","-1.0167905331381482","-0.8602108745423612"
"128000","-0.9579349029607984","-1.0213297495736626","-0.844876259415294"
"130000","-0.9518849037287049","-0.9982885633136029","-0.8680473623563304"
"132000","-0.936524707902155","-0.9887303010787873","-0.8582320446603698"
"134000","-0.9178111572415509","-0.9625407626028174","-0.849119052413269"
"136000","-0.9139148644595795","-0.9673677817870922","-0.8385321807244034"
"138000","-0.8905421027754007","-0.9346091423619947","-0.8082356650267903"
"140000","-0.8893860097627816","-0.955004765067337","-0.8124107142865832"
"142000","-0.8783927458850475","-0.9427941083458429","-0.7811725342676219"
"144000","-0.8570534027136358","-0.9296489882322204","-0.7680550065796997"
"146000","-0.8579107764258224","-0.9535326691549855","-0.7596058465261885"
"148000","-0.8360171807150376","-0.9276895487534932","-0.7586750923312209"
"150000","-0.8366305486151348","-0.9562094176279499","-0.7285555354869865"
"152000","-0.8404824048450005","-0.9513037320098958","-0.7445794276289817"
"154000","-0.8306293823745122","-0.9407823725604105","-0.7355850298836303"
"156000","-0.8223800256373072","-0.9460842226334498","-0.7076702854734322"
"158000","-0.8013043952524798","-0.9270613624703258","-0.6727945341263256"
"160000","-0.7769932936578895","-0.8835586895252929","-0.6555985183557786"
"162000","-0.7830249524081592","-0.8817544169807224","-0.629061250991479"
"164000","-0.7763860575103125","-0.8896494707769598","-0.6157327012137394"
"166000","-0.7596809725139563","-0.8645060203429311","-0.5946998624766129"
"168000","-0.7544035115272855","-0.8329173888498919","-0.6099694626398268"
"170000","-0.7646941305905252","-0.8575557808333544","-0.5957766357570072"
"172000","-0.767711702257036","-0.8652200993762819","-0.6125484740643878"
"174000","-0.7753702134177537","-0.8621873208035251","-0.6115414942403441"
"176000","-0.7806644295133788","-0.8891423874155153","-0.6110276859899167"
"178000","-0.7651942919908615","-0.850550218805438","-0.6246776215705904"
"180000","-0.7583571031202544","-0.8279292846962347","-0.6356222345252173"
"182000","-0.782733276539327","-0.849395021500328","-0.6511438122125983"
"184000","-0.7822628676981744","-0.8719540870140773","-0.6650247856807838"
"186000","-0.78686743285961","-0.8827711461267903","-0.6250908241612779"
"188000","-0.7985008377384707","-0.8935584816538322","-0.6483974422939065"
"190000","-0.7987720046219571","-0.9150389849354107","-0.6416092216315156"
"192000","-0.7768950757439018","-0.8846345132846912","-0.6260061099554588"
"194000","-0.7921410601144503","-0.9087284180333666","-0.6403873427163053"
"196000","-0.7797073818693462","-0.8971446331866321","-0.6161425226734427"
"198000","-0.7773683965444315","-0.9092199986375639","-0.6043692362861184"
"200000","-0.7884933453179643","-0.9071520065929509","-0.604936867311917"
"202000","-0.7773485777953854","-0.8749590677674859","-0.5883790325306764"
"204000","-0.7860690189606104","-0.9038079223769021","-0.5737920804930328"
"206000","-0.7844158175643438","-0.8971862427106828","-0.5805124442096276"
"208000","-0.7868607483578285","-0.8855238323902016","-0.6041790952406301"
"210000","-0.8012967694485367","-0.9462039796754254","-0.5774558803359396"
"212000","-0.802553513237159","-0.941015413755784","-0.5977340046666795"
"214000","-0.8183015507222543","-0.9654807095977014","-0.6299062614772702"
"216000","-0.8175259609368708","-0.9640097732467112","-0.6239044605937089"
"218000","-0.8505517411170684","-1.0021000130285977","-0.6384605462509209"
"220000","-0.8495627652666299","-0.9951725996100578","-0.626641325222794"
"222000","-0.8643409709882884","-1.0533018435389967","-0.6319556734967628"
"224000","-0.8291663866153881","-0.9689127931125698","-0.6501450478369953"
"226000","-0.8222712363803101","-0.9561796041881898","-0.6406342459875742"
"228000","-0.8009036656575241","-0.9719274285879219","-0.6179240767001759"
"230000","-0.7880911247157588","-0.9647853043108188","-0.6192133263139405"
"232000","-0.7659982263527151","-0.9256950451150479","-0.6180405182143152"
"234000","-0.7603092212297295","-0.94136110849501","-0.5903051983829066"
"236000","-0.7455414928291187","-0.9043529329131996","-0.6147321705192738"
"238000","-0.7421730973882029","-0.912227550558673","-0.5946650650229717"
"240000","-0.7228770192948529","-0.9014663893514517","-0.5685914354853742"
"242000","-0.7149045829691314","-0.8851889237599535","-0.5663555006876999"
"244000","-0.6893429296725421","-0.851611492146374","-0.5469342073996961"
"246000","-0.6949610559075131","-0.8305262201336301","-0.5712809204145745"
"248000","-0.6766110374797866","-0.7930790850539781","-0.5661549076114608"
"250000","-0.7102993194883797","-0.843054019208168","-0.5744140931519506"
"252000","-0.7421957426939967","-0.8672154460899623","-0.6292096390876979"
"254000","-0.7410770025195818","-0.8300030806969009","-0.6454113600362618"
"256000","-0.7461166887686561","-0.8293135568286671","-0.6552009411715265"
"258000","-0.7551653538942679","-0.8755502846974562","-0.6179147125227611"
"260000","-0.7438630374643472","-0.8471549114697631","-0.6206414922239493"
"262000","-0.7679086525304083","-0.8154197679051214","-0.6741994277915366"
"264000","-0.7691583395451138","-0.8386173465479225","-0.6596540533014487"
"266000","-0.770429630256862","-0.8378903898693679","-0.6555552186275745"
"268000","-0.7563733751731186","-0.8270602482197866","-0.6805809434432486"
"270000","-0.7626310729674236","-0.8272242556005365","-0.6847422252238213"
"272000","-0.794770106539163","-0.844110515715147","-0.7024657132284666"
"274000","-0.8036821014276491","-0.8775975819165106","-0.71430045985118"
"276000","-0.7856337957653001","-0.8454602198000649","-0.6741371185408389"
