"Step","Grouped runs - mean_int_return_100","Grouped runs - mean_int_return_100__MIN","Grouped runs - mean_int_return_100__MAX"
"2000","0.027969969693887348","-0.05951319123352208","0.09323179400525992"
"4000","-0.13103612664255448","-0.17848446181576164","-0.06740240504441322"
"6000","-0.23828075396592963","-0.2864565509306142","-0.19895348557951034"
"8000","-0.264308811350654","-0.3131294352528859","-0.19466525600286774"
"10000","-0.2986034302317408","-0.3769656561103172","-0.20109572292779845"
"12000","-0.3613214431850389","-0.4545687117625898","-0.248087195865907"
"14000","-0.40561328265408614","-0.4769261955761393","-0.2680215946395038"
"16000","-0.4645013529324438","-0.5834445391976777","-0.33930098984857976"
"18000","-0.5305492351949365","-0.6444092786709978","-0.44841401339392506"
"20000","-0.577232943729609","-0.7150708967158471","-0.46996414248766094"
"22000","-0.5974261012657189","-0.7078149669100987","-0.5303148710614441"
"24000","-0.6250576404491114","-0.7263641368313751","-0.5743736271977128"
"26000","-0.6369242380003334","-0.7549914305661433","-0.558801281757966"
"28000","-0.7060259570336017","-0.8374825196391038","-0.6271426483770085"
"30000","-0.7507423591647345","-0.9035158375331381","-0.6603751362724473"
"32000","-0.7788433334460372","-0.9643205381402812","-0.6849134779611379"
"34000","-0.8149030937634922","-1.0227981978658107","-0.6728604649671217"
"36000","-0.8609638628884966","-1.0636842433538012","-0.7101418445863419"
"38000","-0.8892871642678687","-1.082102049287129","-0.7585491428749412"
"40000","-0.9033081183087218","-1.0622568947737134","-0.8069686001199191"
"42000","-0.925675328396093","-1.0330897292064332","-0.8206226731413264"
"44000","-0.9160235192084628","-0.9921131331006475","-0.8045289104385377"
"46000","-0.8880464518883451","-0.9283851706601567","-0.8097187948837749"
"48000","-0.8900517721142843","-0.9747971461338749","-0.7648096547751922"
"50000","-0.8984754206642217","-0.9722965381957187","-0.7774349099614194"
"52000","-0.9172042374806534","-0.9781280675357013","-0.8010632602841727"
"54000","-0.9195396682071818","-0.9878939802246205","-0.7971542533239919"
"56000","-0.9377796471994384","-0.9959905716070826","-0.8401807191129048"
"58000","-0.9281198887376245","-1.0050557017492394","-0.8304330267346671"
"60000","-0.9196682401865268","-0.97867381808917","-0.8651993520792893"
"62000","-0.9275922428147231","-0.9920219335342844","-0.8928105227570198"
"64000","-0.911956333947345","-0.9801460557085083","-0.8395182586484736"
"66000","-0.9277213578355455","-1.0030690334567773","-0.8593774870010242"
"68000","-0.9305141805965119","-1.0033031086951234","-0.843395505669076"
"70000","-0.9287533638456651","-0.9814587978613054","-0.8476343047702832"
"72000","-0.9308800241472278","-0.9829873164825588","-0.856045752154809"
"74000","-0.9303505627693696","-0.9776786179615631","-0.8696097561015342"
"76000","-0.9210888343894431","-0.9771390687342248","-0.8610680356099332"
"78000","-0.9167105215772068","-0.9678817022423032","-0.8559778526261508"
"80000","-0.9147520419177853","-0.9710194714261453","-0.850588765173343"
"82000","-0.911692875748419","-0.9791667892386907","-0.8473208924260471"
"84000","-0.9426672146731443","-1.0053138153394687","-0.8837247427494588"
"86000","-0.9631285880437485","-1.0472898132320554","-0.8788887874516514"
"88000","-0.9442879774799812","-1.0481243988697244","-0.8713333421447679"
"90000","-0.9546470601835569","-1.0665896768758834","-0.8856966674413491"
"92000","-0.9436514252781061","-1.0501337081644744","-0.8494608640825101"
"94000","-0.9875827085272281","-1.0998644741845056","-0.8990841803400038"
"96000","-0.9730929109135814","-1.077657614525102","-0.8739416876021496"
"98000","-0.9916573924254473","-1.0866339829309073","-0.8900470851276261"
"100000","-0.9966479034021289","-1.0824999989696007","-0.8944650326061603"
"102000","-1.007330736628757","-1.068883361069711","-0.9299975738780998"
"104000","-1.02958122030977","-1.077631049021063","-0.9525006108066958"
"106000","-1.0433028409199074","-1.1311729967513435","-0.9347407677156011"
