"Step","Grouped runs - mean_total_return_100","Grouped runs - mean_total_return_100__MIN","Grouped runs - mean_total_return_100__MAX"
"2000","0.06892235064626831","-0.05951319123352208","0.14704131781478375"
"4000","-0.11192501553144336","-0.17848446181576164","-0.04229129393330209"
"6000","-0.21856402142311016","-0.2864565509306142","-0.18183227345829825"
"8000","-0.24220153165716732","-0.29201832414177464","-0.1816767502557413"
"10000","-0.2704542283983285","-0.3598485389932001","-0.17253716436923988"
"12000","-0.33304983824676726","-0.42597611916999717","-0.2246057143844255"
"14000","-0.3756741599319446","-0.44761532818686683","-0.24770108181899098"
"16000","-0.4363122211777383","-0.5441549217113388","-0.3216898787374687"
"18000","-0.4999119802929755","-0.609164180631782","-0.41615911143314077"
"20000","-0.5495953218972504","-0.683535808996549","-0.4407196980432165"
"22000","-0.5687514024705382","-0.6776141636972473","-0.5003951923465848"
"24000","-0.5951186905101614","-0.6975729280401664","-0.542420505303594"
"26000","-0.6075138071613311","-0.7234268047158031","-0.5290733906015034"
"28000","-0.6769037348113794","-0.8018825196391035","-0.6017759817103419"
"30000","-0.7190312480536235","-0.8679158375331383","-0.6331084696057804"
"32000","-0.7468877778904816","-0.9335538714736145","-0.6509626509033594"
"34000","-0.7816364270968256","-0.9902981978658107","-0.6378604649671216"
"36000","-0.8296749739996075","-1.0362509100204678","-0.6796418445863419"
"38000","-0.8604093864900911","-1.0546687159537957","-0.7287491428749412"
"40000","-0.8757747849753886","-1.041590228107047","-0.7744352667865858"
"42000","-0.8977642172849819","-1.0133230625397665","-0.7838226731413265"
"44000","-0.8896679636529073","-0.9723464664339809","-0.7758955771052044"
"46000","-0.8608131185550117","-0.9027851706601566","-0.7842854615504414"
"48000","-0.8637851054476177","-0.9491971461338748","-0.7422763214418588"
"50000","-0.8757754206642216","-0.948929871529052","-0.754901576628086"
"52000","-0.8956931263695425","-0.959494734202368","-0.7773632602841727"
"54000","-0.8957285570960707","-0.9650273135579539","-0.7707875866573253"
"56000","-0.9157907583105495","-0.9826239049404161","-0.8100140524462381"
"58000","-0.9066309998487357","-0.9826223684159061","-0.8017663600680004"
"60000","-0.9021904624087491","-0.9626071514225035","-0.840466018745956"
"62000","-0.9113255761480564","-0.9795886002009511","-0.8680771894236865"
"64000","-0.8962230006140116","-0.967712722375175","-0.8163849253151402"
"66000","-0.9121102467244344","-0.990635700123444","-0.8366108203343575"
"68000","-0.9168252917076228","-0.9923697753617899","-0.8248955056690758"
"70000","-0.916342252734554","-0.974025464527972","-0.8291343047702833"
"72000","-0.9174578019250056","-0.9698206498158922","-0.8363790854881423"
"74000","-0.918872784991592","-0.9703452846282298","-0.8499430894348676"
"76000","-0.9077555010561098","-0.9698057354008914","-0.8358347022765997"
"78000","-0.9047216326883177","-0.9605483689089697","-0.8334445192928175"
"80000","-0.9036853752511186","-0.963686138092812","-0.8308220985066764"
"82000","-0.9020706535261969","-0.9738001225720241","-0.8359208924260473"
"84000","-0.9334561035620332","-0.9999471486728018","-0.8674580760827922"
"86000","-0.9546841435993039","-1.0419231465653886","-0.8649221207849849"
"88000","-0.9337879774799811","-1.0427577322030577","-0.8546000088114346"
"90000","-0.9430359490724459","-1.0612230102092166","-0.8656300007746823"
"92000","-0.9322180919447728","-1.0429337081644743","-0.8317608640825103"
"94000","-0.9757271529716726","-1.0926644741845057","-0.8813841803400038"
"96000","-0.9600262442469149","-1.0704576145251021","-0.8542083542688164"
"98000","-0.9772573924254472","-1.0769006495975737","-0.8714804184609594"
"100000","-0.9828701256243512","-1.074633332302934","-0.8758983659394937"
"102000","-0.9942862921843126","-1.0610166944030446","-0.9136309072114329"
"104000","-1.0151034425319925","-1.0584310490210629","-0.9361339441400292"
"106000","-1.0288250631421296","-1.1119729967513434","-0.9183741010489342"
"108000","-1.0332714418537252","-1.1378253631895487","-0.9259925876325164"
"110000","-1.0079482424301591","-1.149496873543658","-0.8756399544626642"
