"Step","Grouped runs - mean_total_return_100","Grouped runs - mean_total_return_100__MIN","Grouped runs - mean_total_return_100__MAX"
"516000","-0.593341420000926","-0.7813819382161915","-0.34986474911741405"
"518000","-0.5845452039187301","-0.7375065951432319","-0.35364943948503075"
"520000","-0.5961882519184931","-0.7465632938321128","-0.3922343728242453"
"522000","-0.5757474060128489","-0.665657684204218","-0.4501658106585975"
"524000","-0.5434957015970394","-0.6535992464781575","-0.40135392011382415"
"526000","-0.5267794967394731","-0.5889175919151585","-0.43242017161248475"
"528000","-0.510481686511299","-0.5519745996346737","-0.4722598991424603"
"530000","-0.5012492925793905","-0.5504789379976536","-0.4715047635124051"
"532000","-0.46975965490354893","-0.5259969373261665","-0.4137921573477783"
"534000","-0.46995675645767787","-0.5343581728455427","-0.3952046222396297"
"536000","-0.5025989161826665","-0.5271540557934493","-0.4611747783998906"
"538000","-0.5149725015013037","-0.5479951245972401","-0.47767450465821076"
"540000","-0.5248665929856801","-0.5362641012343713","-0.5090691977032946"
"542000","-0.5054285675894711","-0.5613740480721622","-0.4354147838356557"
"544000","-0.5049185032466358","-0.5696788343264647","-0.43031681944500905"
"546000","-0.497128901427719","-0.5582218111642809","-0.46076127801132777"
"548000","-0.5313685577602197","-0.6111253844617981","-0.45826108303592195"
"550000","-0.5267845650348398","-0.6293675665047505","-0.475162580734016"
"552000","-0.5328821165271252","-0.6716428743689922","-0.458524483202359"
"554000","-0.5213049554234587","-0.637664894110001","-0.4420301172266094"
"556000","-0.5146715531954581","-0.5917098429105845","-0.4342343713681524"
"558000","-0.5254774844524728","-0.6181428331214388","-0.41113634745993966"
"560000","-0.5243180439794183","-0.6161007464315893","-0.41816960243573414"
"562000","-0.4874222276799221","-0.63567311780543","-0.37750261447904243"
"564000","-0.4553690277490245","-0.6082488711354626","-0.3316716114565768"
"566000","-0.44422659402157816","-0.617255714876398","-0.33472046381691856"
"568000","-0.43478342541194565","-0.598761419016367","-0.3234451856793563"
"570000","-0.40431541466446785","-0.5627092306516582","-0.30412090673308895"
"572000","-0.40505501878441624","-0.5830075912243796","-0.31257666762586916"
"574000","-0.39839846349035457","-0.5730340363011807","-0.2947285002007313"
"576000","-0.3801911482195568","-0.5511545077965007","-0.28652597334751806"
"578000","-0.4038235832329365","-0.5290708686894381","-0.33702485021974227"
"580000","-0.4234578219636493","-0.5683946957868633","-0.34895893869477534"
"582000","-0.4352715093613099","-0.5848676412283844","-0.3451326049366385"
"584000","-0.45199497434915226","-0.5748555582338933","-0.356013779986966"
"586000","-0.45818462591031145","-0.5695874306922787","-0.3822077418724521"
"588000","-0.463727826545369","-0.5396313601200243","-0.4188169862647541"
"590000","-0.4954714593457407","-0.5520755537864381","-0.44259916187793524"
"592000","-0.4923697525468478","-0.5314571482638923","-0.4406718199142942"
"594000","-0.5058330530913545","-0.5390972091642537","-0.4580310808380181"
"596000","-0.5464582274266822","-0.5702870321696242","-0.5047637127354556"
"598000","-0.5435089434043298","-0.5759475315176966","-0.5008066471153878"
"600000","-0.5412620191540978","-0.5850275494687807","-0.45992895002892165"
"602000","-0.5498783398554199","-0.6084758488061691","-0.44680465945348447"
"604000","-0.5630970636438338","-0.6354646870437626","-0.42972574425180665"
"606000","-0.5433611849517846","-0.6437016311084647","-0.3892066573406383"
"608000","-0.5664762436602734","-0.669887639815302","-0.40173255020533377"
"610000","-0.5307149013191507","-0.6818918626650533","-0.33605080737906085"
"612000","-0.5366781992299061","-0.6753457068644759","-0.3376304049518569"
"614000","-0.5702338041011131","-0.744884359249323","-0.3476981828433063"
"616000","-0.580585248753131","-0.7504345245706934","-0.33701233712707057"
"618000","-0.5993830204528009","-0.7725537918673154","-0.35069030054218403"
"620000","-0.6083804970308532","-0.7879460373812264","-0.34626860022197753"
"622000","-0.5892901711075466","-0.7719583283892217","-0.32750529664358274"
"624000","-0.5821899579392441","-0.7643976977832441","-0.3090564510973209"
"626000","-0.5691247446478767","-0.7583531996988542","-0.2855746816526671"
"628000","-0.5647318777529029","-0.7337638939783805","-0.28950363582577937"
"630000","-0.5716931053829425","-0.7494871240457591","-0.28409305272776053"
"632000","-0.5867079786156542","-0.7767632394326511","-0.2922701813026006"
"634000","-0.5670362348775808","-0.7440521450403303","-0.25769039478225014"
"636000","-0.5685765106556991","-0.7269244491530348","-0.2764564094751131"
"638000","-0.5774864317942116","-0.7392167491227797","-0.25510015002405156"
"640000","-0.555903261009453","-0.7292713856383429","-0.21331669737584774"
"642000","-0.5425573670556498","-0.7007858183944541","-0.23222102988527873"
"644000","-0.5329497063749248","-0.679177802494199","-0.2498294360779164"
"646000","-0.5305866202044655","-0.6785509240918576","-0.25370831519613046"
"648000","-0.5254909652039196","-0.6564562817753312","-0.2696125808432724"
"650000","-0.5500275129778778","-0.672992598470023","-0.3100608547317705"
"652000","-0.572354350618895","-0.6714744870198909","-0.38037516971637053"
"654000","-0.5782899355002203","-0.6733466728117043","-0.4145230166357385"
"656000","-0.5692001687324543","-0.6573405372340191","-0.42927931029840943"
"658000","-0.555126491029675","-0.6129654852905748","-0.45398151612613113"
"660000","-0.5270240132036812","-0.583807902142477","-0.43786689564733633"
"662000","-0.5275965729169431","-0.5811649573629927","-0.43414393775729776"
"664000","-0.5213647335582118","-0.5774179326644545","-0.4234824893426739"
"666000","-0.5200886813553478","-0.5815743546536476","-0.4523266864343604"
"668000","-0.5272245255175113","-0.607478256970754","-0.46893563550685285"
"670000","-0.5342521627292814","-0.6319945832851162","-0.4472647724607748"
"672000","-0.5389907346178043","-0.5885146249102842","-0.47000498064633106"
"674000","-0.547682882796522","-0.6204556004973645","-0.4652426851459383"
"676000","-0.5196776777691063","-0.5798780820330093","-0.43581638167314163"
"678000","-0.5158622714789698","-0.6168545933402403","-0.4028610754982096"
"680000","-0.5158571222207272","-0.6345023551809045","-0.3987694460486986"
"682000","-0.4983450080482296","-0.6277735715266023","-0.38250170498718433"
"684000","-0.5285932489900906","-0.6756127949382897","-0.3966694553847651"
"686000","-0.5159170032622938","-0.6265986181453667","-0.4003561562187556"
"688000","-0.5229849684236982","-0.6409107324298567","-0.4134216076305188"
"690000","-0.5312458774901708","-0.6306554922584512","-0.4602053226194864"
"692000","-0.5261274788866803","-0.607481335396819","-0.4768062348326669"
"694000","-0.5194073036520249","-0.5722781020790633","-0.49252102316420937"
"696000","-0.5122406426858873","-0.5494718992917684","-0.47017460054048277"
"698000","-0.5284890537234778","-0.5880037213737147","-0.4778658127564093"
"700000","-0.5159733959781412","-0.6049695333289334","-0.46758380952532574"
"702000","-0.5295593382689509","-0.6004962307874845","-0.49353091508260805"
"704000","-0.543552042309076","-0.6083589649119563","-0.5001626307376117"
"706000","-0.5476192273324704","-0.590677311250019","-0.5204720915222629"
"708000","-0.5788007167132454","-0.6110315070839236","-0.5461373407052287"
"710000","-0.5839198033061651","-0.6292162542385918","-0.5548091915518124"
"712000","-0.5774832916729755","-0.6398754205724317","-0.5462492846151349"
"714000","-0.6042928137622524","-0.6716692551314982","-0.5399088320797805"
"716000","-0.5978985298278227","-0.6592996591991895","-0.5295396032874325"
"718000","-0.6153658542588472","-0.713102431094353","-0.5210630970767418"
"720000","-0.6165304534961005","-0.7084771630960303","-0.4866760484945242"
"722000","-0.6206014029566399","-0.7294206628431555","-0.494638130044455"
"724000","-0.614698280235411","-0.7072857259475595","-0.5053754824329585"
"726000","-0.6039995086529116","-0.6956534014731613","-0.5154162417694819"
"728000","-0.5968330166833294","-0.7014027687493107","-0.4746099521462321"
"730000","-0.6004015864573925","-0.7180864245337844","-0.5016750619838577"
"732000","-0.5890626969741142","-0.7001367207333505","-0.5061103361983416"
"734000","-0.5607502044174575","-0.677442109247594","-0.47744344828649005"
"736000","-0.5471468421742588","-0.6574851421316061","-0.42626899533403145"
"738000","-0.5315333379919264","-0.6269938672011712","-0.42840058220388016"
"740000","-0.5071767088054887","-0.6179783676434536","-0.39879367331587195"
"742000","-0.5019192277050736","-0.6236182321668684","-0.3913218153408522"
"744000","-0.47841026668151515","-0.6064118609503576","-0.37329600596045376"
"746000","-0.46073240224290846","-0.5847986934894516","-0.37556275675103995"
"748000","-0.4689143534951333","-0.5800458240648668","-0.39678431058350255"
"750000","-0.4529694450807206","-0.5832743256904297","-0.32065241062421124"
"752000","-0.43853248342806656","-0.5836757958038843","-0.29805321210309627"
"754000","-0.4324818894645838","-0.5917162200967623","-0.23360863812094326"
"756000","-0.3918615209328857","-0.5550873639635391","-0.22084508131829783"
"758000","-0.3922464863915373","-0.5604316998629654","-0.21876562887314935"
"760000","-0.4061735567663967","-0.6247403018557524","-0.20710674016547467"
"762000","-0.4066579867689462","-0.6279234894159453","-0.1939088771655243"
"764000","-0.40284634927650703","-0.6289487980537123","-0.15724556210306273"
"766000","-0.4006318543031393","-0.6278560637661319","-0.13678623719456176"
"768000","-0.38648916851340087","-0.642578604164266","-0.1329139948332546"
"770000","-0.3850917975018233","-0.6466546853191195","-0.14159651283140798"
"772000","-0.39577740399809125","-0.653073018682708","-0.1264966535122172"
"774000","-0.4011834512442838","-0.680726347531769","-0.12694077032798665"
"776000","-0.39193675357808105","-0.6810703678239173","-0.1302315035219653"
"778000","-0.426126435967741","-0.7301950757902326","-0.17534855929302273"
"780000","-0.4513285762433968","-0.7557930665033002","-0.20914998286316394"
"782000","-0.4477698662970171","-0.725827995203063","-0.24019106750382332"
"784000","-0.46521101451220465","-0.7450177947544493","-0.23521504442971586"
"786000","-0.4700677757412424","-0.7314443445579368","-0.2520366123568538"
"788000","-0.4791680519154557","-0.7140338065727542","-0.2504819816950825"
"790000","-0.503760139604736","-0.7241180682316467","-0.26909571452750825"
"792000","-0.49063088451371706","-0.7422035927258702","-0.24053678545400037"
"794000","-0.48115147002733655","-0.6877152902683749","-0.2237739357591374"
"796000","-0.478629894892803","-0.6676460066457318","-0.20607584966782014"
"798000","-0.4690433557846374","-0.6783811925575377","-0.19904941132261886"
"800000","-0.46209289621406674","-0.6651323092445185","-0.1847777352558216"
