"Step","Grouped runs - mean_int_return_100","Grouped runs - mean_int_return_100__MIN","Grouped runs - mean_int_return_100__MAX"
"186000","-0.7932471948170557","-0.8402852663594313","-0.7682270358545285"
"188000","-0.7806400813571358","-0.8232545688363243","-0.7388256599411761"
"190000","-0.7622202936786661","-0.7894473746806762","-0.7311648870618593"
"192000","-0.8016594791671089","-0.850062623050748","-0.7520334005964032"
"194000","-0.8181250023678622","-0.8604180427595964","-0.7416207741626786"
"196000","-0.8274541818455461","-0.886921847410511","-0.732839179012197"
"198000","-0.831283927178128","-0.921152511075041","-0.7256110706353212"
"200000","-0.8331141771518098","-0.9264067339335414","-0.7193366905460715"
"202000","-0.8491035807843826","-0.9307514220454032","-0.7535693136074696"
"204000","-0.8368188771046166","-0.9264746160726864","-0.7192005900166114"
"206000","-0.843415195976606","-0.9715809081059017","-0.7056305471506785"
"208000","-0.8547095774004981","-0.9787463471454868","-0.7147309018894448"
"210000","-0.8481266064508203","-0.9639496159684025","-0.7298370001171428"
"212000","-0.8510835415606527","-0.9706492768600984","-0.7291607114685759"
"214000","-0.8532652697215078","-0.9790852612296986","-0.7368032836608911"
"216000","-0.8464026632169733","-0.9663824021120782","-0.7129842987633165"
"218000","-0.8297248030852366","-0.9445193952284501","-0.7066116832482366"
"220000","-0.8236230336994015","-0.9143495898415896","-0.7189220399092158"
"222000","-0.8253782235653121","-0.8734340569776742","-0.7558649888796354"
"224000","-0.7979196773286817","-0.8438242400263245","-0.7237919166191715"
"226000","-0.7909033755576379","-0.8395668640053046","-0.7205407057767735"
"228000","-0.7911141512150105","-0.8578737650006225","-0.7304244538985659"
"230000","-0.7795547797285199","-0.8409469114043024","-0.7029250823252369"
"232000","-0.7779301039214473","-0.8272626311801577","-0.7384265018830775"
"234000","-0.7611224382116046","-0.81274043713398","-0.7223934294511983"
"236000","-0.7717141531197607","-0.835942650801546","-0.7360970985471359"
"238000","-0.7598648336354139","-0.8429097589376471","-0.6789429375177279"
"240000","-0.778893647942629","-0.8677310735051433","-0.7038469163729171"
"242000","-0.7896251440459019","-0.8717575782904897","-0.6811654812418273"
"244000","-0.804450644094788","-0.9382423878141708","-0.6504621887095128"
"246000","-0.7979164836445806","-0.9784640946441217","-0.6161712111103408"
"248000","-0.8019922962347192","-0.969077920703043","-0.650296572107749"
"250000","-0.8220684768310331","-1.0468959399775633","-0.6030609404115004"
"252000","-0.8161842547427606","-1.0331518739977184","-0.5999085129997822"
"254000","-0.81072119877653","-1.059908958233733","-0.5751521315355622"
"256000","-0.8140331175578268","-1.0777951009081008","-0.5640096106786423"
"258000","-0.815691224967454","-1.108516719208172","-0.5493523289940841"
"260000","-0.8472907958052183","-1.136716076284778","-0.5731239127778736"
"262000","-0.8386886146790892","-1.1044945319731634","-0.5869325451214199"
"264000","-0.8407562623436157","-1.1123380463929646","-0.5789695369871725"
"266000","-0.828376795549941","-1.0731884796037778","-0.5832236328397511"
"268000","-0.8154183856816015","-1.0709471493230813","-0.5706818465873067"
"270000","-0.7858147382498911","-1.0277014611272755","-0.5565937165892312"
"272000","-0.7910854976815532","-0.9949230494253716","-0.6084462113933032"
"274000","-0.7906700854296429","-1.0068243689291994","-0.6193077878873947"
"276000","-0.7631464519081065","-0.9506260109198194","-0.6344426134164997"
"278000","-0.7739490024223036","-0.9252414870028006","-0.6868956320199797"
"280000","-0.7547033475394428","-0.888726243182027","-0.6604094972122185"
"282000","-0.7452330688239002","-0.8693034163498665","-0.6502482404946135"
"284000","-0.7328030276261176","-0.826134697866917","-0.666157619762853"
"286000","-0.6964511657084419","-0.8157609045338465","-0.6096921417565683"
"288000","-0.6813457627042437","-0.8118886894296152","-0.593808243439482"
"290000","-0.6873300823482343","-0.8337210830395921","-0.5934054871076442"
"292000","-0.6731301035335023","-0.8220393215395739","-0.5746459952681982"
"294000","-0.6771168789076746","-0.8186750753078081","-0.5771484848666661"
"296000","-0.6785336179672115","-0.7788661832768408","-0.5809040096693862"
"298000","-0.6828211643848681","-0.7829959082897691","-0.598394581887471"
"300000","-0.6774674880047301","-0.7595398631004787","-0.6118912102789765"
"302000","-0.6624747831813546","-0.7305089967777455","-0.6112944207881373"
"304000","-0.6508787634797759","-0.7290103881189856","-0.6033717940585486"
"306000","-0.638011914091169","-0.7340393541653175","-0.5596518176272038"
"308000","-0.632570005515012","-0.7057901738788932","-0.5769079677559312"
"310000","-0.6333963717697758","-0.7318052811300878","-0.5746032039080456"
"312000","-0.6530546752661485","-0.7652418004548671","-0.5717813864404744"
"314000","-0.6552106368721997","-0.7686156219686527","-0.5764238154130288"
"316000","-0.6614726806699261","-0.7817146183905571","-0.5710122687151888"
"318000","-0.6662442652309578","-0.7676748735648146","-0.5741125802530442"
"320000","-0.6687390222983723","-0.7766032431159547","-0.5925828300111463"
"322000","-0.6725469898035378","-0.808400000289039","-0.5807730315576773"
"324000","-0.6534781383053881","-0.8192333511270844","-0.5457373479881208"
"326000","-0.6691079021326174","-0.8369841918634048","-0.5284794243748183"
"328000","-0.6879269598177872","-0.8655635549402869","-0.5316570207517944"
"330000","-0.7080873009670728","-0.8575183347053899","-0.5449586299366203"
"332000","-0.7176521597105087","-0.8897748998745882","-0.5441534260122571"
"334000","-0.7162143669531574","-0.8729297449004444","-0.5250321388822631"
"336000","-0.7259539390059334","-0.8975979371473731","-0.5626102765407996"
"338000","-0.7202166294572447","-0.9044168772341726","-0.5365957817177405"
"340000","-0.7033530992918745","-0.9043997173072931","-0.5338914436104535"
"342000","-0.6983039892378408","-0.8623598809729374","-0.5274575271547366"
"344000","-0.7075492059109548","-0.9157949457204013","-0.5090944264224091"
"346000","-0.7072590040762631","-0.9106310667805882","-0.49838386197391094"
"348000","-0.6928614712548146","-0.8764980312715562","-0.46661270127637555"
"350000","-0.6928849447604196","-0.8384645021410471","-0.48334452364123737"
"352000","-0.6960547288990947","-0.814406623387673","-0.49583475166965224"
"354000","-0.6794429339441587","-0.7865401173980209","-0.4913023885347503"
"356000","-0.6849061574977814","-0.7991578236966199","-0.460385266597019"
"358000","-0.6643426116295054","-0.7736898481649588","-0.4476417783163925"
"360000","-0.671303712441139","-0.7876347243345164","-0.4549974525289873"
"362000","-0.6767062167694182","-0.7833325338734076","-0.4782921330468526"
"364000","-0.6714003117310244","-0.7663955691431994","-0.48145939776285374"
"366000","-0.6626207747167299","-0.7740795690628812","-0.47709331425435086"
"368000","-0.670021214946667","-0.7918320910872799","-0.4890912399930385"
"370000","-0.654017649504753","-0.7681032069502192","-0.46962374391643974"
"372000","-0.661808153559938","-0.769940946888769","-0.48647858381450354"
"374000","-0.6548466843262641","-0.747919559944192","-0.5050942697575228"
"376000","-0.6365924663087175","-0.7576932934253164","-0.4994757664527861"
"378000","-0.6332568257522343","-0.7607422185283288","-0.4942369493386869"
"380000","-0.631556199193884","-0.7704136412602893","-0.516159752218773"
"382000","-0.6309871812961964","-0.7684993347775492","-0.5378912754429257"
"384000","-0.6403428014180409","-0.7739389128992953","-0.5556563125862377"
"386000","-0.6307829549289279","-0.7637771851694015","-0.5509602939635443"
"388000","-0.6139472601892891","-0.7989672518738408","-0.48761424374236234"
"390000","-0.6031064001617409","-0.7348995720625717","-0.5361031011849918"
"392000","-0.6445604529335656","-0.8359018660163494","-0.5417426860164316"
"394000","-0.6408658301281658","-0.82958872311483","-0.5089737996339746"
"396000","-0.6650795922477141","-0.8499565333252468","-0.4991323034615844"
"398000","-0.6545954838415415","-0.8079082203309008","-0.4627890970221842"
"400000","-0.6523445011444392","-0.7742749036685055","-0.4618915862572967"
"402000","-0.648922990914868","-0.7575859974303237","-0.4653101735755543"
"404000","-0.6479301290857812","-0.7700725998958879","-0.45007182664417544"
"406000","-0.6628090979544029","-0.8125305115439879","-0.4809976483508209"
"408000","-0.6488334983025329","-0.8170449753647155","-0.4673594429042124"
"410000","-0.6430596352818202","-0.8204360265600156","-0.46396568842502617"
"412000","-0.6355026772457694","-0.8156354850544486","-0.4452709735654545"
"414000","-0.6338051517253483","-0.8211997499843894","-0.4060345159672043"
"416000","-0.6456857019347315","-0.8454395751654847","-0.41105099218768837"
"418000","-0.6406777413329311","-0.8031131682548258","-0.44733816296369155"
"420000","-0.6591496952007287","-0.8228186432754302","-0.4956453364915269"
"422000","-0.6539696502267507","-0.8073922238913801","-0.5196927312781955"
"424000","-0.6555708883653947","-0.8253160309510278","-0.5256090012822571"
"426000","-0.6629206938686577","-0.8429720586730888","-0.5658999368395126"
"428000","-0.6624813903745993","-0.891207323047032","-0.5407449477414304"
"430000","-0.6319210755089159","-0.8792727729468514","-0.4744334958654728"
"432000","-0.619764631044821","-0.8715451600493813","-0.45987313698899385"
"434000","-0.6262839418370029","-0.8632360876771797","-0.4670710510959981"
"436000","-0.642864001940678","-0.8586361555381388","-0.5167783297197094"
"438000","-0.6251838166600736","-0.8519223770705517","-0.490103415346559"
"440000","-0.6400151525876178","-0.8302476465176312","-0.5276326519454306"
"442000","-0.6190979000627381","-0.7728257772695812","-0.4959449217494039"
"444000","-0.6142714666988425","-0.7726604705514926","-0.4552365929654261"
"446000","-0.5869863111733968","-0.7384885394942553","-0.43404467671348534"
"448000","-0.5727332675576101","-0.7140886963777753","-0.4473515784897899"
"450000","-0.5631020923157647","-0.6921978248941756","-0.43462570339060036"
"452000","-0.5413851631234211","-0.6509661306515447","-0.4007821991775708"
"454000","-0.5602731989840031","-0.6400413084318097","-0.4419098956246452"
"456000","-0.5885084162324032","-0.6474542960671245","-0.5157692991838849"
"458000","-0.5933490810396976","-0.6596452372394624","-0.48166879056757894"
"460000","-0.60859361860295","-0.7217641575926456","-0.4805387151884642"
"462000","-0.612350361262272","-0.7404267606902932","-0.49331130240626214"
"464000","-0.6399102577278691","-0.7887874738724634","-0.5126926286860979"
"466000","-0.6217660982271735","-0.8058548589589113","-0.43318561552446044"
"468000","-0.6351851438121628","-0.8433817801733668","-0.4008235497606728"
"470000","-0.6530178689409515","-0.8149683206306808","-0.4547612849260257"
"472000","-0.6624792080551952","-0.8310582922089244","-0.5047644012407908"
"474000","-0.6630489287920831","-0.8680828531662675","-0.4783546415925884"
"476000","-0.6593737644783678","-0.8687255059323045","-0.4629697200255395"
"478000","-0.6566163048948988","-0.8435997208148884","-0.5051983978156859"
"480000","-0.6697976709465333","-0.866534400534275","-0.49018534395237656"
"482000","-0.6458592438410261","-0.8133691979052173","-0.4596152746733205"
"484000","-0.6255589160320275","-0.8208292769204149","-0.40716491154557294"
"486000","-0.6247136864535369","-0.8538573921372901","-0.38604324452189764"
"488000","-0.6292204393402202","-0.868786531244552","-0.3968325117735732"
"490000","-0.64598802956823","-0.8913877736532541","-0.4128709975914171"
"492000","-0.6428804930561838","-0.8960379504341093","-0.4141965104132032"
"494000","-0.6525645113091493","-0.9043238072871957","-0.42821402784029494"
"496000","-0.6253829230044347","-0.8588365482493431","-0.39932621485390696"
"498000","-0.643858038243304","-0.8872647817869328","-0.3938702183610293"
"500000","-0.6451370414715784","-0.9020305206176163","-0.3752404360367072"
"502000","-0.6380727229606031","-0.9171885850761357","-0.3284643641259609"
"504000","-0.6487422850440732","-0.9282455064138376","-0.3255181559644262"
"506000","-0.6672963963597772","-0.9324373505831501","-0.35634449862582557"
"508000","-0.6312096838384799","-0.9117877697476398","-0.2992354725702754"
"510000","-0.653461559215483","-0.9351349126827517","-0.3490578936637468"
"512000","-0.647504445017296","-0.9058110432940265","-0.3794744246654301"
"514000","-0.6112716870041744","-0.8272977087094295","-0.35880745875833975"
"516000","-0.6001747533342594","-0.7829819382161917","-0.368764749117414"
"518000","-0.5894118705853967","-0.7391065951432318","-0.3666494394850307"
"520000","-0.6002993630296042","-0.7481632938321128","-0.40296770615757865"
"522000","-0.5815918504572934","-0.667257684204218","-0.4660991439919309"
"524000","-0.5522512571525949","-0.6567325798114908","-0.42202058678049076"
"526000","-0.539268385628362","-0.5920509252484918","-0.4566535049458181"
"528000","-0.5218927976224101","-0.555107932968007","-0.4932598991424603"
"530000","-0.514204848134946","-0.5582456046643202","-0.4816047635124051"
"532000","-0.48494854379243774","-0.533763603992833","-0.4238921573477782"
"534000","-0.4858789786799001","-0.5421248395122094","-0.4053046222396297"
"536000","-0.5202544717382221","-0.5550012476879929","-0.4724414450665573"
"538000","-0.5326280570568592","-0.5835284579305734","-0.4889411713248774"
"540000","-0.5413999263190133","-0.568430767901038","-0.5203358643699613"
"542000","-0.5260396787005822","-0.5709740480721621","-0.45411478383565573"
"544000","-0.5255296143577469","-0.5792788343264648","-0.4490168194450091"
"546000","-0.518317790316608","-0.567821811164281","-0.48119461134466124"
"548000","-0.5514796688713308","-0.6207253844617981","-0.48856108303592194"
"550000","-0.5447956761459509","-0.637434233171417","-0.49622354786575323"
"552000","-0.5497265609715697","-0.6797095410356587","-0.48409114986902574"
"554000","-0.5384827332012364","-0.6457315607766677","-0.46669678389327596"
"556000","-0.5318493309732358","-0.5997765095772511","-0.4589010380348191"
"558000","-0.5414774844524728","-0.6226761664547721","-0.4358030141266063"
"560000","-0.5366624884238627","-0.6206340797649227","-0.4318696024357342"
"562000","-0.5023888943465887","-0.6402064511387634","-0.39326928114570914"
"564000","-0.4684579166379133","-0.6127822044687958","-0.34180494478991014"
"566000","-0.4573154829104671","-0.6217890482097314","-0.34485379715025194"
"568000","-0.4437945365230567","-0.599861419016367","-0.332211852346023"
"570000","-0.41332652577557893","-0.5638092306516582","-0.3128875733997556"
"572000","-0.419921685451083","-0.591540924557713","-0.32834746416966665"
"574000","-0.4126095746014656","-0.5815673696345139","-0.32202850020073126"
"576000","-0.3973355926640012","-0.5596878411298339","-0.3096929635146517"
"578000","-0.42032358323293656","-0.5376042020227715","-0.3521750307896292"
"580000","-0.44000226640809376","-0.5769280291201966","-0.3618531647426426"
"582000","-0.4512381760279765","-0.5934009745617178","-0.35223260493663844"
"584000","-0.4675949743491523","-0.5822888915672266","-0.38828044665363265"
"586000","-0.47559573702142255","-0.5797874306922786","-0.4171410752057855"
"588000","-0.4788167154342579","-0.5498313601200244","-0.4259169862647541"
"590000","-0.512293681567963","-0.5658755537864382","-0.47523249521126865"
"592000","-0.50919197476907","-0.5452571482638924","-0.4733051532476275"
"594000","-0.5226552753135766","-0.5528972091642537","-0.4906644141713514"
"596000","-0.5632804496489044","-0.5781239373749668","-0.537397046068789"
"598000","-0.5574089434043296","-0.5799808648510298","-0.5280066471153878"
"600000","-0.5520175747096534","-0.5890608828021141","-0.48179561669558835"
"602000","-0.556889450966531","-0.6148425154728357","-0.4574379927868178"
"604000","-0.5702415080882783","-0.6420980203770958","-0.43815907758514"
"606000","-0.5509722960628958","-0.6500682977751313","-0.39763999067397165"
"608000","-0.5761540214380512","-0.6800543064819686","-0.41659921687200063"
"610000","-0.5403926790969283","-0.6920585293317199","-0.3509174740457275"
"612000","-0.5463559770076839","-0.6855123735311427","-0.35249707161852356"
"614000","-0.5781004707677798","-0.7522843592493228","-0.35989818284330627"
"616000","-0.5885963598642421","-0.76190119123736","-0.34454567046040396"
"618000","-0.606194131563912","-0.7804204585339821","-0.35822363387551737"
"620000","-0.6151916081419643","-0.795812704047893","-0.35380193355531087"
"622000","-0.5961012822186577","-0.7798249950558884","-0.3350386299769162"
"624000","-0.5886344023836886","-0.7722643644499105","-0.31548978443065423"
"626000","-0.5755691890923211","-0.766219866365521","-0.2920080149860004"
"628000","-0.572342988864014","-0.7416305606450472","-0.2994369691591127"
"630000","-0.5793042164940535","-0.7573537907124258","-0.2940263860610939"
"632000","-0.592985756393432","-0.7846299060993179","-0.30220351463593387"
"634000","-0.5699029015442476","-0.748118811706997","-0.26119039478225015"
"636000","-0.5734765106556992","-0.7340244491530349","-0.2799564094751131"
"638000","-0.5844530984608781","-0.7452423962358035","-0.26480015002405155"
"640000","-0.5628699276761197","-0.736371385638343","-0.22301669737584773"
"642000","-0.5501240337223164","-0.704885818394454","-0.24472102988527872"
"644000","-0.5391497063749248","-0.6822111358275323","-0.26232943607791637"
"646000","-0.5388310646489098","-0.681584257425191","-0.2723416485294638"
"648000","-0.5342576318705863","-0.659522948441998","-0.2898125808432724"
"650000","-0.5595275129778777","-0.6760592651366896","-0.33026085473177047"
"652000","-0.581854350618895","-0.6745411536865576","-0.4005751697163706"
"654000","-0.5881566021668871","-0.6764133394783711","-0.43472301663573854"
"656000","-0.5779001687324542","-0.6604072039006859","-0.44597931029840937"
"658000","-0.5647709354741194","-0.6188654852905747","-0.4706815161261311"
"660000","-0.5366684576481257","-0.5901412354758103","-0.4545668956473364"
"662000","-0.5372410173613874","-0.5870649573629926","-0.4508439377572978"
"664000","-0.5269091780026561","-0.5807179326644546","-0.43398248934267386"
"666000","-0.5256331257997923","-0.5848743546536476","-0.4628266864343605"
"668000","-0.5318356366286224","-0.6107782569707539","-0.4766356355068529"
"670000","-0.539407718284837","-0.6352945832851161","-0.4549647724607748"
"672000","-0.5421018457289155","-0.5918146249102842","-0.4715716473129977"
"674000","-0.5517051050187443","-0.6237556004973644","-0.467009351812605"
"676000","-0.5265998999913285","-0.5895447486996759","-0.43991638167314157"
"678000","-0.5220511603678587","-0.6243212600069069","-0.40696107549820953"
"680000","-0.5220460111096161","-0.6419690218475712","-0.40286944604869857"
"682000","-0.5041672302704518","-0.634140238193269","-0.38660170498718427"
"684000","-0.5341932489900907","-0.6819794616049565","-0.4007694553847651"
"686000","-0.5220058921511826","-0.6344319514787","-0.40445615621875564"
"688000","-0.5290738573125872","-0.6487440657631902","-0.4175216076305188"
"690000","-0.5373347663790596","-0.6384888255917845","-0.46430532261948626"
"692000","-0.5340719233311247","-0.6153146687301524","-0.48710623483266685"
"694000","-0.5273517480964693","-0.5801114354123967","-0.49822102316420946"
"696000","-0.5196406426858873","-0.5573052326251018","-0.47587460054048286"
"698000","-0.5358890537234778","-0.5958370547070481","-0.4835658127564094"
"700000","-0.5219400626448079","-0.6128028666622669","-0.47371714285865907"
"702000","-0.5357593382689508","-0.6090295641208178","-0.49746424841594133"
"704000","-0.5489742645312982","-0.6168922982452896","-0.506295964070945"
"706000","-0.5530414495546926","-0.5992106445833523","-0.5220720915222629"
"708000","-0.5842229389354676","-0.619564840417257","-0.552270674038562"
"710000","-0.5900531366394984","-0.6377495875719252","-0.563075858218479"
"712000","-0.5824055138951978","-0.6469420872390984","-0.5479251698313601"
"714000","-0.6098817026511413","-0.6787359217981649","-0.5435088320797804"
"716000","-0.604242974272267","-0.6663663258658562","-0.5331396032874326"
"718000","-0.6232547431477361","-0.7201690977610197","-0.5257964304100751"
"720000","-0.6225637868294337","-0.715543829762697","-0.48980938182785755"
"722000","-0.6291569585121954","-0.7364873295098223","-0.5031714633777883"
"724000","-0.6232538357909665","-0.7143523926142261","-0.5139088157662919"
"726000","-0.6125550642084673","-0.702720068139828","-0.5239495751028153"
"728000","-0.6043330166833293","-0.7014027687493107","-0.48704328547956544"
"730000","-0.6079015864573926","-0.7180864245337844","-0.5141083953171911"
"732000","-0.5977849191963363","-0.7001367207333505","-0.5185436695316749"
"734000","-0.5694724266396798","-0.677442109247594","-0.4898767816198234"
"736000","-0.5565023977298142","-0.6574851421316061","-0.4387023286673648"
"738000","-0.5419444491030375","-0.6269938672011712","-0.44400058220388017"
"740000","-0.5182878199165998","-0.6179783676434536","-0.416493673315872"
"742000","-0.512463672149518","-0.6236182321668684","-0.4095884820075188"
"744000","-0.48791026668151516","-0.6064118609503576","-0.39042933929378704"
"746000","-0.47023240224290835","-0.5847986934894516","-0.39269609008437323"
"748000","-0.47589213127291113","-0.5800458240648668","-0.4059843105835026"
"750000","-0.4611694450807206","-0.5832743256904297","-0.32985241062421117"
"752000","-0.44673248342806654","-0.5836757958038843","-0.3072532121030963"
"754000","-0.4393818894645838","-0.5917162200967623","-0.24280863812094325"
"756000","-0.39968374315510785","-0.5578540306302058","-0.23004508131829784"
"758000","-0.40006870861375954","-0.5631983665296321","-0.22796562887314933"
"760000","-0.41521800121084124","-0.627506968522419","-0.21997340683214137"
"762000","-0.41644687565783506","-0.6306901560826119","-0.206775543832191"
"764000","-0.4112907937209514","-0.631715464720379","-0.16607889543639603"
"766000","-0.40732074319202827","-0.6306227304327987","-0.1456195705278951"
"768000","-0.3951669462911787","-0.6464452708309328","-0.14174732816658797"
"770000","-0.3937695752796011","-0.6505213519857861","-0.1504298461647413"
"772000","-0.40395518177586903","-0.6569396853493745","-0.13382998684555053"
"774000","-0.4110834512442838","-0.6845930141984357","-0.13944077032798666"
"776000","-0.40061453135585884","-0.684937034490584","-0.14273150352196529"
"778000","-0.4352486581899633","-0.7340617424568991","-0.18784855929302274"
"780000","-0.460450798465619","-0.7596597331699668","-0.22164998286316392"
"782000","-0.4559698662970171","-0.7269279952030628","-0.2526910675038233"
"784000","-0.4742221256233159","-0.7461177947544495","-0.2501483777630492"
"786000","-0.4790788868523535","-0.7325443445579367","-0.2669699456901871"
"788000","-0.4849902741376779","-0.7151338065727542","-0.2580819816950825"
"790000","-0.5095823618269582","-0.7252180682316467","-0.27669571452750824"
"792000","-0.4982308845137171","-0.7486369260592036","-0.24813678545400042"
"794000","-0.48931813669400315","-0.694148623601708","-0.2330739357591374"
"796000","-0.48395211711502517","-0.6729793399790651","-0.21537584966782014"
"798000","-0.4743655780068596","-0.683714525890871","-0.2083494113226189"
"800000","-0.46741511843628897","-0.6704656425778518","-0.19407773525582162"
