"Step","Grouped runs - mean_ext_return_100","Grouped runs - mean_ext_return_100__MIN","Grouped runs - mean_ext_return_100__MAX"
"418000","0.011622222222222221","0.004","0.018533333333333332"
"420000","0.011622222222222221","0.004","0.018533333333333332"
"422000","0.011722222222222222","0.007399999999999999","0.019733333333333332"
"424000","0.009844444444444444","0.005266666666666666","0.016233333333333332"
"426000","0.010877777777777778","0.005266666666666666","0.016566666666666664"
"428000","0.010566666666666669","0.006366666666666666","0.014533333333333334"
"430000","0.010566666666666667","0.006366666666666666","0.014533333333333332"
"432000","0.011233333333333331","0.006366666666666666","0.014533333333333332"
"434000","0.012688888888888888","0.006366666666666666","0.0189"
"436000","0.010933333333333331","0.0010999999999999998","0.0189"
"438000","0.009777777777777776","0.002633333333333333","0.0139"
"440000","0.009733333333333332","0.002633333333333333","0.014899999999999998"
"442000","0.011399999999999999","0.002633333333333333","0.017699999999999997"
"444000","0.009744444444444444","0.002633333333333333","0.013866666666666668"
"446000","0.011788888888888889","0.008766666666666666","0.013866666666666668"
"448000","0.011477777777777776","0.008766666666666666","0.01583333333333333"
"450000","0.01171111111111111","0.008766666666666666","0.01653333333333333"
"452000","0.01171111111111111","0.008766666666666666","0.01653333333333333"
"454000","0.0093","0.007066666666666666","0.013166666666666665"
"456000","0.015355555555555555","0.014899999999999998","0.016"
"458000","0.01648888888888889","0.013566666666666664","0.019899999999999998"
"460000","0.01503333333333333","0.013566666666666664","0.016"
"462000","0.01583333333333333","0.013566666666666664","0.017933333333333332"
"464000","0.016944444444444446","0.013566666666666664","0.019333333333333334"
"466000","0.0161","0.013566666666666664","0.0178"
"468000","0.015166666666666663","0.013566666666666664","0.0178"
"470000","0.01392222222222222","0.009833333333333333","0.0178"
"472000","0.015855555555555553","0.009833333333333333","0.0236"
"474000","0.015955555555555553","0.009833333333333333","0.023899999999999998"
"476000","0.017722222222222223","0.013866666666666668","0.023899999999999998"
"478000","0.01708888888888889","0.011966666666666667","0.023899999999999998"
"480000","0.018444444444444444","0.0154","0.023899999999999998"
"482000","0.015355555555555555","0.0073","0.024466666666666664"
"484000","0.014155555555555555","0.010533333333333332","0.020100000000000003"
"486000","0.01665555555555556","0.010533333333333332","0.025933333333333336"
"488000","0.017255555555555555","0.010533333333333332","0.025933333333333333"
"490000","0.015344444444444444","0.008133333333333333","0.0226"
"492000","0.015344444444444444","0.008133333333333333","0.0226"
"494000","0.017133333333333334","0.0123","0.023799999999999998"
"496000","0.019155555555555554","0.015300000000000001","0.023799999999999998"
"498000","0.017222222222222222","0.015300000000000001","0.018366666666666663"
"500000","0.017222222222222222","0.015300000000000001","0.018366666666666663"
"502000","0.013222222222222224","0.009733333333333335","0.018366666666666663"
"504000","0.014333333333333335","0.009733333333333335","0.0217"
"506000","0.012977777777777777","0.009733333333333335","0.01763333333333333"
"508000","0.012911111111111111","0.009733333333333335","0.01763333333333333"
"510000","0.013311111111111112","0.0052000000000000015","0.026033333333333332"
"512000","0.014833333333333336","0.0087","0.026033333333333335"
"514000","0.012544444444444447","0.0028666666666666662","0.026033333333333335"
"516000","0.011944444444444445","0.0028666666666666662","0.026033333333333335"
"518000","0.011944444444444445","0.0028666666666666662","0.026033333333333332"
"520000","0.011222222222222224","0.0028666666666666662","0.023866666666666668"
"522000","0.010844444444444446","0.0016666666666666663","0.02066666666666667"
"524000","0.010844444444444446","0.0016666666666666663","0.02066666666666667"
"526000","0.010844444444444443","0.0016666666666666663","0.020666666666666663"
"528000","0.01523333333333333","0.0095","0.020666666666666663"
"530000","0.015566666666666664","0.0095","0.021666666666666664"
"532000","0.013511111111111111","0.0095","0.015533333333333333"
"534000","0.012955555555555553","0.007833333333333333","0.015533333333333333"
"536000","0.014577777777777778","0.007833333333333333","0.02036666666666666"
"538000","0.009844444444444444","0.007833333333333333","0.010966666666666666"
"540000","0.010833333333333334","0.007833333333333333","0.016066666666666663"
"542000","0.010833333333333334","0.007833333333333333","0.016066666666666663"
"544000","0.012111111111111109","0.007833333333333333","0.019899999999999998"
"546000","0.01561111111111111","0.014233333333333334","0.0179"
"548000","0.013566666666666666","0.011433333333333334","0.015033333333333333"
"550000","0.014366666666666666","0.013833333333333333","0.015033333333333333"
"552000","0.016111111111111114","0.013833333333333333","0.020266666666666665"
"554000","0.013977777777777776","0.008899999999999998","0.020266666666666665"
"556000","0.011855555555555555","0.0063999999999999994","0.019266666666666665"
"558000","0.011855555555555555","0.0063999999999999994","0.019266666666666665"
"560000","0.011855555555555555","0.0063999999999999994","0.019266666666666665"
"562000","0.013122222222222221","0.008866666666666667","0.020599999999999997"
"564000","0.01301111111111111","0.008866666666666667","0.020266666666666665"
"566000","0.011233333333333331","0.008866666666666667","0.014933333333333331"
"568000","0.011799999999999998","0.008866666666666667","0.014933333333333331"
"570000","0.010522222222222223","0.008866666666666667","0.011599999999999997"
"572000","0.007677777777777776","0.005499999999999998","0.011099999999999999"
"574000","0.007888888888888888","0.002466666666666667","0.011099999999999999"
"576000","0.007088888888888888","0.002466666666666667","0.011099999999999999"
"578000","0.011877777777777777","0.0057666666666666665","0.015966666666666664"
"580000","0.010644444444444442","0.0057666666666666665","0.0139"
"582000","0.010177777777777777","0.0057666666666666665","0.0125"
"584000","0.010177777777777777","0.0057666666666666665","0.0125"
"586000","0.0121","0.0057666666666666665","0.018033333333333332"
"588000","0.011655555555555556","0.0057666666666666665","0.0167"
"590000","0.01001111111111111","0.0032999999999999995","0.014566666666666665"
"592000","0.012033333333333333","0.0032999999999999995","0.020633333333333333"
"594000","0.012999999999999998","0.007899999999999999","0.018933333333333333"
"596000","0.012999999999999998","0.007899999999999999","0.018933333333333333"
"598000","0.013588888888888886","0.007899999999999999","0.018933333333333333"
"600000","0.013466666666666663","0.007899999999999999","0.018166666666666664"
"602000","0.013466666666666663","0.007899999999999999","0.018166666666666664"
"604000","0.010744444444444444","0.0046","0.014333333333333332"
"606000","0.011000000000000001","0.008133333333333333","0.015300000000000001"
"608000","0.012744444444444442","0.008133333333333333","0.020533333333333327"
"610000","0.012744444444444445","0.008133333333333333","0.020533333333333334"
"612000","0.011533333333333333","0.008133333333333333","0.0169"
"614000","0.011933333333333332","0.008133333333333333","0.0169"
"616000","0.012077777777777778","0.008566666666666667","0.0169"
"618000","0.012077777777777778","0.008566666666666667","0.0169"
"620000","0.011866666666666666","0.007933333333333334","0.0169"
"622000","0.010333333333333333","0.006166666666666667","0.0169"
"624000","0.010333333333333333","0.006166666666666667","0.0169"
"626000","0.008333333333333333","0.006166666666666667","0.010899999999999998"
"628000","0.010033333333333333","0.006166666666666667","0.015999999999999997"
"630000","0.010555555555555554","0.006166666666666667","0.015999999999999997"
"632000","0.009877777777777777","0.0041333333333333335","0.015999999999999997"
"634000","0.007722222222222223","0.0012","0.012466666666666666"
"636000","0.005977777777777779","0.0012","0.009500000000000001"
"638000","0.007677777777777777","0.0012","0.011466666666666667"
"640000","0.007722222222222223","0.0012","0.011466666666666667"
"642000","0.006488888888888889","0","0.0105"
"644000","0.006488888888888889","0","0.0105"
"646000","0.006488888888888889","0","0.0105"
"648000","0.0053","0","0.0105"
"650000","0.0053","0","0.0105"
"652000","0.006777777777777778","0","0.0127"
"654000","0.009433333333333334","0.007633333333333334","0.010733333333333333"
"656000","0.008388888888888888","0.0076","0.009933333333333332"
"658000","0.007866666666666666","0.006066666666666667","0.009933333333333332"
"660000","0.007866666666666666","0.006066666666666667","0.009933333333333332"
"662000","0.010688888888888888","0.006066666666666667","0.0169"
"664000","0.008988888888888888","0.0041","0.0169"
"666000","0.009333333333333334","0.0051333333333333335","0.0169"
"668000","0.009066666666666666","0.0037","0.018366666666666663"
"670000","0.011188888888888889","0.0037","0.022433333333333333"
"672000","0.011611111111111112","0.004966666666666667","0.022433333333333333"
"674000","0.012455555555555555","0.004966666666666667","0.024966666666666665"
"676000","0.011833333333333333","0.004966666666666667","0.024966666666666665"
"678000","0.010355555555555555","0.0027666666666666673","0.024966666666666665"
"680000","0.009322222222222223","0.0027666666666666673","0.021866666666666666"
"682000","0.007644444444444446","0.0027666666666666673","0.015033333333333334"
"684000","0.007644444444444443","0.0027666666666666673","0.015033333333333329"
"686000","0.009222222222222222","0.0027666666666666673","0.015033333333333329"
"688000","0.0064","0.001266666666666667","0.009866666666666668"
"690000","0.007366666666666667","0.001266666666666667","0.010966666666666666"
"692000","0.008266666666666667","0.001266666666666667","0.013666666666666667"
"694000","0.009000000000000001","0.001266666666666667","0.013533333333333335"
"696000","0.006877777777777779","0.001266666666666667","0.011233333333333335"
"698000","0.006877777777777779","0.001266666666666667","0.011233333333333335"
"700000","0.006088888888888889","0","0.011233333333333335"
"702000","0.006088888888888889","0","0.011233333333333335"
"704000","0.006088888888888889","0","0.011233333333333335"
"706000","0.007266666666666667","0","0.014766666666666668"
"708000","0.007266666666666667","0","0.014766666666666668"
"710000","0.006666666666666667","0","0.012966666666666666"
"712000","0.007555555555555555","0","0.014133333333333331"
"714000","0.005977777777777777","0","0.009399999999999999"
"716000","0.005011111111111111","0","0.009399999999999999"
"718000","0.0041111111111111105","0","0.009399999999999999"
"720000","0.0041111111111111105","0","0.009399999999999999"
"722000","0.0025444444444444442","0","0.0046999999999999984"
"724000","0.0025444444444444442","0","0.0046999999999999984"
"726000","0.0040999999999999995","0","0.0070333333333333315"
"728000","0.004533333333333333","0.0027333333333333333","0.0070333333333333315"
"730000","0.004533333333333333","0.0027333333333333333","0.0070333333333333315"
"732000","0.004533333333333333","0.0027333333333333333","0.0070333333333333315"
"734000","0.0047333333333333324","0.0034999999999999988","0.006866666666666665"
"736000","0.0047333333333333324","0.0034999999999999988","0.006866666666666665"
"738000","0.005177777777777777","0.0023333333333333327","0.009699999999999999"
"740000","0.005544444444444445","0.0023333333333333327","0.009699999999999999"
"742000","0.006388888888888888","0.0023333333333333327","0.012233333333333332"
"744000","0.006388888888888888","0.0023333333333333327","0.012233333333333332"
"746000","0.006388888888888888","0.0023333333333333327","0.012233333333333332"
"748000","0.006388888888888888","0.0023333333333333327","0.012233333333333332"
"750000","0.006388888888888888","0.0023333333333333327","0.012233333333333332"
"752000","0.006388888888888888","0.0023333333333333327","0.012233333333333332"
"754000","0.003922222222222222","0","0.009499999999999998"
"756000","0.004488888888888889","0","0.009499999999999998"
"758000","0.004488888888888889","0","0.009499999999999998"
"760000","0.004488888888888889","0","0.009499999999999998"
"762000","0.003111111111111111","0","0.005366666666666666"
"764000","0.003111111111111111","0","0.005366666666666666"
"766000","0.002166666666666666","0","0.003966666666666666"
"768000","0.0005666666666666664","0","0.0016999999999999993"
"770000","0.0005666666666666664","0","0.0016999999999999993"
"772000","0.0005666666666666664","0","0.0016999999999999993"
"774000","0.0009222222222222222","0","0.0016999999999999993"
"776000","0.002766666666666666","0","0.0066"
"778000","0.002766666666666666","0","0.0066"
"780000","0.002766666666666666","0","0.0066"
"782000","0.0022","0","0.0066"
"784000","0.0022","0","0.0066"
"786000","0.0022","0","0.0066"
"788000","0.0022","0","0.0066"
"790000","0.0022","0","0.0066"
"792000","0.002811111111111111","0","0.0066"
"794000","0.004566666666666666","0","0.007099999999999999"
"796000","0.0050888888888888885","0.0015666666666666674","0.007099999999999999"
"798000","0.0050888888888888885","0.0015666666666666674","0.007099999999999999"
"800000","0.006655555555555556","0.0015666666666666674","0.011799999999999998"
"802000","0.0063","0.0015666666666666674","0.011799999999999998"
"804000","0.00571111111111111","0","0.015566666666666664"
"806000","0.006277777777777778","0.0015666666666666674","0.015566666666666666"
"808000","0.006277777777777778","0.0015666666666666674","0.015566666666666666"
"810000","0.008977777777777777","0.004266666666666665","0.015566666666666666"
"812000","0.010455555555555556","0.005766666666666666","0.015566666666666666"
"814000","0.010455555555555556","0.005766666666666666","0.015566666666666666"
"816000","0.010455555555555556","0.005766666666666666","0.015566666666666666"
"818000","0.009844444444444446","0.005766666666666666","0.013733333333333334"
"820000","0.009844444444444446","0.005766666666666666","0.013733333333333334"
"822000","0.009","0.008466666666666667","0.010033333333333333"
"824000","0.009188888888888887","0.008466666666666667","0.0106"
"826000","0.011155555555555556","0.0106","0.012233333333333334"
"828000","0.009588888888888888","0.007533333333333334","0.01063333333333333"
"830000","0.009588888888888888","0.007533333333333334","0.01063333333333333"
"832000","0.008333333333333331","0.003766666666666667","0.01063333333333333"
"834000","0.007766666666666666","0.003766666666666667","0.0106"
"836000","0.006911111111111111","0.003766666666666667","0.0106"
"838000","0.0035888888888888884","0.0021333333333333326","0.004866666666666666"
"840000","0.0035888888888888884","0.0021333333333333326","0.004866666666666666"
"842000","0.005844444444444444","0.004866666666666666","0.007266666666666666"
"844000","0.005844444444444444","0.004866666666666666","0.007266666666666666"
"846000","0.005844444444444444","0.004866666666666666","0.007266666666666666"
"848000","0.005844444444444444","0.004866666666666666","0.007266666666666666"
"850000","0.004955555555555556","0.0021333333333333326","0.007333333333333333"
"852000","0.004244444444444444","0","0.007333333333333333"
"854000","0.005733333333333333","0","0.015566666666666666"
"856000","0.005733333333333333","0","0.015566666666666666"
"858000","0.008022222222222222","0","0.015566666666666666"
"860000","0.008022222222222222","0","0.015566666666666666"
"862000","0.008022222222222222","0","0.015566666666666666"
"864000","0.0084","0.0011333333333333328","0.015566666666666666"
"866000","0.0084","0.0011333333333333328","0.015566666666666666"
"868000","0.0084","0.0011333333333333328","0.015566666666666666"
"870000","0.006877777777777777","0.0011333333333333328","0.010433333333333333"
"872000","0.007966666666666665","0.0011333333333333328","0.012333333333333333"
"874000","0.008588888888888889","0.002999999999999999","0.012333333333333333"
"876000","0.009855555555555557","0.008233333333333332","0.012333333333333333"
"878000","0.011255555555555555","0.009000000000000001","0.012433333333333331"
"880000","0.01202222222222222","0.009000000000000001","0.014633333333333333"
"882000","0.009833333333333333","0.005866666666666666","0.014633333333333333"
"884000","0.009833333333333333","0.005866666666666666","0.014633333333333333"
"886000","0.007544444444444444","0.005866666666666666","0.009000000000000001"
"888000","0.008266666666666665","0.0077666666666666665","0.009000000000000001"
"890000","0.008777777777777778","0.0077666666666666665","0.010533333333333334"
"892000","0.008777777777777778","0.0077666666666666665","0.010533333333333334"
"894000","0.008777777777777778","0.0077666666666666665","0.010533333333333334"
"896000","0.009577777777777777","0.005566666666666667","0.015133333333333334"
"898000","0.009577777777777777","0.005566666666666667","0.015133333333333334"
"900000","0.007866666666666666","0.0023","0.013266666666666666"
"902000","0.007866666666666666","0.0023","0.013266666666666666"
"904000","0.0073","0.0023","0.015766666666666665"
"906000","0.0073","0.0023","0.015766666666666665"
"908000","0.007033333333333332","0.0021666666666666666","0.015766666666666665"
"910000","0.008155555555555555","0.0031666666666666666","0.0172"
"912000","0.008155555555555557","0.0031666666666666666","0.017200000000000003"
"914000","0.007777777777777778","0.0019333333333333336","0.018233333333333334"
"916000","0.00782222222222222","0.0019333333333333336","0.018366666666666663"
"918000","0.00782222222222222","0.0019333333333333336","0.018366666666666663"
"920000","0.00782222222222222","0.0019333333333333336","0.018366666666666663"
"922000","0.006288888888888888","0.0019333333333333336","0.013766666666666665"
"924000","0.006288888888888888","0.0019333333333333336","0.013766666666666665"
"926000","0.006288888888888888","0.0019333333333333336","0.013766666666666665"
