"Step","Grouped runs - mean_ext_return_100","Grouped runs - mean_ext_return_100__MIN","Grouped runs - mean_ext_return_100__MAX"
"2000","0.040952380952380955","0","0.06904761904761904"
"4000","0.01911111111111111","0","0.03222222222222222"
"6000","0.0197167325428195","0","0.042028985507246375"
"8000","0.02210727969348659","0.012988505747126438","0.03222222222222222"
"10000","0.028149201833412362","0.017117117117117116","0.0387719298245614"
"12000","0.028271604938271605","0.02348148148148148","0.03274074074074074"
"14000","0.029939122722141585","0.02032051282051282","0.045220125786163516"
"16000","0.028189131754705526","0.017611111111111112","0.039289617486338795"
"18000","0.030637254901960786","0.02441176470588235","0.03524509803921568"
"20000","0.027637621832358673","0.02213333333333333","0.03153508771929824"
"22000","0.028674698795180722","0.025903614457831323","0.0302008032128514"
"24000","0.029938949938949938","0.028791208791208788","0.03201465201465202"
"26000","0.02941043083900226","0.02693877551020408","0.03156462585034013"
"28000","0.02912222222222222","0.025366666666666666","0.0356"
"30000","0.03171111111111111","0.027266666666666665","0.03559999999999999"
"32000","0.031955555555555556","0.028766666666666666","0.036333333333333336"
"34000","0.03326666666666667","0.0323","0.035"
"36000","0.03128888888888889","0.02743333333333333","0.03593333333333334"
"38000","0.028877777777777777","0.02743333333333333","0.029799999999999997"
"40000","0.02753333333333333","0.02066666666666667","0.03253333333333333"
"42000","0.027911111111111112","0.01976666666666667","0.0368"
"44000","0.02635555555555556","0.019766666666666665","0.03066666666666667"
"46000","0.02723333333333333","0.02543333333333333","0.03066666666666667"
"48000","0.026266666666666664","0.02253333333333333","0.030666666666666665"
"50000","0.022699999999999998","0.0222","0.023366666666666668"
"52000","0.02151111111111111","0.01863333333333333","0.023700000000000002"
"54000","0.023811111111111113","0.0222","0.026366666666666663"
"56000","0.02198888888888889","0.013366666666666667","0.030166666666666665"
"58000","0.02148888888888889","0.013366666666666667","0.028666666666666667"
"60000","0.017477777777777776","0.011633333333333334","0.024733333333333333"
"62000","0.016266666666666665","0.011633333333333334","0.024733333333333333"
"64000","0.015733333333333335","0.011633333333333334","0.023133333333333336"
"66000","0.015611111111111112","0.011633333333333334","0.022766666666666668"
"68000","0.01368888888888889","0.010933333333333333","0.018500000000000003"
"70000","0.01241111111111111","0.007433333333333334","0.018500000000000003"
"72000","0.013422222222222223","0.007433333333333334","0.01966666666666667"
"74000","0.01147777777777778","0.007333333333333333","0.01966666666666667"
"76000","0.013333333333333334","0.007333333333333333","0.025233333333333333"
"78000","0.01198888888888889","0.0060999999999999995","0.022533333333333336"
"80000","0.011066666666666667","0.0060999999999999995","0.019766666666666665"
"82000","0.009622222222222221","0.005366666666666666","0.0121"
"84000","0.00921111111111111","0.005366666666666666","0.016266666666666665"
"86000","0.008444444444444444","0.005366666666666666","0.013966666666666665"
"88000","0.010499999999999997","0.005366666666666666","0.01673333333333333"
"90000","0.011611111111111109","0.005366666666666666","0.020066666666666663"
"92000","0.011433333333333332","0.007199999999999999","0.017699999999999997"
"94000","0.011855555555555555","0.007199999999999999","0.017699999999999997"
"96000","0.013066666666666666","0.007199999999999999","0.01973333333333333"
"98000","0.014399999999999998","0.009733333333333333","0.018566666666666665"
"100000","0.013777777777777778","0.007866666666666666","0.018566666666666662"
"102000","0.013044444444444442","0.007866666666666666","0.016366666666666665"
"104000","0.014477777777777775","0.007866666666666666","0.0192"
"106000","0.014477777777777775","0.007866666666666666","0.0192"
"108000","0.013044444444444442","0.007866666666666666","0.016366666666666665"
"110000","0.011722222222222222","0.005599999999999999","0.016366666666666665"
"112000","0.011344444444444443","0.005599999999999999","0.016933333333333335"
"114000","0.010311111111111111","0.005599999999999999","0.013533333333333333"
