"Step","Grouped runs - mean_int_return_100","Grouped runs - mean_int_return_100__MIN","Grouped runs - mean_int_return_100__MAX"
"434000","-0.4236763116413635","-0.54015246002996","-0.23226577297416054"
"436000","-0.41484350167776035","-0.5447062695222558","-0.24575584275605625"
"438000","-0.44147828562521263","-0.5456028161133291","-0.2862320298175747"
"440000","-0.4653539855854512","-0.6019367650362547","-0.3038677237050562"
"442000","-0.46196699646186556","-0.5814237563562638","-0.26204107677684635"
"444000","-0.48538793048023404","-0.5847622460483399","-0.2971875939927832"
"446000","-0.5030506759687609","-0.6308477313338954","-0.311775779616277"
"448000","-0.5106393751403655","-0.6152635780234414","-0.3422580341805552"
"450000","-0.5211954111843068","-0.6327743105941918","-0.3568775010972132"
"452000","-0.5208477163144356","-0.6416039395283443","-0.3803829518310923"
"454000","-0.5004567784072219","-0.6306231168978848","-0.36681673011474414"
"456000","-0.49630170375970567","-0.6321972382744426","-0.3858633196212869"
"458000","-0.4848559801214809","-0.6416645356403314","-0.4050660796461999"
"460000","-0.46335665869583686","-0.622492316209129","-0.37494339202934873"
"462000","-0.45335676152716414","-0.5309733122286999","-0.3938866166736371"
"464000","-0.4572505757728396","-0.5558491453087627","-0.38759685854854986"
"466000","-0.4394006928929631","-0.5219658903925884","-0.3929305440101307"
"468000","-0.40836889589617087","-0.5078454345887731","-0.34741338141122824"
"470000","-0.39425700079027237","-0.47543235134023426","-0.34066104132746117"
"472000","-0.38512285564382304","-0.4641423028566496","-0.33718024633248567"
"474000","-0.3592882944013594","-0.47165286878512414","-0.2736086822755024"
"476000","-0.35225538708986526","-0.48398245243744187","-0.2619425393834099"
"478000","-0.362818139798037","-0.49695264801981104","-0.2668695641562663"
"480000","-0.3561457062813474","-0.4885429865228217","-0.2594832965801325"
"482000","-0.330854227014211","-0.4830564927253146","-0.2073842729281169"
"484000","-0.3408869528809955","-0.48672429358858793","-0.21578513442136327"
"486000","-0.3546000043755169","-0.4711716048144009","-0.22433897708862063"
"488000","-0.36153482655357466","-0.5237618184866588","-0.19372915306145302"
"490000","-0.3871212753697643","-0.5423124267292734","-0.22291611822897545"
"492000","-0.3833591480771405","-0.5319895481963177","-0.20506728163913795"
"494000","-0.4082168698567136","-0.5443569823122817","-0.1964947053568249"
"496000","-0.43843685602988264","-0.5874229489689461","-0.22694270383106047"
"498000","-0.39830698282498395","-0.5695824590028495","-0.18682335920799972"
"500000","-0.39907663711264957","-0.5321379422713072","-0.19596298559352734"
"502000","-0.39861166350252947","-0.48726581630203875","-0.23052941120527987"
"504000","-0.38456098749570566","-0.4870040600164212","-0.20181471250364857"
"506000","-0.37200957327980727","-0.4636095891133883","-0.2051204447813362"
"508000","-0.4081030412343729","-0.4981713799773133","-0.23905175666643486"
"510000","-0.39655010677755737","-0.5136684083064319","-0.21009656964281756"
"512000","-0.36912596291354327","-0.4839837184670614","-0.1799022900513301"
"514000","-0.3430715917228979","-0.46928169888991406","-0.1338876981558206"
"516000","-0.3198186502117146","-0.4320342968278712","-0.09790660398289769"
"518000","-0.318553210002363","-0.4429858900167602","-0.08721875075645955"
"520000","-0.2839728662805016","-0.4126451519144321","-0.07121820650831073"
"522000","-0.2471496434230673","-0.372298676010556","-0.021682681326281518"
"524000","-0.255578899337088","-0.3687538466577972","-0.04147246170520526"
"526000","-0.2571537409915012","-0.3803289880411321","-0.033212869907954905"
"528000","-0.27636059924030026","-0.39668886764427597","-0.061108208155019404"
"530000","-0.27612599288253603","-0.4226008276453795","-0.0513083375377755"
"532000","-0.2652915316260624","-0.44422447223575723","-0.0016845402193430114"
"534000","-0.2350110996903144","-0.4033623628493078","0.03512192558779502"
"536000","-0.24455543128414625","-0.42828205330096547","0.03592081829207022"
"538000","-0.23147060286419216","-0.4362080891891091","0.050447017728583926"
"540000","-0.24372765304342345","-0.4646004685397637","-0.00043572828499603976"
"542000","-0.26659948597029753","-0.4450751767276233","-0.0785387514677132"
"544000","-0.2452657099249591","-0.4346590210001886","-0.058340167592628944"
"546000","-0.2535874481993718","-0.44754761327708537","-0.10788260561483919"
"548000","-0.22189789997580134","-0.49330450253216257","-0.07698524394468408"
"550000","-0.23242907858050602","-0.516487427510132","-0.07430867261198001"
"552000","-0.22886590090278092","-0.5347555092929833","-0.04946190771917467"
"554000","-0.20641723009981314","-0.5129357368311467","-0.05108206872854502"
"556000","-0.1772125889183032","-0.4783102313646669","-0.025318289105576777"
"558000","-0.18870685986490088","-0.48221976763276336","-0.04078521908662505"
"560000","-0.20291362855760478","-0.4910128586955689","-0.05792779439949654"
"562000","-0.22479165307680282","-0.5129610102523439","-0.04591795518345324"
"564000","-0.2269548032122305","-0.4794663691730093","-0.08929670456956947"
"566000","-0.2336504766041847","-0.4810295543134998","-0.09395474035179363"
"568000","-0.2195662286617771","-0.49644188984861837","-0.014560628845734778"
"570000","-0.21730824456799872","-0.49921617762517434","0.021266997151862616"
"572000","-0.21277400973911667","-0.45983742220472784","0.020798579334601525"
"574000","-0.16763955550069418","-0.3886886951272027","0.11209834478257105"
"576000","-0.17617933140574796","-0.37621942577982553","0.1231066063555772"
"578000","-0.15151015900343195","-0.35838097106036737","0.15217884481209326"
"580000","-0.12989760223230887","-0.33286118319182423","0.20819327166525178"
"582000","-0.15606770234630676","-0.3781871588359937","0.18619407826231324"
"584000","-0.1372961968520152","-0.3603529828898027","0.21031552045734134"
"586000","-0.13129349992677455","-0.37804639099509224","0.23568162760601263"
"588000","-0.12872741858960948","-0.341129304107919","0.22081317563817715"
"590000","-0.09489299326371599","-0.31022954167024","0.22121740385724112"
"592000","-0.10743062248885206","-0.3472819459626335","0.22367337458042308"
"594000","-0.11182631632372313","-0.39377943016513023","0.23696144300719602"
"596000","-0.09817301652389383","-0.3506582492384478","0.23052021525244346"
"598000","-0.07500336482796899","-0.37679476741369583","0.26791098900002536"
"600000","-0.12121936507065166","-0.45308617707539833","0.2614077928890765"
"602000","-0.13312369158323178","-0.43299314493697616","0.21043795866561418"
"604000","-0.16613364063027258","-0.41135737549926854","0.11315757595033206"
"606000","-0.20982248758262242","-0.42564573800814115","0.004406752337425073"
"608000","-0.21506470579492457","-0.5000531470408315","0.020621879366764885"
"610000","-0.230755536639898","-0.5099182163889636","0.020509026640283957"
"612000","-0.23126682639525584","-0.49641749758209336","0.0026915753270586374"
"614000","-0.24535134992624322","-0.5310558711838094","-0.019281069425764172"
"616000","-0.24453527296660718","-0.5183721827366974","-0.033139705669760586"
"618000","-0.28213451478548457","-0.5235983430408525","-0.05083964758056396"
"620000","-0.274322041550376","-0.4902059478269076","-0.05100664635810251"
"622000","-0.28070265012886014","-0.48417279309668815","-0.0877399721282273"
"624000","-0.2946697536563601","-0.4869623587290409","-0.10532596284184555"
"626000","-0.2959250845968551","-0.4354385081058135","-0.1374533317697788"
"628000","-0.3154869769913507","-0.49725817890686463","-0.1369131641299756"
"630000","-0.3261368260274383","-0.5304425164110728","-0.14947976639497218"
"632000","-0.3222399100787893","-0.5750883933064762","-0.10727278667318757"
"634000","-0.2889361544049765","-0.5492883523261408","-0.08463737000434783"
"636000","-0.27569921777583795","-0.5039955526969863","-0.06315135310651393"
"638000","-0.2913732570077398","-0.48874522017966965","-0.08427864826392045"
"640000","-0.2835905943264359","-0.4858549314453268","-0.07409872542429378"
"642000","-0.30113355009837584","-0.5055280043298847","-0.12625323712883996"
"644000","-0.3106534232988259","-0.5031366742376706","-0.18461989903089138"
"646000","-0.3183688476456083","-0.504935037178686","-0.21731216283556573"
"648000","-0.3024680835198161","-0.491221994586973","-0.17720613761823195"
"650000","-0.27638194653118037","-0.49555034782899043","-0.14932564911916424"
"652000","-0.2860385957786907","-0.481519331344389","-0.13287109952438192"
"654000","-0.2985468927901021","-0.49659811891334554","-0.11509470824496393"
"656000","-0.2694662990600895","-0.4376026703864192","-0.08020566269098349"
"658000","-0.24898109148438632","-0.3752201047958662","-0.05714020688593886"
"660000","-0.2817493049002054","-0.3814412509812829","-0.1060105696552855"
"662000","-0.26334794753241536","-0.35560491542889217","-0.0818297402336684"
"664000","-0.30345330736339626","-0.40055199581616047","-0.12013418781405924"
"666000","-0.30223929380315534","-0.39913828838992055","-0.12646858372935096"
"668000","-0.3073910436977991","-0.3886384844053827","-0.17037340676947502"
"670000","-0.2851577839707073","-0.3543591411770612","-0.16087826001388023"
"672000","-0.2901238505239842","-0.3331710083025247","-0.22380152894067584"
"674000","-0.3191661150274935","-0.37531153955304775","-0.25276097168563877"
"676000","-0.31433637153150634","-0.3641443515880383","-0.2527812268116978"
