"Step","Grouped runs - mean_ext_return_100","Grouped runs - mean_ext_return_100__MIN","Grouped runs - mean_ext_return_100__MAX"
"2000","0.040952380952380955","0","0.06904761904761904"
"4000","0.024444444444444446","0","0.048222222222222215"
"6000","0.016666666666666666","0","0.032878787878787875"
"8000","0.02174074074074074","0.020000000000000004","0.024111111111111107"
"10000","0.017627627627627627","0.016216216216216217","0.019549549549549548"
"12000","0.01573063973063973","0.01363636363636364","0.01948148148148148"
"14000","0.017499999999999998","0.01153846153846154","0.02878205128205128"
"16000","0.017852793471437537","0.01016949152542373","0.024944444444444443"
"18000","0.018739635157545603","0.012437810945273632","0.022338308457711443"
"20000","0.0179019019019019","0.014594594594594595","0.019955555555555556"
"22000","0.01954174421262285","0.015040650406504066","0.026064257028112447"
"24000","0.017952559300873906","0.013857677902621723","0.024037037037037034"
"26000","0.01874441872969119","0.012714776632302405","0.02870748299319728"
"28000","0.016666666666666666","0.012333333333333333","0.0233"
"30000","0.015799999999999998","0.008566666666666667","0.0209"
"32000","0.017944444444444443","0.015","0.0209"
"34000","0.015833333333333335","0.011600000000000001","0.0209"
"36000","0.015477777777777778","0.011600000000000001","0.0209"
"38000","0.01542222222222222","0.011600000000000001","0.019366666666666664"
"40000","0.014633333333333332","0.011600000000000001","0.016999999999999998"
"42000","0.014544444444444443","0.010033333333333333","0.019066666666666666"
"44000","0.016322222222222224","0.012266666666666665","0.019966666666666667"
"46000","0.016322222222222224","0.012266666666666665","0.019966666666666667"
"48000","0.016322222222222224","0.012266666666666665","0.019966666666666667"
"50000","0.013944444444444445","0.012266666666666665","0.016266666666666665"
"52000","0.013955555555555554","0.0068","0.020566666666666667"
"54000","0.01598888888888889","0.010699999999999998","0.020566666666666667"
"56000","0.020788888888888888","0.012066666666666665","0.0269"
"58000","0.0181","0.012066666666666665","0.021766666666666667"
"60000","0.01951111111111111","0.012066666666666665","0.026000000000000002"
"62000","0.02092222222222222","0.012066666666666665","0.026000000000000002"
"64000","0.020533333333333334","0.012066666666666665","0.026000000000000002"
"66000","0.021355555555555555","0.010699999999999998","0.031200000000000002"
"68000","0.021755555555555556","0.01313333333333333","0.03253333333333333"
"70000","0.0181","0.007699999999999998","0.027000000000000003"
"72000","0.02114444444444444","0.017233333333333333","0.027000000000000003"
"74000","0.023811111111111113","0.020266666666666665","0.027000000000000003"
"76000","0.026622222222222224","0.020266666666666665","0.033133333333333334"
"78000","0.02603333333333333","0.02286666666666666","0.030899999999999997"
"80000","0.029222222222222222","0.0208","0.033966666666666666"
"82000","0.025777777777777774","0.0208","0.028899999999999995"
"84000","0.02872222222222222","0.024266666666666662","0.033"
"86000","0.03056666666666667","0.024099999999999996","0.038266666666666664"
"88000","0.03417777777777777","0.024099999999999996","0.041999999999999996"
"90000","0.034055555555555554","0.027966666666666664","0.037766666666666664"
"92000","0.034888888888888886","0.027966666666666664","0.040266666666666666"
"94000","0.033299999999999996","0.025566666666666668","0.039066666666666666"
"96000","0.0341","0.02556666666666666","0.041466666666666666"
"98000","0.03263333333333333","0.02556666666666666","0.04203333333333333"
"100000","0.03145555555555555","0.025566666666666668","0.041533333333333325"
"102000","0.030933333333333327","0.01943333333333333","0.04039999999999999"
"104000","0.03153333333333332","0.02123333333333333","0.04039999999999999"
"106000","0.026788888888888886","0.01703333333333333","0.03286666666666666"
"108000","0.03157777777777778","0.02823333333333333","0.03766666666666667"
"110000","0.03155555555555555","0.028233333333333333","0.0336"
"112000","0.028799999999999996","0.022966666666666663","0.036566666666666664"
"114000","0.029699999999999994","0.026866666666666664","0.032766666666666666"
"116000","0.03071111111111111","0.026866666666666664","0.034866666666666664"
"118000","0.032122222222222226","0.023","0.039966666666666664"
"120000","0.03216666666666667","0.0228","0.0387"
"122000","0.03283333333333333","0.027200000000000002","0.0387"
"124000","0.031966666666666664","0.029166666666666664","0.03413333333333333"
"126000","0.033999999999999996","0.03306666666666667","0.0348"
"128000","0.0336","0.031","0.036166666666666666"
"130000","0.03673333333333333","0.03436666666666666","0.03793333333333333"
"132000","0.038033333333333336","0.0357","0.04003333333333333"
"134000","0.035366666666666664","0.030066666666666665","0.041933333333333336"
"136000","0.0346","0.024466666666666664","0.04063333333333333"
"138000","0.0361","0.02683333333333333","0.044433333333333325"
"140000","0.034555555555555555","0.02683333333333333","0.03979999999999999"
"142000","0.03731111111111111","0.030199999999999994","0.04839999999999999"
"144000","0.040777777777777774","0.03356666666666666","0.05376666666666666"
"146000","0.03888888888888888","0.027899999999999994","0.05306666666666665"
"148000","0.039555555555555545","0.027299999999999994","0.05566666666666666"
"150000","0.04337777777777777","0.03293333333333333","0.05843333333333333"
"152000","0.04082222222222222","0.031733333333333336","0.05196666666666666"
"154000","0.04426666666666667","0.036199999999999996","0.05786666666666667"
"156000","0.04693333333333333","0.03363333333333333","0.06606666666666666"
"158000","0.0517","0.042166666666666665","0.06606666666666668"
"160000","0.0526","0.042166666666666665","0.0685"
"162000","0.049544444444444447","0.042166666666666665","0.06393333333333333"
"164000","0.050188888888888894","0.04173333333333334","0.06513333333333333"
"166000","0.05229999999999999","0.045799999999999993","0.05859999999999999"
"168000","0.05557777777777778","0.05","0.05956666666666667"
"170000","0.052388888888888895","0.04576666666666667","0.056633333333333334"
"172000","0.05422222222222222","0.045633333333333324","0.062266666666666665"
"174000","0.05383333333333334","0.04303333333333334","0.062266666666666665"
"176000","0.05279999999999999","0.0486","0.06113333333333333"
"178000","0.051788888888888884","0.04583333333333334","0.06233333333333333"
"180000","0.04805555555555555","0.03846666666666667","0.06463333333333333"
"182000","0.04512222222222222","0.027066666666666666","0.0696"
"184000","0.0429111111111111","0.02706666666666667","0.06086666666666666"
"186000","0.047411111111111105","0.030266666666666667","0.06739999999999999"
"188000","0.05624444444444444","0.038633333333333325","0.07813333333333333"
"190000","0.053988888888888885","0.03743333333333333","0.07013333333333334"
"192000","0.052577777777777786","0.03743333333333334","0.07013333333333334"
"194000","0.048622222222222226","0.039733333333333336","0.06333333333333334"
"196000","0.05124444444444445","0.03866666666666666","0.06263333333333333"
"198000","0.05311111111111111","0.04383333333333333","0.06016666666666666"
"200000","0.05582222222222222","0.04383333333333333","0.06483333333333333"
"202000","0.05837777777777778","0.03543333333333334","0.07273333333333333"
"204000","0.06711111111111111","0.04703333333333333","0.08106666666666666"
"206000","0.0719888888888889","0.054266666666666664","0.08976666666666666"
"208000","0.07522222222222222","0.05873333333333333","0.09536666666666667"
"210000","0.0754","0.05873333333333333","0.09269999999999999"
"212000","0.0705","0.0512","0.09553333333333333"
"214000","0.06797777777777776","0.046833333333333324","0.09579999999999998"
"216000","0.0725","0.050533333333333326","0.09323333333333332"
"218000","0.08076666666666667","0.0542","0.09623333333333334"
"220000","0.08497777777777778","0.05516666666666667","0.10223333333333333"
"222000","0.0938","0.07956666666666666","0.1082"
"224000","0.09406666666666667","0.07403333333333334","0.11076666666666667"
"226000","0.09422222222222222","0.0823","0.10143333333333332"
"228000","0.09532222222222224","0.086","0.10163333333333334"
"230000","0.08476666666666666","0.07786666666666667","0.09273333333333332"
"232000","0.08043333333333334","0.06953333333333334","0.09423333333333334"
"234000","0.0823","0.0778","0.08476666666666667"
"236000","0.08973333333333333","0.08766666666666666","0.0909"
"238000","0.08756666666666667","0.08096666666666667","0.09186666666666665"
"240000","0.09385555555555557","0.08753333333333334","0.0983"
"242000","0.08863333333333334","0.086","0.09346666666666666"
"244000","0.08576666666666666","0.07126666666666667","0.10416666666666664"
"246000","0.07634444444444445","0.06556666666666666","0.08973333333333333"
"248000","0.07586666666666665","0.06306666666666666","0.088"
"250000","0.07385555555555555","0.06016666666666666","0.09333333333333334"
"252000","0.07425555555555556","0.05913333333333332","0.08963333333333333"
"254000","0.0781111111111111","0.06933333333333333","0.08516666666666665"
"256000","0.07744444444444444","0.06856666666666666","0.08516666666666665"
"258000","0.07616666666666667","0.06483333333333334","0.09020000000000002"
"260000","0.07182222222222222","0.05753333333333333","0.08336666666666666"
"262000","0.06953333333333334","0.06293333333333333","0.07876666666666667"
"264000","0.0687888888888889","0.06436666666666667","0.07423333333333333"
"266000","0.06567777777777778","0.05576666666666667","0.07873333333333334"
"268000","0.06583333333333334","0.05463333333333333","0.07460000000000001"
"270000","0.06937777777777777","0.06233333333333333","0.07983333333333334"
"272000","0.06977777777777777","0.05963333333333334","0.07513333333333333"
"274000","0.07","0.05383333333333333","0.08236666666666669"
"276000","0.07592222222222222","0.05383333333333333","0.09883333333333334"
"278000","0.08226666666666667","0.059866666666666665","0.1059"
"280000","0.08506666666666667","0.0542","0.11593333333333332"
"282000","0.08942222222222222","0.05643333333333333","0.12033333333333333"
"284000","0.09075555555555555","0.05643333333333333","0.12256666666666667"
"286000","0.08886666666666666","0.061566666666666665","0.11666666666666668"
"288000","0.09091111111111111","0.06996666666666666","0.1144"
"290000","0.09175555555555555","0.08249999999999998","0.09780000000000001"
"292000","0.09987777777777777","0.08213333333333334","0.11183333333333334"
"294000","0.10537777777777779","0.09366666666666668","0.11446666666666666"
"296000","0.1047111111111111","0.09226666666666666","0.11739999999999999"
"298000","0.10373333333333333","0.09129999999999999","0.12433333333333332"
"300000","0.10451111111111111","0.10293333333333335","0.10643333333333334"
"302000","0.10049999999999999","0.0987","0.10243333333333332"
"304000","0.09494444444444443","0.09003333333333333","0.09763333333333332"
"306000","0.09128888888888888","0.08283333333333331","0.1012"
"308000","0.09323333333333333","0.07986666666666667","0.1012"
"310000","0.10042222222222223","0.09103333333333334","0.10580000000000002"
"312000","0.10691111111111112","0.09656666666666668","0.11733333333333335"
"314000","0.1179","0.09546666666666667","0.14836666666666667"
"316000","0.10904444444444444","0.09353333333333333","0.13583333333333333"
"318000","0.10597777777777778","0.09283333333333334","0.12983333333333333"
"320000","0.10288888888888888","0.0764","0.13903333333333334"
"322000","0.10303333333333332","0.07433333333333333","0.1519"
"324000","0.10110000000000001","0.07433333333333333","0.1421"
"326000","0.105","0.0726","0.16336666666666666"
"328000","0.10526666666666666","0.07376666666666665","0.16699999999999998"
"330000","0.10566666666666664","0.07293333333333334","0.16679999999999995"
"332000","0.10959999999999999","0.0735","0.17019999999999996"
"334000","0.10955555555555556","0.07856666666666666","0.17063333333333333"
"336000","0.09783333333333333","0.06336666666666667","0.1585"
"338000","0.09332222222222224","0.058666666666666666","0.1467"
"340000","0.10017777777777777","0.0579","0.16089999999999996"
"342000","0.10485555555555555","0.05979999999999999","0.18023333333333333"
"344000","0.10424444444444443","0.05366666666666666","0.18963333333333332"
"346000","0.11436666666666666","0.06973333333333333","0.20346666666666663"
"348000","0.1162111111111111","0.0715","0.2040333333333333"
"350000","0.11982222222222222","0.07443333333333334","0.20779999999999998"
"352000","0.12147777777777775","0.060833333333333336","0.21896666666666667"
"354000","0.12739999999999999","0.07383333333333333","0.23149999999999998"
"356000","0.13497777777777778","0.07363333333333333","0.24053333333333332"
"358000","0.13612222222222223","0.06856666666666665","0.2585"
"360000","0.1373777777777778","0.06659999999999999","0.26033333333333336"
"362000","0.13787777777777777","0.062266666666666665","0.26896666666666663"
"364000","0.13976666666666665","0.06406666666666665","0.2697"
"366000","0.1499","0.08536666666666665","0.2717666666666667"
"368000","0.1640111111111111","0.09663333333333332","0.2833"
"370000","0.17224444444444445","0.1127","0.28403333333333336"
"372000","0.16833333333333333","0.1021","0.28413333333333335"
"374000","0.1602111111111111","0.10333333333333332","0.27286666666666665"
"376000","0.16021111111111108","0.09809999999999999","0.26686666666666664"
"378000","0.15853333333333333","0.10533333333333332","0.2558333333333333"
"380000","0.1674111111111111","0.10576666666666666","0.25143333333333334"
"382000","0.1635444444444444","0.08926666666666666","0.25429999999999997"
"384000","0.16291111111111112","0.08733333333333335","0.2407333333333333"
"386000","0.15803333333333333","0.08733333333333332","0.22770000000000004"
"388000","0.15488888888888888","0.08810000000000001","0.22149999999999997"
"390000","0.14942222222222223","0.08166666666666668","0.20576666666666665"
"392000","0.14252222222222222","0.0683","0.19406666666666667"
"394000","0.1383444444444444","0.07293333333333334","0.18239999999999998"
"396000","0.15214444444444442","0.07943333333333333","0.19673333333333332"
"398000","0.16433333333333333","0.08546666666666665","0.20456666666666667"
"400000","0.1730222222222222","0.09209999999999997","0.21529999999999996"
"402000","0.16844444444444448","0.08873333333333333","0.2094"
"404000","0.17777777777777778","0.08693333333333333","0.24606666666666666"
"406000","0.17476666666666665","0.08539999999999999","0.24470000000000003"
"408000","0.1937444444444444","0.09756666666666668","0.26539999999999997"
"410000","0.19468888888888883","0.09843333333333333","0.26839999999999997"
"412000","0.1927777777777778","0.09880000000000001","0.24776666666666666"
"414000","0.20237777777777777","0.1015","0.256"
