"Step","Grouped runs - mean_ext_return_100","Grouped runs - mean_ext_return_100__MIN","Grouped runs - mean_ext_return_100__MAX"
"2000","0.040952380952380955","0","0.06904761904761904"
"4000","0.02622222222222222","0","0.04644444444444444"
"6000","0.02456521739130435","0","0.042028985507246375"
"8000","0.02762962962962963","0.021111111111111112","0.03222222222222222"
"10000","0.03013750592697961","0.017117117117117116","0.04140350877192982"
"12000","0.02691358024691358","0.019555555555555555","0.03496296296296296"
"14000","0.0332510885341074","0.016923076923076923","0.04710691823899371"
"16000","0.030846690953248324","0.020055555555555552","0.04092896174863388"
"18000","0.029965369232270018","0.022935323383084575","0.0367156862745098"
"20000","0.028239181286549706","0.02048888888888889","0.03285087719298246"
"22000","0.025724524112711006","0.018739837398373982","0.03008032128514056"
"24000","0.02404110704110704","0.017074074074074075","0.0289010989010989"
"26000","0.024906491806344532","0.015841924398625428","0.03204081632653061"
"28000","0.02611111111111111","0.019633333333333332","0.0314"
"30000","0.02645555555555555","0.019633333333333332","0.0321"
"32000","0.02507777777777778","0.019633333333333332","0.028333333333333332"
"34000","0.022333333333333334","0.013300000000000001","0.027266666666666665"
"36000","0.019755555555555557","0.013300000000000001","0.024766666666666666"
"38000","0.019399999999999997","0.010833333333333332","0.02616666666666666"
"40000","0.016566666666666664","0.010833333333333332","0.021433333333333332"
"42000","0.01753333333333333","0.016766666666666662","0.019033333333333333"
"44000","0.015877777777777775","0.013433333333333332","0.0174"
"46000","0.0153","0.013433333333333332","0.018033333333333332"
"48000","0.015299999999999996","0.013433333333333332","0.01803333333333333"
"50000","0.016288888888888887","0.013433333333333332","0.020999999999999998"
"52000","0.01601111111111111","0.012333333333333332","0.02226666666666666"
"54000","0.01581111111111111","0.0096","0.01953333333333333"
"56000","0.013777777777777776","0.0096","0.017699999999999997"
"58000","0.012788888888888886","0.0096","0.01473333333333333"
"60000","0.013666666666666666","0.010033333333333333","0.016233333333333332"
"62000","0.015488888888888887","0.012533333333333334","0.017699999999999997"
"64000","0.015022222222222222","0.011133333333333334","0.017699999999999997"
"66000","0.01722222222222222","0.013300000000000001","0.023666666666666662"
"68000","0.015544444444444442","0.013300000000000001","0.018633333333333328"
"70000","0.013555555555555555","0.012866666666666667","0.014499999999999997"
