"Step","Grouped runs - mean_total_return_100","Grouped runs - mean_total_return_100__MIN","Grouped runs - mean_total_return_100__MAX"
"2000","9.907322513092133","7.809579809496534","12.376407497580207"
"4000","7.800995119258157","6.156669526566544","9.247134187045095"
"6000","7.175864946034037","6.221394097917119","7.973213478719877"
"8000","6.634611803210409","5.959453192662112","7.410841911866252"
"10000","6.244385909422455","5.801952468407292","6.603093331301112"
"12000","5.872596999922564","5.397640003208564","6.4836250298573015"
"14000","5.787405840323075","5.0680499573855755","6.368709796402475"
"16000","5.741372783593495","5.285040792377422","6.222683699646074"
"18000","5.624654378504153","5.154178366740083","6.125897615642872"
"20000","5.531873853003355","4.9936433733413175","6.136368618652877"
"22000","5.429002002309942","4.956909077386963","6.008414048188176"
"24000","5.369221443348841","4.913302124578379","5.983669476581207"
"26000","5.412052737003472","4.9552953207010795","6.01865851070667"
"28000","5.059922532908927","4.605709525986093","5.65979369829885"
"30000","4.943945167360098","4.703508642885004","5.402684353629297"
"32000","4.787524984210276","4.430834801024942","5.322691733985571"
"34000","4.647642404794257","4.28363353691791","5.19701546065227"
"36000","4.696469076154018","4.280375962071047","5.1769036279208525"
"38000","4.759937572750906","4.284308072400075","5.19386093623636"
"40000","4.745096767385063","4.301399855844253","5.245627988093613"
"42000","4.569173412038479","4.110244021722258","4.997919505103033"
"44000","4.4912553514454325","3.977083622323177","4.971372970897857"
"46000","4.4291851522667836","4.069841076771178","4.798996086217644"
"48000","4.51616404787618","4.112234381677777","4.891523646583643"
"50000","4.512597292818165","3.9719106363313683","4.889493814407627"
"52000","4.321594486016553","3.7282769039252575","4.784299758751764"
"54000","4.351417044267826","3.8544239612680404","4.823325948031711"
"56000","4.289234974109801","3.8711017771967833","4.6613859008732526"
"58000","4.312356293272162","3.8072108954578088","4.633375042384547"
"60000","4.366833465983176","3.8655094099223","4.743985635464926"
"62000","4.310455991965716","3.772400657181842","4.7360833358614345"
"64000","4.3346097490693465","3.878326797838988","5.019750418876058"
"66000","4.287245847261741","3.8206998726470442","4.921289896969895"
"68000","4.350358883259326","3.9781254139197078","4.960485011084842"
"70000","4.317020029300685","4.015555828418768","4.906364731412461"
"72000","4.325121016964265","3.89453702190051","4.8853641951317766"
"74000","4.285022366465434","3.900275842387649","4.722706305094754"
"76000","4.251118558210672","3.842649166542175","4.689653864237175"
"78000","4.321266193794261","3.8496626285150386","4.799231949714268"
"80000","4.314663334884911","4.025847089018471","4.731617589712028"
"82000","4.340494788541167","3.9016132235982157","4.794950029937347"
"84000","4.284081867456596","3.8275617678264324","4.687888514136825"
"86000","4.276051724325129","3.8290210093506487","4.6891591240425505"
"88000","4.240698526051128","3.8103488459283716","4.535685472275656"
"90000","4.2076509433892975","3.7381640289441176","4.504663919820917"
"92000","4.005335857721945","3.570060970040669","4.2338252171581665"
"94000","4.0371270180181575","3.6253980484286568","4.279961978112335"
"96000","4.032812456779623","3.6698149452760407","4.277229165264655"
"98000","4.124287562597478","3.64524952758429","4.381837789881526"
"100000","4.0768380123518115","3.7500515761480306","4.242655083345439"
"102000","4.008712822309327","3.756322587663387","4.144121367420436"
"104000","4.013962797534455","3.907174108056533","4.11256062703053"
"106000","4.048729619409237","3.6460122771851404","4.3141952022376975"
"108000","3.9502720305762993","3.718789548356493","4.136711036604295"
"110000","4.000722422393058","3.598583292614305","4.392610689004978"
"112000","4.143761395401154","3.8622373520788202","4.498467990103282"
"114000","4.064454166251115","3.802748215206715","4.504810062814698"
"116000","4.035010672521315","3.7041651687928447","4.41856624270397"
"118000","4.012338898645831","3.6795262414599352","4.353949024815577"
"120000","4.023673021857806","3.6362537342912806","4.4507477550628"
"122000","3.9888761532497554","3.6584371017099397","4.335527567784474"
"124000","3.88328991370503","3.6431539179767123","4.118995353860154"
"126000","3.8481612500148006","3.6215465338925834","4.183265924680418"
"128000","3.893010112444969","3.713652634266208","4.181756784596474"
"130000","3.823972222555081","3.5818924424126677","4.009483502351215"
"132000","3.8154283384400007","3.6578514442696695","4.0450418195281115"
"134000","3.826890983419828","3.720605835931447","3.886967989061209"
"136000","3.7826338534848065","3.6197613411953795","3.9733995978699572"
"138000","3.6632773136654744","3.4104644328175464","4.078282359650815"
"140000","3.6817892911724805","3.4351822770932556","4.001880165976596"
"142000","3.757232866408365","3.6883589347887873","3.880233739570121"
"144000","3.838923235016067","3.7778736426472728","3.9362188872270094"
"146000","3.8245047659544746","3.7163824231576488","3.936395731558234"
"148000","3.8012840381732667","3.6320450529449255","4.013955925058642"
"150000","3.795755452883434","3.685598134910649","3.923466122358138"
"152000","3.699321848901661","3.565670904804295","3.859266110623931"
"154000","3.5765212779592","3.5001821470198764","3.6218622138375576"
"156000","3.5844745207629987","3.4268143366871406","3.669541929884447"
"158000","3.571398230314156","3.502437451060903","3.615687523730532"
"160000","3.5838201778172056","3.4429753353466337","3.698438466640054"
"162000","3.6501897095747697","3.396694324837656","4.013453892848637"
"164000","3.556053705309973","3.322625494067139","3.9014724860230015"
"166000","3.501380187562256","3.240696139474062","3.8170039336239103"
"168000","3.50944329600259","3.1006419302605703","3.8433437287625094"
"170000","3.538009852115732","3.1399843510724876","3.871088070499748"
"172000","3.5500245440763227","3.1749221329129993","3.879537142867449"
"174000","3.5294468001846995","3.123445401506031","3.81657086880353"
"176000","3.5333939728622448","2.976860553048078","3.9619321288652714"
"178000","3.628547955940911","3.073518125589119","3.939071629815632"
"180000","3.677336212148378","3.1526870069882995","4.0145861433094066"
"182000","3.6490776774643994","3.2013741821487254","3.8950465600418998"
"184000","3.625972502036323","3.302320674416305","3.8381048449265642"
"186000","3.561807750102249","3.2392915954536736","3.819931572952459"
"188000","3.5038384116006953","3.3221588296455042","3.697960241972739"
"190000","3.522201084287046","3.3188027052749915","3.827759665487718"
"192000","3.5310211397033586","3.249538187738965","3.7738115243522867"
"194000","3.511280005839511","3.3697144314300753","3.724603162120908"
"196000","3.461277421192188","3.3408449350950904","3.6330160277392793"
"198000","3.582818493715083","3.4320376411393316","3.752910015018496"
"200000","3.5625848568090306","3.327132718117964","3.7874343791823524"
"202000","3.644484520215214","3.4372918428751564","3.7920933101615675"
"204000","3.659712139307212","3.2345388054812525","3.9422876484319396"
"206000","3.7277346652222776","3.4232062560078953","3.933694489355954"
"208000","3.697504123375045","3.4418367252667785","3.980067534958007"
"210000","3.7341667584401166","3.540723401133787","4.060299297746363"
"212000","3.7660034022270263","3.544173931269959","4.18895394457947"
"214000","3.8185947549155554","3.6270641775705825","4.170771275972932"
"216000","3.8139574498526017","3.6373113306748883","4.0667304461884175"
"218000","3.861277736396873","3.612635551274889","4.069245753737752"
"220000","3.794088977088499","3.6632839949441514","4.027159561986528"
"222000","3.8666396595498074","3.7199406248791416","4.113748997032174"
"224000","3.846509658107083","3.595111467722568","4.1579537617947935"
"226000","3.8357373634981418","3.676631600413826","4.021431840959704"
"228000","3.7671301574914566","3.563272159670281","4.005729608471434"
"230000","3.758692619771278","3.441481902446049","4.041400670460982"
"232000","3.7108851823006943","3.5076069165860444","4.077168447570542"
"234000","3.6952140795494923","3.5689397595393673","3.947230255406268"
