0,2.2058849334716797
1,2.7493507862091064
2,2.415367841720581
3,2.4283409118652344
4,2.566561460494995
5,2.7001588344573975
6,2.5985379219055176
7,3.036553144454956
8,2.7494850158691406
9,2.825294256210327
10,2.0406382083892822
11,3.0600883960723877
12,2.771712064743042
13,2.5689964294433594
14,3.0246429443359375
15,2.5757040977478027
16,2.8649685382843018
17,2.8364968299865723
18,2.3073863983154297
19,2.931074857711792
20,2.636474132537842
21,3.1616835594177246
22,2.8852314949035645
23,2.8483991622924805
24,2.7664482593536377
25,2.7980823516845703
26,2.56439208984375
27,2.277407646179199
28,2.6258270740509033
29,2.7385482788085938
30,2.5073440074920654
31,2.6136109828948975
32,2.593873977661133
33,2.580434799194336
34,3.0891385078430176
35,2.9529640674591064
36,2.822044849395752
37,2.8522391319274902
38,2.741806983947754
39,3.092381238937378
40,2.7369272708892822
41,2.507566452026367
42,2.645350456237793
43,2.5609753131866455
44,2.591439962387085
45,2.5855090618133545
46,2.781071662902832
47,2.7305452823638916
48,2.5252273082733154
49,3.644289970397949
50,2.537309408187866
51,2.873865842819214
52,2.7457845211029053
53,2.3833370208740234
54,2.689530372619629
55,2.7210440635681152
56,2.901576042175293
57,2.741316795349121
58,2.766268491744995
59,2.6759440898895264
60,2.94335675239563
61,2.9617350101470947
62,2.815361976623535
63,3.3693904876708984
64,2.5370171070098877
65,2.940232276916504
66,2.893301010131836
67,2.4199790954589844
68,2.4819462299346924
69,2.5798885822296143
70,2.653634786605835
71,2.6291873455047607
72,2.372732162475586
73,2.223485231399536
74,2.178334951400757
75,2.7548844814300537
76,2.318345069885254
77,3.32643723487854
78,2.768808364868164
79,2.4352426528930664
80,2.8141772747039795
81,2.81005859375
82,2.4367167949676514
83,3.1041793823242188
84,2.715177059173584
85,2.5607481002807617
86,3.116670608520508
87,2.472454309463501
88,3.0018036365509033
89,2.8144984245300293
90,2.9325759410858154
91,2.572627067565918
92,2.289897918701172
93,2.563093423843384
94,2.58948016166687
95,2.963491439819336
96,2.9972455501556396
97,2.247028350830078
98,2.30008602142334
99,2.665447473526001
100,2.907604217529297
101,2.4845783710479736
102,2.580296516418457
103,2.6281654834747314
104,2.5261449813842773
105,2.674724578857422
106,2.6652207374572754
107,2.6222643852233887
108,2.5120017528533936
109,2.4713966846466064
110,2.8632712364196777
111,2.7750425338745117
112,2.8725664615631104
113,1.9919108152389526
114,2.8364338874816895
115,2.42458176612854
116,3.2037081718444824
117,2.604426622390747
118,2.8067777156829834
119,2.6909215450286865
120,2.271408796310425
121,2.7635557651519775
122,2.6164166927337646
123,2.3959763050079346
124,2.751814842224121
125,2.5529978275299072
126,2.688105583190918
127,2.854820728302002
128,3.322661876678467
129,2.1878597736358643
130,3.3150691986083984
131,3.1164135932922363
132,2.5427958965301514
133,2.487990140914917
134,2.545905351638794
135,2.6369738578796387
136,2.807281494140625
137,2.661350727081299
138,2.494887351989746
139,2.3819589614868164
140,2.814344644546509
141,2.240546226501465
142,2.548600435256958
143,2.510685920715332
144,2.621384859085083
145,2.7067766189575195
146,2.6784110069274902
147,2.6091976165771484
148,2.5071258544921875
149,2.7068846225738525
150,2.531923770904541
151,2.567936897277832
152,2.8536596298217773
153,2.7696046829223633
154,2.8870253562927246
155,2.630272388458252
156,2.852454900741577
157,2.705965518951416
158,2.4392497539520264
159,2.7018120288848877
160,2.791130542755127
161,2.7880077362060547
162,2.445979356765747
163,2.710888624191284
164,2.518066644668579
165,3.045663595199585
166,2.635101079940796
167,3.2269833087921143
168,2.4303536415100098
169,2.5819830894470215
170,2.752397298812866
171,2.4673848152160645
172,2.6178011894226074
173,2.816373348236084
174,2.7606818675994873
175,2.8411285877227783
176,3.1407790184020996
177,3.2368431091308594
178,3.0005693435668945
179,2.556784152984619
180,2.7494497299194336
181,2.5764873027801514
182,2.7035982608795166
183,2.534687042236328
184,3.0078465938568115
185,3.229952335357666
186,2.848787307739258
187,2.8946502208709717
188,3.0649571418762207
189,2.297515869140625
190,2.8300020694732666
191,2.594022750854492
192,2.5511832237243652
193,2.6004791259765625
194,2.804128408432007
195,2.6417770385742188
196,2.568612575531006
197,2.7856855392456055
198,2.8008029460906982
199,2.4333252906799316
200,2.2090003490448
201,2.944955825805664
202,2.5054259300231934
203,2.6989333629608154
204,2.738388776779175
205,2.806358814239502
206,2.656832456588745
207,2.851803779602051
208,2.6071879863739014
209,2.6867117881774902
210,2.521815299987793
211,2.9370439052581787
212,2.8651390075683594
213,2.7926313877105713
214,2.8483076095581055
215,2.7022416591644287
216,2.4561924934387207
217,2.47383189201355
218,2.4576539993286133
219,2.9020836353302
220,2.83510684967041
221,2.2812652587890625
222,2.636063814163208
223,2.7754926681518555
224,2.9973976612091064
225,2.9793806076049805
226,2.7711920738220215
227,2.747422218322754
228,2.6258444786071777
229,2.5303497314453125
230,2.4510340690612793
231,2.903334617614746
232,2.050428867340088
233,2.7494843006134033
234,2.8098559379577637
235,2.7877511978149414
236,2.623514175415039
237,2.6124725341796875
238,2.7066192626953125
239,2.581260919570923
240,2.8707141876220703
241,2.9637222290039062
242,2.5993118286132812
243,2.6756622791290283
244,2.626441717147827
245,2.778416872024536
246,2.9423484802246094
247,2.464301109313965
248,2.7350666522979736
249,2.928478240966797
